target_family,neighbor_family,co_memory_count,co_memory_share,neighbor_count_sum,avg_cosine,avg_distance,source_profile,dominant_axes,sehen_form_salience,sehen_memory_recall,hoeren_stimulation,kontakt_druck,feldaufnahme_druck,mcm_kohaerenz,mcm_spannung,mcm_asymmetrie,feldsignatur
dio_104t,dio_1sa0,144,0.883436,1411,0.961534,0.319469,btc:46;doge:26;xrp:24;paxg:23;sonstige:15;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.7454;sehen_form_salience:0.3609;hoeren_stimulation:0.2490;mcm_asymmetrie:-0.2400,0.360894,0.0,0.24902,0.0,0.122317,0.745409,0.122317,-0.240044,0.011475
dio_104t,dio_0oc3,144,0.883436,7582,0.915653,0.287966,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.5109;hoeren_stimulation:0.3463;sehen_form_salience:0.2319;feldaufnahme_druck:0.1701,0.231885,0.0,0.346278,0.0,0.1701,0.510865,0.1701,-0.125068,0.0085
dio_104t,dio_1pij,144,0.883436,2481,0.872091,0.362572,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.4798;hoeren_stimulation:0.4032;sehen_form_salience:0.2315;feldaufnahme_druck:0.1960,0.231488,0.0,0.40317,0.0,0.195976,0.479792,0.195976,-0.139288,0.008124
dio_104t,dio_08l0,143,0.877301,1666,0.982988,0.127629,btc:46;doge:26;xrp:24;paxg:24;sonstige:14;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.5922;sehen_form_salience:0.3417;hoeren_stimulation:0.0849;feldaufnahme_druck:0.0543,0.341678,0.0,0.084928,0.0,0.05427,0.592204,0.05427,0.003805,0.00948
dio_104t,dio_02n3,143,0.877301,3416,0.976355,0.148536,btc:46;sonstige:32;doge:23;xrp:23;paxg:11;sideways:3;stress:3;synth:1;expansion:1,mcm_kohaerenz:0.6523;sehen_form_salience:0.1773;hoeren_stimulation:0.0379;feldaufnahme_druck:0.0269,0.177287,0.0,0.037872,0.0,0.0269,0.652331,0.0269,-0.002253,0.010404
dio_104t,dio_18kx,142,0.871166,1657,0.943673,0.26226,btc:46;doge:26;xrp:24;paxg:23;sonstige:13;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.6207;sehen_form_salience:0.3556;mcm_asymmetrie:-0.2412;hoeren_stimulation:0.1454,0.355562,0.0,0.145386,0.0,0.080657,0.620697,0.080657,-0.241218,0.010037
dio_104t,dio_14d9,142,0.871166,1713,0.92972,0.308753,btc:46;doge:26;paxg:25;xrp:24;sonstige:11;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.6191;sehen_form_salience:0.3540;mcm_asymmetrie:0.2500;hoeren_stimulation:0.2450,0.354039,0.0,0.245026,0.0,0.121025,0.619131,0.121025,0.250036,0.009109
dio_104t,dio_1o0u,142,0.871166,1561,0.912431,0.352806,btc:46;doge:26;paxg:24;xrp:23;sonstige:14;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6277;hoeren_stimulation:0.3542;sehen_form_salience:0.2576;mcm_asymmetrie:0.2433,0.257632,0.0,0.35415,0.0,0.167631,0.627659,0.167631,0.24332,0.009228
dio_104t,dio_0d46,141,0.865031,979,0.943803,0.356969,btc:42;doge:25;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.7446;hoeren_stimulation:0.3463;sehen_form_salience:0.2483;mcm_asymmetrie:-0.2338,0.248295,0.0,0.346252,0.0,0.165208,0.744591,0.165208,-0.233812,0.011488
dio_104t,dio_1198,141,0.865031,963,0.903549,0.311266,btc:46;doge:26;xrp:24;paxg:20;sonstige:15;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.4850;sehen_form_salience:0.4754;hoeren_stimulation:0.1494;mcm_asymmetrie:0.1085,0.475424,0.0,0.149421,0.0,0.089075,0.485007,0.089075,0.108469,0.007855
dio_104t,dio_1kue,141,0.865031,618,0.902599,0.29817,btc:40;doge:24;paxg:24;xrp:23;sonstige:20;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.4701;sehen_form_salience:0.4693;feldaufnahme_druck:0.0424;mcm_spannung:0.0424,0.469281,0.0,0.03966,0.0,0.042432,0.470093,0.042432,0.007891,0.007989
dio_104t,dio_1uyk,141,0.865031,674,0.882501,0.384431,btc:44;doge:26;xrp:24;paxg:23;sonstige:14;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5329;sehen_form_salience:0.3674;hoeren_stimulation:0.3555;mcm_asymmetrie:0.2409,0.367414,0.0,0.355503,0.0,0.169413,0.532861,0.169413,0.240938,0.008145
dio_104t,dio_1772,140,0.858896,2802,0.978404,0.141069,btc:46;doge:26;paxg:25;xrp:24;sonstige:9;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5451;sehen_form_salience:0.2731;hoeren_stimulation:0.2432;feldaufnahme_druck:0.1222,0.273149,0.0,0.243162,0.0,0.1222,0.545114,0.1222,-0.008333,0.008717
dio_104t,dio_1ba6,140,0.858896,1206,0.969139,0.171516,btc:44;doge:26;paxg:25;xrp:24;sonstige:11;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5418;sehen_form_salience:0.2859;mcm_asymmetrie:-0.0939;feldaufnahme_druck:0.0378,0.285893,0.0,0.03711,0.0,0.037787,0.541823,0.037787,-0.093949,0.008994
dio_104t,dio_17db,140,0.858896,3413,0.95785,0.235044,btc:46;doge:26;paxg:25;xrp:24;sonstige:10;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6152;hoeren_stimulation:0.3434;sehen_form_salience:0.2482;feldaufnahme_druck:0.1639,0.248199,0.0,0.343414,0.0,0.163917,0.6152,0.163917,-0.009802,0.009571
dio_104t,dio_1aeg,140,0.858896,1185,0.928507,0.383468,btc:45;doge:26;paxg:25;xrp:24;sonstige:11;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.7394;hoeren_stimulation:0.3430;mcm_asymmetrie:0.2668;sehen_form_salience:0.2373,0.237254,0.0,0.342986,0.0,0.165174,0.739433,0.165174,0.266815,0.01049
dio_104t,dio_0h6t,140,0.858896,1099,0.909584,0.298846,btc:46;doge:25;xrp:24;paxg:24;sonstige:11;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5214;sehen_form_salience:0.3959;mcm_asymmetrie:0.2256;hoeren_stimulation:0.1343,0.395921,0.0,0.134308,0.0,0.080945,0.521443,0.080945,0.225561,0.007995
dio_104t,dio_1b3m,140,0.858896,1005,0.908711,0.300975,btc:46;doge:26;xrp:24;paxg:24;sonstige:10;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.4858;sehen_form_salience:0.4825;hoeren_stimulation:0.1349;mcm_asymmetrie:0.1080,0.482537,0.0,0.134891,0.0,0.084934,0.485788,0.084934,0.107979,0.007827
dio_104t,dio_0c76,140,0.858896,752,0.829656,0.555112,btc:46;doge:25;xrp:23;paxg:23;sonstige:14;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6220;hoeren_stimulation:0.4980;mcm_asymmetrie:0.3538;sehen_form_salience:0.2586,0.258596,0.0,0.498043,0.0,0.235586,0.621992,0.235586,0.35384,0.008867
dio_104t,dio_0sxm,139,0.852761,1020,0.954758,0.264107,btc:45;doge:26;xrp:24;paxg:24;sonstige:10;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.6105;sehen_form_salience:0.3557;hoeren_stimulation:0.3456;feldaufnahme_druck:0.1603,0.355698,0.0,0.345594,0.0,0.160312,0.610457,0.160312,-0.010099,0.009446
dio_104t,dio_1oc2,139,0.852761,1705,0.942297,0.289228,btc:46;doge:26;paxg:25;xrp:24;sonstige:8;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.6289;sehen_form_salience:0.3636;hoeren_stimulation:0.2403;mcm_asymmetrie:-0.2391,0.363604,0.0,0.240275,0.0,0.119897,0.62889,0.119897,-0.239124,0.010037
dio_104t,dio_0bgx,139,0.852761,1157,0.914764,0.318848,btc:46;doge:26;xrp:24;paxg:24;sonstige:9;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5258;sehen_form_salience:0.3710;hoeren_stimulation:0.3602;feldaufnahme_druck:0.1665,0.370974,0.0,0.360176,0.0,0.166531,0.525768,0.166531,-0.120559,0.008603
dio_104t,dio_1yoi,139,0.852761,1286,0.856541,0.42747,btc:46;doge:26;paxg:25;xrp:24;sonstige:9;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.5104;hoeren_stimulation:0.4937;sehen_form_salience:0.2637;feldaufnahme_druck:0.2329,0.263706,0.0,0.493652,0.0,0.232872,0.51043,0.232872,0.018541,0.008254
dio_104t,dio_1un4,139,0.852761,1075,0.855093,0.438986,btc:46;doge:26;xrp:24;paxg:24;sonstige:9;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.4895;hoeren_stimulation:0.4886;sehen_form_salience:0.3637;feldaufnahme_druck:0.2226,0.363677,0.0,0.488642,0.0,0.222575,0.489454,0.222575,-0.004181,0.007999
dio_104t,dio_03uk,138,0.846626,3130,0.989006,0.102059,btc:46;doge:26;xrp:24;sonstige:22;paxg:11;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6581;sehen_form_salience:0.1785;hoeren_stimulation:0.0897;feldaufnahme_druck:0.0490,0.178476,0.0,0.089743,0.0,0.048984,0.658105,0.048984,-0.004517,0.010343
dio_104t,dio_06jk,138,0.846626,1977,0.982105,0.147766,btc:46;doge:25;paxg:25;xrp:24;sonstige:9;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6568;hoeren_stimulation:0.2482;sehen_form_salience:0.1713;feldaufnahme_druck:0.1213,0.17128,0.0,0.248225,0.0,0.121306,0.656757,0.121306,-0.008975,0.010157
dio_104t,dio_1vdo,138,0.846626,978,0.979557,0.141038,btc:44;doge:26;paxg:25;xrp:24;sonstige:9;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5432;sehen_form_salience:0.2869;mcm_asymmetrie:-0.0930;hoeren_stimulation:0.0796,0.286936,0.0,0.079619,0.0,0.055729,0.543183,0.055729,-0.093036,0.008969
dio_104t,dio_0ssi,138,0.846626,1140,0.979348,0.242247,btc:45;doge:26;paxg:23;xrp:20;sonstige:15;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.7194;sehen_form_salience:0.3481;hoeren_stimulation:0.2461;mcm_asymmetrie:-0.1519,0.34808,0.0,0.246118,0.0,0.11979,0.719423,0.11979,-0.151925,0.011105
dio_104t,dio_01q0,138,0.846626,766,0.955434,0.234359,btc:44;doge:25;xrp:24;paxg:24;sonstige:12;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6548;sehen_form_salience:0.2939;mcm_asymmetrie:0.2130;hoeren_stimulation:0.1461,0.293903,0.0,0.146145,0.0,0.077341,0.654786,0.077341,0.212987,0.009665
dio_104t,dio_05mh,138,0.846626,1343,0.954749,0.24544,btc:46;doge:26;paxg:25;xrp:24;sonstige:7;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.6387;sehen_form_salience:0.2676;hoeren_stimulation:0.2583;mcm_asymmetrie:-0.2091,0.267572,0.0,0.258337,0.0,0.124421,0.638698,0.124421,-0.209072,0.010106
dio_104t,dio_12fw,138,0.846626,3370,0.950435,0.22209,btc:46;doge:26;paxg:25;xrp:24;sonstige:7;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5230;sehen_form_salience:0.3697;hoeren_stimulation:0.2405;feldaufnahme_druck:0.1215,0.369699,0.0,0.24046,0.0,0.121484,0.523046,0.121484,-0.111576,0.008611
dio_104t,dio_0cky,138,0.846626,1531,0.927272,0.291917,btc:46;doge:26;paxg:25;xrp:24;sonstige:7;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5300;sehen_form_salience:0.3644;hoeren_stimulation:0.3582;feldaufnahme_druck:0.1673,0.364442,0.0,0.358153,0.0,0.167296,0.529963,0.167296,-0.00231,0.008472
dio_104t,dio_0klp,138,0.846626,1633,0.923068,0.293008,btc:46;doge:26;paxg:25;xrp:24;sonstige:7;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5057;sehen_form_salience:0.4855;hoeren_stimulation:0.2357;feldaufnahme_druck:0.1227,0.485479,0.0,0.235713,0.0,0.122678,0.50574,0.122678,-0.002366,0.008229
dio_104t,dio_0fe7,137,0.840491,2740,0.981352,0.13339,btc:46;doge:26;paxg:25;xrp:24;sonstige:7;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.5421;sehen_form_salience:0.2783;hoeren_stimulation:0.1322;mcm_asymmetrie:0.0964,0.278305,0.0,0.132195,0.0,0.078966,0.542147,0.078966,0.096414,0.008674
dio_104t,dio_1yme,137,0.840491,770,0.98079,0.280751,btc:46;doge:25;xrp:23;paxg:23;sonstige:11;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.8285;hoeren_stimulation:0.2267;sehen_form_salience:0.2257;mcm_asymmetrie:-0.1554,0.22569,0.0,0.226713,0.0,0.109018,0.828531,0.109018,-0.155371,0.012402
dio_104t,dio_0une,137,0.840491,717,0.976182,0.255701,btc:41;paxg:25;doge:24;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.8284;sehen_form_salience:0.1641;hoeren_stimulation:0.1534;mcm_asymmetrie:-0.1197,0.164112,0.0,0.153429,0.0,0.075369,0.828393,0.075369,-0.119651,0.012459
dio_104t,dio_17dc,137,0.840491,1430,0.947484,0.26618,btc:46;doge:26;paxg:25;xrp:24;sonstige:7;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6451;sehen_form_salience:0.2736;hoeren_stimulation:0.2607;mcm_asymmetrie:0.2147,0.273584,0.0,0.260746,0.0,0.124597,0.645102,0.124597,0.214705,0.009531
dio_104t,dio_18v0,137,0.840491,1212,0.87468,0.362573,btc:45;doge:26;paxg:25;xrp:23;sonstige:9;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.4887;hoeren_stimulation:0.4099;sehen_form_salience:0.2359;feldaufnahme_druck:0.1987,0.235889,0.0,0.40986,0.0,0.198653,0.488724,0.198653,0.119453,0.007918
dio_104t,dio_1mjc,136,0.834356,951,0.976926,0.167778,btc:38;doge:26;sonstige:23;paxg:20;xrp:19;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.7174;sehen_form_salience:0.2088;hoeren_stimulation:0.0416;feldaufnahme_druck:0.0294,0.208806,0.0,0.0416,0.0,0.029401,0.71739,0.029401,0.010352,0.011049
dio_104t,dio_1gsb,136,0.834356,619,0.963324,0.21189,btc:43;doge:25;paxg:24;xrp:23;sonstige:11;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.6459;sehen_form_salience:0.2950;mcm_asymmetrie:-0.2075;hoeren_stimulation:0.1484,0.29497,0.0,0.148399,0.0,0.078742,0.645886,0.078742,-0.207512,0.010289
dio_104t,dio_0lsd,136,0.834356,2055,0.944595,0.233069,btc:46;doge:26;paxg:25;xrp:22;sonstige:7;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5213;sehen_form_salience:0.3655;hoeren_stimulation:0.2335;mcm_asymmetrie:0.1255,0.365515,0.0,0.233462,0.0,0.119362,0.521292,0.119362,0.125518,0.00821
dio_104t,dio_05gr,136,0.834356,1634,0.933705,0.263995,btc:46;doge:26;paxg:25;xrp:23;sonstige:7;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.5350;hoeren_stimulation:0.3568;sehen_form_salience:0.2665;feldaufnahme_druck:0.1691,0.26652,0.0,0.356815,0.0,0.169054,0.534993,0.169054,0.004838,0.008559
dio_104t,dio_0ahb,136,0.834356,1238,0.912428,0.297463,btc:46;doge:26;paxg:25;xrp:23;sonstige:6;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.4914;sehen_form_salience:0.4878;hoeren_stimulation:0.1360;mcm_asymmetrie:-0.1099,0.48775,0.0,0.136023,0.0,0.084858,0.491366,0.084858,-0.109921,0.00827
dio_104t,dio_1q2r,136,0.834356,796,0.910462,0.438591,btc:45;doge:25;xrp:23;paxg:22;sonstige:11;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.7470;mcm_asymmetrie:0.3688;sehen_form_salience:0.3524;hoeren_stimulation:0.2541,0.352353,0.0,0.254096,0.0,0.124554,0.746958,0.124554,0.368782,0.010328
dio_104t,dio_0gaw,136,0.834356,835,0.807316,0.497326,btc:46;doge:25;xrp:24;paxg:23;sonstige:9;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.4917;hoeren_stimulation:0.4839;mcm_asymmetrie:0.2576;sehen_form_salience:0.2487,0.248734,0.0,0.483888,0.0,0.228608,0.491704,0.228608,0.257562,0.007618
dio_104t,dio_0trm,136,0.834356,936,0.779665,0.498062,btc:43;doge:26;paxg:25;xrp:24;sonstige:9;expansion:3;sideways:3;stress:3,hoeren_stimulation:0.5081;mcm_kohaerenz:0.4077;sehen_form_salience:0.2500;feldaufnahme_druck:0.2410,0.250037,0.0,0.508093,0.0,0.241018,0.407705,0.241018,0.131643,0.006854
dio_104t,dio_02x1,135,0.828221,941,0.907805,0.316811,btc:45;doge:25;paxg:25;xrp:24;sonstige:6;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5259;sehen_form_salience:0.3868;hoeren_stimulation:0.2452;mcm_asymmetrie:0.2250,0.386751,0.0,0.245173,0.0,0.127218,0.52591,0.127218,0.225022,0.008131
dio_104t,dio_0dzv,134,0.822086,782,0.972827,0.2646,btc:37;paxg:25;xrp:22;doge:22;sonstige:19;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.8297;sehen_form_salience:0.1649;hoeren_stimulation:0.1523;mcm_asymmetrie:0.1261,0.164872,0.0,0.152324,0.0,0.074878,0.829678,0.074878,0.126094,0.012053
dio_104t,dio_0jqc,134,0.822086,1513,0.968398,0.24157,btc:43;paxg:25;doge:24;xrp:23;sonstige:10;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.7497;hoeren_stimulation:0.2345;sehen_form_salience:0.1617;mcm_asymmetrie:0.1402,0.161741,0.0,0.234498,0.0,0.115474,0.749676,0.115474,0.140173,0.011005
dio_104t,dio_161t,134,0.822086,1078,0.96617,0.191941,btc:42;doge:26;xrp:24;paxg:24;sonstige:9;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6356;hoeren_stimulation:0.2582;sehen_form_salience:0.1631;feldaufnahme_druck:0.1267,0.163134,0.0,0.25822,0.0,0.126702,0.635569,0.126702,0.10063,0.009713
dio_104t,dio_04k7,134,0.822086,481,0.948796,0.241604,btc:34;sonstige:24;paxg:23;doge:22;xrp:22;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6537;sehen_form_salience:0.2945;mcm_asymmetrie:0.2116;hoeren_stimulation:0.0852,0.294502,0.0,0.085205,0.0,0.052325,0.653683,0.052325,0.211637,0.009701
dio_104t,dio_0jho,134,0.822086,1135,0.908798,0.319597,btc:46;doge:26;paxg:25;xrp:24;sonstige:4;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.4945;sehen_form_salience:0.4830;hoeren_stimulation:0.2461;feldaufnahme_druck:0.1273,0.483029,0.0,0.246127,0.0,0.127337,0.494456,0.127337,-0.115264,0.008238
dio_104t,dio_17rn,134,0.822086,770,0.71118,0.615113,btc:45;doge:23;xrp:23;paxg:23;sonstige:11;expansion:3;sideways:3;stress:3,hoeren_stimulation:0.6121;mcm_kohaerenz:0.3770;feldaufnahme_druck:0.2840;mcm_spannung:0.2840,0.251419,0.0,0.612108,0.0,0.284003,0.376989,0.284003,0.122977,0.006479
dio_104t,dio_1yt8,133,0.815951,710,0.973593,0.15651,btc:43;doge:24;xrp:23;paxg:20;sonstige:14;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.5862;sehen_form_salience:0.3371;hoeren_stimulation:0.0449;feldaufnahme_druck:0.0371,0.337092,0.0,0.044869,0.0,0.037073,0.58621,0.037073,-0.001616,0.009452
dio_104t,dio_18im,133,0.815951,1112,0.925285,0.322782,btc:43;doge:24;paxg:24;xrp:22;sonstige:11;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6239;hoeren_stimulation:0.3485;sehen_form_salience:0.2508;mcm_asymmetrie:-0.2211,0.250845,0.0,0.348542,0.0,0.165615,0.623891,0.165615,-0.221055,0.009941
dio_104t,dio_10ef,133,0.815951,1218,0.915802,0.303113,btc:38;sonstige:30;doge:21;xrp:20;paxg:16;expansion:3;stress:3;synth:1;sideways:1,mcm_kohaerenz:0.6203;sehen_form_salience:0.3426;mcm_asymmetrie:0.2466;hoeren_stimulation:0.0381,0.342556,0.0,0.038139,0.0,0.035021,0.620282,0.035021,0.246637,0.009214
dio_104t,dio_1w94,133,0.815951,983,0.914822,0.288022,btc:44;doge:26;paxg:25;xrp:24;sonstige:4;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5163;sehen_form_salience:0.3892;mcm_asymmetrie:-0.2310;hoeren_stimulation:0.1354,0.389189,0.0,0.13541,0.0,0.080337,0.516271,0.080337,-0.231033,0.008706
dio_104t,dio_0ehc,133,0.815951,575,0.858572,0.452539,btc:41;doge:26;paxg:23;xrp:22;sonstige:11;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.5135;hoeren_stimulation:0.4908;sehen_form_salience:0.3787;feldaufnahme_druck:0.2232,0.378732,0.0,0.49077,0.0,0.223204,0.513458,0.223204,-0.109853,0.008427
dio_104t,dio_0jmo,133,0.815951,1170,0.834746,0.43891,btc:44;doge:25;paxg:25;xrp:24;sonstige:6;expansion:3;sideways:3;stress:3,hoeren_stimulation:0.4818;mcm_kohaerenz:0.4756;sehen_form_salience:0.2418;feldaufnahme_druck:0.2287,0.241823,0.0,0.481786,0.0,0.228738,0.475591,0.228738,0.109276,0.007724
dio_104t,dio_0rgc,132,0.809816,705,0.971602,0.173383,btc:42;xrp:22;doge:21;paxg:20;sonstige:18;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6146;sehen_form_salience:0.3493;mcm_asymmetrie:-0.1167;hoeren_stimulation:0.0844,0.349264,0.0,0.084438,0.0,0.054654,0.614639,0.054654,-0.116736,0.009904
dio_104t,dio_14l0,132,0.809816,597,0.904996,0.327577,btc:42;doge:25;paxg:24;xrp:20;sonstige:11;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.4981;sehen_form_salience:0.4853;hoeren_stimulation:0.2442;feldaufnahme_druck:0.1262,0.485345,0.0,0.244205,0.0,0.126181,0.498101,0.126181,0.120122,0.007871
dio_104t,dio_1e0y,132,0.809816,673,0.901376,0.384739,btc:41;paxg:25;doge:23;xrp:23;sonstige:10;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.6051;hoeren_stimulation:0.3532;sehen_form_salience:0.3523;mcm_asymmetrie:0.2647,0.352313,0.0,0.353178,0.0,0.165263,0.60514,0.165263,0.264657,0.008936
dio_104t,dio_1fe0,131,0.803681,653,0.961752,0.280232,btc:43;doge:22;sonstige:20;paxg:19;xrp:17;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.7298;sehen_form_salience:0.3496;mcm_asymmetrie:-0.2352;hoeren_stimulation:0.1539,0.349607,0.0,0.153915,0.0,0.083869,0.7298,0.083869,-0.235209,0.011462
dio_104t,dio_01kh,130,0.797546,653,0.944599,0.301192,btc:44;doge:25;xrp:23;paxg:22;sonstige:6;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.6111;sehen_form_salience:0.4775;hoeren_stimulation:0.2473;mcm_asymmetrie:-0.1385,0.477505,0.0,0.247273,0.0,0.124277,0.611124,0.124277,-0.138499,0.009747
dio_104t,dio_0jsd,130,0.797546,688,0.926477,0.317859,btc:42;doge:26;xrp:22;paxg:22;sonstige:9;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6016;hoeren_stimulation:0.4109;sehen_form_salience:0.2463;feldaufnahme_druck:0.1971,0.246332,0.0,0.410948,0.0,0.197065,0.601593,0.197065,-0.010694,0.009393
dio_104t,dio_1i76,130,0.797546,490,0.882157,0.417977,btc:41;paxg:25;doge:23;xrp:23;sonstige:9;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6158;hoeren_stimulation:0.4140;mcm_asymmetrie:0.2593;sehen_form_salience:0.2382,0.238219,0.0,0.414008,0.0,0.197642,0.615805,0.197642,0.259348,0.009027
dio_104t,dio_1rrr,129,0.791411,713,0.934185,0.397348,btc:40;doge:26;xrp:24;paxg:20;sonstige:9;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.7223;hoeren_stimulation:0.3690;sehen_form_salience:0.3611;mcm_asymmetrie:-0.2144,0.361115,0.0,0.368965,0.0,0.170572,0.722253,0.170572,-0.214418,0.011073
dio_104t,dio_1a0z,129,0.791411,583,0.895978,0.496686,btc:41;doge:26;paxg:24;xrp:21;sonstige:7;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.7403;mcm_asymmetrie:0.3797;hoeren_stimulation:0.3626;sehen_form_salience:0.3570,0.356972,0.0,0.362633,0.0,0.167946,0.740345,0.167946,0.379676,0.010138
dio_104t,dio_01hu,128,0.785276,1535,0.994543,0.076503,btc:42;doge:26;xrp:24;sonstige:15;paxg:12;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6570;sehen_form_salience:0.1790;hoeren_stimulation:0.1492;feldaufnahme_druck:0.0746,0.178954,0.0,0.149193,0.0,0.074639,0.656995,0.074639,-0.013078,0.01026
dio_104t,dio_0gzn,128,0.785276,518,0.967796,0.258963,btc:41;doge:24;paxg:19;xrp:18;sonstige:17;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.8210;sehen_form_salience:0.1589;mcm_asymmetrie:0.1135;hoeren_stimulation:0.1032,0.15894,0.0,0.103186,0.0,0.053359,0.821018,0.053359,0.113517,0.012012
dio_104t,dio_13it,128,0.785276,865,0.811022,0.443503,btc:46;doge:24;xrp:24;paxg:20;sonstige:5;expansion:3;sideways:3;stress:3,sehen_form_salience:0.6155;mcm_kohaerenz:0.3832;hoeren_stimulation:0.1297;feldaufnahme_druck:0.0857,0.615464,0.0,0.129682,0.0,0.085749,0.383158,0.085749,-0.001374,0.006842
dio_104t,dio_0p8i,127,0.779141,634,0.939419,0.263034,btc:38;doge:23;xrp:21;paxg:18;sonstige:17;expansion:3;sideways:3;stress:3;synth:1,mcm_kohaerenz:0.6256;sehen_form_salience:0.3426;mcm_asymmetrie:-0.2365;hoeren_stimulation:0.0831,0.342591,0.0,0.083092,0.0,0.054058,0.625594,0.054058,-0.236475,0.010214
dio_104t,dio_0s8r,127,0.779141,635,0.858496,0.39964,btc:41;paxg:25;doge:24;xrp:21;sonstige:7;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.4982;hoeren_stimulation:0.4128;sehen_form_salience:0.2460;mcm_asymmetrie:-0.2175,0.246038,0.0,0.412761,0.0,0.198391,0.498162,0.198391,-0.217466,0.008432
dio_104t,dio_1rcm,126,0.773006,856,0.942715,0.266671,btc:41;doge:26;xrp:22;paxg:22;sonstige:6;expansion:3;sideways:3;stress:3,mcm_kohaerenz:0.6037;hoeren_stimulation:0.3378;sehen_form_salience:0.2493;feldaufnahme_druck:0.1616,0.24934,0.0,0.337837,0.0,0.16162,0.603693,0.16162,0.125941,0.009224
