followhold_kind,world,world_kind,source_file,rand_start_tick,rand_end_tick,rand_duration,follow_role,follow_start_tick,follow_end_tick,follow_duration,after_role,after_duration,rand_loudness,rand_intake,rand_sharpness,rand_rekopplung,rand_strain,follow_loudness,follow_intake,follow_sharpness,follow_rekopplung,follow_strain,delta_follow_rekopplung,delta_follow_strain
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2159,2159,1,zentrum_stabil,2160,2161,2,spannungsrand_kippnaehe,1,0.864497,0.512798,0.740093,0.617263,0.288381,0.265409,0.153294,0.811951,0.72697,0.147193,0.109707,-0.141188
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2162,2162,1,zentrum_stabil,2163,2175,13,spannungsrand_kippnaehe,1,0.682433,0.403449,0.761884,0.648978,0.252197,0.06047,0.038801,0.836433,0.766351,0.12457,0.117373,-0.127627
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2227,2227,1,zentrum_stabil,2228,2229,2,spannungsrand_kippnaehe,1,0.864725,0.512954,0.740081,0.61747,0.289479,0.268311,0.155066,0.811635,0.726308,0.148654,0.108838,-0.140825
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2230,2230,1,zentrum_stabil,2231,2243,13,spannungsrand_kippnaehe,1,0.680588,0.402389,0.762151,0.649585,0.251886,0.058619,0.037913,0.836787,0.766385,0.124628,0.1168,-0.127258
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2244,2244,1,zentrum_stabil,2245,2246,2,spannungsrand_kippnaehe,1,0.870439,0.51608,0.739275,0.617661,0.28939,0.275352,0.15904,0.81061,0.725357,0.149903,0.107696,-0.139487
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2247,2247,1,zentrum_stabil,2248,2260,13,spannungsrand_kippnaehe,1,0.679513,0.401556,0.762046,0.649979,0.251554,0.064164,0.040729,0.835828,0.756628,0.124108,0.106649,-0.127446
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2261,2261,1,zentrum_stabil,2262,2263,2,spannungsrand_kippnaehe,1,0.876735,0.520253,0.7385,0.610677,0.293471,0.283871,0.164561,0.809727,0.725746,0.150193,0.115069,-0.143278
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2264,2264,1,zentrum_stabil,2265,2277,13,spannungsrand_kippnaehe,1,0.675454,0.39953,0.762824,0.650543,0.250681,0.062069,0.039572,0.836428,0.766481,0.124771,0.115938,-0.12591
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2346,2346,1,zentrum_stabil,2347,2348,2,spannungsrand_kippnaehe,1,0.881591,0.523009,0.738033,0.612736,0.292738,0.288505,0.167123,0.809226,0.725317,0.151664,0.112581,-0.141074
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2349,2349,1,zentrum_stabil,2350,2362,13,spannungsrand_kippnaehe,1,0.674082,0.398448,0.762988,0.651178,0.250426,0.065305,0.041077,0.835645,0.756671,0.124227,0.105493,-0.126199
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2363,2363,1,zentrum_stabil,2364,2365,2,spannungsrand_kippnaehe,1,0.878802,0.52166,0.738188,0.6121,0.294115,0.284459,0.165093,0.80967,0.727132,0.149333,0.115032,-0.144783
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2366,2366,1,zentrum_stabil,2367,2379,13,spannungsrand_kippnaehe,1,0.676298,0.40022,0.762814,0.647957,0.250169,0.065667,0.041351,0.835998,0.756659,0.124292,0.108702,-0.125877
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2380,2380,1,zentrum_stabil,2381,2382,2,spannungsrand_kippnaehe,1,0.878335,0.521092,0.738465,0.613443,0.29259,0.284837,0.164973,0.809704,0.726049,0.150961,0.112606,-0.141629
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2383,2383,1,zentrum_stabil,2384,2396,13,spannungsrand_kippnaehe,1,0.675411,0.39931,0.762858,0.649813,0.2525,0.06396,0.040427,0.835886,0.766269,0.125205,0.116456,-0.127295
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2414,2414,1,zentrum_stabil,2415,2416,2,spannungsrand_kippnaehe,1,0.863063,0.512208,0.740326,0.615627,0.291819,0.28386,0.164648,0.809823,0.727154,0.149727,0.111526,-0.142092
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2417,2417,1,zentrum_stabil,2418,2430,13,spannungsrand_kippnaehe,1,0.670427,0.396548,0.76343,0.650551,0.25078,0.056244,0.036472,0.837115,0.766749,0.124278,0.116198,-0.126502
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2431,2431,1,zentrum_stabil,2432,2433,2,spannungsrand_kippnaehe,1,0.867855,0.514895,0.739523,0.616766,0.289753,0.271755,0.157261,0.810993,0.726699,0.148149,0.109932,-0.141604
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2434,2434,1,zentrum_stabil,2435,2447,13,spannungsrand_kippnaehe,1,0.681505,0.403145,0.761774,0.650022,0.250939,0.063721,0.041783,0.819057,0.754027,0.124797,0.104005,-0.126142
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2465,2465,1,zentrum_stabil,2466,2467,2,spannungsrand_kippnaehe,1,0.877414,0.520717,0.738621,0.613292,0.292868,0.283084,0.164107,0.809964,0.727061,0.14975,0.113769,-0.143118
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,2468,2468,1,zentrum_stabil,2469,2481,13,spannungsrand_kippnaehe,1,0.676718,0.400281,0.762656,0.649641,0.25184,0.066589,0.042515,0.820429,0.754335,0.124658,0.104694,-0.127182
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,5729,5729,1,zentrum_stabil,5730,5731,2,spannungsrand_kippnaehe,1,0.877857,0.518483,0.62552,0.616261,0.282861,0.281949,0.162491,0.775794,0.726193,0.150185,0.109932,-0.132676
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,5763,5763,1,zentrum_stabil,5764,5765,2,spannungsrand_kippnaehe,1,0.87048,0.516721,0.739424,0.612973,0.291938,0.272822,0.158133,0.811003,0.728331,0.146498,0.115358,-0.14544
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,5814,5814,1,zentrum_stabil,5815,5816,2,spannungsrand_kippnaehe,1,0.880946,0.523055,0.738211,0.612599,0.292559,0.290322,0.168649,0.809089,0.726087,0.150577,0.113488,-0.141983
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,5817,5817,1,zentrum_stabil,5818,5830,13,spannungsrand_kippnaehe,1,0.671825,0.397523,0.763314,0.651333,0.250382,0.058005,0.037343,0.835132,0.766494,0.124169,0.115161,-0.126213
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,5848,5848,1,zentrum_stabil,5849,5850,2,spannungsrand_kippnaehe,1,0.867783,0.514889,0.739587,0.616494,0.291702,0.270879,0.156767,0.811132,0.727943,0.146998,0.111449,-0.144704
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,5882,5882,1,zentrum_stabil,5883,5884,2,spannungsrand_kippnaehe,1,0.868722,0.51535,0.739478,0.616751,0.291022,0.270176,0.15624,0.811155,0.727116,0.148249,0.110364,-0.142773
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,5899,5899,1,zentrum_stabil,5900,5901,2,spannungsrand_kippnaehe,1,0.864367,0.51305,0.740164,0.617556,0.289591,0.264875,0.1533,0.812069,0.729732,0.144202,0.112176,-0.145389
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,5902,5902,1,zentrum_stabil,5903,5915,13,spannungsrand_kippnaehe,1,0.682779,0.403978,0.761895,0.649253,0.253516,0.060615,0.038699,0.836486,0.766605,0.124417,0.117352,-0.129099
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6154,6154,1,zentrum_stabil,6155,6156,2,spannungsrand_kippnaehe,1,0.864853,0.512937,0.740047,0.617877,0.28961,0.268927,0.155341,0.811545,0.727489,0.148717,0.109612,-0.140893
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6157,6157,1,zentrum_stabil,6158,6170,13,spannungsrand_kippnaehe,1,0.677403,0.400385,0.762518,0.651858,0.250646,0.057782,0.037501,0.836872,0.766746,0.12454,0.114888,-0.126106
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6171,6171,1,zentrum_stabil,6172,6173,2,spannungsrand_kippnaehe,1,0.87021,0.515853,0.739285,0.619275,0.287221,0.274944,0.158706,0.810637,0.726646,0.149809,0.107371,-0.137412
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6174,6174,1,zentrum_stabil,6175,6187,13,spannungsrand_kippnaehe,1,0.679742,0.401605,0.761989,0.651609,0.251197,0.064169,0.040789,0.835809,0.756836,0.12422,0.105227,-0.126977
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6188,6188,1,zentrum_stabil,6189,6190,2,spannungsrand_kippnaehe,1,0.875489,0.519423,0.738717,0.614539,0.292931,0.281354,0.16296,0.810126,0.727256,0.150819,0.112717,-0.142112
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6191,6191,1,zentrum_stabil,6192,6204,13,spannungsrand_kippnaehe,1,0.677072,0.400393,0.762661,0.651896,0.250712,0.065066,0.041234,0.836008,0.756928,0.124142,0.105032,-0.12657
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6205,6205,1,zentrum_stabil,6206,6207,2,spannungsrand_kippnaehe,1,0.87813,0.520655,0.738424,0.616663,0.289537,0.284542,0.164481,0.809676,0.726131,0.152109,0.109468,-0.137428
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6208,6208,1,zentrum_stabil,6209,6221,13,spannungsrand_kippnaehe,1,0.675561,0.399084,0.762781,0.652284,0.250464,0.065427,0.041303,0.83559,0.756856,0.124242,0.104572,-0.126222
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6222,6222,1,zentrum_stabil,6223,6224,2,spannungsrand_kippnaehe,1,0.877942,0.520892,0.738291,0.615445,0.291723,0.283125,0.164035,0.809845,0.727761,0.150031,0.112316,-0.141692
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6225,6225,1,zentrum_stabil,6226,6238,13,spannungsrand_kippnaehe,1,0.676997,0.40037,0.762676,0.651948,0.250804,0.06577,0.041633,0.835914,0.756757,0.124381,0.104809,-0.126423
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6239,6239,1,zentrum_stabil,6240,6241,2,spannungsrand_kippnaehe,1,0.874242,0.518322,0.738936,0.617416,0.289312,0.277319,0.160163,0.810427,0.725894,0.151006,0.108478,-0.138306
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6242,6242,1,zentrum_stabil,6243,6255,13,spannungsrand_kippnaehe,1,0.679914,0.401728,0.761935,0.651656,0.25147,0.064606,0.041007,0.83572,0.76604,0.125766,0.114384,-0.125704
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6256,6256,1,zentrum_stabil,6257,6258,2,spannungsrand_kippnaehe,1,0.869784,0.516068,0.739528,0.61668,0.290756,0.27156,0.157106,0.811277,0.728573,0.147166,0.111893,-0.14359
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6273,6273,1,zentrum_stabil,6274,6275,2,spannungsrand_kippnaehe,1,0.867422,0.514273,0.739474,0.618161,0.288652,0.269748,0.155696,0.811083,0.727774,0.148508,0.109613,-0.140144
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6290,6290,1,zentrum_stabil,6291,6292,2,spannungsrand_kippnaehe,1,0.86944,0.515906,0.739578,0.615445,0.292895,0.272929,0.157977,0.811136,0.728664,0.147592,0.113218,-0.145303
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6293,6293,1,zentrum_stabil,6294,6306,13,spannungsrand_kippnaehe,1,0.681137,0.40287,0.762128,0.651368,0.25187,0.063851,0.04079,0.836168,0.756795,0.123832,0.105427,-0.128038
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6307,6307,1,zentrum_stabil,6308,6309,2,spannungsrand_kippnaehe,1,0.873763,0.518129,0.739015,0.617293,0.289737,0.279436,0.161529,0.810276,0.726714,0.150539,0.109421,-0.139198
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6310,6310,1,zentrum_stabil,6311,6323,13,spannungsrand_kippnaehe,1,0.677657,0.400465,0.762399,0.652068,0.251099,0.06402,0.040604,0.835846,0.766392,0.125009,0.114324,-0.12609
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6324,6324,1,zentrum_stabil,6325,6326,2,spannungsrand_kippnaehe,1,0.87885,0.521522,0.738132,0.615202,0.293,0.287247,0.166598,0.80919,0.727013,0.151015,0.111811,-0.141985
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6327,6327,1,zentrum_stabil,6328,6340,13,spannungsrand_kippnaehe,1,0.673508,0.398387,0.762914,0.65266,0.250115,0.060083,0.038438,0.836684,0.757543,0.12302,0.104883,-0.127095
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6358,6358,1,zentrum_stabil,6359,6360,2,spannungsrand_kippnaehe,1,0.865304,0.513189,0.739683,0.619017,0.286624,0.268207,0.154969,0.811273,0.728085,0.148639,0.109068,-0.137985
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6361,6361,1,zentrum_stabil,6362,6374,13,spannungsrand_kippnaehe,1,0.683139,0.403974,0.76144,0.651195,0.252323,0.060584,0.03862,0.836387,0.766495,0.125009,0.1153,-0.127314
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6375,6375,1,zentrum_stabil,6376,6377,2,spannungsrand_kippnaehe,1,0.867185,0.514703,0.739859,0.615314,0.292987,0.269176,0.155863,0.811591,0.729684,0.146286,0.11437,-0.146701
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6392,6392,1,zentrum_stabil,6393,6394,2,spannungsrand_kippnaehe,1,0.865121,0.513135,0.739687,0.617675,0.289192,0.266049,0.153731,0.811462,0.729267,0.147012,0.111592,-0.14218
zentrum_kurz_getragen_dann_rueckfall,SYNTH_VISUAL_STABLE_HEARING_CHAOTIC,stress_oder_negative_welt,1229_SYNTHETISCHE_SINNESACHSEN_STRESS_FELDPHASEN_SEGMENTE.csv,6395,6395,1,zentrum_stabil,6396,6408,13,spannungsrand_kippnaehe,1,0.684789,0.405028,0.76114,0.64977,0.25443,0.061573,0.039003,0.836274,0.76663,0.124733,0.11686,-0.129697
zentrum_kurz_getragen_dann_rueckfall,XRP_5M_10K,sequenz_oder_asset_welt,1219_FELDPHASEN_MATRIX_MEHRWELTEN_SEGMENTE.csv,4065,4065,1,zentrum_stabil,4066,4069,4,spannungsrand_kippnaehe,1,0.663815,0.382771,0.722585,0.600075,0.264757,0.146188,0.085417,0.793066,0.727117,0.136236,0.127042,-0.128522
zentrum_kurz_getragen_dann_rueckfall,XRP_5M_10K,sequenz_oder_asset_welt,1219_FELDPHASEN_MATRIX_MEHRWELTEN_SEGMENTE.csv,7271,7271,1,zentrum_stabil,7272,7275,4,spannungsrand_kippnaehe,1,0.679013,0.396934,0.488769,0.595401,0.262212,0.174233,0.10935,0.654364,0.71904,0.136307,0.12364,-0.125905
zentrum_stabil_entlastend_gehalten,BRUCH_RAND,synthetische_sinneswelt,1221_FELDPHASEN_MATRIX_SYNTH_EXTREMWELTEN_SEGMENTE.csv,2594,2594,1,zentrum_stabil,2595,2595,1,offene_variante,3,0.537959,0.297872,0.620781,0.602792,0.255669,0.196714,0.115683,0.785147,0.722315,0.143855,0.119523,-0.111814
zentrum_stabil_entlastend_gehalten,BTC_1H_2K,btc_welt,1219_FELDPHASEN_MATRIX_MEHRWELTEN_SEGMENTE.csv,781,781,1,zentrum_stabil,782,782,1,offene_variante,1,0.71362,0.407128,0.516748,0.584212,0.277913,0.242173,0.134717,0.614607,0.709503,0.165438,0.125291,-0.112475
zentrum_stabil_entlastend_gehalten,BTC_1H_2K,btc_welt,1219_FELDPHASEN_MATRIX_MEHRWELTEN_SEGMENTE.csv,1657,1657,1,zentrum_stabil,1658,1659,2,rekopplungsnaehe,1,0.83398,0.483764,0.622801,0.601877,0.268737,0.170623,0.098439,0.708514,0.718835,0.138112,0.116958,-0.130625
zentrum_stabil_entlastend_gehalten,BTC_1H_2K,btc_welt,1219_FELDPHASEN_MATRIX_MEHRWELTEN_SEGMENTE.csv,1765,1765,1,zentrum_stabil,1766,1767,2,offene_variante,8,0.664987,0.380387,0.729204,0.587389,0.278758,0.214495,0.12106,0.786976,0.710531,0.143392,0.123142,-0.135367
zentrum_stabil_entlastend_gehalten,BTC_5M_2K,btc_welt,1219_FELDPHASEN_MATRIX_MEHRWELTEN_SEGMENTE.csv,1651,1651,1,zentrum_stabil,1652,1657,6,offene_variante,1,0.687559,0.399836,0.700638,0.59821,0.265542,0.1679,0.099821,0.697604,0.722416,0.140702,0.124206,-0.12484
zentrum_stabil_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,478,478,1,zentrum_stabil,479,479,1,offene_variante,3,0.737143,0.429399,0.655921,0.601738,0.255116,0.253799,0.14519,0.601013,0.728869,0.175077,0.127131,-0.080039
zentrum_stabil_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1280,1280,1,zentrum_stabil,1281,1281,1,rekopplungsnaehe,1,0.792116,0.46182,0.607797,0.582401,0.281896,0.281903,0.15816,0.642669,0.70752,0.150829,0.125119,-0.131067
zentrum_stabil_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,1577,1577,1,zentrum_stabil,1578,1580,3,offene_variante,1,0.67357,0.393886,0.731656,0.599132,0.264569,0.153334,0.085867,0.705758,0.723416,0.144109,0.124284,-0.12046
zentrum_stabil_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2195,2195,1,zentrum_stabil,2196,2196,1,rekopplungsnaehe,1,0.633389,0.353353,0.569128,0.609666,0.252215,0.255954,0.140265,0.722837,0.71844,0.130194,0.108774,-0.122021
zentrum_stabil_entlastend_gehalten,BTC_QUIET_1H,ruhige_oder_seitwaerts_welt,1227_AKTUELLE_REZEPTORSCHICHT_STRESS_QUIET_FELDPHASEN_1H_SEGMENTE.csv,2554,2554,1,zentrum_stabil,2555,2555,1,offene_variante,1,0.231248,0.155434,0.305786,0.591163,0.257707,0.168141,0.110308,0.622108,0.716257,0.156592,0.125094,-0.101115
