followhold_kind,world,data_file,rand_start_tick,follow_role,follow_duration,after_role,delta_follow_rekopplung,delta_follow_strain,rand_loudness,rand_intake,rand_sharpness,rand_rekopplung,rand_strain,raw_rows,raw_return,range_ratio,body_ratio,direction_consistency,expansion_ratio,break_ratio,movement_class,raw_shape_bucket
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,87,offene_variante,10,rekopplungsnaehe,0.076645,-0.102134,0.742258,0.429543,0.630335,0.591618,0.268567,71,-0.01387233,0.03944944,0.00380695,0.0,2.48101812,0.53796376,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,150,offene_variante,7,zentrum_stabil,0.065601,-0.085715,0.637323,0.365182,0.668028,0.594119,0.266769,71,0.00700679,0.03043573,0.00300996,0.04347826,2.53325243,0.47378641,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,197,offene_variante,2,zentrum_stabil,0.052886,-0.060233,0.52428,0.295489,0.667868,0.602285,0.251376,71,-0.00753713,0.05287076,0.00323154,0.08823529,2.73219895,0.54188482,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,291,offene_variante,3,zentrum_stabil,0.117051,-0.161918,0.882749,0.505054,0.649541,0.547733,0.329715,71,-0.12979547,0.15069099,0.00522271,0.38235294,2.40135287,0.47266065,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,339,offene_variante,8,zentrum_stabil,0.060161,-0.08258,0.627058,0.349728,0.715903,0.597953,0.263338,71,-0.12778458,0.19351285,0.00741635,0.2,5.17475139,0.52170749,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,375,offene_variante,1,zentrum_stabil,0.023517,-0.031372,0.777602,0.446068,0.520072,0.593467,0.264771,71,-0.03824931,0.1772009,0.00830339,0.02857143,5.09930688,0.56178298,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,403,offene_variante,2,zentrum_stabil,0.061361,-0.072903,0.648845,0.367281,0.507029,0.585908,0.271221,71,0.02363009,0.1634947,0.00772678,0.17142857,5.74693603,0.57845118,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,493,offene_variante,3,zentrum_stabil,0.05408,-0.089675,0.722664,0.410178,0.725183,0.591279,0.280564,71,0.04577554,0.05372005,0.00308154,0.10144928,1.92778741,0.5011554,gemischte_rohwelt,gemischte_rohwelt
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,536,offene_variante,8,rekopplungsnaehe,0.089906,-0.123559,0.705283,0.399161,0.454054,0.575029,0.289603,71,0.07907437,0.08352927,0.00319128,0.24637681,3.26575809,0.4456072,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,547,offene_variante,9,zentrum_stabil,0.113509,-0.143231,0.86425,0.477696,0.375136,0.537619,0.335874,71,0.07337191,0.09688539,0.00358225,0.2173913,2.96486964,0.45647371,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,618,offene_variante,5,zentrum_stabil,0.10574,-0.12663,0.72112,0.402131,0.485372,0.564709,0.303427,71,0.00619266,0.05286697,0.00290897,0.07246377,2.56986532,0.50533109,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,626,offene_variante,5,rekopplungsnaehe,0.059949,-0.083793,0.744129,0.426872,0.592634,0.580398,0.28442,71,0.01166997,0.04994749,0.00279915,0.02941176,1.90702479,0.50265643,gemischte_rohwelt,gemischte_rohwelt
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,658,offene_variante,6,zentrum_stabil,0.081548,-0.113963,0.804583,0.447595,0.490747,0.584361,0.283944,71,0.00678473,0.04519319,0.0027275,0.11764706,1.95605116,0.55231223,bruch_koerperlast,gemischte_rohwelt
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,678,offene_variante,3,zentrum_stabil,0.043757,-0.058624,0.653479,0.361671,0.572037,0.608051,0.252366,71,-0.02345321,0.04132231,0.00257812,0.0,1.93888166,0.53283485,gemischte_rohwelt,gemischte_rohwelt
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,876,offene_variante,5,zentrum_stabil,0.102773,-0.113334,0.457323,0.255709,0.414944,0.592369,0.263407,71,0.02978674,0.03592953,0.00197033,0.05882353,5.1530116,0.45155256,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,897,offene_variante,2,rekopplungsnaehe,0.113109,-0.123818,0.800468,0.458884,0.499074,0.56968,0.29459,71,0.01261902,0.0312034,0.00182742,0.02941176,1.91800948,0.53601896,gemischte_rohwelt,gemischte_rohwelt
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1010,offene_variante,5,rekopplungsnaehe,0.108672,-0.147359,0.815092,0.459408,0.640511,0.560968,0.30974,71,0.00114012,0.01402349,0.00140829,0.04347826,3.72966047,0.56181935,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1032,offene_variante,3,zentrum_stabil,0.067885,-0.079478,0.59536,0.328753,0.508379,0.585049,0.274097,71,0.00873362,0.02643071,0.00160235,0.05714286,4.4733441,0.53311793,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1148,offene_variante,3,zentrum_stabil,0.056934,-0.072523,0.474674,0.28862,0.349092,0.578092,0.278544,71,-0.00124196,0.03375861,0.00177309,0.07692308,3.53233831,0.5042967,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1305,offene_variante,8,rekopplungsnaehe,0.041159,-0.061168,0.645802,0.355416,0.574179,0.609316,0.251904,71,-0.029486,0.04646627,0.00155776,0.02941176,3.27304965,0.48834853,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1403,offene_variante,1,rekopplungsnaehe,0.122568,-0.142711,0.646484,0.372157,0.399121,0.578121,0.285092,71,0.03181654,0.04370273,0.00204275,0.02857143,3.29045146,0.48262085,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1461,offene_variante,1,rekopplungsnaehe,0.058394,-0.08257,0.860624,0.492273,0.682522,0.579826,0.294791,71,0.02475654,0.04552388,0.0022871,0.14285714,2.31757905,0.47058824,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1481,offene_variante,3,zentrum_stabil,0.066777,-0.084163,0.739521,0.417534,0.663688,0.586883,0.28232,71,-0.00910539,0.02458457,0.00167039,0.05714286,2.56446871,0.43763125,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1500,offene_variante,2,rekopplungsnaehe,0.070744,-0.101262,0.816357,0.459269,0.544846,0.580151,0.29192,71,-0.00491766,0.02321592,0.00151412,0.0,3.07297433,0.47307499,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1571,offene_variante,6,rekopplungsnaehe,0.04315,-0.064877,0.591201,0.328195,0.364533,0.603855,0.256959,71,-0.02333065,0.03666245,0.00148113,0.10447761,3.06168122,0.49945415,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1586,offene_variante,4,rekopplungsnaehe,0.023801,-0.03607,0.432125,0.248079,0.371973,0.605222,0.250991,71,-0.02317003,0.03089337,0.00154727,0.05882353,3.01883746,0.51291712,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1655,offene_variante,4,zentrum_stabil,0.0666,-0.084292,0.639957,0.362652,0.697484,0.589068,0.273611,71,0.00130208,0.01669034,0.0012404,0.05882353,3.15259537,0.46529081,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1683,offene_variante,2,rekopplungsnaehe,0.103421,-0.119025,0.87859,0.524977,0.483027,0.57329,0.291764,71,0.00035575,0.02419068,0.00185889,0.05882353,2.81393408,0.46433041,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1799,offene_variante,4,rekopplungsnaehe,0.044608,-0.060109,0.629473,0.353469,0.73079,0.596052,0.263422,71,0.01705783,0.02782482,0.00132394,0.13432836,2.92144638,0.48441397,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1864,offene_variante,4,zentrum_stabil,0.071425,-0.084801,0.234372,0.169495,0.198608,0.573842,0.277462,71,-0.03029215,0.04920977,0.00190053,0.07246377,2.29032258,0.51935484,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1875,offene_variante,3,zentrum_stabil,0.059772,-0.078409,0.619675,0.33791,0.586254,0.592421,0.266988,71,-0.03988604,0.04748338,0.00189766,0.10144928,2.23773075,0.51103107,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1895,offene_variante,4,zentrum_stabil,0.051315,-0.067585,0.688359,0.37924,0.641419,0.585964,0.277694,71,-0.0278481,0.03327306,0.00157061,0.1884058,2.42439024,0.45121951,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1949,offene_variante,3,zentrum_stabil,0.069118,-0.080048,0.799808,0.455863,0.258176,0.577374,0.282943,71,-0.00049316,0.03439773,0.00185976,0.13043478,3.95543175,0.49721448,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1964,offene_variante,4,zentrum_stabil,0.106863,-0.119242,0.366967,0.230193,0.220239,0.554792,0.305328,71,-0.01002475,0.05705446,0.00245259,0.01449275,2.95423024,0.48786408,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2263,offene_variante,2,zentrum_stabil,0.081655,-0.074097,0.748306,0.429058,0.570988,0.604859,0.256334,71,-0.03885505,0.04957369,0.00243091,0.15942029,2.66080306,0.5418738,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2391,offene_variante,1,zentrum_stabil,0.038276,-0.049629,0.693143,0.400437,0.633747,0.599082,0.260781,71,0.02260106,0.03047914,0.00166075,0.10769231,2.23561346,0.49565689,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2503,offene_variante,1,rekopplungsnaehe,0.051329,-0.051234,0.632076,0.36095,0.689988,0.606888,0.254894,71,0.02209169,0.02975354,0.00156295,0.13043478,2.34600998,0.54177057,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2541,offene_variante,1,zentrum_stabil,0.04718,-0.070966,0.707242,0.404842,0.722322,0.591928,0.277699,71,0.04260652,0.05776942,0.00241802,0.11764706,4.03377036,0.54429877,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2558,offene_variante,3,zentrum_stabil,0.072946,-0.091204,0.502939,0.295468,0.17577,0.57508,0.2862,71,0.05294705,0.06580919,0.00268921,0.17647059,3.51923744,0.52998267,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2685,offene_variante,1,zentrum_stabil,0.085789,-0.103843,0.853016,0.489024,0.698074,0.566305,0.313162,71,0.00413174,0.01392988,0.00094606,0.07462687,2.8374778,0.5053286,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2770,offene_variante,1,rekopplungsnaehe,0.041123,-0.072,0.879963,0.497304,0.645373,0.562999,0.318585,71,0.0140413,0.02430678,0.00105198,0.1641791,4.3047696,0.51172191,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2778,offene_variante,2,rekopplungsnaehe,0.065488,-0.083284,0.403937,0.233869,0.387682,0.579314,0.275856,71,0.02286388,0.03311727,0.00129309,0.1641791,3.68002764,0.53835522,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2793,offene_variante,1,zentrum_stabil,0.053346,-0.074055,0.71086,0.425875,0.551277,0.599712,0.256691,71,0.01790342,0.03015312,0.00138025,0.11764706,3.33229036,0.52065081,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2816,offene_variante,1,zentrum_stabil,0.074357,-0.097232,0.563781,0.3156,0.328021,0.591796,0.268484,71,0.01101833,0.0184412,0.00155024,0.04347826,2.71151586,0.55757932,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2831,offene_variante,2,zentrum_stabil,0.052685,-0.083907,0.800822,0.460535,0.732625,0.607864,0.26956,71,0.01605958,0.02269289,0.0015899,0.08571429,2.55820399,0.53769401,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2894,offene_variante,1,zentrum_stabil,0.066617,-0.077246,0.735529,0.41647,0.517428,0.596959,0.263839,71,0.00491878,0.01692976,0.00113907,0.05882353,2.98319328,0.42436975,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,2952,offene_variante,1,zentrum_stabil,0.032431,-0.047476,0.731352,0.41803,0.720599,0.619916,0.255264,71,0.00329995,0.01832044,0.00148089,0.01449275,2.36403996,0.5127636,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3070,offene_variante,4,rekopplungsnaehe,0.058385,-0.075113,0.882192,0.494791,0.457241,0.598966,0.270702,71,-0.00579323,0.02506684,0.00171663,0.01538462,2.93361188,0.50789229,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3170,offene_variante,1,zentrum_stabil,0.017184,-0.045401,0.824479,0.467456,0.68964,0.592183,0.282964,71,-0.02119372,0.03425364,0.00210727,0.03030303,4.18558952,0.57030568,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3256,offene_variante,1,zentrum_stabil,0.100154,-0.111882,0.74311,0.423602,0.588364,0.569732,0.297506,71,-0.01403549,0.0221552,0.00166152,0.03030303,2.60345731,0.53273965,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3428,offene_variante,1,rekopplungsnaehe,0.069762,-0.071763,0.649607,0.3856,0.481675,0.60276,0.252759,71,-0.01204397,0.05121609,0.00242592,0.01449275,2.84699261,0.51811467,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3444,offene_variante,1,rekopplungsnaehe,0.091686,-0.10266,0.836985,0.481581,0.592222,0.575193,0.295073,71,-0.01901449,0.04347826,0.00215554,0.11764706,3.12993039,0.51044084,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3465,offene_variante,1,rekopplungsnaehe,0.029181,-0.036595,0.502337,0.280323,0.423908,0.578611,0.281009,71,0.01173264,0.03484238,0.00168921,0.1641791,3.98130841,0.49778652,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3666,offene_variante,1,zentrum_stabil,0.088481,-0.095055,0.678425,0.390093,0.732973,0.58812,0.277833,71,-0.01653944,0.02752718,0.0011843,0.20588235,2.50424559,0.47485304,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3698,offene_variante,2,rekopplungsnaehe,0.11267,-0.130075,0.918536,0.52656,0.456381,0.567459,0.300991,71,-0.00810811,0.03125734,0.00195131,0.0,3.22055764,0.4906367,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3912,offene_variante,1,rekopplungsnaehe,0.072268,-0.080316,0.733577,0.411532,0.65048,0.61602,0.253485,71,-0.0021097,0.01652602,0.00098222,0.15151515,3.17221771,0.48334687,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3942,offene_variante,2,rekopplungsnaehe,0.078653,-0.101519,0.657188,0.376473,0.29051,0.596146,0.274875,71,-0.02536402,0.04403476,0.00140911,0.13432836,3.57871811,0.53018046,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,3950,offene_variante,3,zentrum_stabil,0.09069,-0.092148,0.791738,0.448715,0.422676,0.59205,0.267405,71,-0.02039132,0.04420085,0.00142273,0.11764706,3.48123487,0.51876513,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,4087,offene_variante,1,zentrum_stabil,0.074374,-0.082976,0.747438,0.429999,0.653973,0.609351,0.259555,71,0.00073656,0.01534495,0.00118091,0.03030303,2.44018506,0.45142102,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,4233,offene_variante,2,zentrum_stabil,0.112921,-0.136681,0.951906,0.545394,0.627943,0.535874,0.346122,71,-0.01882439,0.02416808,0.00124698,0.07246377,2.98737728,0.5112202,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,4556,offene_variante,1,rekopplungsnaehe,0.104512,-0.128131,0.816174,0.46601,0.605022,0.586515,0.290438,71,-0.00320703,0.03646514,0.00217817,0.01492537,4.74064068,0.50250868,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,4568,offene_variante,2,zentrum_stabil,0.099479,-0.094631,0.612907,0.340981,0.564787,0.58521,0.275737,71,0.00309156,0.03793103,0.00232286,0.07462687,4.36806543,0.49324324,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,4626,offene_variante,1,zentrum_stabil,0.117657,-0.135179,0.724156,0.404728,0.438342,0.558399,0.311119,71,0.00931677,0.03189202,0.00213152,0.0,2.35173502,0.49960568,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,4721,offene_variante,1,rekopplungsnaehe,0.029687,-0.051124,0.873702,0.492495,0.473581,0.573711,0.29645,71,0.00047393,0.01054502,0.00076597,0.01538462,3.68087558,0.52880184,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,4914,offene_variante,1,rekopplungsnaehe,0.062061,-0.082034,0.909274,0.531251,0.268863,0.550088,0.320725,71,-0.01130856,0.01673206,0.00108405,0.1641791,3.64250814,0.54315961,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5078,offene_variante,3,rekopplungsnaehe,0.075989,-0.092557,0.743547,0.414853,0.686963,0.578432,0.288547,71,0.00411765,0.00905882,0.00061143,0.07692308,2.59054054,0.49864865,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5117,offene_variante,2,zentrum_stabil,0.052014,-0.076611,0.820461,0.464482,0.640136,0.593352,0.284341,71,-0.01223385,0.02176215,0.00087479,0.0,3.15088757,0.52071006,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5384,offene_variante,4,rekopplungsnaehe,0.094068,-0.126475,0.944613,0.533525,0.537308,0.556478,0.322942,71,0.02060943,0.03072449,0.00144781,0.01492537,3.84492308,0.50030769,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5391,offene_variante,3,zentrum_stabil,0.06275,-0.066819,0.268207,0.181565,0.251093,0.59413,0.256668,71,0.01881788,0.03068957,0.00144438,0.09090909,3.95693477,0.51424953,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5400,offene_variante,4,zentrum_stabil,0.092617,-0.111618,0.51453,0.287898,0.394908,0.590146,0.266932,71,0.02138158,0.03289474,0.00144516,0.03030303,3.90012484,0.5062422,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5485,offene_variante,1,zentrum_stabil,0.063673,-0.080572,0.767701,0.432886,0.586946,0.587502,0.280817,71,-0.01713142,0.03376266,0.00211523,0.18181818,2.18189369,0.49875415,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5601,offene_variante,1,zentrum_stabil,0.031819,-0.054817,0.76526,0.435995,0.649947,0.620286,0.256464,71,-0.02021494,0.03441658,0.00227233,0.02941176,5.3242805,0.51114714,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5719,offene_variante,1,zentrum_stabil,0.079666,-0.098341,0.6367,0.356887,0.622854,0.585227,0.277429,71,0.01094605,0.03414126,0.00183902,0.01449275,3.69102501,0.49141736,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,5826,offene_variante,2,rekopplungsnaehe,0.05531,-0.056638,0.509683,0.29371,0.492663,0.596105,0.266196,71,0.04317833,0.05684722,0.00203135,0.08823529,7.46666667,0.53004695,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,6206,offene_variante,1,rekopplungsnaehe,0.060865,-0.077327,0.914115,0.519263,0.415833,0.570162,0.297908,71,0.00216179,0.02082148,0.00162976,0.01449275,3.9403527,0.52748963,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,6432,offene_variante,2,rekopplungsnaehe,0.050109,-0.060837,0.714955,0.409128,0.680875,0.602634,0.263103,71,0.02256864,0.03280596,0.00127966,0.24242424,2.22268163,0.46131128,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,6583,offene_variante,4,zentrum_stabil,0.08863,-0.1157,0.92048,0.516884,0.480604,0.560686,0.316584,71,-0.03534279,0.04089835,0.00197283,0.10144928,2.38630705,0.49170124,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,6730,offene_variante,2,zentrum_stabil,0.079534,-0.101098,0.736804,0.421661,0.700684,0.603447,0.268704,71,0.00073493,0.01298383,0.00121454,0.08823529,2.33360723,0.57847165,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,6863,offene_variante,1,zentrum_stabil,0.076203,-0.099506,0.756604,0.433493,0.41372,0.590442,0.290962,71,0.03508323,0.04443022,0.00234982,0.07246377,5.21048387,0.52540323,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,6903,offene_variante,3,rekopplungsnaehe,0.008436,-0.055716,0.607165,0.333189,0.429294,0.634903,0.260135,71,0.03215597,0.05342448,0.0026336,0.02941176,4.66498195,0.533213,bewegungsbruch,starker_bruchimpuls
