world,block_index,base_sequence,adapted_lage,base_zentrum,base_rand,base_rekopplung,base_strain,adapted_zentrum,adapted_rand,adapted_rekopplung,adapted_strain
BTC_2025_5M_QUIET,32,lauter_feldkontakt->randlastige_sinneslage,lauter_feldkontakt,0.61,0.02,0.70639,0.157236,0.64,0.01,0.707569,0.155531
BTC_2025_5M_QUIET,33,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.71,0.01,0.70968,0.15189,0.71,0.0,0.710392,0.15092
BTC_2025_5M_QUIET,34,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.73,0.0,0.711599,0.149444,0.74,0.0,0.712321,0.148471
BTC_2025_5M_QUIET,35,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.84,0.0,0.715682,0.14326,0.84,0.0,0.71613,0.142635
BTC_2025_5M_QUIET,36,ruhig_zentrumsnah->leise_duenn,leise_duenn,0.7,0.0,0.712378,0.146696,0.7,0.0,0.713335,0.145491
BTC_2025_5M_QUIET,37,leise_duenn->normale_weltspannung,normale_weltspannung,0.71,0.0,0.710131,0.151199,0.71,0.0,0.710893,0.15014
BTC_2025_5M_QUIET,38,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.85,0.0,0.716272,0.142832,0.85,0.0,0.716605,0.142357
BTC_2025_5M_QUIET,39,ruhig_zentrumsnah->leise_duenn,leise_duenn,0.76,0.0,0.71302,0.146502,0.78,0.0,0.713899,0.145369
BTC_2025_5M_STRESS,1,randlastige_sinneslage->ruhig_zentrumsnah,ruhig_zentrumsnah,0.81,0.0,0.715563,0.144453,0.82,0.0,0.716023,0.143805
BTC_2025_5M_STRESS,2,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.74,0.0,0.710554,0.151103,0.74,0.0,0.711358,0.150031
BTC_2025_5M_STRESS,3,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.8,0.0,0.713365,0.147304,0.8,0.0,0.713931,0.146508
BTC_2025_5M_STRESS,4,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.81,0.0,0.715824,0.14328,0.81,0.0,0.716344,0.142524
BTC_2025_5M_STRESS,5,ruhig_zentrumsnah->offen_suchend,offen_suchend,0.59,0.01,0.704447,0.158846,0.59,0.0,0.705908,0.15683
BTC_2025_5M_STRESS,6,offen_suchend->normale_weltspannung,normale_weltspannung,0.71,0.0,0.711585,0.149098,0.74,0.0,0.712556,0.147741
BTC_2025_5M_STRESS,7,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.74,0.0,0.713177,0.147149,0.76,0.0,0.713852,0.146239
BTC_2025_5M_STRESS,8,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.72,0.01,0.711014,0.150278,0.73,0.0,0.711834,0.149183
BTC_2025_5M_STRESS,9,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.72,0.0,0.713157,0.147625,0.75,0.0,0.713843,0.146641
BTC_2025_5M_STRESS,10,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.77,0.0,0.712022,0.148843,0.77,0.0,0.713003,0.147494
BTC_2025_5M_STRESS,11,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.75,0.01,0.711813,0.14891,0.76,0.0,0.712677,0.147742
BTC_2025_5M_STRESS,12,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.75,0.01,0.710151,0.151467,0.78,0.0,0.711235,0.149931
BTC_2025_5M_STRESS,13,lauter_feldkontakt->randlastige_sinneslage,normale_weltspannung,0.73,0.02,0.709241,0.153189,0.73,0.01,0.71069,0.151158
BTC_2025_5M_STRESS,14,randlastige_sinneslage->randlastige_sinneslage,offen_suchend,0.57,0.05,0.698921,0.164004,0.58,0.01,0.701021,0.161138
BTC_2025_5M_STRESS,15,randlastige_sinneslage->offen_suchend,offen_suchend,0.62,0.01,0.705408,0.156336,0.62,0.0,0.707229,0.15397
BTC_2025_5M_STRESS,16,offen_suchend->normale_weltspannung,leise_duenn,0.76,0.0,0.710348,0.149726,0.76,0.0,0.711014,0.148792
BTC_2025_5M_STRESS,17,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.75,0.0,0.71187,0.148912,0.75,0.0,0.712849,0.14753
BTC_2025_5M_STRESS,18,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.78,0.0,0.710903,0.149525,0.78,0.0,0.711901,0.148125
BTC_2025_5M_STRESS,19,normale_weltspannung->offen_suchend,offen_suchend,0.59,0.01,0.706536,0.155835,0.61,0.0,0.708013,0.15384
BTC_2025_5M_STRESS,20,offen_suchend->randlastige_sinneslage,offen_suchend,0.64,0.02,0.706845,0.156115,0.65,0.0,0.708181,0.154314
BTC_2025_5M_STRESS,21,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.77,0.01,0.711156,0.149641,0.79,0.0,0.712075,0.148336
BTC_2025_5M_STRESS,22,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.66,0.02,0.70696,0.154518,0.66,0.0,0.708388,0.15264
BTC_2025_5M_STRESS,23,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.82,0.0,0.714207,0.146693,0.82,0.0,0.714558,0.146213
BTC_2025_5M_STRESS,24,normale_weltspannung->offen_suchend,offen_suchend,0.69,0.0,0.710617,0.150926,0.69,0.0,0.711285,0.150051
BTC_2025_5M_STRESS,25,offen_suchend->offen_suchend,offen_suchend,0.63,0.0,0.708883,0.152337,0.63,0.0,0.709767,0.151235
BTC_2025_5M_STRESS,26,offen_suchend->offen_suchend,offen_suchend,0.68,0.01,0.709374,0.152647,0.69,0.01,0.710408,0.151242
BTC_2025_5M_STRESS,27,offen_suchend->normale_weltspannung,normale_weltspannung,0.79,0.01,0.711127,0.150893,0.79,0.0,0.711856,0.149863
BTC_2025_5M_STRESS,28,normale_weltspannung->offen_suchend,offen_suchend,0.69,0.0,0.710156,0.150814,0.69,0.0,0.711175,0.149394
BTC_2025_5M_STRESS,29,offen_suchend->randlastige_sinneslage,offen_suchend,0.67,0.02,0.70856,0.153407,0.68,0.01,0.709969,0.151433
BTC_2025_5M_STRESS,30,randlastige_sinneslage->randlastige_sinneslage,randlastige_sinneslage,0.69,0.03,0.706238,0.156796,0.7,0.02,0.707652,0.154788
BTC_2025_5M_STRESS,31,randlastige_sinneslage->offen_suchend,offen_suchend,0.61,0.01,0.706136,0.155642,0.62,0.0,0.707433,0.153974
BTC_2025_5M_STRESS,32,offen_suchend->ruhig_zentrumsnah,ruhig_zentrumsnah,0.83,0.0,0.717002,0.142385,0.83,0.0,0.717565,0.141614
BTC_2025_5M_STRESS,33,ruhig_zentrumsnah->offen_suchend,offen_suchend,0.57,0.0,0.706758,0.155299,0.57,0.0,0.707859,0.153877
BTC_2025_5M_STRESS,34,offen_suchend->leise_duenn,leise_duenn,0.77,0.0,0.710792,0.149219,0.77,0.0,0.71147,0.148376
BTC_2025_5M_STRESS,35,leise_duenn->randlastige_sinneslage,normale_weltspannung,0.79,0.02,0.713849,0.147192,0.8,0.0,0.714543,0.146202
BTC_2025_5M_STRESS,36,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.81,0.0,0.71291,0.147324,0.81,0.0,0.713903,0.145952
BTC_2025_5M_STRESS,37,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.81,0.0,0.713845,0.146544,0.81,0.0,0.714235,0.145988
BTC_2025_5M_STRESS,38,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.82,0.01,0.713907,0.147028,0.82,0.0,0.714417,0.146286
BTC_2025_5M_STRESS,39,lauter_feldkontakt->randlastige_sinneslage,normale_weltspannung,0.76,0.03,0.710452,0.150623,0.78,0.01,0.711554,0.149034
BTC_2025_BREAK,1,offen_suchend->normale_weltspannung,normale_weltspannung,0.73,0.0,0.712406,0.148013,0.75,0.0,0.713119,0.147018
BTC_2025_BREAK,2,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.78,0.0,0.713931,0.146146,0.8,0.0,0.71453,0.145339
BTC_2025_BREAK,3,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.75,0.01,0.711849,0.149201,0.76,0.0,0.712761,0.147965
BTC_2025_BREAK,4,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.72,0.0,0.713921,0.146598,0.72,0.0,0.714321,0.146008
BTC_2025_BREAK,5,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.78,0.0,0.712791,0.147852,0.78,0.0,0.713758,0.146522
BTC_2025_BREAK,6,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.76,0.0,0.712628,0.147856,0.79,0.0,0.713476,0.14671
BTC_2025_BREAK,7,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.78,0.01,0.71098,0.150352,0.81,0.0,0.71204,0.148849
BTC_2025_BREAK,8,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.74,0.02,0.710115,0.152018,0.75,0.01,0.711393,0.150223
BTC_2025_BREAK,9,randlastige_sinneslage->randlastige_sinneslage,offen_suchend,0.59,0.04,0.699978,0.162706,0.59,0.01,0.701925,0.160085
BTC_2025_BREAK,10,randlastige_sinneslage->offen_suchend,offen_suchend,0.63,0.01,0.706573,0.154908,0.63,0.0,0.708174,0.152821
BTC_2025_BREAK,11,offen_suchend->normale_weltspannung,leise_duenn,0.79,0.0,0.711272,0.148535,0.79,0.0,0.711905,0.147668
BTC_2025_BREAK,12,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.76,0.0,0.712675,0.147866,0.76,0.0,0.713638,0.146504
BTC_2025_BREAK,13,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.81,0.0,0.711782,0.148392,0.82,0.0,0.712763,0.147014
BTC_2025_BREAK,14,normale_weltspannung->offen_suchend,offen_suchend,0.63,0.01,0.707572,0.154503,0.65,0.0,0.708928,0.152668
BTC_2025_BREAK,15,offen_suchend->randlastige_sinneslage,offen_suchend,0.65,0.02,0.707901,0.15472,0.68,0.0,0.709112,0.153058
BTC_2025_BREAK,16,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.8,0.01,0.711931,0.148619,0.81,0.0,0.712647,0.147596
BTC_2025_BREAK,17,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.66,0.02,0.707938,0.153292,0.66,0.0,0.709301,0.151508
BTC_2025_BREAK,18,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.84,0.0,0.714945,0.14568,0.84,0.0,0.715293,0.145207
BTC_2025_BREAK,19,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.71,0.0,0.711474,0.149814,0.71,0.0,0.712126,0.14897
