row_type,sources,phase_rows,phase_local_quality,inherited_window_quality,window_to_phase_transitions,phase_profile,asset_profile,quality_matches_window,quality_differs_from_window,count,share,source_report,asset,window_start,family,phase,family_reading,dominant_role,rekopplung,strain,afterimage,temporal,null_count,null_kinds,null_share,null_rekopplung,null_strain,null_afterimage,null_temporal,share_edge,rekopplung_edge,strain_edge,afterimage_edge,temporal_edge
phase_local_detail,,,phase_offen_gemischt,nachhallnah_ohne_kern,,,,False,,46,0.013809666766736716,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_00ja,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7365378260869566,0.1845020652173913,0.8783498695652174,0.9504289130434782,2,null_random;null_shuffle,0.011708195737015911,0.7374877419354839,0.18613451612903226,0.9159904516129032,0.9598743870967742,0.002101471,-0.000949916,-0.001632451,-0.037640582,-0.009445474
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,40,0.012004801920768308,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1kpz,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.766061675,0.14145617500000002,0.67598895,0.8468534,2,null_random;null_shuffle,0.017106842737094837,0.7687797380952381,0.14056564285714285,0.7185333157894737,0.8721439649122807,-0.005102041,-0.002718063,0.000890532,-0.042544366,-0.025290565
phase_local_detail,,,phase_offen_gemischt,nachhallnah_ohne_kern,,,,False,,45,0.013509456619633743,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1kpz,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7704717999999999,0.1480522,0.8981149333333333,0.9535259555555555,2,null_random;null_shuffle,0.011107775442809968,0.7763852972972973,0.1481547837837838,0.8881271142857142,0.9521568571428572,0.002401681,-0.005913497,-0.000102584,0.009987819,0.001369098
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,37,0.011107775442809968,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1kpz,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7707734594594594,0.1471004864864865,0.8894702972972973,0.9569102972972974,2,null_random;null_shuffle,0.013209246472530772,0.7721830227272727,0.14738893181818183,0.9043838717948719,0.9605330256410257,-0.002101471,-0.001409563,-0.000288445,-0.014913574,-0.003622728
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,29,0.008703481392557022,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_06s7,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.762847448275862,0.1405761724137931,0.6077414137931034,0.8160209655172415,2,null_random;null_shuffle,0.017406962785114045,0.769452172413793,0.14077194285714287,0.7172709827586207,0.8724875344827587,-0.008703481,-0.006604724,-0.00019577,-0.109529569,-0.056466569
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,48,0.01441008706094266,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_06s7,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7678850625,0.1479823125,0.8672464999999999,0.9431675833333334,2,null_random;null_shuffle,0.018613029120384268,0.7725902641509435,0.14649080645161291,0.8861841320754718,0.9530337547169812,-0.004202942,-0.004705202,0.001491506,-0.018937632,-0.009866171
phase_local_detail,,,phase_nachhallnah_ohne_kern,nachhallnah_ohne_kern,,,,True,,32,0.009606724707295107,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_06s7,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.76958090625,0.149069125,0.92124996875,0.963361125,2,null_random;null_shuffle,0.014710297208045632,0.7726977959183674,0.1479152244897959,0.8964918571428571,0.9599351224489796,-0.005103573,-0.00311689,0.001153901,0.024758112,0.003426003
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,32,0.009603841536614645,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1q85,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.73876671875,0.173700875,0.63851825,0.8261529375,2,null_random;null_shuffle,0.015606242496998799,0.7432963448275862,0.1730575172413793,0.7156931730769232,0.8662340384615385,-0.006002401,-0.004529626,0.000643358,-0.077174923,-0.040081101
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,38,0.011407985589912939,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1q85,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7437902105263158,0.1834375,0.8784287631578948,0.9418929210526316,2,null_random;null_shuffle,0.013809666766736716,0.7466517608695653,0.18314776086956522,0.8960616585365854,0.9524767804878048,-0.002401681,-0.00286155,0.000289739,-0.017632895,-0.010583859
phase_local_detail,,,phase_nachhallnah_ohne_kern,nachhallnah_ohne_kern,,,,True,,34,0.01020714500150105,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1q85,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7459300588235295,0.18300202941176472,0.9010261470588236,0.9561892058823529,2,null_random;null_shuffle,0.01621134794356049,0.7468556666666666,0.18259824074074074,0.8856742962962962,0.9547240185185184,-0.006004203,-0.000925608,0.000403789,0.015351851,0.001465187
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,50,0.015006002400960384,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_06er,frueh,anschlussfaehige_oberflaeche,field_stabil,0.76958158,0.13992352,0.7010226,0.8638663200000001,2,null_random;null_shuffle,0.01800720288115246,0.7703192333333334,0.137722,0.7089992833333334,0.8717770333333333,-0.0030012,-0.000737653,0.00220152,-0.007976683,-0.007910713
phase_local_detail,,,phase_nachhallnah_ohne_kern,nachhallnah_ohne_kern,,,,True,,26,0.007805463824677274,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_06er,mitte,anschlussfaehige_oberflaeche,field_stabil,0.7733996538461538,0.14739865384615386,0.8930047692307692,0.9521246923076923,2,null_random;null_shuffle,0.01020714500150105,0.7795727352941176,0.1458096111111111,0.8793517222222222,0.9501719117647058,-0.002401681,-0.006173081,0.001589043,0.013653047,0.001952781
phase_local_detail,,,phase_nachhallnah_ohne_kern,nachhallnah_ohne_kern,,,,True,,28,0.008405884118883218,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_06er,spaet,anschlussfaehige_oberflaeche,field_stabil,0.7743797142857142,0.14660132142857144,0.9012800714285715,0.9582636785714286,2,null_random;null_shuffle,0.012008405884118884,0.780284175,0.14499727586206895,0.9010883793103448,0.9578886750000001,-0.003602522,-0.005904461,0.001604046,0.000191692,0.000375004
phase_local_detail,,,phase_kernnah,nachhallnah_ohne_kern,,,,False,,31,0.009303721488595438,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_169a,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.729993,0.18551848387096773,0.6184947096774194,0.8202285806451612,1,null_shuffle,0.006602641056422569,0.7296873181818182,0.18314427272727274,0.5610762727272728,0.7849195909090909,0.00270108,0.000305682,0.002374211,0.057418437,0.03530899
phase_local_detail,,,phase_kernnah,nachhallnah_ohne_kern,,,,False,,36,0.010807565295706995,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_169a,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7362166666666667,0.193528,0.88498075,0.9439267777777778,1,null_shuffle,0.009006304413089163,0.7361204666666666,0.19540093333333333,0.8746399666666667,0.9355984333333333,0.001801261,9.62e-05,-0.001872933,0.010340783,0.008328344
phase_local_detail,,,phase_kernnah,nachhallnah_ohne_kern,,,,False,,34,0.01020714500150105,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_169a,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7385221764705882,0.19201100000000001,0.8912647352941176,0.9529576176470589,1,null_shuffle,0.00870609426598619,0.7362377241379311,0.19758496551724136,0.9071717586206897,0.9524998620689654,0.001501051,0.002284452,-0.005573966,-0.015907023,0.000457756
phase_local_detail,,,phase_offen_gemischt,nachhallnah_ohne_kern,,,,False,,30,0.00900360144057623,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0g2r,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7397311666666667,0.16247979999999998,0.5922888666666667,0.8121948,2,null_random;null_shuffle,0.006902761104441777,0.744095347826087,0.1593100434782609,0.542863,0.784683652173913,0.00210084,-0.004364181,0.003169757,0.049425867,0.027511148
phase_local_detail,,,phase_offen_gemischt,nachhallnah_ohne_kern,,,,False,,33,0.00990693485439808,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0g2r,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7443314545454545,0.17423160606060606,0.8679967575757576,0.9383638181818181,2,null_random;null_shuffle,0.010807565295706995,0.7477075384615385,0.17107784615384616,0.8794766153846154,0.9364468846153847,-0.00090063,-0.003376084,0.00315376,-0.011479858,0.001916934
phase_local_detail,,,phase_offen_gemischt,nachhallnah_ohne_kern,,,,False,,34,0.01020714500150105,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0g2r,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7457793235294118,0.17380514705882352,0.8990913823529412,0.9534024705882352,2,null_random;null_shuffle,0.009306514560192134,0.7464214482758621,0.1755819677419355,0.9090333793103449,0.9533220322580646,0.00090063,-0.000642125,-0.001776821,-0.009941997,8.0438e-05
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,28,0.008403361344537815,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0nlj,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7704495,0.13221382142857144,0.6079986785714285,0.8133377857142857,2,null_random;null_shuffle,0.008703481392557022,0.7759804,0.13088104,0.6057015172413793,0.8154916551724137,-0.00030012,-0.0055309,0.001332781,0.002297161,-0.002153869
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,30,0.009006304413089163,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0nlj,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7768416666666667,0.14090053333333333,0.8779310666666666,0.9423595,2,null_random;null_shuffle,0.010807565295706995,0.7801221935483871,0.14229870967741937,0.8838530555555555,0.9449163611111112,-0.001801261,-0.003280527,-0.001398176,-0.005921989,-0.002556861
phase_local_detail,,,phase_nachhallnah_ohne_kern,nachhallnah_ohne_kern,,,,True,,29,0.00870609426598619,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0nlj,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7779276551724138,0.1415618620689655,0.9056594137931036,0.9579694137931035,2,null_random;null_shuffle,0.013209246472530772,0.779013347826087,0.14208511363636364,0.9012520434782608,0.955028590909091,-0.004503152,-0.001085693,-0.000523252,0.00440737,0.002940823
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,30,0.00900360144057623,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0tay,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7520730333333333,0.15835236666666666,0.6263353666666667,0.8218874333333334,2,null_random;null_shuffle,0.011104441776710685,0.7566056111111111,0.15692430555555556,0.662957108108108,0.8408402702702703,-0.00210084,-0.004532578,0.001428061,-0.036621741,-0.018952837
phase_local_detail,,,phase_nachhallnah_ohne_kern,nachhallnah_ohne_kern,,,,True,,30,0.009006304413089163,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0tay,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7549575999999999,0.16876423333333335,0.8948858666666666,0.9462310666666667,2,null_random;null_shuffle,0.012608826178324827,0.7629040689655172,0.16661389655172412,0.8779021379310344,0.9453055172413793,-0.003602522,-0.007946469,0.002150337,0.016983729,0.000925549
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,24,0.00720504353047133,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0tay,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7557487916666666,0.16917070833333334,0.9109867916666667,0.9572607916666667,2,null_random;null_shuffle,0.012608826178324827,0.7597292380952381,0.16617483333333333,0.9029332258064515,0.9586844193548387,-0.005403783,-0.003980446,0.002995875,0.008053566,-0.001423628
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,21,0.0063025210084033615,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_09bn,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7582238571428571,0.1441962380952381,0.5411120476190476,0.7789333333333334,2,null_random;null_shuffle,0.0117046818727491,0.7622776428571428,0.14538957142857142,0.6621921025641025,0.8419990512820513,-0.005402161,-0.004053786,-0.001193333,-0.121080055,-0.063065718
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,29,0.00870609426598619,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_09bn,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7666195172413793,0.15325910344827587,0.8677982068965517,0.9348373448275862,2,null_random;null_shuffle,0.01020714500150105,0.7710786666666666,0.15555650000000001,0.8916902058823529,0.9496798235294117,-0.001501051,-0.004459149,-0.002297397,-0.023891999,-0.014842479
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,32,0.009606724707295107,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_09bn,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.76736546875,0.1551226875,0.90340865625,0.954067,2,null_random;null_shuffle,0.012308616031221855,0.7716117777777778,0.1533031111111111,0.8954409024390243,0.9541577804878049,-0.002701891,-0.004246309,0.001819576,0.007967754,-9.078e-05
phase_local_detail,,,phase_ohne_nullfamilie,nachhallnah_ohne_kern,,,,False,,22,0.006602641056422569,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0jkk,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7122855454545455,0.19625027272727272,0.5132438181818182,0.7726406818181818,0,,0.0,0.0,0.0,0.0,0.0,0.006602641,0.712285545,0.196250273,0.513243818,0.772640682
phase_local_detail,,,phase_ohne_nullfamilie,nachhallnah_ohne_kern,,,,False,,36,0.010807565295706995,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0jkk,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7199119722222221,0.20490944444444445,0.85566975,0.9327353055555556,0,,0.0,0.0,0.0,0.0,0.0,0.010807565,0.719911972,0.204909444,0.85566975,0.932735306
phase_local_detail,,,phase_ohne_nullfamilie,nachhallnah_ohne_kern,,,,False,,24,0.00720504353047133,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_0jkk,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7243779166666666,0.203220875,0.90656575,0.954310875,0,,0.0,0.0,0.0,0.0,0.0,0.007205044,0.724377917,0.203220875,0.90656575,0.954310875
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,24,0.007202881152460984,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1492,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.770857,0.13166312500000002,0.5598737916666666,0.7927780000000001,2,null_random;null_shuffle,0.009603841536614645,0.77496815625,0.1320854230769231,0.6192601875,0.82342946875,-0.00240096,-0.004111156,-0.000422298,-0.059386396,-0.030651469
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,26,0.007805463824677274,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1492,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7738056923076922,0.14373861538461538,0.870412423076923,0.9367506538461539,2,null_random;null_shuffle,0.010507355148604023,0.7804903142857142,0.1408598857142857,0.8989242222222222,0.9484842222222222,-0.002701891,-0.006684622,0.00287873,-0.028511799,-0.011733568
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,30,0.009006304413089163,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1492,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7765317666666667,0.14194713333333334,0.8945081,0.9532703,2,null_random;null_shuffle,0.011107775442809968,0.779281027027027,0.1415621515151515,0.9027202972972972,0.956635972972973,-0.002101471,-0.00274926,0.000384982,-0.008212197,-0.003365673
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,47,0.014105642256902761,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1r55,frueh,anschlussfaehige_oberflaeche,field_stabil,0.750903829787234,0.1629995744680851,0.6843787234042552,0.854121914893617,1,null_random,0.014105642256902761,0.7562565319148936,0.16283744680851064,0.6855846808510637,0.8553447234042554,0.0,-0.005352702,0.000162128,-0.001205957,-0.001222809
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,7,0.0021014710297208045,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1r55,mitte,anschlussfaehige_oberflaeche,field_stabil,0.7555022857142857,0.17055628571428572,0.8841467142857142,0.946279,1,null_random,0.003602521765235665,0.7630145,0.17183825,0.8691365000000001,0.9468239166666667,-0.001501051,-0.007512214,-0.001281964,0.015010214,-0.000544917
phase_local_detail,,,phase_nachhallnah_ohne_kern,nachhallnah_ohne_kern,,,,True,,24,0.00720504353047133,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1r55,spaet,anschlussfaehige_oberflaeche,field_stabil,0.7537553333333333,0.17311616666666665,0.8935912916666666,0.9521835833333333,1,null_random,0.00990693485439808,0.7577932121212122,0.1725070303030303,0.8799773636363636,0.9490900606060606,-0.002701891,-0.004037879,0.000609136,0.013613928,0.003093523
phase_local_detail,,,phase_offen_gemischt,nachhallnah_ohne_kern,,,,False,,27,0.008103241296518607,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1u5i,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.756556037037037,0.14272988888888888,0.5860982592592593,0.8066682592592592,2,null_random;null_shuffle,0.008403361344537815,0.7552180476190476,0.1439189523809524,0.6128375,0.8150296071428571,-0.00030012,0.001337989,-0.001189063,-0.026739241,-0.008361348
phase_local_detail,,,phase_nachhallnah_ohne_kern,nachhallnah_ohne_kern,,,,True,,25,0.007505253677574302,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1u5i,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7605024400000001,0.15479452,0.88638092,0.9441224800000001,2,null_random;null_shuffle,0.008405884118883218,0.76248825,0.15398360714285714,0.880217,0.9389463571428571,-0.00090063,-0.00198581,0.000810913,0.00616392,0.005176123
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,22,0.006604623236265386,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1u5i,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.761656,0.1556725,0.9124473636363636,0.9577292727272727,2,null_random;null_shuffle,0.009606724707295107,0.7648050625,0.15406068,0.908520375,0.95782575,-0.003002101,-0.003149063,0.00161182,0.003926989,-9.6477e-05
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,18,0.005402160864345739,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1jc2,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7689578888888888,0.12533344444444444,0.4836619444444444,0.754148888888889,2,null_random;null_shuffle,0.008703481392557022,0.7718526,0.12560100000000002,0.6118455862068966,0.8154971034482759,-0.003301321,-0.002894711,-0.000267556,-0.128183642,-0.061348215
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,20,0.006004202942059442,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1jc2,mitte,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7706912499999999,0.140685,0.8515582,0.9269109,2,null_random;null_shuffle,0.009606724707295107,0.7788876666666666,0.1384406875,0.87349078125,0.9416888125,-0.003602522,-0.008196417,0.002244313,-0.021932581,-0.014777913
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,33,0.00990693485439808,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_1jc2,spaet,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.7760735757575757,0.1388400303030303,0.8921513636363637,0.9506522424242424,2,null_random;null_shuffle,0.011407985589912939,0.7783703157894737,0.13758944736842105,0.9138428888888889,0.9593924444444445,-0.001501051,-0.00229674,0.001250583,-0.021691525,-0.008740202
phase_local_detail,,,phase_nullnah,nachhallnah_ohne_kern,,,,False,,17,0.00510204081632653,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,BTC,0,dio_04uf,frueh,kernfamilie_mit_feldzeitverdichtung,field_stabil,0.727984705882353,0.17751417647058823,0.46485058823529407,0.7404037647058823,2,null_random;null_shuffle,0.007503001200480192,0.7313365882352941,0.175601,0.5716488,0.7962969200000001,-0.00240096,-0.003351882,0.001913176,-0.106798212,-0.055893155
