preview_symbol,field_function_class,field_function_variant,field_function_confidence,depth_score,depth_state,world_count,count,avg_afterimage,avg_recurrence,avg_rekopplung,avg_strain,avg_sensory_coupling,last_world,worlds,effects,passive_only,influences_action,is_gate,is_motoric
dio_mcm_episode_0ecmeez,active_recoupling,distributed_active_recoupling,0.634833,0.453337,recurring_depth_seed,3,9,0.027778,0.060185,0.668168,0.165685,0.853885,FF_NULL_BTC_SHUFFLE_10K,BTC_FIELD_QUIET_03:3; FF_NULL_BTC_SHUFFLE_10K:3; PAXG_1846_A:3,stabil:9,1,0,0,0
dio_mcm_episode_0vnrnvb,active_recoupling,distributed_active_recoupling,0.749894,0.451445,recurring_depth_seed,15,23,0.0,0.0,0.601395,0.244275,0.685058,FF_NULL_DOGE_SHUFFLE_10K,BTC_STRESS_2025_5M:4; FOLLOW_EQ10K_XRP_2024_5M:3; REAL_FOLLOW_XRP_6000:3; FOLLOW_EQ10K_DOGE_2024_5M:2; BTC_10K_A:1; BTC_1H_A:1; BTC_LONG_2025_5M_QUIET:1; DOGE_1H_B:1,tragend_unruhig:23,1,0,0,0
dio_mcm_episode_0wyzu1s,active_recoupling,distributed_active_recoupling,0.74464,0.450188,recurring_depth_seed,7,8,0.0,0.0,0.596829,0.256692,0.694285,FF_NULL_DOGE_SHUFFLE_10K,FOLLOW_EQ10K_DOGE_2024_5M:2; BTC_LONG_2024_5M_QUIET:1; FF_NULL_DOGE_SHUFFLE_10K:1; FOLLOW_DOGE_2024_5M_2000:1; FOLLOW_EQ10K_XRP_2024_5M:1; REAL_FOLLOW_PAXG_6000:1; REAL_FOLLOW_SOL_6000:1,tragend_unruhig:8,1,0,0,0
dio_mcm_episode_0xsyn4p,active_recoupling,distributed_active_recoupling,0.741194,0.447986,recurring_depth_seed,12,19,0.00467,0.008772,0.586499,0.271829,0.671444,FF_NULL_XRP_SHUFFLE_10K,SOL_10K_A:3; BTC_10K_A:2; FOLLOW_DOGE_2024_5M_2000:2; FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; REAL_FOLLOW_SOL_6000:2; BTC_1H_A:1; FF_NULL_XRP_SHUFFLE_10K:1,tragend_unruhig:19,1,0,0,0
dio_mcm_episode_16lqhxj,active_recoupling,distributed_active_recoupling,0.745698,0.447895,recurring_depth_seed,12,12,0.0,0.0,0.58836,0.270699,0.700593,FF_NULL_DOGE_SHUFFLE_10K,BTC_10K_A:1; BTC_STRESS_2024_5M:1; DOGE_1H_A:1; FF_NULL_DOGE_SHUFFLE_10K:1; FOLLOW_EQ10K_DOGE_2024_5M:1; PAXG_1H_A:1; QUIET_NEAR_PAXG2025_1H:1; REAL_FOLLOW_DOGE_6000:1,tragend_unruhig:12,1,0,0,0
dio_mcm_episode_0x60uui,active_recoupling,distributed_active_recoupling,0.761851,0.447574,recurring_depth_seed,27,57,0.0,0.0,0.589133,0.269414,0.692723,FF_NULL_XRP_SHUFFLE_10K,FOLLOW_XRP_2024_5M_2000:6; FOLLOW_EQ10K_XRP_2024_5M:5; FOLLOW_EQ10K_DOGE_2024_5M:4; FF_NULL_BTC_SHUFFLE_10K:3; FF_NULL_DOGE_SHUFFLE_10K:3; FF_NULL_PAXG_SHUFFLE_10K:3; REAL_TIME_2024_XRP:3; BTC_FIELD_QUIET_05:2,tragend_unruhig:57,1,0,0,0
dio_mcm_episode_16bqw8k,active_recoupling,distributed_active_recoupling,0.783009,0.446044,recurring_depth_seed,31,118,0.002536,0.004235,0.581054,0.284269,0.690993,FF_NULL_XRP_SHUFFLE_10K,FOLLOW_EQ10K_DOGE_2024_5M:14; FOLLOW_EQ10K_XRP_2024_5M:11; FOLLOW_EQ10K_PAXG_2024_5M:7; FOLLOW_XRP_2024_5M_2000:7; REAL_TIME_2023_SOL_ALTSEQ_A:7; REAL_TIME_2024_XRP:7; BTC_STRESS_2025_5M:5; FOLLOW_DOGE_2024_5M_2000:5,tragend_unruhig:118,1,0,0,0
dio_mcm_episode_01jolqf,active_recoupling,distributed_active_recoupling,0.728658,0.440139,recurring_depth_seed,7,8,0.0,0.0,0.57825,0.276708,0.632059,FF_NULL_BTC_SHUFFLE_10K,FOLLOW_EQ10K_DOGE_2024_5M:2; BTC_STRESS_2024_5M:1; FF_NULL_BTC_SHUFFLE_10K:1; FOLLOW_DOGE_2024_5M_2000:1; FOLLOW_XRP_2024_5M_2000:1; REAL_TIME_2024_XRP:1; SOL_10K_A:1,tragend_unruhig:8,1,0,0,0
dio_mcm_episode_0fybiyt,open_surface,unsettled_surface_trace,0.502934,0.417691,local_depth_seed,1,1,0.162791,0.285714,0.657661,0.188886,0.745898,FF_NULL_XRP_SHUFFLE_10K,FF_NULL_XRP_SHUFFLE_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_108hb1k,open_surface,unsettled_surface_trace,0.555207,0.365737,local_depth_seed,1,1,0.100817,0.166667,0.622171,0.238315,0.718491,FF_NULL_DOGE_SHUFFLE_10K,FF_NULL_DOGE_SHUFFLE_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0vds26c,open_surface,unsettled_surface_trace,0.563243,0.359956,local_depth_seed,1,1,0.100833,0.166667,0.614361,0.248786,0.674975,FF_NULL_XRP_SHUFFLE_10K,FF_NULL_XRP_SHUFFLE_10K:1,tragend_unruhig:1,1,0,0,0
dio_mcm_episode_0uq9vq5,active_recoupling,compact_carried_recoupling,0.555982,0.346881,surface_anchor,1,1,0.0,0.0,0.691439,0.130978,0.917901,FF_NULL_DOGE_SHUFFLE_10K,FF_NULL_DOGE_SHUFFLE_10K:1,stabil:1,1,0,0,0
