preview_symbol,field_function_class,field_function_variant,field_function_confidence,depth_score,depth_state,world_count,count,avg_afterimage,avg_recurrence,avg_rekopplung,avg_strain,avg_sensory_coupling,last_world,worlds,effects,passive_only,influences_action,is_gate,is_motoric
dio_mcm_episode_1xdh0bk,active_recoupling,distributed_active_recoupling,0.760277,0.470667,recurring_depth_seed,13,26,0.017573,0.028388,0.621637,0.218684,0.727991,FF_SOL_STABLE_2026_10K,FOLLOW_EQ10K_DOGE_2024_5M:5; FOLLOW_EQ10K_XRP_2024_5M:3; QUIET_NEAR_PAXG2024_1H:3; BTC_STRESS_2024_5M:2; FF_SOL_STABLE_2026_10K:2; REAL_FOLLOW_SOL_6000:2; REAL_FOLLOW_XRP_6000:2; REAL_TIME_2024_SOL_ALTSEQ_A:2,stabil:26,1,0,0,0
dio_mcm_episode_1200bb0,active_recoupling,distributed_active_recoupling,0.76898,0.469112,recurring_depth_seed,18,21,0.004809,0.007935,0.631708,0.205691,0.758581,FF_SOL_STABLE_2026_10K,REAL_FOLLOW_SOL_6000:3; REAL_TIME_2023_SOL_ALTSEQ_A:2; BTC_1H_A:1; BTC_1H_B:1; BTC_1H_C:1; BTC_LONG_2024_5M_QUIET:1; BTC_SHIFT_2025_15M_16000_17000:1; BTC_SHIFT_2025_1H_4000_5000:1,stabil:21,1,0,0,0
dio_mcm_episode_12k5tow,active_recoupling,distributed_active_recoupling,0.76742,0.467987,recurring_depth_seed,8,14,0.007208,0.011905,0.622053,0.228588,0.779313,FF_DOGE_2024_10K,FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_EQ10K_XRP_2024_5M:3; BTC_STRESS_2025_5M:2; FOLLOW_EQ10K_PAXG_2024_5M:2; FF_DOGE_2024_10K:1; FOLLOW_DOGE_2024_5M_2000:1; REAL_FOLLOW_SOL_6000:1; REAL_TIME_2023_SOL_ALTSEQ_A:1,stabil:14,1,0,0,0
dio_mcm_episode_1xppyx0,active_recoupling,distributed_active_recoupling,0.758931,0.464437,recurring_depth_seed,13,20,0.010004,0.016667,0.615333,0.233583,0.733994,FF_DOGE_2024_10K,FOLLOW_EQ10K_XRP_2024_5M:4; FOLLOW_EQ10K_DOGE_2024_5M:3; FF_DOGE_2024_10K:2; FOLLOW_DOGE_2024_5M_2000:2; BTC_SHIFT_2025_15M_16000_17000:1; BTC_STRESS_2025_5M:1; FF_BTC_2024_10K:1; FOLLOW_EQ10K_PAXG_2024_5M:1,stabil:20,1,0,0,0
dio_mcm_episode_0m6y6bs,active_recoupling,distributed_active_recoupling,0.617766,0.462087,recurring_depth_seed,3,6,0.061153,0.095238,0.660975,0.17047,0.806563,FF_DOGE_2024_10K,FF_DOGE_2024_10K:2; FOLLOW_DOGE_2024_5M_2000:2; QUIET_NEAR_PAXG2024_1H:2,stabil:6,1,0,0,0
dio_mcm_episode_0xg0gjh,active_recoupling,distributed_active_recoupling,0.756472,0.458791,recurring_depth_seed,31,76,0.028831,0.047306,0.580503,0.283797,0.666757,FF_PAXG_2024_10K,FOLLOW_EQ10K_XRP_2024_5M:10; FF_SOL_STABLE_2026_10K:5; FOLLOW_EQ10K_PAXG_2024_5M:4; REAL_FOLLOW_SOL_6000:4; REAL_TIME_2023_SOL_ALTSEQ_A:4; REAL_TIME_2024_BTC_5M:4; FF_BTC_2024_10K:3; FOLLOW_EQ10K_DOGE_2024_5M:3,tragend_unruhig:76,1,0,0,0
dio_mcm_episode_0vnrnvb,active_recoupling,distributed_active_recoupling,0.750374,0.451481,recurring_depth_seed,16,24,0.0,0.0,0.601398,0.244015,0.685456,FF_DOGE_2024_10K,BTC_STRESS_2025_5M:4; FOLLOW_EQ10K_XRP_2024_5M:3; REAL_FOLLOW_XRP_6000:3; FOLLOW_EQ10K_DOGE_2024_5M:2; BTC_10K_A:1; BTC_1H_A:1; BTC_LONG_2025_5M_QUIET:1; DOGE_1H_B:1,tragend_unruhig:24,1,0,0,0
dio_mcm_episode_0v3gsdo,active_recoupling,distributed_active_recoupling,0.748895,0.450735,recurring_depth_seed,17,26,0.0,0.0,0.600904,0.241769,0.673882,FF_BTC_2024_10K,REAL_TIME_2023_SOL_ALTSEQ_A:3; BTC_STRESS_2025_5M:2; FF_BTC_2024_10K:2; FF_SOL_STABLE_2026_10K:2; FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; REAL_FOLLOW_XRP_6000:2; REAL_TIME_2024_BTC_5M:2,tragend_unruhig:26,1,0,0,0
dio_mcm_episode_0wyzu1s,active_recoupling,distributed_active_recoupling,0.745146,0.450539,recurring_depth_seed,7,8,0.0,0.0,0.597536,0.255588,0.696084,FF_DOGE_2024_10K,FOLLOW_EQ10K_DOGE_2024_5M:2; BTC_LONG_2024_5M_QUIET:1; FF_DOGE_2024_10K:1; FOLLOW_DOGE_2024_5M_2000:1; FOLLOW_EQ10K_XRP_2024_5M:1; REAL_FOLLOW_PAXG_6000:1; REAL_FOLLOW_SOL_6000:1,tragend_unruhig:8,1,0,0,0
dio_mcm_episode_0xsyn4p,active_recoupling,distributed_active_recoupling,0.742256,0.447789,recurring_depth_seed,13,21,0.004225,0.007936,0.586515,0.271619,0.672311,FF_DOGE_2024_10K,SOL_10K_A:3; BTC_10K_A:2; FF_DOGE_2024_10K:2; FOLLOW_DOGE_2024_5M_2000:2; FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; REAL_FOLLOW_SOL_6000:2; BTC_1H_A:1,tragend_unruhig:21,1,0,0,0
dio_mcm_episode_0x60uui,active_recoupling,distributed_active_recoupling,0.759255,0.447731,recurring_depth_seed,26,50,0.0,0.0,0.589519,0.269166,0.693037,FF_PAXG_2024_10K,FOLLOW_XRP_2024_5M_2000:6; FOLLOW_EQ10K_XRP_2024_5M:5; FOLLOW_EQ10K_DOGE_2024_5M:4; REAL_TIME_2024_XRP:3; BTC_FIELD_QUIET_05:2; BTC_STRESS_2024_5M:2; FF_DOGE_2024_10K:2; FOLLOW_DOGE_2024_5M_2000:2,tragend_unruhig:50,1,0,0,0
dio_mcm_episode_16yidit,active_recoupling,distributed_active_recoupling,0.744349,0.44751,recurring_depth_seed,15,20,0.0,0.0,0.592587,0.259854,0.673064,FF_DOGE_2024_10K,FOLLOW_EQ10K_DOGE_2024_5M:3; FF_DOGE_2024_10K:2; FOLLOW_DOGE_2024_5M_2000:2; QUIET_NEAR_PAXG2024_1H:2; BTC_1H_C:1; BTC_FIELD_QUIET_05:1; BTC_SHIFT_2025_1H_4000_5000:1; DOGE_1H_A:1,tragend_unruhig:20,1,0,0,0
dio_mcm_episode_16bqw8k,active_recoupling,distributed_active_recoupling,0.78177,0.446037,recurring_depth_seed,31,115,0.002602,0.004345,0.580939,0.284532,0.690846,FF_DOGE_2024_10K,FOLLOW_EQ10K_DOGE_2024_5M:14; FOLLOW_EQ10K_XRP_2024_5M:11; FOLLOW_EQ10K_PAXG_2024_5M:7; FOLLOW_XRP_2024_5M_2000:7; REAL_TIME_2023_SOL_ALTSEQ_A:7; REAL_TIME_2024_XRP:7; BTC_STRESS_2025_5M:5; FF_DOGE_2024_10K:5,tragend_unruhig:115,1,0,0,0
dio_mcm_episode_019p01g,active_recoupling,distributed_active_recoupling,0.733933,0.444768,recurring_depth_seed,8,8,0.0,0.0,0.588537,0.259842,0.647147,FF_SOL_STABLE_2026_10K,BTC_10K_A:1; BTC_STRESS_2024_5M:1; FF_SOL_STABLE_2026_10K:1; FOLLOW_EQ10K_XRP_2024_5M:1; FOLLOW_XRP_2024_5M_2000:1; REAL_FOLLOW_BTC_6000:1; REAL_TIME_2023_SOL_ALTSEQ_A:1; REAL_TIME_2024_XRP:1,tragend_unruhig:8,1,0,0,0
dio_mcm_episode_13upl05,active_recoupling,compact_carried_recoupling,0.564821,0.441729,recurring_depth_seed,2,20,0.118176,0.168682,0.668713,0.165971,0.806644,FF_DOGE_2024_10K,FF_DOGE_2024_10K:10; FOLLOW_DOGE_2024_5M_2000:10,stabil:20,1,0,0,0
dio_mcm_episode_01jolqf,active_recoupling,distributed_active_recoupling,0.727857,0.439662,recurring_depth_seed,7,8,0.0,0.0,0.577366,0.277399,0.62882,FF_DOGE_2024_10K,FOLLOW_EQ10K_DOGE_2024_5M:2; BTC_STRESS_2024_5M:1; FF_DOGE_2024_10K:1; FOLLOW_DOGE_2024_5M_2000:1; FOLLOW_XRP_2024_5M_2000:1; REAL_TIME_2024_XRP:1; SOL_10K_A:1,tragend_unruhig:8,1,0,0,0
dio_mcm_episode_01tuifc,open_surface,unsettled_surface_trace,0.628422,0.437055,recurring_depth_seed,4,4,0.0,0.0,0.569342,0.290702,0.632819,FF_BTC_2024_10K,FF_BTC_2024_10K:1; FOLLOW_EQ10K_XRP_2024_5M:1; QUIET_NEAR_PAXG2024_1H:1; REAL_TIME_2024_BTC_5M:1,tragend_unruhig:4,1,0,0,0
dio_mcm_episode_0960lwc,active_recoupling,distributed_active_recoupling,0.600561,0.421807,recurring_depth_seed,3,5,0.013533,0.033333,0.625757,0.207956,0.715166,FF_SOL_STABLE_2026_10K,BTC_STRESS_2025_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; FF_SOL_STABLE_2026_10K:1,stabil:5,1,0,0,0
dio_mcm_episode_1pd976t,open_surface,unsettled_surface_trace,0.515,0.415703,local_depth_seed,1,1,0.192684,0.285714,0.635377,0.231322,0.743191,FF_PAXG_2024_10K,FF_PAXG_2024_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0vdge2n,open_surface,unsettled_surface_trace,0.561172,0.409458,local_depth_seed,2,2,0.100693,0.166667,0.615055,0.23894,0.654876,FF_SOL_STABLE_2026_10K,FF_SOL_STABLE_2026_10K:1; FOLLOW_EQ10K_DOGE_2024_5M:1,tragend_unruhig:2,1,0,0,0
dio_mcm_episode_0uth6op,open_surface,unsettled_surface_trace,0.602608,0.401388,surface_anchor,3,5,0.0,0.0,0.602614,0.236854,0.672685,FF_DOGE_2024_10K,FOLLOW_EQ10K_DOGE_2024_5M:3; FF_DOGE_2024_10K:1; FOLLOW_DOGE_2024_5M_2000:1,tragend_unruhig:5,1,0,0,0
dio_mcm_episode_1l4uhdf,active_recoupling,compact_carried_recoupling,0.597571,0.390659,surface_anchor,2,2,0.0,0.0,0.678101,0.140547,0.885711,FF_DOGE_2024_10K,FF_DOGE_2024_10K:1; FOLLOW_DOGE_2024_5M_2000:1,stabil:2,1,0,0,0
dio_mcm_episode_11i123i,active_recoupling,compact_carried_recoupling,0.587293,0.382805,surface_anchor,2,2,0.0,0.0,0.662125,0.167975,0.851912,FF_DOGE_2024_10K,FF_DOGE_2024_10K:1; FOLLOW_DOGE_2024_5M_2000:1,stabil:2,1,0,0,0
dio_mcm_episode_0vrwcan,active_recoupling,compact_carried_recoupling,0.585233,0.380239,surface_anchor,2,2,0.0,0.0,0.654982,0.178189,0.848994,FF_BTC_2024_10K,FF_BTC_2024_10K:1; REAL_TIME_2024_BTC_5M:1,stabil:2,1,0,0,0
dio_mcm_episode_00aa679,open_surface,unsettled_surface_trace,0.581781,0.366226,surface_anchor,2,3,0.0,0.0,0.630457,0.203269,0.758713,FF_SOL_STABLE_2026_10K,FOLLOW_EQ10K_XRP_2024_5M:2; FF_SOL_STABLE_2026_10K:1,stabil:3,1,0,0,0
dio_mcm_episode_0iiirxe,open_surface,unsettled_surface_trace,0.558455,0.331323,surface_anchor,1,1,0.0,0.0,0.660866,0.158638,0.826542,FF_SOL_STABLE_2026_10K,FF_SOL_STABLE_2026_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_14nyg3f,open_surface,unsettled_surface_trace,0.583034,0.316097,surface_anchor,1,1,0.0,0.0,0.629913,0.204141,0.759087,FF_SOL_STABLE_2026_10K,FF_SOL_STABLE_2026_10K:1,stabil:1,1,0,0,0
