row_type,phase_pairs,baseline_sources,baseline_phase_keys,followup_phase_keys,phase_repro_states,phase_transitions,phase_state_profile,phase_repro_state,count,share,asset,family,phase,baseline_attachment_quality,followup_attachment_quality,baseline_profile,followup_profile,baseline_observations,followup_observations,baseline_share,followup_share,baseline_rekopplung,followup_rekopplung,baseline_afterimage,followup_afterimage,baseline_temporal,followup_temporal
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1q85,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.01422,0.014151,0.741828,0.742203,0.669709,0.618503,0.845602,0.822122
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1q85,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.01259,0.012441,0.745278,0.744421,0.883106,0.868644,0.946539,0.939442
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1q85,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.01368,0.013085,0.745744,0.746573,0.893184,0.889019,0.954479,0.951532
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0pz6,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.015289,0.01458,0.76378,0.762604,0.684576,0.62649,0.854397,0.826643
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0pz6,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.013734,0.013299,0.767979,0.768442,0.874184,0.857636,0.947324,0.939657
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0pz6,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.014037,0.014801,0.767946,0.76714,0.889261,0.883271,0.956563,0.952097
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_00ja,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.011894,0.011149,0.731864,0.73101,0.626478,0.555405,0.827885,0.791715
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_00ja,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.014672,0.013943,0.735356,0.734786,0.861493,0.847176,0.941032,0.932702
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_00ja,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.00927,0.013514,0.734661,0.73523,0.896056,0.870997,0.954423,0.946328
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1ewh,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.013544,0.013079,0.744066,0.743533,0.668932,0.62043,0.846433,0.821292
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1ewh,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.013171,0.012441,0.748132,0.747925,0.881012,0.876962,0.947724,0.942958
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1ewh,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.011353,0.013085,0.749231,0.748515,0.897643,0.884738,0.957455,0.951584
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0obq,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.0124,0.013079,0.739408,0.736908,0.644882,0.600105,0.834565,0.814329
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0obq,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.010638,0.009009,0.744311,0.74259,0.874892,0.862098,0.943748,0.936631
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0obq,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.012648,0.014801,0.744945,0.74416,0.879188,0.88255,0.952258,0.949262
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1kpz,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.011894,0.011578,0.764064,0.76411,0.62847,0.568088,0.826076,0.797673
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1kpz,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.011501,0.010725,0.769361,0.768765,0.876182,0.853838,0.944398,0.933556
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1kpz,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.011166,0.01287,0.770571,0.769993,0.898913,0.889326,0.95661,0.951255
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0g2r,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.009417,0.007504,0.740546,0.740108,0.573284,0.471272,0.796609,0.74366
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0g2r,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.011426,0.013514,0.746329,0.745567,0.867262,0.829416,0.937882,0.922714
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0g2r,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.008914,0.010082,0.747088,0.747445,0.906102,0.904346,0.954814,0.952157
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0tay,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.009661,0.010077,0.751514,0.751438,0.578243,0.551014,0.801594,0.789007
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0tay,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.009081,0.005577,0.755535,0.755648,0.870081,0.858325,0.939017,0.92958
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0tay,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.008613,0.011369,0.758055,0.75582,0.891252,0.886326,0.952253,0.947021
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_06er,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.010843,0.011792,0.768754,0.76543,0.591389,0.579723,0.809931,0.804142
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_06er,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.008237,0.005792,0.772754,0.772481,0.862869,0.854089,0.938567,0.932921
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_06er,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.010959,0.009224,0.7756,0.773231,0.878976,0.881058,0.949849,0.946754
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_169a,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.009886,0.010292,0.729803,0.72863,0.594014,0.560915,0.808035,0.791361
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_169a,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.008875,0.006435,0.736053,0.735776,0.88107,0.864391,0.940124,0.929973
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_169a,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.00852,0.010296,0.735307,0.736117,0.909624,0.884286,0.95481,0.944623
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_05yg,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.00756,0.006861,0.718591,0.714938,0.545118,0.451355,0.780651,0.734282
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_05yg,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.009044,0.010082,0.724279,0.723353,0.856511,0.817478,0.929764,0.914226
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_05yg,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.007544,0.009438,0.725606,0.725101,0.892374,0.883511,0.947201,0.942932
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_04uf,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.009774,0.007504,0.728869,0.725112,0.593213,0.48081,0.807956,0.748421
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_04uf,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.010244,0.010725,0.734878,0.73227,0.870359,0.827345,0.939034,0.919756
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_04uf,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.007863,0.009653,0.735532,0.73471,0.893106,0.885867,0.950787,0.945446
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_09bn,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.007973,0.009434,0.761122,0.760304,0.562035,0.541121,0.791709,0.781316
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_09bn,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.010019,0.008366,0.767983,0.76766,0.86897,0.858302,0.93641,0.930953
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_09bn,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.008032,0.009653,0.767773,0.767823,0.908173,0.889322,0.954793,0.947933
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1pij,frueh,kernnah,offen_gemischt,kernnah:3,offen_gemischt:2,3,2,0.007904,0.008791,0.719856,0.720082,0.521325,0.510726,0.768464,0.76723
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1pij,mitte,kernnah,offen_gemischt,kernnah:3,offen_gemischt:2,3,2,0.00748,0.00665,0.725256,0.724784,0.847284,0.8351,0.92871,0.922306
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1pij,spaet,kernnah,offen_gemischt,kernnah:3,offen_gemischt:2,3,2,0.006681,0.007293,0.728781,0.726263,0.889965,0.881897,0.948892,0.943898
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_17db,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.006266,0.006003,0.717411,0.713881,0.485623,0.412053,0.748007,0.711355
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_17db,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.009081,0.007508,0.722322,0.72128,0.850591,0.800572,0.926716,0.906284
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_17db,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.00593,0.009009,0.724773,0.723309,0.910462,0.884413,0.952966,0.941472
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1gp2,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.00726,0.007504,0.739397,0.737338,0.489721,0.437853,0.753271,0.727949
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1gp2,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.008631,0.010511,0.745904,0.746068,0.840721,0.799249,0.924741,0.911797
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1gp2,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.006305,0.007079,0.743547,0.74594,0.887594,0.892645,0.946642,0.946273
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_19pg,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.00726,0.007933,0.730517,0.728578,0.529721,0.480119,0.777824,0.752788
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_19pg,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.008349,0.007722,0.73751,0.736177,0.850418,0.833556,0.930628,0.921602
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_19pg,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.007581,0.008795,0.738457,0.736924,0.896687,0.888174,0.950189,0.945661
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_07uk,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.007691,0.008148,0.756929,0.752935,0.543661,0.502314,0.780277,0.760632
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_07uk,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.006886,0.007722,0.761087,0.760053,0.86547,0.840419,0.931512,0.920543
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_07uk,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.006211,0.006435,0.762772,0.762003,0.898436,0.900125,0.946443,0.946358
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0dd2,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.010186,0.00922,0.758268,0.757925,0.588734,0.524771,0.809397,0.777795
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0dd2,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.0094,0.00858,0.76477,0.764294,0.866325,0.836491,0.93927,0.926414
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0dd2,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.013005,0.008366,0.765762,0.764449,0.875025,0.88108,0.950369,0.946927
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0jkk,frueh,kernnah,offen_gemischt,kernnah:2; kernnah_ohne_feldzeit:1,offen_gemischt:2,3,2,0.006979,0.004717,0.713208,0.711211,0.523422,0.358072,0.769059,0.680739
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0jkk,mitte,kernnah,offen_gemischt,kernnah:2; kernnah_ohne_feldzeit:1,offen_gemischt:2,3,2,0.008206,0.010725,0.720543,0.720164,0.858752,0.793891,0.930225,0.903996
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0jkk,spaet,kernnah,offen_gemischt,kernnah:2; kernnah_ohne_feldzeit:1,offen_gemischt:2,3,2,0.005254,0.005792,0.721046,0.720428,0.902606,0.882801,0.949699,0.942494
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1u5i,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.008855,0.00922,0.755289,0.75191,0.580906,0.524438,0.80388,0.777226
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1u5i,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.00636,0.006221,0.760778,0.760338,0.875435,0.851277,0.939181,0.928452
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1u5i,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.005949,0.007293,0.761621,0.759959,0.900565,0.893122,0.953256,0.948089
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0z9t,frueh,kernnah,offen_gemischt,kernnah:2,offen_gemischt:1,2,1,0.008892,0.007719,0.746727,0.745175,0.583515,0.475523,0.803095,0.750067
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0z9t,mitte,kernnah,offen_gemischt,kernnah:2,offen_gemischt:1,2,1,0.006642,0.004719,0.751856,0.751812,0.88103,0.820343,0.939801,0.915299
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0z9t,spaet,kernnah,offen_gemischt,kernnah:2,offen_gemischt:1,2,1,0.009496,0.00858,0.75506,0.752413,0.886919,0.879769,0.949144,0.94221
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1jc2,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.00771,0.008576,0.769947,0.770479,0.545663,0.507832,0.784187,0.768933
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1jc2,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.008218,0.00665,0.775468,0.774946,0.859206,0.854298,0.933496,0.925914
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1jc2,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.01004,0.009224,0.775464,0.774374,0.882008,0.876067,0.949015,0.943792
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0fe7,frueh,kernnah,offen_gemischt,kernnah:2,offen_gemischt:1,2,1,0.008404,0.008576,0.747572,0.748873,0.569489,0.509251,0.797253,0.768959
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0fe7,mitte,kernnah,offen_gemischt,kernnah:2,offen_gemischt:1,2,1,0.006454,0.005148,0.753811,0.751513,0.878191,0.84744,0.939745,0.925524
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0fe7,spaet,kernnah,offen_gemischt,kernnah:2,offen_gemischt:1,2,1,0.007394,0.006435,0.756274,0.755284,0.91504,0.894522,0.957318,0.94655
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0nlj,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.007992,0.00729,0.770016,0.768531,0.559002,0.465005,0.790737,0.74409
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0nlj,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.008199,0.009224,0.775679,0.774853,0.864609,0.825962,0.934819,0.919838
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0nlj,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.007619,0.006221,0.777817,0.775463,0.897853,0.889239,0.952192,0.94657
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1492,frueh,kernnah,offen_gemischt,kernnah:2; kernnah_ohne_feldzeit:1,offen_gemischt:1,3,1,0.00848,0.008576,0.77099,0.76921,0.569474,0.528665,0.795656,0.77399
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1492,mitte,kernnah,offen_gemischt,kernnah:2; kernnah_ohne_feldzeit:1,offen_gemischt:1,3,1,0.010057,0.009867,0.777159,0.776068,0.8694,0.854246,0.938451,0.931148
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1492,spaet,kernnah,offen_gemischt,kernnah:2; kernnah_ohne_feldzeit:1,offen_gemischt:1,3,1,0.007031,0.010296,0.777202,0.774587,0.905079,0.885769,0.955734,0.948525
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_12fw,frueh,kernnah,offen_gemischt,kernnah:1,offen_gemischt:1,1,1,0.009006,0.004288,0.725038,0.721731,0.559354,0.330932,0.788925,0.667678
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_12fw,mitte,kernnah,offen_gemischt,kernnah:1,offen_gemischt:1,1,1,0.006754,0.010296,0.729109,0.728285,0.865441,0.778455,0.931964,0.897611
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_12fw,spaet,kernnah,offen_gemischt,kernnah:1,offen_gemischt:1,1,1,0.005255,0.006435,0.731118,0.73062,0.903316,0.889679,0.948665,0.942808
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_14wj,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.069315,0.086621,0.776006,0.767955,0.777694,0.777509,0.91801,0.919574
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_14wj,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.050283,0.036251,0.776025,0.77585,0.853949,0.85633,0.953708,0.953815
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_14wj,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.069977,0.071643,0.778274,0.777792,0.844386,0.850772,0.953086,0.954673
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_104t,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.067534,0.071398,0.759688,0.75479,0.775754,0.762402,0.915734,0.909238
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_104t,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.068952,0.060275,0.761067,0.75965,0.834121,0.838143,0.946889,0.946914
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_104t,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.074088,0.075719,0.761307,0.762128,0.829178,0.831595,0.946677,0.947045
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0l7p,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.04052,0.047384,0.766966,0.760245,0.756631,0.74424,0.902459,0.898365
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0l7p,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.042197,0.035178,0.769247,0.768486,0.84578,0.847102,0.949305,0.948331
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0l7p,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.046126,0.051909,0.769198,0.770012,0.847102,0.843643,0.951905,0.950504
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1fll,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.035136,0.038165,0.79163,0.784056,0.747688,0.741202,0.897535,0.894096
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1fll,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.026005,0.024453,0.792868,0.792201,0.871785,0.867883,0.955423,0.953757
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_1fll,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.028618,0.033462,0.795567,0.7951,0.871224,0.866469,0.95849,0.955944
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_155c,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.035399,0.036235,0.753136,0.747803,0.751829,0.728543,0.896443,0.885064
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_155c,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.041334,0.034964,0.754021,0.754766,0.840542,0.84398,0.944601,0.943453
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_155c,spaet,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.039521,0.044616,0.755684,0.753776,0.847393,0.840345,0.949442,0.946679
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0m9z,frueh,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.032248,0.033877,0.742831,0.739262,0.748162,0.728097,0.893164,0.883657
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,PAXG,dio_0m9z,mitte,offen_gemischt,kernnah,offen_gemischt:2; kernnah:1; anschlussnah:1,kernnah:1; offen_gemischt:1,4,2,0.034429,0.032604,0.745779,0.744312,0.847019,0.847471,0.945974,0.944603
