row_type,source,family_phase_pairs,stability_states,dominant_phase_qualities,asset_state_profile,phase_state_profile,stability_state,count,share,asset,family,phase,observations,dominant_phase_quality,dominant_count,second_phase_quality,second_count,dominance_gap,matches_window,differs_from_window,local_quality_profile,inherited_quality_profile,mean_share_edge,mean_rekopplung_edge,mean_afterimage_edge,mean_temporal_edge
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_06er,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,1,5,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002206504,-0.004203426,-0.02511088,-0.014384693
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0dd2,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.00237618,-0.004832735,-0.044663184,-0.023011844
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0dd2,spaet,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002363092,-0.002413942,-0.015331665,-0.003687517
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0h9h,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,0,6,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.009804167,-0.002258847,0.00351357,-0.000621229
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0l7p,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,0,6,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.005002097,-0.002922495,-0.002116145,-0.000292254
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0l7p,spaet,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.001442679,-0.002814021,-0.009262903,-0.00214021
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0obq,spaet,6,phase_offen_gemischt,4,phase_nullnah,2,2,2,4,phase_offen_gemischt:4; phase_nullnah:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,0.000362923,-0.003192181,-0.023269983,-0.00329926
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1492,mitte,4,phase_nullnah,3,phase_offen_gemischt,1,2,0,4,phase_nullnah:3; phase_offen_gemischt:1,kernnah:2; kernnah_ohne_feldzeit:1; offen_gemischt:1,-0.004462884,-0.002000146,-0.010633977,-0.009279382
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1492,spaet,4,phase_nullnah,3,phase_offen_gemischt,1,2,0,4,phase_nullnah:3; phase_offen_gemischt:1,kernnah:2; kernnah_ohne_feldzeit:1; offen_gemischt:1,-0.00313684,-0.003922245,0.002802492,-0.003155249
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_169a,spaet,6,phase_offen_gemischt,4,phase_ohne_nullfamilie,2,2,1,5,phase_offen_gemischt:4; phase_ohne_nullfamilie:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,0.004313002,0.242614347,0.297822632,0.317900195
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_17ct,frueh,6,phase_offen_gemischt,4,phase_nullnah,2,2,1,5,phase_offen_gemischt:4; phase_nullnah:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.001341755,-0.003718024,-0.007081489,-0.004522445
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1q85,mitte,6,phase_nachhallnah_ohne_kern,3,phase_kernnah,1,2,2,4,phase_nachhallnah_ohne_kern:3; phase_kernnah:1; phase_offen_gemischt:1; phase_nullnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.000859669,-0.002485034,-0.001238053,0.000472147
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1u5i,spaet,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,0,6,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.003106513,-0.003146349,0.002326436,-0.001961645
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_04uf,frueh,4,phase_nullnah,3,phase_ohne_nullfamilie,1,2,0,4,phase_nullnah:3; phase_ohne_nullfamilie:1,offen_gemischt:2; anschlussnah:1; kernnah:1,0.001227528,0.177301041,0.073786874,0.170004608
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_04uf,spaet,4,phase_nullnah,3,phase_ohne_nullfamilie,1,2,0,4,phase_nullnah:3; phase_ohne_nullfamilie:1,offen_gemischt:2; anschlussnah:1; kernnah:1,-0.001391502,0.184908476,0.210818868,0.229330893
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_05ap,mitte,2,phase_nullnah,2,-,0,2,0,2,phase_nullnah:2,offen_gemischt:2,-0.003452304,-0.002283578,-0.042648942,-0.018649456
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_07o8,frueh,6,phase_ohne_nullfamilie,4,phase_kernnah,2,2,2,4,phase_ohne_nullfamilie:4; phase_kernnah:2,offen_gemischt:3; kernnah:2; anschlussnah:1,0.006542874,0.496600335,0.376554411,0.528440667
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_07o8,mitte,6,phase_ohne_nullfamilie,4,phase_kernnah,2,2,2,4,phase_ohne_nullfamilie:4; phase_kernnah:2,offen_gemischt:3; kernnah:2; anschlussnah:1,0.00557914,0.502624123,0.572237272,0.621788736
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_07o8,spaet,6,phase_ohne_nullfamilie,4,phase_kernnah,2,2,2,4,phase_ohne_nullfamilie:4; phase_kernnah:2,offen_gemischt:3; kernnah:2; anschlussnah:1,0.006645241,0.502548519,0.597919115,0.635152711
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_09bn,mitte,2,phase_nullnah,2,-,0,2,0,2,phase_nullnah:2,kernnah:2,-0.002938158,-0.003540256,-0.044887211,-0.019809199
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_0dd2,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.007612964,-0.003784098,-0.10122206,-0.053455598
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_0dd2,mitte,6,phase_offen_gemischt,4,phase_nullnah,2,2,2,4,phase_offen_gemischt:4; phase_nullnah:2,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.007386345,0.001213895,-0.008678074,-0.00997212
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_0dd2,spaet,6,phase_nullnah,4,phase_offen_gemischt,2,2,2,4,phase_nullnah:4; phase_offen_gemischt:2,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.005964157,0.00066739,-0.002856471,-0.005833175
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_0fe7,spaet,4,phase_offen_gemischt,3,phase_ohne_nullfamilie,1,2,0,4,phase_offen_gemischt:3; phase_ohne_nullfamilie:1,kernnah:2; anschlussnah:1; offen_gemischt:1,0.002458506,0.18798169,0.223012048,0.239034931
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_0m9z,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.008150949,-0.00046175,-0.011849692,-0.008008808
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_0z9t,mitte,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.005543691,-0.001463569,-0.001976741,-0.003152309
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_104t,frueh,6,phase_offen_gemischt,3,phase_nachhallnah_ohne_kern,1,2,1,5,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:1; phase_kernnah:1; phase_nullnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.002700089,0.000988921,-0.001984192,-0.000720164
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_10dv,mitte,6,phase_nachhallnah_ohne_kern,4,phase_nullnah,2,2,0,6,phase_nachhallnah_ohne_kern:4; phase_nullnah:2,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.003432996,-0.001203671,0.002128339,-3.7148e-05
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_17ct,spaet,6,phase_nullnah,4,phase_offen_gemischt,2,2,1,5,phase_nullnah:4; phase_offen_gemischt:2,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.006759746,-0.00037132,-0.003317413,-0.006858206
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1kpz,frueh,6,phase_offen_gemischt,4,phase_nullnah,2,2,2,4,phase_offen_gemischt:4; phase_nullnah:2,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.004504232,-0.000656218,-0.092402174,-0.046527702
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1u5i,mitte,6,phase_kernnah,4,phase_offen_gemischt,2,2,2,4,phase_kernnah:4; phase_offen_gemischt:2,offen_gemischt:3; kernnah:2; anschlussnah:1,0.010338411,0.003903093,-0.02159973,0.003261182
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_1u5i,spaet,6,phase_offen_gemischt,4,phase_kernnah,2,2,1,5,phase_offen_gemischt:4; phase_kernnah:2,offen_gemischt:3; kernnah:2; anschlussnah:1,0.009939366,0.003810147,-0.022933418,0.000231769
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_05yg,mitte,6,phase_nullnah,4,phase_offen_gemischt,2,2,1,5,phase_nullnah:4; phase_offen_gemischt:2,offen_gemischt:3; kernnah:2; nullnah:1,-0.005255966,-0.002374427,-0.044485548,-0.019803878
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_06er,mitte,5,phase_nullnah,3,phase_offen_gemischt,1,2,2,3,phase_nullnah:3; phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,offen_gemischt:3; nullnah:1; kernnah:1,-0.00377662,-0.005584711,-0.008996889,-0.00591057
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_06er,spaet,5,phase_nullnah,3,phase_nachhallnah_ohne_kern,1,2,2,3,phase_nullnah:3; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,offen_gemischt:3; nullnah:1; kernnah:1,-0.002861018,-0.002884063,-0.01094951,-0.005203148
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0dd2,spaet,4,phase_nullnah,3,phase_offen_gemischt,1,2,1,3,phase_nullnah:3; phase_offen_gemischt:1,offen_gemischt:3; kernnah:1,-0.003356613,-0.004572092,-0.007372481,-0.002130225
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0h9h,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,0,6,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,offen_gemischt:3; kernnah:2; nullnah:1,-0.008026077,-0.003126878,-0.002168921,-0.001291652
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0l7p,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,offen_gemischt:3; kernnah:2; nullnah:1,-0.012384542,-0.002789959,-0.000837663,-0.000356936
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0l7p,spaet,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,offen_gemischt:3; kernnah:2; nullnah:1,-0.010663605,-0.002711828,-0.004427589,-0.00113753
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0obq,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,offen_gemischt:3; kernnah:2; nullnah:1,-0.00335814,-0.003121415,-0.007417453,-0.004466631
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0tay,spaet,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,0,6,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,offen_gemischt:3; kernnah:2; nullnah:1,-0.004237761,-0.004356051,-0.007471682,-0.002504687
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_104t,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,offen_gemischt:3; kernnah:2; nullnah:1,-0.010119973,-0.00306992,-0.002152977,-0.000693297
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_1492,spaet,6,phase_nullnah,4,phase_offen_gemischt,2,2,2,4,phase_nullnah:4; phase_offen_gemischt:2,offen_gemischt:3; kernnah:2; nullnah:1,-0.002527182,-0.004363052,-0.007022084,-0.005421684
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_14wj,spaet,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,0,6,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,offen_gemischt:3; kernnah:2; nullnah:1,-0.004661564,-0.003794886,-0.007385952,-0.002565164
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_1gp2,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,offen_gemischt:3; kernnah:2; nullnah:1,-0.001925941,-0.007718056,-0.164946211,-0.120896193
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_1gp2,spaet,6,phase_offen_gemischt,4,phase_nullnah,2,2,2,4,phase_offen_gemischt:4; phase_nullnah:2,offen_gemischt:3; kernnah:2; nullnah:1,0.0001608,-0.003082083,-0.023261647,-0.006448067
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_00ja,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,2,4,phase_nullnah:4; phase_offen_gemischt:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.000519843,-0.003042168,-0.025939904,-0.010741251
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_06jk,frueh,4,phase_ohne_nullfamilie,3,phase_offen_gemischt,1,2,0,4,phase_ohne_nullfamilie:3; phase_offen_gemischt:1,kernnah_ohne_feldzeit:3; offen_gemischt:1,0.007214585,0.553896531,0.435603721,0.604179227
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_06jk,mitte,4,phase_ohne_nullfamilie,3,phase_nachhallnah_ohne_kern,1,2,0,4,phase_ohne_nullfamilie:3; phase_nachhallnah_ohne_kern:1,kernnah_ohne_feldzeit:3; offen_gemischt:1,0.001844313,0.560093075,0.656263585,0.700772913
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_06jk,spaet,4,phase_ohne_nullfamilie,3,phase_offen_gemischt,1,2,0,4,phase_ohne_nullfamilie:3; phase_offen_gemischt:1,kernnah_ohne_feldzeit:3; offen_gemischt:1,0.005254804,0.562056878,0.677537249,0.709767758
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_0h9h,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.002086654,-0.002832887,-0.008111462,-0.003813812
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_0h9h,mitte,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.001372223,-0.003678086,-0.006162578,-0.001223804
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_0l7p,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.009032496,-0.002088677,-0.000182303,0.00025908
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_0obq,frueh,6,phase_offen_gemischt,4,phase_nullnah,2,2,1,5,phase_offen_gemischt:4; phase_nullnah:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,0.000310747,-0.003720066,0.001000677,0.000935733
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_0obq,spaet,6,phase_offen_gemischt,4,phase_nullnah,2,2,1,5,phase_offen_gemischt:4; phase_nullnah:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,0.000621885,-0.003694138,-0.012610674,-0.000978213
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_0pz6,spaet,6,phase_nachhallnah_ohne_kern,4,phase_nullnah,2,2,1,5,phase_nachhallnah_ohne_kern:4; phase_nullnah:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.00914905,-0.002421406,0.006600949,-0.000506784
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_0z9t,spaet,5,phase_nullnah,3,phase_ohne_nullfamilie,1,2,1,4,phase_nullnah:3; phase_ohne_nullfamilie:1; phase_offen_gemischt:1,kernnah_ohne_feldzeit:3; offen_gemischt:2,0.001172793,0.147310752,0.156866423,0.182878936
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_104t,mitte,6,phase_nachhallnah_ohne_kern,4,phase_nullnah,2,2,1,5,phase_nachhallnah_ohne_kern:4; phase_nullnah:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.012362179,-0.003205228,0.004021089,0.000807013
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_104t,spaet,6,phase_nullnah,4,phase_offen_gemischt,2,2,2,4,phase_nullnah:4; phase_offen_gemischt:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.001690946,-0.002019896,-0.007484348,-0.001714208
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_169a,mitte,6,phase_nachhallnah_ohne_kern,4,phase_ohne_nullfamilie,2,2,0,6,phase_nachhallnah_ohne_kern:4; phase_ohne_nullfamilie:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,0.001938618,0.245264017,0.304120205,0.318782239
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_1ewh,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.001229163,-0.004210635,-0.022149036,-0.010222265
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_1kpz,spaet,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.002566597,-0.002528724,-0.001824569,-0.001170604
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_1q85,mitte,6,phase_nullnah,4,phase_offen_gemischt,2,2,2,4,phase_nullnah:4; phase_offen_gemischt:2,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.004367896,-0.000732623,-0.011458489,-0.007125876
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_1r55,spaet,5,phase_offen_gemischt,3,phase_nachhallnah_ohne_kern,1,2,0,5,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:1; phase_nullnah:1,kernnah_ohne_feldzeit:3; offen_gemischt:2,0.001452004,-0.003278789,-0.002770594,-0.002237656
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_00ja,frueh,6,phase_nullnah,3,phase_offen_gemischt,2,1,1,5,phase_nullnah:3; phase_offen_gemischt:2; phase_kernnah:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.001339972,-0.003415958,-0.045479104,-0.024381875
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_00ly,mitte,6,phase_nachhallnah_ohne_kern,3,phase_offen_gemischt,2,1,2,4,phase_nachhallnah_ohne_kern:3; phase_offen_gemischt:2; phase_nullnah:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.001391982,-0.001307236,-0.001269035,7.6979e-05
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_04uf,mitte,6,phase_nullnah,3,phase_offen_gemischt,2,1,0,6,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.001649581,-0.002979619,-0.027885491,-0.013781354
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_06er,spaet,6,phase_nullnah,3,phase_nachhallnah_ohne_kern,2,1,1,5,phase_nullnah:3; phase_nachhallnah_ohne_kern:2; phase_offen_gemischt:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.004715114,-0.003881318,-0.014955602,-0.004865045
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_06jk,frueh,3,phase_offen_gemischt,2,phase_ohne_nullfamilie,1,1,0,3,phase_offen_gemischt:2; phase_ohne_nullfamilie:1,kernnah:2; nachhallnah_ohne_kern:1,0.003802207,0.243556987,0.188159292,0.269922623
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_06jk,spaet,3,phase_offen_gemischt,2,phase_ohne_nullfamilie,1,1,0,3,phase_offen_gemischt:2; phase_ohne_nullfamilie:1,kernnah:2; nachhallnah_ohne_kern:1,0.002073352,0.246484298,0.299981925,0.315937583
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_07uk,mitte,4,phase_offen_gemischt,2,phase_kernnah,1,1,0,4,phase_offen_gemischt:2; phase_kernnah:1; phase_nachhallnah_ohne_kern:1,kernnah:2; nachhallnah_ohne_kern:1; offen_gemischt:1,0.000324534,-0.0002158,-0.00880928,-0.000877611
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_07uk,spaet,4,phase_offen_gemischt,2,phase_nullnah,1,1,0,4,phase_offen_gemischt:2; phase_nullnah:1; phase_nachhallnah_ohne_kern:1,kernnah:2; nachhallnah_ohne_kern:1; offen_gemischt:1,-0.002120488,-0.002045727,0.003435742,-0.001583419
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0h9h,mitte,6,phase_offen_gemischt,3,phase_nullnah,2,1,1,5,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.001274366,-0.002053528,-0.00436905,-0.000664061
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0jkk,frueh,4,phase_ohne_nullfamilie,2,phase_nullnah,1,1,1,3,phase_ohne_nullfamilie:2; phase_nullnah:1; phase_offen_gemischt:1,kernnah:2; nachhallnah_ohne_kern:1; nullnah:1,0.003178309,0.354004653,0.230197383,0.373396859
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0jkk,mitte,4,phase_ohne_nullfamilie,2,phase_offen_gemischt,1,1,0,4,phase_ohne_nullfamilie:2; phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,kernnah:2; nachhallnah_ohne_kern:1; nullnah:1,0.005275894,0.356399739,0.413327575,0.461039203
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0obq,spaet,6,phase_nullnah,3,phase_offen_gemischt,2,1,2,4,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.001647941,-0.00190697,-0.010156252,-0.000630753
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0oc3,mitte,6,phase_offen_gemischt,3,phase_nullnah,2,1,1,5,phase_offen_gemischt:3; phase_nullnah:2; phase_kernnah:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,0.000235796,-0.002773533,-0.007244904,0.002083195
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0pz6,spaet,6,phase_nullnah,3,phase_nachhallnah_ohne_kern,2,1,0,6,phase_nullnah:3; phase_nachhallnah_ohne_kern:2; phase_offen_gemischt:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.004266481,-0.003346895,-0.002220905,-0.00188511
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0tay,mitte,6,phase_nullnah,3,phase_offen_gemischt,2,1,2,4,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.003036146,-0.003053903,-0.018439269,-0.009797333
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0z9t,frueh,3,phase_nullnah,2,phase_ohne_nullfamilie,1,1,0,3,phase_nullnah:2; phase_ohne_nullfamilie:1,kernnah:2; nachhallnah_ohne_kern:1,0.000772002,0.24783332,0.114813311,0.22349995
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0z9t,mitte,3,phase_offen_gemischt,2,phase_ohne_nullfamilie,1,1,0,3,phase_offen_gemischt:2; phase_ohne_nullfamilie:1,kernnah:2; nachhallnah_ohne_kern:1,0.002208853,0.24907686,0.232285505,0.290758823
