asset,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
XRP,dio_0obq,180,3,field_stabil,63,0.011120917917034422,0.7395429523809524,0.1766400634920635,0.7424016349206349,0.8796938888888889,61,0.010767872903795234,0.743958131147541,0.1839602950819672,0.9062315737704918,0.9595910000000001,56,0.009887005649717515,0.7444803035714286,0.18418785714285715,0.9223823214285715,0.9653496607142857,-0.0012339122673169067,0.17998068650793653,0.08565577182539685,0.007547793650793666,anschlussfaehige_oberflaeche
XRP,dio_0dd2,179,3,field_stabil,46,0.008120035304501325,0.7571634347826087,0.15254758695652174,0.6945640652173913,0.8579494782608696,75,0.01323918799646955,0.7662579333333333,0.15764476,0.8685707333333332,0.9491654933333332,58,0.010240112994350282,0.7651821206896552,0.15960536206896553,0.899705,0.9619365344827586,0.002120077689848957,0.20514093478260864,0.10398705622188897,0.007057775112443793,kernfamilie_mit_feldzeitverdichtung
XRP,dio_0nlj,167,3,field_stabil,61,0.010767872903795234,0.7737365573770492,0.13736119672131147,0.7392260327868853,0.879591737704918,57,0.010061782877316858,0.7775133157894737,0.1418871754385965,0.8954636140350878,0.9559466666666666,49,0.008651129943502825,0.7762259795918367,0.1441267142857143,0.9138882653061224,0.9648792040816326,-0.0021167429602924094,0.17466223251923718,0.08528746637671458,0.006765517564402829,anschlussfaehige_oberflaeche
XRP,dio_1492,145,3,field_stabil,48,0.008473080317740512,0.7680523125000001,0.138103375,0.7203303541666667,0.8664382708333332,39,0.006884377758164166,0.7745103846153847,0.14555866666666667,0.9160465641025641,0.9591638717948717,58,0.010240112994350282,0.7769696551724138,0.1427044655172414,0.9098668275862068,0.9618918448275862,0.00176703267660977,0.18953647341954016,0.09545357399425292,0.004601090517241391,anschlussfaehige_oberflaeche
XRP,dio_05yg,145,3,field_stabil,49,0.008649602824360106,0.7202432448979592,0.19782902040816325,0.729019836734694,0.8662672857142857,43,0.007590467784642542,0.7247087209302325,0.20414672093023256,0.9073472093023255,0.9520090232558139,53,0.009357344632768362,0.7267437169811322,0.2016415471698113,0.8901987735849056,0.9557460566037737,0.0007077418084082566,0.16117893685021167,0.08947877088948797,0.0038125267616480607,anschlussfaehige_oberflaeche
XRP,dio_0g2r,142,3,field_stabil,61,0.010767872903795234,0.7446787704918032,0.16763245901639345,0.741899,0.8783574590163934,38,0.006707855251544572,0.7451357105263158,0.17601197368421054,0.9112703684210526,0.9551176315789472,43,0.00759180790960452,0.748302511627907,0.17372716279069766,0.9257600697674419,0.9627822790697675,-0.0031760649941907143,0.18386106976744188,0.08442482005337415,0.006094703774304211,anschlussfaehige_oberflaeche
XRP,dio_1u5i,137,3,field_stabil,48,0.008473080317740512,0.7566644583333333,0.14868841666666668,0.7044640416666667,0.863227375,39,0.006884377758164166,0.7613865128205128,0.15543994871794872,0.9136427692307691,0.9582684871794871,50,0.00882768361581921,0.762123,0.15536236,0.90701674,0.96258792,0.00035460329807869735,0.20255269833333334,0.09936054500000002,0.006673943333333321,anschlussfaehige_oberflaeche
XRP,dio_19pg,137,3,field_stabil,49,0.008649602824360106,0.7339939795918368,0.1800258775510204,0.7216377551020409,0.864811163265306,43,0.007590467784642542,0.741078023255814,0.18258279069767444,0.8943424883720931,0.953015511627907,45,0.007944915254237288,0.7397470444444445,0.1841344888888889,0.9109705333333333,0.9607636222222222,-0.0007046875701228177,0.18933277823129246,0.09595245895691618,0.004108611337868495,anschlussfaehige_oberflaeche
XRP,dio_0kx9,131,3,field_stabil,38,0.006707855251544572,0.7710371842105264,0.13303813157894737,0.6722153947368421,0.8442106578947368,42,0.007413945278022948,0.7749944047619047,0.13960252380952382,0.899461,0.9526135238095238,51,0.009004237288135594,0.777491431372549,0.14027943137254903,0.9158538431372548,0.9623071372549019,0.0022963820365910215,0.2436384484004127,0.1180964793601651,0.007241299793601663,kernfamilie_mit_feldzeitverdichtung
XRP,dio_169a,129,3,field_stabil,28,0.004942630185348632,0.7276450714285714,0.18726982142857143,0.6180494999999999,0.8135407857142857,50,0.0088261253309797,0.7353082000000001,0.19486325999999998,0.89826896,0.94979996,51,0.009004237288135594,0.7358826862745098,0.19701725490196076,0.9030114509803921,0.9555076078431373,0.004061607102786961,0.28496195098039223,0.1419668221288516,0.009747433473389328,kernfamilie_mit_feldzeitverdichtung
XRP,dio_0jkk,129,3,field_stabil,54,0.009532215357458075,0.7188152777777778,0.1994985740740741,0.7215882592592593,0.8672311666666667,33,0.005825242718446602,0.7220586363636363,0.20586200000000002,0.9197712121212122,0.9586427575757577,42,0.007415254237288136,0.7229102380952381,0.20553480952380954,0.9166544285714285,0.9604886190476191,-0.0021169611201699396,0.19506616931216925,0.0932574523809524,0.006036235449735444,anschlussfaehige_oberflaeche
XRP,dio_1gp2,127,3,field_stabil,47,0.008296557811120918,0.7421227021276596,0.16912363829787233,0.700999744680851,0.8587352340425533,38,0.006707855251544572,0.7477718684210526,0.17303492105263157,0.8946282631578948,0.9509914210526315,42,0.007415254237288136,0.7443675714285715,0.17627490476190474,0.9163541428571429,0.9593912142857144,-0.0008813035738327825,0.21535439817629187,0.10065598024316114,0.007151266464032413,kernfamilie_mit_feldzeitverdichtung
XRP,dio_1jc2,125,3,field_stabil,47,0.008296557811120918,0.7710904255319149,0.1332362340425532,0.7069303191489361,0.8622618085106383,48,0.008473080317740512,0.7764120416666667,0.140291625,0.9078625416666667,0.9559405416666666,30,0.005296610169491525,0.7756464666666667,0.1403316,0.9122029666666667,0.9630744,-0.002999947641629393,0.20527264751773056,0.10081259148936172,0.007095365957446809,kernfamilie_mit_feldzeitverdichtung
XRP,dio_0z9t,124,3,field_stabil,38,0.006707855251544572,0.7484166578947369,0.16542710526315788,0.6700243947368422,0.8439065789473684,43,0.007590467784642542,0.7527208372093024,0.17468162790697675,0.8888812558139535,0.9481856976744186,43,0.00759180790960452,0.7538921162790697,0.17537648837209302,0.9048410465116278,0.959404976744186,0.000883952658059948,0.2348166517747856,0.11549839779681759,0.009949383108935145,kernfamilie_mit_feldzeitverdichtung
XRP,dio_04uf,123,3,field_stabil,36,0.006354810238305384,0.726289,0.18727511111111111,0.6667047777777778,0.8374153888888889,53,0.009355692850838482,0.7346475094339623,0.1925645283018868,0.9013108490566037,0.9509241320754717,34,0.006002824858757062,0.7338925882352941,0.1952835588235294,0.9174557647058823,0.9593864411764705,-0.00035198537954832156,0.2507509869281045,0.12197105228758165,0.008008447712418293,kernfamilie_mit_feldzeitverdichtung
XRP,dio_06qi,115,3,field_stabil,41,0.007237422771403354,0.7530720731707318,0.16447048780487805,0.6871128048780487,0.848386731707317,48,0.008473080317740512,0.7570514583333333,0.16931147916666667,0.9032249583333334,0.9523134375,26,0.004590395480225989,0.7599676923076923,0.1687776923076923,0.9257468846153846,0.9622221153846154,-0.002647027291177365,0.23863407973733586,0.1138353836772984,0.004307204502814244,kernfamilie_mit_feldzeitverdichtung
XRP,dio_17db,110,3,field_stabil,38,0.006707855251544572,0.7177088684210526,0.20023386842105265,0.6813878157894737,0.8450516315789474,35,0.00617828773168579,0.7242307428571428,0.21032862857142856,0.9021013428571429,0.9498240571428571,37,0.006532485875706214,0.7242394864864865,0.21166208108108106,0.9270534594594595,0.9615292162162161,-0.0001753693758383577,0.24566564366998578,0.11647758463726876,0.011428212660028414,kernfamilie_mit_feldzeitverdichtung
