passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,axis,axis_a,axis_b,source,world,tick,end_tick,duration,match_kind,effect,before_class,switch_class,after_class,dominant_family,mcm_preview,avg_pressure,avg_alignment,avg_coherence,avg_strain,avg_rekopplung,pressure_delta,rekopplung_delta,pre8_rekopplung,post8_rekopplung,pre8_strain,post8_strain,segment_reading
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2088,2088,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_1a0w,dio_mcm_episode_1t5bcxp,0.352487,0.721293,0.408648,0.259285,0.609936,0.0,0.0,0.644604,0.658973,0.188065,0.175386,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2199,2199,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_0e24,dio_mcm_episode_1t5bcxp,0.381895,0.670733,0.326783,0.303632,0.573131,0.0,0.0,0.648382,0.650455,0.183179,0.18394,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2199,2199,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_0e24,dio_mcm_episode_1t5bcxp,0.381895,0.670733,0.326783,0.303632,0.573131,0.0,0.0,0.648382,0.650455,0.183179,0.18394,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2254,2254,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1po3,dio_mcm_episode_1t5bcxp,0.323118,0.705013,0.346918,0.264187,0.596222,0.0,0.0,0.650639,0.640514,0.177477,0.197024,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2254,2254,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_1po3,dio_mcm_episode_1t5bcxp,0.323118,0.705013,0.346918,0.264187,0.596222,0.0,0.0,0.650639,0.640514,0.177477,0.197024,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2428,2428,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0745,dio_mcm_episode_1t5bcxp,0.317406,0.756449,0.331449,0.245041,0.607455,0.0,0.0,0.623605,0.648001,0.220262,0.184598,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2428,2428,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0745,dio_mcm_episode_1t5bcxp,0.317406,0.756449,0.331449,0.245041,0.607455,0.0,0.0,0.623605,0.648001,0.220262,0.184598,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2436,2436,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1u1e,dio_mcm_episode_1t5bcxp,0.389372,0.728925,0.368716,0.295515,0.582482,0.0,0.0,0.651123,0.645147,0.178289,0.192734,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2436,2436,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_1u1e,dio_mcm_episode_1t5bcxp,0.389372,0.728925,0.368716,0.295515,0.582482,0.0,0.0,0.651123,0.645147,0.178289,0.192734,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2503,2503,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1vq1,dio_mcm_episode_1t5bcxp,0.391206,0.752306,0.540546,0.259343,0.628651,0.0,0.0,0.664365,0.649399,0.164005,0.181158,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2503,2503,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_1vq1,dio_mcm_episode_1t5bcxp,0.391206,0.752306,0.540546,0.259343,0.628651,0.0,0.0,0.664365,0.649399,0.164005,0.181158,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2541,2541,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1j4j,dio_mcm_episode_1t5bcxp,0.433414,0.756541,0.561916,0.278423,0.620417,0.0,0.0,0.653796,0.654835,0.17745,0.183503,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2541,2541,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_1j4j,dio_mcm_episode_1t5bcxp,0.433414,0.756541,0.561916,0.278423,0.620417,0.0,0.0,0.653796,0.654835,0.17745,0.183503,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2561,2561,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_1uqz,dio_mcm_episode_1t5bcxp,0.399818,0.590469,0.231939,0.252082,0.616018,0.0,0.0,0.614262,0.63667,0.255895,0.197408,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2561,2561,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1uqz,dio_mcm_episode_1t5bcxp,0.399818,0.590469,0.231939,0.252082,0.616018,0.0,0.0,0.614262,0.63667,0.255895,0.197408,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2589,2589,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1vju,dio_mcm_episode_1t5bcxp,0.347981,0.676351,0.367355,0.250321,0.614291,0.0,0.0,0.637873,0.629349,0.205068,0.211975,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2589,2589,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1vju,dio_mcm_episode_1t5bcxp,0.347981,0.676351,0.367355,0.250321,0.614291,0.0,0.0,0.637873,0.629349,0.205068,0.211975,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2615,2615,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_0ozs,dio_mcm_episode_1t5bcxp,0.39983,0.663668,0.427323,0.309051,0.580691,0.0,0.0,0.646556,0.632117,0.186319,0.203952,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2615,2615,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_0ozs,dio_mcm_episode_1t5bcxp,0.39983,0.663668,0.427323,0.309051,0.580691,0.0,0.0,0.646556,0.632117,0.186319,0.203952,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2685,2685,1,nur_b,kippend,-,-,kippnah_nach_kontaktinsel,dio_1jem,dio_mcm_episode_1t5bcxp,0.521947,0.702052,0.504159,0.314831,0.604544,0.0,0.0,0.661199,0.636678,0.163688,0.202052,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2685,2685,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1jem,dio_mcm_episode_1t5bcxp,0.521947,0.702052,0.504159,0.314831,0.604544,0.0,0.0,0.661199,0.636678,0.163688,0.202052,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2724,2724,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_0roo,dio_mcm_episode_1t5bcxp,0.340791,0.661332,0.415409,0.274025,0.600856,0.0,0.0,0.654894,0.656527,0.172134,0.178061,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2724,2724,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0roo,dio_mcm_episode_1t5bcxp,0.340791,0.661332,0.415409,0.274025,0.600856,0.0,0.0,0.654894,0.656527,0.172134,0.178061,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2735,2735,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_16z8,dio_mcm_episode_1t5bcxp,0.485575,0.739125,0.298602,0.298739,0.594063,0.0,0.0,0.655048,0.642042,0.17917,0.19945,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2735,2735,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_16z8,dio_mcm_episode_1t5bcxp,0.485575,0.739125,0.298602,0.298739,0.594063,0.0,0.0,0.655048,0.642042,0.17917,0.19945,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2747,2747,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_096a,dio_mcm_episode_1t5bcxp,0.371575,0.735995,0.549923,0.30277,0.585082,0.0,0.0,0.648848,0.661046,0.19041,0.1849,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2747,2747,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_096a,dio_mcm_episode_1t5bcxp,0.371575,0.735995,0.549923,0.30277,0.585082,0.0,0.0,0.648848,0.661046,0.19041,0.1849,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2771,2771,1,nur_b,kippend,-,-,kippnah_nach_kontaktinsel,dio_04q5,dio_mcm_episode_1t5bcxp,0.39215,0.568063,0.401324,0.284506,0.603203,0.0,0.0,0.648137,0.615262,0.198224,0.247957,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2771,2771,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_04q5,dio_mcm_episode_1t5bcxp,0.39215,0.568063,0.401324,0.284506,0.603203,0.0,0.0,0.648137,0.615262,0.198224,0.247957,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2773,2773,1,nur_b,tragend_unruhig,-,-,kippnah_nach_kontaktinsel,dio_1m2u,dio_mcm_episode_1t5bcxp,0.360103,0.559522,0.31929,0.255568,0.614801,0.0,0.0,0.639151,0.618014,0.21332,0.244897,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2773,2773,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1m2u,dio_mcm_episode_1t5bcxp,0.360103,0.559522,0.31929,0.255568,0.614801,0.0,0.0,0.639151,0.618014,0.21332,0.244897,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2778,2779,2,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1k8g,dio_mcm_episode_1t5bcxp,0.395723,0.588288,0.324458,0.281548,0.596531,0.0,0.0,0.618026,0.629802,0.252906,0.215292,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2778,2779,2,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1k8g,dio_mcm_episode_1t5bcxp,0.395723,0.588288,0.324458,0.281548,0.596531,0.0,0.0,0.618026,0.629802,0.252906,0.215292,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2782,2782,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0rkn,dio_mcm_episode_1t5bcxp,0.347318,0.628652,0.228797,0.244793,0.609681,0.0,0.0,0.618014,0.636791,0.244897,0.200688,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2782,2782,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_0rkn,dio_mcm_episode_1t5bcxp,0.347318,0.628652,0.228797,0.244793,0.609681,0.0,0.0,0.618014,0.636791,0.244897,0.200688,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2793,2793,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_0s6e,dio_mcm_episode_1t5bcxp,0.423948,0.616496,0.162237,0.305187,0.57244,0.0,0.0,0.637286,0.654155,0.201134,0.176297,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2793,2793,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_0s6e,dio_mcm_episode_1t5bcxp,0.423948,0.616496,0.162237,0.305187,0.57244,0.0,0.0,0.637286,0.654155,0.201134,0.176297,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2819,2819,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_11ci,dio_mcm_episode_1t5bcxp,0.320352,0.628852,0.251725,0.234319,0.615277,0.0,0.0,0.63557,0.659725,0.208172,0.171578,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2819,2819,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_11ci,dio_mcm_episode_1t5bcxp,0.320352,0.628852,0.251725,0.234319,0.615277,0.0,0.0,0.63557,0.659725,0.208172,0.171578,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2831,2832,2,nur_b,kippend,-,-,kippnah_nach_kontaktinsel,dio_1uei,dio_mcm_episode_1t5bcxp,0.427938,0.702457,0.391856,0.2838,0.601909,0.0,0.0,0.66654,0.632065,0.170709,0.204608,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2831,2832,2,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1uei,dio_mcm_episode_1t5bcxp,0.427938,0.702457,0.391856,0.2838,0.601909,0.0,0.0,0.66654,0.632065,0.170709,0.204608,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2837,2837,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0im0,dio_mcm_episode_1t5bcxp,0.30795,0.651836,0.258527,0.23382,0.612615,0.0,0.0,0.630596,0.645771,0.223009,0.189143,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2837,2837,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0im0,dio_mcm_episode_1t5bcxp,0.30795,0.651836,0.258527,0.23382,0.612615,0.0,0.0,0.630596,0.645771,0.223009,0.189143,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2849,2849,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_0s26,dio_mcm_episode_1t5bcxp,0.435013,0.659856,0.235322,0.303703,0.578664,0.0,0.0,0.651634,0.642464,0.187346,0.193987,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2849,2849,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_0s26,dio_mcm_episode_1t5bcxp,0.435013,0.659856,0.235322,0.303703,0.578664,0.0,0.0,0.651634,0.642464,0.187346,0.193987,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2894,2894,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1hua,dio_mcm_episode_1t5bcxp,0.470887,0.746217,0.402268,0.295102,0.600252,0.0,0.0,0.658281,0.647661,0.166384,0.190693,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2894,2894,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_1hua,dio_mcm_episode_1t5bcxp,0.470887,0.746217,0.402268,0.295102,0.600252,0.0,0.0,0.658281,0.647661,0.166384,0.190693,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2901,2901,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_0t8h,dio_mcm_episode_1t5bcxp,0.366717,0.651164,0.314451,0.281261,0.592025,0.0,0.0,0.654092,0.658107,0.184512,0.16777,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2901,2901,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_0t8h,dio_mcm_episode_1t5bcxp,0.366717,0.651164,0.314451,0.281261,0.592025,0.0,0.0,0.654092,0.658107,0.184512,0.16777,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2986,2986,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1747,dio_mcm_episode_1t5bcxp,0.441273,0.643116,0.277467,0.323203,0.566644,0.0,0.0,0.650837,0.644361,0.183379,0.190309,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,2986,2986,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_1747,dio_mcm_episode_1t5bcxp,0.441273,0.643116,0.277467,0.323203,0.566644,0.0,0.0,0.650837,0.644361,0.183379,0.190309,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,3013,3013,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1tra,dio_mcm_episode_1t5bcxp,0.354766,0.738328,0.377567,0.255233,0.610635,0.0,0.0,0.641144,0.64295,0.194963,0.197225,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,3013,3013,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_1tra,dio_mcm_episode_1t5bcxp,0.354766,0.738328,0.377567,0.255233,0.610635,0.0,0.0,0.641144,0.64295,0.194963,0.197225,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,3038,3040,3,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_19pe,dio_mcm_episode_1t5bcxp,0.36425,0.626878,0.252414,0.258161,0.60237,0.0,0.0,0.640693,0.649859,0.200577,0.182218,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,3038,3040,3,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_19pe,dio_mcm_episode_1t5bcxp,0.36425,0.626878,0.252414,0.258161,0.60237,0.0,0.0,0.640693,0.649859,0.200577,0.182218,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,3056,3056,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0fem,dio_mcm_episode_1t5bcxp,0.342293,0.728319,0.530875,0.237021,0.633956,0.0,0.0,0.648831,0.664651,0.19404,0.172184,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,3056,3056,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0fem,dio_mcm_episode_1t5bcxp,0.342293,0.728319,0.530875,0.237021,0.633956,0.0,0.0,0.648831,0.664651,0.19404,0.172184,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,3071,3071,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_0wzg,dio_mcm_episode_1t5bcxp,0.432005,0.543405,0.153549,0.307393,0.570457,0.0,0.0,0.655759,0.647275,0.182393,0.185081,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2024_SIDEWAYS_5K_RECEPTOR,3071,3071,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_0wzg,dio_mcm_episode_1t5bcxp,0.432005,0.543405,0.153549,0.307393,0.570457,0.0,0.0,0.655759,0.647275,0.182393,0.185081,b_knoten_kontakt
