dataset,pair_index,direction,asset,year,source_file,source_start,target_start,gap_ticks,source_terminal_signature,source_terminal_afterimage,post_gap_signature,post_gap_afterimage,blank_gap_control_exact,target_ticks,continuity_affected_ticks,exact_convergence_tick,exact_convergence_reached,affected_target_share,first_signature_difference,maximum_signature_difference,final_signature_difference,mean_absolute_signature_difference,mean_absolute_activation_difference,mean_absolute_afterimage_difference,field_learning_used,memory_read,memory_written,influences_action
2091_basis,107,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,8000,9000,32,0.009926990176618088,0.12422496132057254,5.867368827145106e-05,0.0016182070301896938,1,994,267,268,1,0.2686116700201207,5.2744959910737237e-05,5.2744959910737237e-05,0.0,4.5396385314399933e-07,3.7053331155798087e-06,1.108832773316931e-05,0,0,0,0
2091_basis,107,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,8000,9000,64,0.009926990176618088,0.12422496132057254,1.0432512845414975e-06,2.120636070110338e-05,1,994,233,234,1,0.23440643863179075,9.284957951443892e-07,9.284957951443892e-07,0.0,8.033979910352119e-09,4.9647330546269336e-08,1.468367366968355e-07,0,0,0,0
2091_basis,108,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,8000,0,0.01032195746771805,0.11569511696626962,0.01032195746771805,0.11569511696626962,1,994,287,288,1,0.2887323943661972,0.0030201938786702416,0.0030201938786702416,0.0,2.5843237477244805e-05,0.0002644799289729647,0.0007935908310652874,0,0,0,0
2091_basis,108,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,8000,1,0.01032195746771805,0.11569511696626962,0.0028754684172333056,0.10090498775256636,1,994,287,288,1,0.2887323943661972,0.0026464635434955176,0.0026464635434955176,0.0,2.265961808504747e-05,0.00023103086219654204,0.0006931423445742772,0,0,0,0
2091_basis,108,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,8000,2,0.01032195746771805,0.11569511696626962,0.0025244075037972125,0.08809535365621524,1,994,287,288,1,0.2887323943661972,0.0023197653933004266,0.0023197653933004266,0.0,1.9873397856619534e-05,0.0002017948895534958,0.0006054205539580109,0,0,0,0
2091_basis,108,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,8000,4,0.01032195746771805,0.11569511696626962,0.0019464332296445267,0.0672084539219552,1,994,287,288,1,0.2887323943661972,0.0017839265319393605,0.0017839265319393605,0.0,1.5297148936146964e-05,0.00015392647459356505,0.0004618220568357566,0,0,0,0
2091_basis,108,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,8000,8,0.01032195746771805,0.11569511696626962,0.001158737247492711,0.039105826124836394,1,994,287,288,1,0.2887323943661972,0.0010578471623828318,0.0010578471623828318,0.0,9.08368635917222e-06,8.951985819213112e-05,0.000268612842434577,0,0,0,0
2091_basis,108,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,8000,16,0.01032195746771805,0.11569511696626962,0.00041249818127710473,0.013223083264991114,1,994,285,286,1,0.28672032193158953,0.0003747628260554808,0.0003747628260554808,0.0,3.2240886809373065e-06,3.0304885037761885e-05,9.075656962004347e-05,0,0,0,0
2091_basis,108,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,8000,32,0.01032195746771805,0.11569511696626962,5.3148534344019654e-05,0.0015040559853899075,1,994,278,279,1,0.2796780684104628,4.798405516528211e-05,4.798405516528211e-05,0.0,4.138401827642555e-07,3.500010230806086e-06,1.0369596418458768e-05,0,0,0,0
2091_basis,108,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,8000,64,0.01032195746771805,0.11569511696626962,9.389861878017824e-07,2.01106887742628e-05,1,994,227,228,1,0.2283702213279678,8.382145846516642e-07,8.382145846516642e-07,0.0,7.252167491719653e-09,4.6996705452180203e-08,1.3916441959935485e-07,0,0,0,0
2091_basis,109,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,10000,0,0.01032195746771805,0.11569511696626962,0.01032195746771805,0.11569511696626962,1,994,300,301,1,0.30181086519114686,0.003056237076554129,0.003056237076554129,0.0,2.5576948815588882e-05,0.00026521950121391127,0.0007943271275915485,0,0,0,0
2091_basis,109,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,10000,1,0.01032195746771805,0.11569511696626962,0.0028754684172333056,0.10090498775256636,1,994,300,301,1,0.30181086519114686,0.0026775884408989804,0.0026775884408989804,0.0,2.242972747459632e-05,0.00023167555718846597,0.0006937826068480119,0,0,0,0
2091_basis,109,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,10000,2,0.01032195746771805,0.11569511696626962,0.0025244075037972125,0.08809535365621524,1,994,300,301,1,0.30181086519114686,0.0023466738100751585,0.0023466738100751585,0.0,1.9674800002701917e-05,0.0002023586466264235,0.0006059783859406637,0,0,0,0
2091_basis,109,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,10000,4,0.01032195746771805,0.11569511696626962,0.0019464332296445267,0.0672084539219552,1,994,300,301,1,0.30181086519114686,0.001804102076626726,0.001804102076626726,0.0,1.5148706701116198e-05,0.00015435609573042646,0.00046224601855156803,0,0,0,0
2091_basis,109,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,10000,8,0.01032195746771805,0.11569511696626962,0.001158737247492711,0.039105826124836394,1,994,286,287,1,0.28772635814889336,0.0010693095432353066,0.0010693095432353066,0.0,9.000422918042172e-06,8.977076901597245e-05,0.00026885835482762726,0,0,0,0
2091_basis,109,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,10000,16,0.01032195746771805,0.11569511696626962,0.00041249818127710473,0.013223083264991114,1,994,273,274,1,0.2746478873239437,0.0003785614307356775,0.0003785614307356775,0.0,3.197778163079183e-06,3.0391618112383374e-05,9.084002845055035e-05,0,0,0,0
2091_basis,109,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,10000,32,0.01032195746771805,0.11569511696626962,5.3148534344019654e-05,0.0015040559853899075,1,994,265,266,1,0.2665995975855131,4.8416199653981626e-05,4.8416199653981626e-05,0.0,4.112845778336184e-07,3.5101556606933722e-06,1.0379379075215589e-05,0,0,0,0
2091_basis,109,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,9000,10000,64,0.01032195746771805,0.11569511696626962,9.389861878017824e-07,2.01106887742628e-05,1,994,223,224,1,0.2243460764587525,8.438055058759136e-07,8.438055058759136e-07,0.0,7.235377922269621e-09,4.712041137948421e-08,1.392880877378727e-07,0,0,0,0
2091_basis,110,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,9000,0,0.008322498117931646,0.12008091213601794,0.008322498117931646,0.12008091213601794,1,994,301,302,1,0.3028169014084507,0.003225004156363399,0.003225004156363399,0.0,2.7520660164365896e-05,0.0002757461207267647,0.0008260735082285336,0,0,0,0
2091_basis,110,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,9000,1,0.008322498117931646,0.12008091213601794,0.003087301279708381,0.1048909178584271,1,994,301,302,1,0.3028169014084507,0.0028270287135550983,0.0028270287135550983,0.0,2.4143155090260762e-05,0.00024084676335642182,0.0007215573802049026,0,0,0,0
2091_basis,110,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,9000,2,0.008322498117931646,0.12008091213601794,0.0027114628983895294,0.09162078198551725,1,994,301,302,1,0.3028169014084507,0.002479055711783016,0.002479055711783016,0.0,2.1185878647759342e-05,0.0002103451994318165,0.000630237833706889,0,0,0,0
2091_basis,110,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,9000,4,0.008322498117931646,0.12008091213601794,0.002092415757820843,0.06990035916171987,1,994,301,302,1,0.3028169014084507,0.0019080758168782729,0.0019080758168782729,0.0,1.632520543502864e-05,0.0001604033790980552,0.00048074960733402854,0,0,0,0
2091_basis,110,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,9000,8,0.008322498117931646,0.12008091213601794,0.0012478599292949765,0.040675109455060025,1,994,301,302,1,0.3028169014084507,0.001133570401670777,0.001133570401670777,0.0,9.715847584386843e-06,9.320720407808736e-05,0.00027961146164142857,0,0,0,0
2091_basis,110,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,9000,16,0.008322498117931646,0.12008091213601794,0.0004459091509517099,0.013756074373340395,1,994,284,285,1,0.2857142857142857,0.0004031909904321958,0.0004031909904321958,0.0,3.4643922675565725e-06,3.140933943722125e-05,9.444059903501705e-05,0,0,0,0
2091_basis,110,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,9000,32,0.008322498117931646,0.12008091213601794,5.791538495433978e-05,0.0015653832491301126,1,994,267,268,1,0.2686116700201207,5.206198654416055e-05,5.206198654416055e-05,0.0,4.489489351638786e-07,3.56337629763959e-06,1.07216469543165e-05,0,0,0,0
2091_basis,110,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,9000,64,0.008322498117931646,0.12008091213601794,1.0392994266359148e-06,2.0226964889359986e-05,1,994,233,234,1,0.23440643863179075,9.247866435361379e-07,9.247866435361379e-07,0.0,8.014044089020912e-09,4.693176408669906e-08,1.392586142172731e-07,0,0,0,0
2091_basis,111,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,11000,0,0.008322498117931646,0.12008091213601794,0.008322498117931646,0.12008091213601794,1,994,289,290,1,0.29074446680080485,0.003284540949015889,0.003284540949015889,0.0,2.7666844319106173e-05,0.00027547408158283467,0.0008258009914502487,0,0,0,0
2091_basis,111,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,11000,1,0.008322498117931646,0.12008091213601794,0.003087301279708381,0.1048909178584271,1,994,289,290,1,0.29074446680080485,0.0028780732353761735,0.0028780732353761735,0.0,2.4268243077687477e-05,0.00024061457021228353,0.0007213247225162544,0,0,0,0
2091_basis,111,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,11000,2,0.008322498117931646,0.12008091213601794,0.0027114628983895294,0.09162078198551725,1,994,289,290,1,0.29074446680080485,0.0025228974590353285,0.0025228974590353285,0.0,2.12931464723403e-05,0.00021014650735522224,0.0006300387416557382,0,0,0,0
2091_basis,111,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,11000,4,0.008322498117931646,0.12008091213601794,0.002092415757820843,0.06990035916171987,1,994,289,290,1,0.29074446680080485,0.0019405709913852178,0.0019405709913852178,0.0,1.640453489374286e-05,0.00016025699729750899,0.00048060291248738253,0,0,0,0
2091_basis,111,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,11000,8,0.008322498117931646,0.12008091213601794,0.0012478599292949765,0.040675109455060025,1,994,289,290,1,0.29074446680080485,0.001151689318389451,0.001151689318389451,0.0,9.760000541332595e-06,9.312597940888749e-05,0.0002795302125958511,0,0,0,0
2091_basis,111,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,11000,16,0.008322498117931646,0.12008091213601794,0.0004459091509517099,0.013756074373340395,1,994,289,290,1,0.29074446680080485,0.0004090220256403321,0.0004090220256403321,0.0,3.4786245443920366e-06,3.138305589807915e-05,9.441439819469272e-05,0,0,0,0
2091_basis,111,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,11000,32,0.008322498117931646,0.12008091213601794,5.791538495433978e-05,0.0015653832491301126,1,994,259,260,1,0.2605633802816901,5.268961157408117e-05,5.268961157408117e-05,0.0,4.5049432762203466e-07,3.5603021039415023e-06,1.0718700813643184e-05,0,0,0,0
2091_basis,111,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,10000,11000,64,0.008322498117931646,0.12008091213601794,1.0392994266359148e-06,2.0226964889359986e-05,1,994,224,225,1,0.22535211267605634,9.317355928288584e-07,9.317355928288584e-07,0.0,8.031593004234609e-09,4.688988568448514e-08,1.392180180802031e-07,0,0,0,0
2091_basis,112,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,10000,0,0.009790883731049953,0.127629767878958,0.009790883731049953,0.127629767878958,1,994,300,301,1,0.30181086519114686,0.0034417036388812595,0.0034417036388812595,0.0,2.882245609031359e-05,0.0002930068742259902,0.0008779030842515912,0,0,0,0
2091_basis,112,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,10000,1,0.009790883731049953,0.127629767878958,0.0032364342979615494,0.11148360062026441,1,994,300,301,1,0.30181086519114686,0.0030153132274528833,0.0030153132274528833,0.0,2.5278165055526766e-05,0.0002559441437545225,0.0007668409590195025,0,0,0,0
2091_basis,112,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,10000,2,0.009790883731049953,0.127629767878958,0.002841803673176217,0.09737843105344984,1,994,300,301,1,0.30181086519114686,0.0026427633220200888,0.0026427633220200888,0.0,2.21758260537509e-05,0.00022354791977895495,0.0006697990372645423,0,0,0,0
2091_basis,112,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,10000,4,0.009790883731049953,0.127629767878958,0.002192012645854885,0.0742917556737161,1,994,300,301,1,0.30181086519114686,0.0020320564959789046,0.0020320564959789046,0.0,1.707897930081585e-05,0.00017049570241575444,0.0005109376687223553,0,0,0,0
2091_basis,112,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,10000,8,0.009790883731049953,0.127629767878958,0.001306055299627404,0.04322911914573651,1,994,286,287,1,0.28772635814889336,0.0012050714336731185,0.0012050714336731185,0.0,1.0154109567705594e-05,9.910031786683029e-05,0.0002971775686573493,0,0,0,0
2091_basis,112,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,10000,16,0.009790883731049953,0.127629767878958,0.00046579084131788965,0.014618815660662943,1,994,273,274,1,0.2746478873239437,0.00042727212717464345,0.00042727212717464345,0.0,3.6135155017582758e-06,3.343121528449427e-05,0.00010038062138319891,0,0,0,0
2091_basis,112,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,10000,32,0.009790883731049953,0.127629767878958,6.023532053139375e-05,0.0016632246689384145,1,994,265,266,1,0.2665995975855131,5.483675754628867e-05,5.483675754628867e-05,0.0,4.663736756034224e-07,3.838788927428319e-06,1.1411826585147254e-05,0,0,0,0
2091_basis,112,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,10000,64,0.009790883731049953,0.127629767878958,1.0711158299943167e-06,2.2010201031199406e-05,1,994,223,224,1,0.2243460764587525,9.619063469374495e-07,9.619063469374495e-07,0.0,8.255867986512134e-09,5.1565927981900187e-08,1.5243927613638215e-07,0,0,0,0
2091_basis,113,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,12000,0,0.009790883731049953,0.127629767878958,0.009790883731049953,0.127629767878958,1,994,303,304,1,0.30482897384305835,0.0034328651287689697,0.0034328651287689697,0.0,2.8910955763360507e-05,0.0002921432372542986,0.0008770377101587562,0,0,0,0
2091_basis,113,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,12000,1,0.009790883731049953,0.127629767878958,0.0032364342979615494,0.11148360062026441,1,994,303,304,1,0.30482897384305835,0.0030073854470021484,0.0030073854470021484,0.0,2.5355028248077855e-05,0.0002551908894497248,0.00076608577583031,0,0,0,0
2091_basis,113,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,12000,2,0.009790883731049953,0.127629767878958,0.002841803673176217,0.09737843105344984,1,994,303,304,1,0.30482897384305835,0.002635679738648396,0.002635679738648396,0.0,2.2242627786201362e-05,0.00022289081072979463,0.0006691400674214579,0,0,0,0
2091_basis,113,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,12000,4,0.009790883731049953,0.127629767878958,0.002192012645854885,0.0742917556737161,1,994,303,304,1,0.30482897384305835,0.0020264445128748594,0.0020264445128748594,0.0,1.712951290865285e-05,0.00016999564568106858,0.0005104360562566035,0,0,0,0
2091_basis,113,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,12000,8,0.009790883731049953,0.127629767878958,0.001306055299627404,0.04322911914573651,1,994,295,296,1,0.29678068410462777,0.0012016040300200821,0.0012016040300200821,0.0,1.01831318946351e-05,9.881113605440685e-05,0.0002968870975220908,0,0,0,0
2091_basis,113,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,12000,16,0.009790883731049953,0.127629767878958,0.00046579084131788965,0.014618815660662943,1,994,295,296,1,0.29678068410462777,0.0004259709240529465,0.0004259709240529465,0.0,3.623132155052493e-06,3.333442978954668e-05,0.00010028357082275453,0,0,0,0
2091_basis,113,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,12000,32,0.009790883731049953,0.127629767878958,6.023532053139375e-05,0.0016632246689384145,1,994,269,270,1,0.27062374245472837,5.465388353900931e-05,5.465388353900931e-05,0.0,4.6742198568020625e-07,3.827559543975677e-06,1.1400920429452502e-05,0,0,0,0
2091_basis,113,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,11000,12000,64,0.009790883731049953,0.127629767878958,1.0711158299943167e-06,2.2010201031199406e-05,1,994,245,246,1,0.24647887323943662,9.583108559162168e-07,9.583108559162168e-07,0.0,8.26735561196679e-09,5.143063732694667e-08,1.52303974408213e-07,0,0,0,0
2091_basis,114,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,11000,0,0.012296765746240041,0.13532828714308692,0.012296765746240041,0.13532828714308692,1,994,298,299,1,0.29979879275653926,0.0036382968105395444,0.0036382968105395444,0.0,3.05287592930708e-05,0.00031058862178703076,0.0009303707964511368,0,0,0,0
2091_basis,114,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,11000,1,0.012296765746240041,0.13532828714308692,0.0034203869783428196,0.11820459844122227,1,994,289,290,1,0.29074446680080485,0.0031862746277219467,0.0031862746277219467,0.0,2.676427969287908e-05,0.00027138982148954785,0.0008126880358882895,0,0,0,0
2091_basis,114,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,11000,2,0.012296765746240041,0.13532828714308692,0.0030024102897139213,0.10324606524125068,1,994,289,290,1,0.29074446680080485,0.0027915289082810525,0.0027915289082810525,0.0,2.3470702312246154e-05,0.00023712347526711294,0.0007098622509421238,0,0,0,0
2091_basis,114,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,11000,4,0.012296765746240041,0.13532828714308692,0.002314516020955239,0.07876390692896303,1,994,289,290,1,0.29074446680080485,0.0021448768025521953,0.0021448768025521953,0.0,1.8063073564410002e-05,0.00018100804634423468,0.0005415355803733224,0,0,0,0
2091_basis,114,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,11000,8,0.012296765746240041,0.13532828714308692,0.0013774391992111953,0.045826567482710225,1,994,289,290,1,0.29074446680080485,0.0012702497281540485,0.0012702497281540485,0.0,1.0724314670416263e-05,0.00010549926469210298,0.00031504947665701754,0,0,0,0
2091_basis,114,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,11000,16,0.012296765746240041,0.13532828714308692,0.0004901106891354623,0.015494027851744934,1,994,289,290,1,0.29074446680080485,0.0004492437608076584,0.0004492437608076584,0.0,3.8064116166736926e-06,3.5888852877831604e-05,0.00010656292286031795,0,0,0,0
2091_basis,114,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,11000,32,0.012296765746240041,0.13532828714308692,6.308563261060867e-05,0.0017766245348226843,1,994,259,260,1,0.2605633802816901,5.737685239425028e-05,5.737685239425028e-05,0.0,4.887775793315063e-07,4.130583610552571e-06,1.2267649132884716e-05,0,0,0,0
2091_basis,114,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,11000,64,0.012296765746240041,0.13532828714308692,1.1121736558626952e-06,2.3545898422036313e-05,1,994,224,225,1,0.22535211267605634,9.974437570337003e-07,9.974437570337003e-07,0.0,8.571576990181288e-09,5.5113944513687024e-08,1.6302502754008084e-07,0,0,0,0
2091_basis,115,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,13000,0,0.012296765746240041,0.13532828714308692,0.012296765746240041,0.13532828714308692,1,994,293,294,1,0.2947686116700201,0.0036559767238819926,0.0036559767238819926,0.0,3.0429506812768598e-05,0.0003103401373189388,0.0009301186124670451,0,0,0,0
2091_basis,115,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,13000,1,0.012296765746240041,0.13532828714308692,0.0034203869783428196,0.11820459844122227,1,994,293,294,1,0.2947686116700201,0.0032012795238227972,0.0032012795238227972,0.0,2.6679569980876106e-05,0.0002711730969112339,0.0008124680103325324,0,0,0,0
2091_basis,115,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,13000,2,0.012296765746240041,0.13532828714308692,0.0030024102897139213,0.10324606524125068,1,994,293,294,1,0.2947686116700201,0.0028042918488085013,0.0028042918488085013,0.0,2.3398246460317695e-05,0.00023693824516738782,0.0007096703902244863,0,0,0,0
2091_basis,115,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,13000,4,0.012296765746240041,0.13532828714308692,0.002314516020955239,0.07876390692896303,1,994,293,294,1,0.2947686116700201,0.002154162954276815,0.002154162954276815,0.0,1.800976491760789e-05,0.0001808742733085117,0.0005413897853869318,0,0,0,0
2091_basis,115,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,13000,8,0.012296765746240041,0.13532828714308692,0.0013774391992111953,0.045826567482710225,1,994,275,276,1,0.2766599597585513,0.00127524710798998,0.00127524710798998,0.0,1.0694963051012689e-05,0.00010542693879897682,0.0003149657467225632,0,0,0,0
2091_basis,115,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,13000,16,0.012296765746240041,0.13532828714308692,0.0004901106891354623,0.015494027851744934,1,994,264,265,1,0.2655935613682093,0.000450736136869764,0.000450736136869764,0.0,3.7971775380674665e-06,3.5863392705160645e-05,0.00010653703235202603,0,0,0,0
2091_basis,115,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,13000,32,0.012296765746240041,0.13532828714308692,6.308563261060867e-05,0.0017766245348226843,1,994,264,265,1,0.2655935613682093,5.750696187582435e-05,5.750696187582435e-05,0.0,4.878347937242785e-07,4.1277275591085795e-06,1.2264812775473869e-05,0,0,0,0
2091_basis,115,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,12000,13000,64,0.012296765746240041,0.13532828714308692,1.1121736558626952e-06,2.3545898422036313e-05,1,994,252,253,1,0.2535211267605634,9.97697722007751e-07,9.97697722007751e-07,0.0,8.563053008215987e-09,5.508066471762628e-08,1.6299180055717573e-07,0,0,0,0
2091_basis,116,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,12000,0,0.00986908698264511,0.11747014241393688,0.00986908698264511,0.11747014241393688,1,994,303,304,1,0.30482897384305835,0.003164160562127559,0.003164160562127559,0.0,2.6687647744432843e-05,0.0002690493102136563,0.0008074050686253914,0,0,0,0
2091_basis,116,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,12000,1,0.00986908698264511,0.11747014241393688,0.002984613417696716,0.1026102840197935,1,994,303,304,1,0.30482897384305835,0.0027725781646199335,0.0027725781646199335,0.0,2.340887173078261e-05,0.00023500194977141482,0.0007052537236899211,0,0,0,0
2091_basis,116,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,12000,2,0.00986908698264511,0.11747014241393688,0.0026210042523033095,0.08962854133774982,1,994,303,304,1,0.30482897384305835,0.0024303689061091066,0.0024303689061091066,0.0,2.0538425972052986e-05,0.0002052440965364994,0.0006159994462397947,0,0,0,0
2091_basis,116,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,12000,4,0.00986908698264511,0.11747014241393688,0.002022149616437621,0.06838013844423425,1,994,303,304,1,0.30482897384305835,0.0018692386584779098,0.0018692386584779098,0.0,1.582143994236878e-05,0.00015651823866802002,0.00046989029088533545,0,0,0,0
2091_basis,116,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,12000,8,0.00986908698264511,0.11747014241393688,0.0012053430959285385,0.0397900277944686,1,994,295,296,1,0.29678068410462777,0.0011090233823567875,0.0011090233823567875,0.0,9.410142395653292e-06,9.09552081071605e-05,0.000273295841290263,0,0,0,0
2091_basis,116,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,12000,16,0.00986908698264511,0.11747014241393688,0.0004302271212989894,0.013456261803720131,1,994,295,296,1,0.29678068410462777,0.000393518218241436,0.000393518218241436,0.0,3.3510414012745068e-06,3.0657801068242164e-05,9.23072288028654e-05,0,0,0,0
2091_basis,116,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,12000,32,0.00986908698264511,0.11747014241393688,5.573650179599282e-05,0.0015310808317455073,1,994,269,270,1,0.27062374245472837,5.0577711612447354e-05,5.0577711612447354e-05,0.0,4.3305868177901114e-07,3.4913321385433245e-06,1.0482713038855271e-05,0,0,0,0
2091_basis,116,reverse,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,12000,64,0.00986908698264511,0.11747014241393688,9.948773774525799e-07,2.0018422708281352e-05,1,994,245,246,1,0.24647887323943662,8.90028502616852e-07,8.90028502616852e-07,0.0,7.686109488057544e-09,4.676011397406644e-08,1.3850522120879073e-07,0,0,0,0
2091_basis,117,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,14000,0,0.00986908698264511,0.11747014241393688,0.00986908698264511,0.11747014241393688,1,994,305,306,1,0.306841046277666,0.003159785661033407,0.003159785661033407,0.0,2.6875665791711984e-05,0.0002688131861421538,0.0008071700800813331,0,0,0,0
2091_basis,117,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,14000,1,0.00986908698264511,0.11747014241393688,0.002984613417696716,0.1026102840197935,1,994,305,306,1,0.306841046277666,0.0027691360222031995,0.0027691360222031995,0.0,2.3570399030264024e-05,0.00023480310815557036,0.0007050560452546619,0,0,0,0
2091_basis,117,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,14000,2,0.00986908698264511,0.11747014241393688,0.0026210042523033095,0.08962854133774982,1,994,285,286,1,0.28672032193158953,0.00242765755711777,0.00242765755711777,0.0,2.0677337620479105e-05,0.00020507604148662978,0.0006158325518427214,0,0,0,0
2091_basis,117,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,14000,4,0.00986908698264511,0.11747014241393688,0.002022149616437621,0.06838013844423425,1,994,285,286,1,0.28672032193158953,0.0018675582118025738,0.0018675582118025738,0.0,1.5924451487644402e-05,0.00015639696546817868,0.00046977013576845485,0,0,0,0
2091_basis,117,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,14000,8,0.00986908698264511,0.11747014241393688,0.0012053430959285385,0.0397900277944686,1,994,285,286,1,0.28672032193158953,0.001108406461970527,0.001108406461970527,0.0,9.467245363687756e-06,9.088968087794153e-05,0.00027323142402609497,0,0,0,0
2091_basis,117,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,14000,16,0.00986908698264511,0.11747014241393688,0.0004302271212989894,0.013456261803720131,1,994,282,283,1,0.2837022132796781,0.0003935068240418123,0.0003935068240418123,0.0,3.3688576446901266e-06,3.063740791649642e-05,9.228693690423081e-05,0,0,0,0
2091_basis,117,forward,SOL,2025,1-12_2025_30m_SOLUSDT.csv,13000,14000,32,0.00986908698264511,0.11747014241393688,5.573650179599282e-05,0.0015310808317455073,1,994,265,266,1,0.2665995975855131,5.062230260296195e-05,5.062230260296195e-05,0.0,4.3477269019310084e-07,3.488869133453908e-06,1.048045160079903e-05,0,0,0,0
