preview_symbol,target_group,chain,world,run,tick,window_start_tick,window_end_tick,window_label,raw_direction,raw_net_pct,raw_range_pct,raw_avg_body_pct,raw_direction_changes,sehen_form_stability,sehen_form_change,sehen_form_flow,hoeren_energy_tone,hoeren_energy_shift,perception_auditory_loudness,perception_visual_sharpness,mcm_carry_quality,mcm_strain_quality,mcm_rekopplung_quality,mcm_field_phase_signature_depth,mcm_field_phase_signature_drift
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,787,739,786,enge_unruhige_seitwaerts,seitwaerts,-0.07228044813877846,0.32526201662450305,0.055716178773641725,19.0,0.249414,-0.610566,-0.35724,0.719803,0.678682,0.702532,0.548488,0.352393,0.298773,0.569449,0.656338,0.015554
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,1575,1527,1574,enge_unruhige_fallend,fallend,-0.32703488372093026,0.6540697674418605,0.03860828488372093,18.0,0.179947,-0.538855,-0.292569,0.619348,0.649827,0.632149,0.558598,0.365065,0.280977,0.579485,0.659787,0.020528
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,1754,1706,1753,weite_unruhige_steigend,steigend,0.40263543191800877,1.061493411420205,0.04727916056612982,10.0,0.233328,-0.718477,-0.539157,0.639001,0.597268,0.621473,0.540296,0.370403,0.275837,0.585149,0.662931,0.032449
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,1847,1799,1846,enge_unruhige_seitwaerts,seitwaerts,0.0,0.2552881108679796,0.043307804522246536,11.0,-0.223995,-0.483615,-0.149718,0.711136,0.66116,0.690146,0.453933,0.357796,0.282565,0.580388,0.671307,0.031854
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3123,3075,3122,weite_unruhige_seitwaerts,seitwaerts,-0.10672358591248667,0.9960868018498754,0.03779793667733902,17.0,-0.000215,-0.626583,-0.286273,0.625925,0.501353,0.573604,0.486287,0.372597,0.273067,0.587033,0.649964,0.012585
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3363,3315,3362,weite_unruhige_steigend,steigend,1.1627906976744187,1.5856236786469344,0.10203782006107588,23.0,-0.378273,-0.91347,0.213378,0.31708,0.597268,0.434759,0.217515,0.376129,0.273982,0.584398,0.616595,0.018036
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3420,3372,3419,weite_unruhige_steigend,steigend,0.9090909090909091,1.8881118881118881,0.11290792540792541,21.0,-0.071457,0.970777,0.837627,0.27678,0.349352,0.307261,0.451688,0.434235,0.173938,0.654225,0.681337,0.150196
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3428,3380,3427,weite_unruhige_steigend,steigend,1.2574222843171499,2.060775410408662,0.15863313540575155,23.0,0.953543,-0.490862,0.928528,-0.168545,-0.278591,0.214765,0.618169,0.417524,0.212011,0.6272,0.683883,0.062071
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3429,3381,3428,weite_unruhige_steigend,steigend,1.5373864430468203,2.0614954577218727,0.16232820871185652,23.0,-0.36922,-0.981849,-0.403797,0.150951,0.336148,0.228734,0.315807,0.407996,0.210819,0.625372,0.685882,0.074191
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3439,3391,3438,weite_unruhige_steigend,steigend,1.2220670391061452,2.3743016759776534,0.2029504189944134,24.0,0.154365,-0.957915,0.917626,0.423064,0.188085,0.324373,0.228137,0.385367,0.262031,0.588196,0.623911,0.047142
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3487,3439,3486,weite_unruhige_steigend,steigend,0.6901311249137336,2.7605244996549345,0.24514032666206578,23.0,-0.039669,0.773098,-0.562248,0.311839,0.35574,0.330277,0.311647,0.382528,0.2602,0.590616,0.63109,0.019901
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,4231,4183,4230,enge_unruhige_steigend,steigend,0.27739251040221913,0.7628294036061026,0.07368238557558945,21.0,0.401716,-0.516258,0.694987,-0.159703,-0.703582,0.388132,0.492135,0.380861,0.263323,0.591168,0.637517,0.019116
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,4307,4259,4306,weite_unruhige_steigend,steigend,0.5184929139301764,0.8987210508123057,0.06769213042977301,19.0,0.958377,-0.963417,-0.935965,0.805788,0.751297,0.782902,0.66045,0.357991,0.296195,0.573,0.67299,0.064407
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,4417,4369,4416,weite_unruhige_fallend,fallend,-0.82276311278711,1.2684264655467947,0.0692777968232202,18.0,0.725991,0.904776,0.857922,0.818186,0.755807,0.791987,0.614557,0.37033,0.294791,0.579514,0.67435,0.122479
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,4635,4587,4634,weite_unruhige_steigend,steigend,0.38314176245210724,1.044932079414838,0.06603390224079879,20.0,0.361739,-0.636757,-0.463525,0.695794,0.627993,0.667318,0.5862,0.361865,0.285955,0.579728,0.66587,0.01722
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,6547,6499,6546,enge_unruhige_seitwaerts,seitwaerts,0.10238907849829351,0.5119453924914675,0.034840728100113766,20.0,0.244151,-0.484081,-0.338319,0.749284,0.641903,0.704184,0.594593,0.356384,0.290664,0.572947,0.676036,0.04108
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,9059,9011,9058,enge_unruhige_seitwaerts,seitwaerts,0.10197144799456152,0.20394289598912305,0.026200997054158168,15.0,0.121453,-0.647767,-0.397697,0.736446,0.666102,0.706902,0.508845,0.350272,0.301524,0.567594,0.668329,0.018253
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,9816,9768,9815,enge_unruhige_seitwaerts,seitwaerts,0.16869095816464239,0.37112010796221323,0.04357849752586595,18.0,-0.131236,-0.579143,-0.334637,0.480894,0.597268,0.529771,0.486816,0.375665,0.264952,0.593227,0.654434,0.012008
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,306,258,305,weite_unruhige_steigend,steigend,3.6947618021125095,6.63936193145074,0.3648415606811822,20.0,-0.215341,-0.499803,-0.178236,0.553956,0.562444,0.557521,0.470012,0.37358,0.266611,0.590399,0.670059,0.023434
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,347,299,346,weite_unruhige_steigend,steigend,0.6228977201943308,2.458369669033684,0.260146311753389,27.0,-0.089017,-0.637434,-0.23016,0.404754,0.666971,0.514885,0.458702,0.378257,0.264312,0.591385,0.673724,0.019134
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,888,840,887,weite_unruhige_steigend,steigend,0.5799232214326642,1.6172506738544508,0.16310340602793508,22.0,0.833455,0.52469,0.743777,0.846028,0.650057,0.76372,0.707403,0.368631,0.291299,0.584175,0.689243,0.098749
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,1902,1854,1901,weite_unruhige_fallend,fallend,-0.33533717744244,2.5313867419130602,0.17184326394852803,26.0,-0.224796,-0.540778,-0.106831,0.659089,0.751476,0.697892,0.423084,0.357815,0.282789,0.579167,0.690818,0.033978
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,3132,3084,3131,weite_unruhige_steigend,steigend,3.975903614457821,6.1887550200803085,0.30681057563587666,19.0,-0.316686,-0.688707,0.074397,0.465579,0.537522,0.495796,0.337114,0.382736,0.261132,0.5974,0.677002,0.039561
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,4165,4117,4164,weite_unruhige_fallend,fallend,-0.9457179018422137,3.53677401209394,0.2616251816434624,21.0,0.6052,-0.646468,-0.667394,0.778063,0.611336,0.708038,0.661783,0.361271,0.286338,0.58067,0.692308,0.044319
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,4170,4122,4169,weite_unruhige_fallend,fallend,-4.883093209941459,6.383426227784195,0.3384220796672152,21.0,-0.117306,0.437106,-0.487237,-0.292595,-0.15609,0.235263,0.450815,0.520769,0.195954,0.674535,0.702368,0.035362
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,4227,4179,4226,weite_unruhige_steigend,steigend,8.395196506550207,11.004366812227072,0.4557102134885985,25.0,0.167273,-0.760617,-0.498054,0.521295,0.677443,0.586877,0.505162,0.373955,0.2716,0.587001,0.680042,0.014215
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,4230,4182,4229,weite_unruhige_steigend,steigend,7.2967642977138345,11.043751369512819,0.48998125289119554,25.0,0.107894,-0.290121,-0.545759,0.059745,0.262984,0.145105,0.657951,0.503758,0.143726,0.691693,0.705819,0.056693
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,4312,4264,4311,weite_unruhige_steigend,steigend,7.242706645056732,8.691247974068075,0.35095049972987696,29.0,0.061072,-0.457918,0.616965,-0.281637,-0.437874,0.347257,0.451105,0.384651,0.256194,0.595128,0.6552,0.017093
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,4362,4314,4361,weite_unruhige_fallend,fallend,-4.21914157916442,8.584208355803698,0.4303735896541149,16.0,0.646946,-0.28648,-0.45684,0.758734,0.726145,0.745047,0.729849,0.35547,0.2885,0.576422,0.693711,0.034391
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,4590,4542,4589,weite_unruhige_fallend,fallend,-2.4722652988190372,4.419658833353218,0.3579913714263004,25.0,0.128184,-0.659987,-0.33808,0.68798,0.661594,0.676898,0.499634,0.406777,0.272185,0.597012,0.683192,0.016584
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,4793,4745,4792,weite_unruhige_fallend,fallend,-1.9761653341378693,3.5359782772665556,0.2587117212249211,22.0,0.764428,-0.411752,-0.637582,0.762737,0.584837,0.688019,0.725947,0.363814,0.281644,0.585597,0.695156,0.037387
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,5465,5417,5464,weite_unruhige_fallend,fallend,-7.20766129032257,10.31060987903225,0.5449192498319897,23.0,0.470637,-0.977127,-0.945663,0.780378,0.670843,0.734374,0.545283,0.360998,0.291741,0.573456,0.696174,0.072258
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,5700,5652,5699,weite_unruhige_fallend,fallend,-3.822251719560759,11.146977193194157,0.6100166928120347,26.0,-0.058425,-0.670359,-0.273222,0.548099,0.600941,0.570292,0.453115,0.371292,0.275353,0.583845,0.68283,0.013
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,9281,9233,9280,weite_unruhige_fallend,fallend,-3.2929060234433214,4.532827427332487,0.27652618741107177,27.0,0.010014,-0.745631,0.555194,-0.066257,-0.698906,0.33197,0.335484,0.383847,0.252779,0.595565,0.685027,0.070569
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,9488,9440,9487,weite_unruhige_fallend,fallend,-0.378159367161868,8.512444530194855,0.6478712457392771,22.0,0.889217,0.269295,-0.829564,0.721475,0.448146,0.606677,0.660163,0.370459,0.284287,0.583681,0.687351,0.029874
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,9672,9624,9671,weite_unruhige_fallend,fallend,-1.807178280238722,5.009666302429192,0.540227228152756,24.0,0.843089,-0.920237,-0.933903,0.768843,0.688832,0.735239,0.651069,0.365004,0.28606,0.579769,0.697332,0.053748
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,9690,9642,9689,weite_unruhige_steigend,steigend,5.043667209895107,13.058376164807154,0.8084005404426599,23.0,0.712634,-0.698189,0.954377,-0.311717,-0.30904,0.310593,0.461785,0.390072,0.256742,0.592589,0.660581,0.01506
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,9852,9804,9851,weite_unruhige_fallend,fallend,-1.4745456556198635,4.040255096398419,0.2969827109521881,22.0,0.497218,-0.706222,-0.529262,0.7311,0.758233,0.742496,0.592426,0.351792,0.301051,0.566999,0.685252,0.022808
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_5,9854,9806,9853,weite_unruhige_fallend,fallend,-2.2496854880485446,5.2208983941389695,0.31281605367670684,23.0,0.837256,-0.86664,-0.917756,0.799388,0.774324,0.788861,0.650106,0.354233,0.299843,0.569051,0.698248,0.063862
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,188,140,187,weite_unruhige_steigend,steigend,1.0985532022667537,1.6779054674391343,0.11865377106615528,27.0,0.103187,-0.666792,0.503012,0.199289,-0.455817,0.307031,0.400722,0.39048,0.250155,0.596231,0.674543,0.021353
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,283,235,282,weite_unruhige_seitwaerts,seitwaerts,0.04733802505759639,2.2059519676839106,0.17146884631973047,26.0,0.723532,-0.491424,0.73558,0.598445,-0.50335,0.558505,0.552365,0.383843,0.266788,0.594257,0.696476,0.073087
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,517,469,516,weite_unruhige_steigend,steigend,2.0915625202357053,4.111895357119738,0.25618403160007824,25.0,0.235393,-0.696968,-0.5111,0.551598,0.619301,0.580033,0.549879,0.377227,0.266434,0.590749,0.698807,0.021036
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,1479,1431,1478,weite_unruhige_fallend,fallend,-2.124261300111803,2.4277272001277774,0.09889261566309936,20.0,0.676327,-0.193058,-0.502041,0.728456,0.603698,0.676057,0.74542,0.362301,0.280898,0.584824,0.708681,0.024539
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,1576,1528,1575,weite_unruhige_fallend,fallend,-5.953413869051588,6.750984449042254,0.30645843066586625,23.0,0.889764,0.024415,-0.830406,0.790595,0.639129,0.726979,0.743675,0.357073,0.293627,0.572142,0.709735,0.033024
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,2304,2256,2303,weite_unruhige_steigend,steigend,0.5867205580364496,5.231591642491617,0.3297586840075198,20.0,0.789492,-0.589233,-0.676141,-0.040707,0.23216,0.121117,0.779623,0.457921,0.141389,0.679136,0.71719,0.096161
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,3043,2995,3042,weite_unruhige_fallend,fallend,-1.5130674002750966,1.9453723717822649,0.10125324774567944,22.0,0.526974,-0.47158,-0.587497,0.823876,0.662481,0.75609,0.664017,0.402591,0.275742,0.594085,0.710968,0.046826
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,3281,3233,3280,weite_unruhige_fallend,fallend,-3.2929060234433214,4.532827427332487,0.27652618741107177,27.0,0.010301,-0.773249,0.58655,-0.063678,-0.699551,0.330745,0.319635,0.381999,0.256633,0.591035,0.700502,0.073734
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,3396,3348,3395,weite_unruhige_fallend,fallend,-1.4092367796846657,4.838147062927307,0.2903934700711582,24.0,0.629096,-0.523879,-0.442046,0.62603,0.708191,0.660537,0.692895,0.366874,0.278194,0.582944,0.712059,0.027935
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,3488,3440,3487,weite_unruhige_fallend,fallend,-0.378159367161868,8.512444530194855,0.6478712457392771,22.0,0.90584,0.286574,-0.855138,0.720831,0.448708,0.606539,0.653165,0.370469,0.285297,0.582858,0.702399,0.03136
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,3520,3472,3519,weite_unruhige_fallend,fallend,-9.96730140411618,18.149644162338912,0.990094248894018,19.0,0.390622,-0.56502,-0.841351,-0.119741,0.070145,0.098911,0.662062,0.452727,0.14158,0.677163,0.719113,0.097498
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,3672,3624,3671,weite_unruhige_fallend,fallend,-1.807178280238722,5.009666302429192,0.540227228152756,24.0,0.851273,-0.935215,-0.948195,0.768623,0.68948,0.735383,0.649531,0.365837,0.285539,0.579453,0.712939,0.051289
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,3675,3627,3674,weite_unruhige_fallend,fallend,-5.263379865885033,8.578296992956865,0.6166266008744182,24.0,0.627149,0.396377,-0.949441,-0.081668,-0.050202,0.068452,0.59184,0.440145,0.168692,0.657315,0.72113,0.048673
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,3676,3628,3675,weite_unruhige_fallend,fallend,-4.563718648225685,8.602969166349459,0.6213079276459557,25.0,0.267882,0.145606,-0.664599,-0.091315,-0.050179,0.074038,0.650829,0.448671,0.151581,0.671095,0.72319,0.049414
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,3852,3804,3851,weite_unruhige_fallend,fallend,-1.4745456556198635,4.040255096398419,0.2969827109521881,22.0,0.511559,-0.734884,-0.560059,0.729594,0.758847,0.74188,0.589404,0.353151,0.300032,0.567008,0.698269,0.025168
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,3854,3806,3853,weite_unruhige_fallend,fallend,-2.2496854880485446,5.2208983941389695,0.31281605367670684,23.0,0.846803,-0.887262,-0.934361,0.797147,0.774926,0.787814,0.648216,0.35537,0.298963,0.568991,0.713638,0.05887
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,4328,4280,4327,weite_unruhige_seitwaerts,seitwaerts,0.07827304935321795,5.602702480019779,0.4003769465271506,21.0,0.841645,-0.764596,-0.756377,0.693392,0.754427,0.719027,0.690893,0.362716,0.285556,0.58126,0.714535,0.034708
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,4513,4465,4512,weite_unruhige_steigend,steigend,0.35651354341678104,2.0653198377248607,0.23332172273900775,24.0,0.40112,-0.557132,-0.4602,0.709997,0.666196,0.691601,0.624056,0.357961,0.289669,0.576108,0.700184,0.012635
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,6816,6768,6815,weite_unruhige_steigend,steigend,5.875058130522406,8.157649976747779,0.5315713326099318,24.0,0.378027,-0.713572,-0.513527,0.693039,0.693896,0.693399,0.564254,0.358173,0.292129,0.574447,0.70194,0.016434
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_XRP_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_6,9826,9778,9825,weite_unruhige_fallend,fallend,-5.1985030914415935,7.712333224861716,0.4077008081136783,22.0,0.736241,0.585686,-0.760045,0.467826,0.258759,0.380018,0.535214,0.388954,0.260435,0.597486,0.678722,0.04083
