support_rank,left_node,right_node,scope_count,total_supported_world_pairs,real_real_supported,real_real_all_scopes,real_real_eligible,real_real_rate,real_null_supported,real_null_all_scopes,real_null_eligible,real_null_rate,null_null_supported,null_null_all_scopes,null_null_eligible,null_null_rate,real_rate_advantage,real_2025_supported,real_2025_all_scopes,real_2025_eligible,real_crossyear_supported,real_crossyear_all_scopes,real_crossyear_eligible,real_2024_supported,real_2024_all_scopes,real_2024_eligible
120,dio_mcm_episode_040q3nh,dio_mcm_episode_0ff8lrz,1,69,13,0,69,0.18840579710144928,37,0,208,0.1778846153846154,19,0,134,0.1417910447761194,0.010521181716833888,0,0,17,8,0,35,5,0,17
121,dio_mcm_episode_0jx9fyz,dio_mcm_episode_1tvdhgs,3,68,4,0,18,0.2222222222222222,32,0,92,0.34782608695652173,32,0,108,0.2962962962962963,-0.12560386473429952,2,0,11,2,0,7,0,0,0
122,dio_mcm_episode_0qxnz4m,dio_mcm_episode_1w9k3lg,3,68,11,7,24,0.4583333333333333,32,24,54,0.5925925925925926,25,17,29,0.8620689655172413,-0.403735632183908,2,1,6,7,4,14,2,2,4
123,dio_mcm_episode_1ny5ha7,dio_mcm_episode_1orxzd6,1,68,8,0,29,0.27586206896551724,41,0,105,0.3904761904761905,19,0,63,0.30158730158730157,-0.11461412151067324,1,0,8,4,0,16,3,0,5
124,dio_mcm_episode_07iaozp,dio_mcm_episode_1f1nrkg,3,67,18,2,69,0.2608695652173913,34,3,144,0.2361111111111111,15,2,65,0.23076923076923078,0.024758454106280192,0,0,26,17,2,38,1,0,5
125,dio_mcm_episode_09etg5e,dio_mcm_episode_0satl98,3,67,10,1,33,0.30303030303030304,36,6,94,0.3829787234042553,21,0,52,0.40384615384615385,-0.10081585081585082,9,1,21,1,0,12,0,0,0
126,dio_mcm_episode_04asuuf,dio_mcm_episode_1qpd84c,3,66,2,0,47,0.0425531914893617,29,3,196,0.14795918367346939,35,0,182,0.19230769230769232,-0.1497545008183306,0,0,15,2,0,24,0,0,8
127,dio_mcm_episode_04asuuf,dio_mcm_episode_14y2lc5,2,66,15,0,39,0.38461538461538464,27,0,176,0.1534090909090909,24,0,182,0.13186813186813187,0.23120629370629373,2,0,15,9,0,19,4,0,5
128,dio_mcm_episode_0ffk9vo,dio_mcm_episode_0mx1107,2,65,8,0,25,0.32,35,0,83,0.42168674698795183,22,0,62,0.3548387096774194,-0.10168674698795183,6,0,17,2,0,8,0,0,0
129,dio_mcm_episode_040q3nh,dio_mcm_episode_1ugezq6,1,65,13,0,62,0.20967741935483872,33,0,156,0.21153846153846154,19,0,84,0.2261904761904762,-0.016513056835637474,1,0,15,6,0,32,6,0,15
130,dio_mcm_episode_0l909ce,dio_mcm_episode_17yc79r,2,64,3,0,23,0.13043478260869565,29,0,84,0.34523809523809523,32,0,70,0.45714285714285713,-0.3267080745341615,2,0,11,1,0,12,0,0,0
131,dio_mcm_episode_07iaozp,dio_mcm_episode_0t4969n,3,63,26,6,57,0.45614035087719296,30,8,89,0.33707865168539325,7,0,30,0.23333333333333334,0.11906169919179971,13,4,30,12,2,24,1,0,3
132,dio_mcm_episode_0bli7nu,dio_mcm_episode_1tvdhgs,3,63,4,1,18,0.2222222222222222,29,0,74,0.3918918918918919,30,0,73,0.410958904109589,-0.1887366818873668,0,0,0,3,0,12,1,1,6
133,dio_mcm_episode_1nxni6k,dio_mcm_episode_1u81eqa,3,63,0,0,0,0.0,20,0,54,0.37037037037037035,43,3,138,0.3115942028985507,-0.37037037037037035,0,0,0,0,0,0,0,0,0
134,dio_mcm_episode_0hvxln3,dio_mcm_episode_1x557o1,2,63,13,0,26,0.5,39,0,80,0.4875,11,0,53,0.20754716981132076,0.012500000000000011,7,0,14,6,0,12,0,0,0
135,dio_mcm_episode_1i3ov0z,dio_mcm_episode_1x557o1,1,63,0,0,0,0.0,20,0,54,0.37037037037037035,43,0,105,0.4095238095238095,-0.4095238095238095,0,0,0,0,0,0,0,0,0
136,dio_mcm_episode_1ugezq6,dio_mcm_episode_1vu7n3a,3,62,15,2,48,0.3125,29,1,105,0.2761904761904762,18,0,49,0.3673469387755102,-0.05484693877551022,4,1,15,9,1,27,2,0,6
137,dio_mcm_episode_0hdhhqh,dio_mcm_episode_0l909ce,3,62,0,0,0,0.0,22,5,48,0.4583333333333333,40,7,77,0.5194805194805194,-0.5194805194805194,0,0,0,0,0,0,0,0,0
138,dio_mcm_episode_13wf48a,dio_mcm_episode_1ohydo7,3,62,0,0,0,0.0,20,7,24,0.8333333333333334,42,4,55,0.7636363636363637,-0.8333333333333334,0,0,0,0,0,0,0,0,0
139,dio_mcm_episode_07iaozp,dio_mcm_episode_0hchn9l,3,61,19,5,34,0.5588235294117647,32,1,64,0.5,10,0,29,0.3448275862068966,0.05882352941176472,14,4,23,5,1,10,0,0,1
140,dio_mcm_episode_05dxhcl,dio_mcm_episode_0jx9fyz,3,61,7,0,11,0.6363636363636364,29,0,48,0.6041666666666666,25,0,44,0.5681818181818182,0.032196969696969724,5,0,6,2,0,5,0,0,0
141,dio_mcm_episode_04asuuf,dio_mcm_episode_0l909ce,3,61,2,0,66,0.030303030303030304,28,4,294,0.09523809523809523,31,4,299,0.10367892976588629,-0.07337589946285598,0,0,21,0,0,34,2,0,11
142,dio_mcm_episode_0i72w4b,dio_mcm_episode_0satl98,3,58,17,0,17,1.0,29,0,30,0.9666666666666667,12,1,13,0.9230769230769231,0.033333333333333326,0,0,0,11,0,11,6,0,6
143,dio_mcm_episode_1o7yrz8,dio_mcm_episode_1x3djkm,2,58,4,0,123,0.032520325203252036,22,0,388,0.05670103092783505,32,0,260,0.12307692307692308,-0.09055659787367104,2,0,33,2,0,63,0,0,27
144,dio_mcm_episode_1nxni6k,dio_mcm_episode_1ny5ha7,1,58,16,0,80,0.2,35,0,291,0.12027491408934708,7,0,178,0.03932584269662921,0.07972508591065293,6,0,24,7,0,41,3,0,15
145,dio_mcm_episode_0b4v1an,dio_mcm_episode_0l0x9lk,3,57,6,6,6,1.0,26,22,27,0.9629629629629629,25,13,27,0.9259259259259259,0.03703703703703709,0,0,0,0,0,0,6,6,6
146,dio_mcm_episode_0gslldm,dio_mcm_episode_0hchn9l,3,57,9,0,25,0.36,28,4,80,0.35,20,2,55,0.36363636363636365,-0.0036363636363636598,2,0,4,5,0,17,2,0,4
147,dio_mcm_episode_0hchn9l,dio_mcm_episode_1f1nrkg,3,56,18,8,57,0.3157894736842105,29,8,115,0.25217391304347825,9,2,55,0.16363636363636364,0.06361556064073226,0,0,21,14,6,30,4,2,6
148,dio_mcm_episode_0hdhhqh,dio_mcm_episode_15a14p0,3,56,0,0,0,0.0,18,2,32,0.5625,38,6,56,0.6785714285714286,-0.6785714285714286,0,0,0,0,0,0,0,0,0
149,dio_mcm_episode_1ny5ha7,dio_mcm_episode_1w9k3lg,3,54,12,3,19,0.631578947368421,26,5,41,0.6341463414634146,16,3,20,0.8,-0.16842105263157903,5,1,8,5,2,9,2,0,2
150,dio_mcm_episode_1nxni6k,dio_mcm_episode_1o7yrz8,3,53,8,0,98,0.08163265306122448,21,0,366,0.05737704918032787,24,0,261,0.09195402298850575,-0.010321369927281263,0,0,21,4,0,51,4,0,26
151,dio_mcm_episode_040q3nh,dio_mcm_episode_0l909ce,1,52,20,0,116,0.1724137931034483,29,0,349,0.0830945558739255,3,0,225,0.013333333333333334,0.08931923722952279,5,0,26,8,0,60,7,0,30
152,dio_mcm_episode_1ohydo7,dio_mcm_episode_1wtjaze,3,51,0,0,0,0.0,15,1,36,0.4166666666666667,36,3,87,0.41379310344827586,-0.4166666666666667,0,0,0,0,0,0,0,0,0
153,dio_mcm_episode_08m65fb,dio_mcm_episode_1x557o1,3,50,11,0,75,0.14666666666666667,29,0,210,0.1380952380952381,10,0,105,0.09523809523809523,0.008571428571428563,4,0,27,7,0,37,0,0,11
154,dio_mcm_episode_0satl98,dio_mcm_episode_0t4969n,3,50,17,0,108,0.1574074074074074,33,1,202,0.16336633663366337,0,0,65,0.0,-0.00595892922625596,4,0,45,10,0,51,3,0,12
155,dio_mcm_episode_06fse02,dio_mcm_episode_1f1nrkg,3,50,15,1,33,0.45454545454545453,27,5,55,0.4909090909090909,8,2,21,0.38095238095238093,-0.036363636363636376,6,0,11,5,0,17,4,1,5
156,dio_mcm_episode_1vu7n3a,dio_mcm_episode_1x3djkm,3,50,1,0,179,0.00558659217877095,24,0,524,0.04580152671755725,25,2,294,0.08503401360544217,-0.07944742142667123,0,0,69,1,0,91,0,0,19
157,dio_mcm_episode_0ffk9vo,dio_mcm_episode_1o7yrz8,3,50,4,0,36,0.1111111111111111,23,0,117,0.19658119658119658,23,0,77,0.2987012987012987,-0.18759018759018758,1,0,12,3,0,19,0,0,5
158,dio_mcm_episode_0ilwqth,dio_mcm_episode_1ny5ha7,3,50,5,0,17,0.29411764705882354,24,1,49,0.4897959183673469,21,2,27,0.7777777777777778,-0.48366013071895425,2,0,8,3,0,8,0,0,1
159,dio_mcm_episode_14y2lc5,dio_mcm_episode_1ugezq6,3,49,7,0,41,0.17073170731707318,26,1,120,0.21666666666666667,16,0,83,0.1927710843373494,-0.04593495934959349,2,0,11,3,0,21,2,0,9
160,dio_mcm_episode_1o7n3vj,dio_mcm_episode_1wjjpaf,1,49,5,0,129,0.03875968992248062,23,0,664,0.03463855421686747,21,0,704,0.029829545454545456,0.004121135705613149,1,0,39,4,0,66,0,0,24
161,dio_mcm_episode_0ffk9vo,dio_mcm_episode_0z5d2qb,3,48,1,0,71,0.014084507042253521,19,0,239,0.0794979079497908,28,2,189,0.14814814814814814,-0.1340636411058946,1,0,22,0,0,38,0,0,11
162,dio_mcm_episode_1ohydo7,dio_mcm_episode_1u81eqa,2,48,0,0,0,0.0,15,0,36,0.4166666666666667,33,0,87,0.3793103448275862,-0.4166666666666667,0,0,0,0,0,0,0,0,0
163,dio_mcm_episode_02cpbzo,dio_mcm_episode_04appcg,3,47,8,1,11,0.7272727272727273,19,5,45,0.4222222222222222,20,4,42,0.47619047619047616,0.25108225108225113,4,0,5,3,1,5,1,0,1
164,dio_mcm_episode_04asuuf,dio_mcm_episode_1xdd59l,3,47,0,0,66,0.0,25,0,258,0.09689922480620156,22,0,189,0.1164021164021164,-0.1164021164021164,0,0,21,0,0,34,0,0,11
165,dio_mcm_episode_0ff8lrz,dio_mcm_episode_14wgkn2,3,47,1,0,6,0.16666666666666666,16,1,48,0.3333333333333333,30,3,66,0.45454545454545453,-0.28787878787878785,1,0,3,0,0,3,0,0,0
166,dio_mcm_episode_1e3smq7,dio_mcm_episode_1wjjpaf,2,47,0,0,6,0.0,13,0,39,0.3333333333333333,34,0,62,0.5483870967741935,-0.5483870967741935,0,0,0,0,0,3,0,0,3
167,dio_mcm_episode_1o7n3vj,dio_mcm_episode_1vpfj3r,3,46,3,0,110,0.02727272727272727,23,0,364,0.06318681318681318,20,0,292,0.0684931506849315,-0.041220423412204235,0,0,27,3,0,59,0,0,24
168,dio_mcm_episode_1e3smq7,dio_mcm_episode_1ohydo7,3,46,1,0,11,0.09090909090909091,12,2,63,0.19047619047619047,33,1,84,0.39285714285714285,-0.30194805194805197,0,0,0,1,0,8,0,0,3
169,dio_mcm_episode_1e3smq7,dio_mcm_episode_1o7n3vj,1,46,0,0,24,0.0,20,0,112,0.17857142857142858,26,0,117,0.2222222222222222,-0.2222222222222222,0,0,0,0,0,15,0,0,9
170,dio_mcm_episode_1sddzs5,dio_mcm_episode_1x3djkm,1,46,0,0,0,0.0,21,0,46,0.45652173913043476,25,0,87,0.28735632183908044,-0.45652173913043476,0,0,0,0,0,0,0,0,0
171,dio_mcm_episode_04appcg,dio_mcm_episode_04asuuf,3,44,4,0,23,0.17391304347826086,14,0,105,0.13333333333333333,26,3,111,0.23423423423423423,-0.060321190755973364,2,0,11,2,0,10,0,0,2
172,dio_mcm_episode_02cpbzo,dio_mcm_episode_1o7gsvl,3,44,2,0,23,0.08695652173913043,14,1,94,0.14893617021276595,28,5,93,0.3010752688172043,-0.21411874707807388,0,0,9,0,0,11,2,0,3
173,dio_mcm_episode_14wgkn2,dio_mcm_episode_14y2lc5,3,44,1,0,7,0.14285714285714285,17,7,54,0.3148148148148148,26,7,69,0.37681159420289856,-0.2339544513457557,1,0,4,0,0,3,0,0,0
174,dio_mcm_episode_0sjyas0,dio_mcm_episode_1x557o1,1,44,15,0,51,0.29411764705882354,29,0,108,0.26851851851851855,0,0,0,0.0,0.025599128540304994,6,0,27,9,0,24,0,0,0
175,dio_mcm_episode_14y2lc5,dio_mcm_episode_1qpd84c,1,44,4,0,55,0.07272727272727272,18,0,179,0.1005586592178771,22,0,143,0.15384615384615385,-0.08111888111888113,0,0,15,2,0,28,2,0,12
176,dio_mcm_episode_0ibx54i,dio_mcm_episode_1wjjpaf,3,43,6,0,6,1.0,20,1,27,0.7407407407407407,17,5,21,0.8095238095238095,0.19047619047619047,0,0,0,3,0,3,3,0,3
177,dio_mcm_episode_0qxnz4m,dio_mcm_episode_0rrms7j,3,43,17,4,18,0.9444444444444444,20,14,24,0.8333333333333334,6,6,6,1.0,-0.05555555555555558,4,0,4,9,2,10,4,2,4
178,dio_mcm_episode_0hdhhqh,dio_mcm_episode_0z5d2qb,3,43,0,0,0,0.0,17,0,44,0.38636363636363635,26,7,60,0.43333333333333335,-0.43333333333333335,0,0,0,0,0,0,0,0,0
179,dio_mcm_episode_0ffk9vo,dio_mcm_episode_0hdhhqh,3,43,0,0,0,0.0,15,2,28,0.5357142857142857,28,7,52,0.5384615384615384,-0.5384615384615384,0,0,0,0,0,0,0,0,0
180,dio_mcm_episode_1nxni6k,dio_mcm_episode_1w9k3lg,3,42,9,0,62,0.14516129032258066,20,0,262,0.07633587786259542,13,1,225,0.057777777777777775,0.06882541245998523,4,0,21,4,0,33,1,0,8
181,dio_mcm_episode_0l909ce,dio_mcm_episode_14y2lc5,3,42,7,0,78,0.08974358974358974,21,2,272,0.07720588235294118,14,3,230,0.06086956521739131,0.012537707390648564,3,0,21,4,0,40,0,0,17
182,dio_mcm_episode_149dati,dio_mcm_episode_1o7n3vj,3,42,13,0,23,0.5652173913043478,29,2,40,0.725,0,0,0,0.0,-0.1597826086956522,9,0,14,4,0,9,0,0,0
183,dio_mcm_episode_040q3nh,dio_mcm_episode_1o7n3vj,1,42,6,0,233,0.02575107296137339,20,0,708,0.02824858757062147,16,0,459,0.034858387799564274,-0.009107314838190883,1,0,69,5,0,120,0,0,44
184,dio_mcm_episode_040q3nh,dio_mcm_episode_0ffk9vo,1,42,7,0,83,0.08433734939759036,28,0,235,0.11914893617021277,7,0,141,0.04964539007092199,-0.034811586772622416,1,0,30,5,0,42,1,0,11
185,dio_mcm_episode_1wjjpaf,dio_mcm_episode_1xdd59l,1,42,1,0,66,0.015151515151515152,20,0,303,0.066006600660066,21,0,224,0.09375,-0.07859848484848485,0,0,15,1,0,34,0,0,17
186,dio_mcm_episode_1o7yrz8,dio_mcm_episode_1qpd84c,1,42,4,0,45,0.08888888888888889,21,0,114,0.18421052631578946,17,0,66,0.25757575757575757,-0.16868686868686866,1,0,11,3,0,23,0,0,11
187,dio_mcm_episode_09etg5e,dio_mcm_episode_1f1nrkg,3,41,7,1,24,0.2916666666666667,20,4,70,0.2857142857142857,14,5,41,0.34146341463414637,-0.04979674796747968,0,0,12,7,1,12,0,0,0
188,dio_mcm_episode_0yvdh1c,dio_mcm_episode_0z5d2qb,3,41,0,0,0,0.0,18,9,22,0.8181818181818182,23,5,30,0.7666666666666667,-0.8181818181818182,0,0,0,0,0,0,0,0,0
189,dio_mcm_episode_0vcr3lw,dio_mcm_episode_1x557o1,2,41,14,0,26,0.5384615384615384,27,0,54,0.5,0,0,0,0.0,0.038461538461538436,0,0,0,10,0,15,4,0,11
190,dio_mcm_episode_1o7n3vj,dio_mcm_episode_1sddzs5,1,41,0,0,0,0.0,8,0,48,0.16666666666666666,33,0,77,0.42857142857142855,-0.42857142857142855,0,0,0,0,0,0,0,0,0
191,dio_mcm_episode_1f1nrkg,dio_mcm_episode_1rj8742,3,40,4,0,33,0.12121212121212122,19,0,175,0.10857142857142857,17,1,131,0.1297709923664122,-0.008558871154290992,0,0,6,3,0,18,1,0,9
192,dio_mcm_episode_0ff8lrz,dio_mcm_episode_0mx1107,3,40,4,0,21,0.19047619047619047,19,5,74,0.25675675675675674,17,3,57,0.2982456140350877,-0.10776942355889724,2,0,9,2,0,12,0,0,0
193,dio_mcm_episode_0mx1107,dio_mcm_episode_15a14p0,3,40,1,0,31,0.03225806451612903,22,0,94,0.23404255319148937,17,0,67,0.2537313432835821,-0.22147327876745307,1,0,27,0,0,4,0,0,0
194,dio_mcm_episode_07iaozp,dio_mcm_episode_1qlxgj7,2,40,0,0,119,0.0,16,0,319,0.050156739811912224,24,0,180,0.13333333333333333,-0.13333333333333333,0,0,51,0,0,60,0,0,8
195,dio_mcm_episode_0hchn9l,dio_mcm_episode_1x557o1,1,40,0,0,120,0.0,20,0,380,0.05263157894736842,20,0,255,0.0784313725490196,-0.0784313725490196,0,0,50,0,0,59,0,0,11
196,dio_mcm_episode_158apmu,dio_mcm_episode_1nxni6k,1,39,3,0,51,0.058823529411764705,18,0,173,0.10404624277456648,18,0,91,0.1978021978021978,-0.1389786683904331,0,0,0,2,0,27,1,0,24
197,dio_mcm_episode_1o7n3vj,dio_mcm_episode_1wtjaze,1,39,0,0,0,0.0,16,0,72,0.2222222222222222,23,0,114,0.20175438596491227,-0.2222222222222222,0,0,0,0,0,0,0,0,0
198,dio_mcm_episode_06fse02,dio_mcm_episode_0hchn9l,3,38,11,4,15,0.7333333333333333,19,5,25,0.76,8,7,10,0.8,-0.06666666666666676,5,0,8,5,3,6,1,1,1
199,dio_mcm_episode_0yvdh1c,dio_mcm_episode_15a14p0,3,38,0,0,0,0.0,16,16,16,1.0,22,12,27,0.8148148148148148,-1.0,0,0,0,0,0,0,0,0,0
200,dio_mcm_episode_02cpbzo,dio_mcm_episode_1x3djkm,1,38,6,0,63,0.09523809523809523,17,0,258,0.06589147286821706,15,0,255,0.058823529411764705,0.029346622369878173,0,0,21,4,0,32,2,0,10
201,dio_mcm_episode_05dxhcl,dio_mcm_episode_08m65fb,3,37,6,1,27,0.2222222222222222,18,2,64,0.28125,13,0,29,0.4482758620689655,-0.22605363984674332,2,0,9,3,1,14,1,0,4
202,dio_mcm_episode_1wjjpaf,dio_mcm_episode_1wtjaze,3,37,0,0,0,0.0,11,0,18,0.6111111111111112,26,0,63,0.4126984126984127,-0.6111111111111112,0,0,0,0,0,0,0,0,0
203,dio_mcm_episode_1no5vl8,dio_mcm_episode_1ohydo7,2,37,3,0,12,0.25,16,0,65,0.24615384615384617,18,0,84,0.21428571428571427,0.0038461538461538325,0,0,0,2,0,8,1,0,4
204,dio_mcm_episode_0i72w4b,dio_mcm_episode_0vklbgh,3,36,3,0,3,1.0,18,1,19,0.9473684210526315,15,3,16,0.9375,0.052631578947368474,0,0,0,3,0,3,0,0,0
205,dio_mcm_episode_0l909ce,dio_mcm_episode_14wgkn2,3,36,0,0,12,0.0,18,2,92,0.1956521739130435,18,7,114,0.15789473684210525,-0.1956521739130435,0,0,6,0,0,6,0,0,0
206,dio_mcm_episode_0bsaqu1,dio_mcm_episode_1f1nrkg,3,36,0,0,0,0.0,22,3,36,0.6111111111111112,14,1,27,0.5185185185185185,-0.6111111111111112,0,0,0,0,0,0,0,0,0
207,dio_mcm_episode_0ffk9vo,dio_mcm_episode_0ob26z1,3,35,7,5,7,1.0,20,4,20,1.0,8,1,12,0.6666666666666666,0.0,5,3,5,2,2,2,0,0,0
208,dio_mcm_episode_06fse02,dio_mcm_episode_0t4969n,3,35,13,1,26,0.5,17,3,33,0.5151515151515151,5,0,10,0.5,-0.015151515151515138,4,0,11,6,1,12,3,0,3
209,dio_mcm_episode_05dxhcl,dio_mcm_episode_1f1nrkg,3,35,3,0,111,0.02702702702702703,18,0,277,0.06498194945848375,14,0,155,0.09032258064516129,-0.06329555361813426,3,0,33,0,0,58,0,0,20
210,dio_mcm_episode_040q3nh,dio_mcm_episode_1sddzs5,2,35,0,0,0,0.0,14,0,24,0.5833333333333334,21,0,23,0.9130434782608695,-0.9130434782608695,0,0,0,0,0,0,0,0,0
211,dio_mcm_episode_1no5vl8,dio_mcm_episode_1nxni6k,1,35,8,0,17,0.47058823529411764,20,0,98,0.20408163265306123,7,0,135,0.05185185185185185,0.2665066026410564,0,0,0,4,0,9,4,0,8
212,dio_mcm_episode_0ffk9vo,dio_mcm_episode_14wgkn2,3,34,1,0,6,0.16666666666666666,12,1,55,0.21818181818181817,21,3,78,0.2692307692307692,-0.10256410256410256,0,0,4,1,0,2,0,0,0
213,dio_mcm_episode_0z5d2qb,dio_mcm_episode_1vu7n3a,3,34,2,0,89,0.02247191011235955,15,1,208,0.07211538461538461,17,2,104,0.16346153846153846,-0.1409896283491789,0,0,32,2,0,48,0,0,9
214,dio_mcm_episode_09etg5e,dio_mcm_episode_0t4969n,3,34,5,0,18,0.2777777777777778,24,2,46,0.5217391304347826,5,0,20,0.25,-0.2439613526570048,3,0,12,2,0,6,0,0,0
215,dio_mcm_episode_14y2lc5,dio_mcm_episode_1x3djkm,1,34,1,0,140,0.007142857142857143,11,0,537,0.020484171322160148,22,0,495,0.044444444444444446,-0.0373015873015873,0,0,42,1,0,71,0,0,27
216,dio_mcm_episode_1nxni6k,dio_mcm_episode_1ugezq6,3,33,0,0,98,0.0,12,0,380,0.031578947368421054,21,2,301,0.06976744186046512,-0.06976744186046512,0,0,24,0,0,50,0,0,24
217,dio_mcm_episode_0satl98,dio_mcm_episode_1vjymvi,3,33,4,0,16,0.25,18,1,46,0.391304347826087,11,0,25,0.44,-0.19,3,0,10,1,0,6,0,0,0
218,dio_mcm_episode_1i3ov0z,dio_mcm_episode_1tvdhgs,3,33,0,0,0,0.0,11,0,38,0.2894736842105263,22,1,73,0.3013698630136986,-0.3013698630136986,0,0,0,0,0,0,0,0,0
219,dio_mcm_episode_1orxzd6,dio_mcm_episode_1qfzunm,2,33,9,0,13,0.6923076923076923,19,0,50,0.38,5,0,42,0.11904761904761904,0.3123076923076923,0,0,0,4,0,6,5,0,7
220,dio_mcm_episode_0vcr3lw,dio_mcm_episode_1qlxgj7,2,33,10,0,20,0.5,23,0,31,0.7419354838709677,0,0,0,0.0,-0.24193548387096775,0,0,0,7,0,12,3,0,8
221,dio_mcm_episode_02cpbzo,dio_mcm_episode_04asuuf,1,33,7,0,17,0.4117647058823529,11,0,82,0.13414634146341464,15,0,93,0.16129032258064516,0.2504743833017078,5,0,8,2,0,8,0,0,1
222,dio_mcm_episode_0ff8lrz,dio_mcm_episode_0z5d2qb,3,32,2,0,63,0.031746031746031744,10,0,216,0.046296296296296294,20,2,174,0.11494252873563218,-0.08319649698960044,0,0,14,1,0,32,1,0,17
223,dio_mcm_episode_0bli7nu,dio_mcm_episode_1f1nrkg,3,32,3,0,11,0.2727272727272727,16,0,35,0.45714285714285713,13,0,22,0.5909090909090909,-0.31818181818181823,0,0,0,1,0,6,2,0,5
224,dio_mcm_episode_1eav7xq,dio_mcm_episode_1qlxgj7,2,32,10,0,20,0.5,22,0,31,0.7096774193548387,0,0,0,0.0,-0.20967741935483875,0,0,0,7,0,12,3,0,8
225,dio_mcm_episode_040q3nh,dio_mcm_episode_14y2lc5,1,32,4,0,78,0.05128205128205128,13,0,219,0.0593607305936073,15,0,138,0.10869565217391304,-0.05741360089186176,0,0,23,2,0,40,2,0,15
226,dio_mcm_episode_17u1915,dio_mcm_episode_1x557o1,1,32,8,0,26,0.3076923076923077,24,0,54,0.4444444444444444,0,0,0,0.0,-0.1367521367521367,4,0,14,4,0,12,0,0,0
227,dio_mcm_episode_14oenqv,dio_mcm_episode_1ohydo7,1,32,5,0,23,0.21739130434782608,14,0,69,0.2028985507246377,13,0,28,0.4642857142857143,-0.24689440993788822,0,0,7,3,0,12,2,0,4
228,dio_mcm_episode_07iaozp,dio_mcm_episode_1tvdhgs,3,31,5,0,112,0.044642857142857144,19,0,362,0.052486187845303865,7,0,222,0.03153153153153153,-0.007843330702446721,4,0,57,1,0,49,0,0,6
229,dio_mcm_episode_158apmu,dio_mcm_episode_1wjjpaf,3,31,3,0,15,0.2,18,3,75,0.24,10,0,42,0.23809523809523808,-0.03999999999999998,0,0,0,1,0,9,2,0,6
230,dio_mcm_episode_0satl98,dio_mcm_episode_1f1nrkg,3,31,1,0,168,0.005952380952380952,21,2,327,0.06422018348623854,9,0,140,0.06428571428571428,-0.05833333333333333,0,0,45,1,0,90,0,0,33
231,dio_mcm_episode_0bli7nu,dio_mcm_episode_0gslldm,3,31,2,0,5,0.4,12,0,21,0.5714285714285714,17,1,21,0.8095238095238095,-0.4095238095238095,0,0,0,0,0,1,2,0,4
232,dio_mcm_episode_0ilwqth,dio_mcm_episode_0rrms7j,3,31,6,1,12,0.5,18,6,25,0.72,7,5,7,1.0,-0.5,2,0,6,3,1,5,1,0,1
233,dio_mcm_episode_0bsaqu1,dio_mcm_episode_0gslldm,3,31,0,0,0,0.0,5,0,15,0.3333333333333333,26,0,33,0.7878787878787878,-0.7878787878787878,0,0,0,0,0,0,0,0,0
234,dio_mcm_episode_0ilwqth,dio_mcm_episode_1no5vl8,2,31,3,0,4,0.75,13,0,19,0.6842105263157895,15,0,20,0.75,0.0,0,0,0,2,0,3,1,0,1
235,dio_mcm_episode_04asuuf,dio_mcm_episode_1o7yrz8,1,31,3,0,36,0.08333333333333333,17,0,132,0.12878787878787878,11,0,90,0.12222222222222222,-0.045454545454545456,2,0,12,1,0,18,0,0,6
236,dio_mcm_episode_05bno88,dio_mcm_episode_05dxhcl,3,30,12,0,21,0.5714285714285714,14,0,52,0.2692307692307692,4,0,30,0.13333333333333333,0.3021978021978022,2,0,5,7,0,11,3,0,5
237,dio_mcm_episode_0t4969n,dio_mcm_episode_1tvdhgs,3,30,10,0,135,0.07407407407407407,13,0,397,0.0327455919395466,7,0,175,0.04,0.03407407407407407,3,0,51,5,0,66,2,0,18
238,dio_mcm_episode_0ilwqth,dio_mcm_episode_1nxni6k,3,30,4,0,69,0.057971014492753624,13,1,300,0.043333333333333335,13,1,301,0.04318936877076412,0.014637681159420289,2,0,26,2,0,35,0,0,8
239,dio_mcm_episode_158apmu,dio_mcm_episode_1ny5ha7,3,30,10,0,14,0.7142857142857143,15,7,21,0.7142857142857143,5,2,7,0.7142857142857143,0.0,0,0,0,7,0,9,3,0,5
240,dio_mcm_episode_1nxni6k,dio_mcm_episode_1wtjaze,3,30,0,0,0,0.0,10,0,54,0.18518518518518517,20,0,135,0.14814814814814814,-0.18518518518518517,0,0,0,0,0,0,0,0,0
241,dio_mcm_episode_0fu1xau,dio_mcm_episode_0hchn9l,3,30,3,0,10,0.3,18,5,20,0.9,9,2,9,1.0,-0.7,2,0,8,1,0,2,0,0,0
242,dio_mcm_episode_0o8aklj,dio_mcm_episode_0satl98,3,30,0,0,0,0.0,17,3,17,1.0,13,1,13,1.0,-1.0,0,0,0,0,0,0,0,0,0
243,dio_mcm_episode_0l0x9lk,dio_mcm_episode_0vorwpi,3,30,0,0,0,0.0,12,12,12,1.0,18,18,18,1.0,-1.0,0,0,0,0,0,0,0,0,0
244,dio_mcm_episode_0fuuq8k,dio_mcm_episode_0satl98,3,30,0,0,0,0.0,17,3,17,1.0,13,4,13,1.0,-1.0,0,0,0,0,0,0,0,0,0
245,dio_mcm_episode_1gzkzf9,dio_mcm_episode_1tvdhgs,2,30,0,0,0,0.0,9,0,19,0.47368421052631576,21,0,37,0.5675675675675675,-0.5675675675675675,0,0,0,0,0,0,0,0,0
