passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,response_symbol,observation_symbol,family_symbol,role_family,component,members,member_symbols,evidence_id,evidence_path,context_group,world_year_profile,timeframe_profile,asset_profile,real_worlds,control_worlds,phase_offsets,delta_continuity,delta_event_share,delta_member_coverage,pseudo_mean_delta_continuity,pseudo_mean_delta_event_share,pseudo_mean_delta_member_coverage,percentile_continuity,percentile_event_share,percentile_member_coverage,mean_match_distance,median_source_event_ratio,caution_note
1,0,0,0,0,0,0,dio_rresponse_1fzgwzt,dio_rrstate_1xryf2m,dio_rfamily_1sa5e3h,rf_13,magnitude,3,dio_1sub;dio_1t9l;dio_14l0,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,-0.052114,0.000615,0.0,0.017606,0.000229,0.036296,0.28,0.68,0.425,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1fzgwzt,dio_rrstate_0x3bagr,dio_rfamily_1sa5e3h,rf_13,magnitude,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,-0.0686,-0.001062,-0.101852,0.016082,4.4e-05,0.00287,0.08,0.03,0.02,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1fzgwzt,dio_rrstate_0xtk606,dio_rfamily_1sa5e3h,rf_13,magnitude,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,-0.070225,-0.001006,-0.092593,0.026408,0.000565,0.027407,0.11,0.0,0.145,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1fzgwzt,dio_rrstate_0dr7k10,dio_rfamily_1sa5e3h,rf_13,magnitude,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,-0.069386,-0.001118,-0.111111,0.003847,-0.000476,-0.021667,0.19,0.175,0.2,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1omemxt,dio_rrstate_0b53927,dio_rfamily_1sa5e3h,rf_13,sign,3,dio_1sub;dio_1t9l;dio_14l0,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,overall,2025,1h;15m,BTC;SOL,12,36,17;83;251,0.007683,0.000643,0.027778,-0.034777,-0.000348,-0.037685,0.81,0.955,0.82,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1omemxt,dio_rrstate_0ygmsly,dio_rfamily_1sa5e3h,rf_13,sign,3,dio_1sub;dio_1t9l;dio_14l0,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:15m,2025,15m,BTC;SOL,6,18,17;83;251,-0.034294,0.000279,-0.037037,-0.046875,-0.000315,-0.052037,0.52,0.78,0.505,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1omemxt,dio_rrstate_0blrzcv,dio_rfamily_1sa5e3h,rf_13,sign,3,dio_1sub;dio_1t9l;dio_14l0,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,0.059977,0.001006,0.092593,-0.020439,-0.000381,-0.023333,0.87,0.985,0.88,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1omemxt,dio_rrstate_1updh7m,dio_rfamily_1sa5e3h,rf_13,sign,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,0.013856,-0.000224,0.009259,-0.024424,-0.000529,-0.049259,0.82,0.695,0.795,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1omemxt,dio_rrstate_0ybirvu,dio_rfamily_1sa5e3h,rf_13,sign,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,-0.01165,-0.000503,0.0,-0.01501,-0.000159,-0.035,0.54,0.435,0.68,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1omemxt,dio_rrstate_17ahzy0,dio_rfamily_1sa5e3h,rf_13,sign,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,0.040142,5.6e-05,0.018519,-0.036359,-0.000899,-0.063519,0.86,0.9,0.755,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_0wjbe72,dio_rrstate_0e41yp9,dio_rfamily_1sa5e3h,rf_13,volume,3,dio_1sub;dio_1t9l;dio_14l0,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,overall,2025,1h;15m,BTC;SOL,12,36,17;83;251,-0.004252,0.000503,-0.009259,-0.016988,0.000269,-0.018056,0.53,0.7,0.53,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_0wjbe72,dio_rrstate_18g4xcn,dio_rfamily_1sa5e3h,rf_13,volume,3,dio_1sub;dio_1t9l;dio_14l0,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:15m,2025,15m,BTC;SOL,6,18,17;83;251,-0.116813,0.0,-0.166667,-0.043946,-8.9e-05,-0.053148,0.12,0.595,0.0,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_0wjbe72,dio_rrstate_0wmeveo,dio_rfamily_1sa5e3h,rf_13,volume,3,dio_1sub;dio_1t9l;dio_14l0,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,0.113102,0.001006,0.148148,0.006185,0.000628,0.017037,0.94,0.7,0.915,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_0wjbe72,dio_rrstate_1pnsxvw,dio_rfamily_1sa5e3h,rf_13,volume,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,-0.032771,-0.000447,-0.083333,-0.039076,0.000129,-0.06037,0.47,0.16,0.33,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_0wjbe72,dio_rrstate_1fh477x,dio_rfamily_1sa5e3h,rf_13,volume,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,-0.040463,-0.000335,-0.037037,-0.028974,0.00018,-0.05037,0.46,0.195,0.555,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_0wjbe72,dio_rrstate_1iiijag,dio_rfamily_1sa5e3h,rf_13,volume,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,-0.025667,-0.000559,-0.12963,-0.05294,7.8e-05,-0.07037,0.54,0.205,0.36,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_04mp7cc,dio_rrstate_1y4xbhm,dio_rfamily_1sa5e3h,rf_13,wick,3,dio_1sub;dio_1t9l;dio_14l0,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,overall,2025,1h;15m,BTC;SOL,12,36,17;83;251,-0.071653,-5.6e-05,-0.083333,-0.017016,-0.00018,-0.021204,0.26,0.62,0.235,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_04mp7cc,dio_rrstate_03vkmtn,dio_rfamily_1sa5e3h,rf_13,wick,3,dio_1sub;dio_1t9l;dio_14l0,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:15m,2025,15m,BTC;SOL,6,18,17;83;251,-0.2006,-0.001006,-0.240741,-0.051231,-0.000595,-0.077407,0.0,0.33,0.01,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_04mp7cc,dio_rrstate_05fic7z,dio_rfamily_1sa5e3h,rf_13,wick,3,dio_1sub;dio_1t9l;dio_14l0,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,0.067037,0.000894,0.074074,0.017142,0.000235,0.035,0.69,0.7,0.65,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_04mp7cc,dio_rrstate_148vrhj,dio_rfamily_1sa5e3h,rf_13,wick,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,-0.002881,-0.000168,0.018519,-0.013389,3.7e-05,-0.027963,0.53,0.34,0.76,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_04mp7cc,dio_rrstate_19ilzbf,dio_rfamily_1sa5e3h,rf_13,wick,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,-0.050389,-0.000559,0.0,-0.021214,0.000528,-0.037593,0.28,0.125,0.695,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_04mp7cc,dio_rrstate_1oyua1e,dio_rfamily_1sa5e3h,rf_13,wick,3,dio_1sub;dio_1t9l;dio_14l0,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,0.045461,0.000224,0.037037,-0.00692,-0.000453,-0.018333,0.74,0.89,0.735,0.14456,1.003456,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_05pxui5,dio_rrstate_0tming0,dio_rfamily_0xbjcah,rf_17,magnitude,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,overall,2025,1h;15m,BTC;SOL,12,36,17;83;251,-0.135023,-0.000559,-0.166667,-0.007921,0.000333,-0.00625,0.13,0.105,0.08,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_05pxui5,dio_rrstate_0wwrw3v,dio_rfamily_0xbjcah,rf_17,magnitude,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:15m,2025,15m,BTC;SOL,6,18,17;83;251,-0.350987,-0.001397,-0.416667,-0.031085,0.000492,-0.033889,0.02,0.01,0.02,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_05pxui5,dio_rrstate_1hvius7,dio_rfamily_0xbjcah,rf_17,magnitude,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,0.073284,0.000279,0.083333,0.020221,0.000175,0.021389,0.7,0.72,0.765,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_05pxui5,dio_rrstate_185bo61,dio_rfamily_0xbjcah,rf_17,magnitude,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,-0.075142,-0.000391,-0.069444,0.011481,0.000335,0.012361,0.19,0.115,0.215,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_05pxui5,dio_rrstate_0qy3mms,dio_rfamily_0xbjcah,rf_17,magnitude,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,-0.133171,-0.000671,-0.138889,0.012914,0.000222,0.010556,0.15,0.1,0.115,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_05pxui5,dio_rrstate_0vdw9gf,dio_rfamily_0xbjcah,rf_17,magnitude,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,-0.033333,-0.000112,0.0,0.011925,0.000448,0.014167,0.36,0.35,0.435,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1nes2tp,dio_rrstate_0kx03kv,dio_rfamily_0xbjcah,rf_17,sign,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,overall,2025,1h;15m,BTC;SOL,12,36,17;83;251,-0.282434,-0.001118,-0.333333,-0.022004,-0.000169,-0.025833,0.0,0.05,0.0,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1nes2tp,dio_rrstate_0wotmfz,dio_rfamily_0xbjcah,rf_17,sign,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:15m,2025,15m,BTC;SOL,6,18,17;83;251,-0.472515,-0.00218,-0.555556,-0.031953,-0.00012,-0.035278,0.0,0.0,0.0,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1nes2tp,dio_rrstate_05zeti0,dio_rfamily_0xbjcah,rf_17,sign,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,-0.109091,-5.6e-05,-0.111111,-0.006776,-0.000217,-0.016389,0.25,0.6,0.245,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1nes2tp,dio_rrstate_1wngibs,dio_rfamily_0xbjcah,rf_17,sign,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,-0.221382,-0.000782,-0.236111,-0.016935,-0.000197,-0.018611,0.0,0.12,0.01,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1nes2tp,dio_rrstate_0030yzi,dio_rfamily_0xbjcah,rf_17,sign,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,-0.190909,-0.00095,-0.222222,-0.007963,-0.00024,-0.013889,0.06,0.2,0.035,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_1nes2tp,dio_rrstate_1a5rxpk,dio_rfamily_0xbjcah,rf_17,sign,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,-0.260119,-0.000615,-0.25,-0.025248,-0.000154,-0.023333,0.01,0.24,0.02,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_15if51a,dio_rrstate_097wnah,dio_rfamily_0xbjcah,rf_17,volume,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,overall,2025,1h;15m,BTC;SOL,12,36,17;83;251,-0.228914,-0.001118,-0.263889,-0.009762,0.000158,-0.0075,0.02,0.0,0.0,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_15if51a,dio_rrstate_07y9whp,dio_rfamily_0xbjcah,rf_17,volume,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:15m,2025,15m,BTC;SOL,6,18,17;83;251,-0.286585,-0.0019,-0.361111,-0.029635,-0.00014,-0.030278,0.0,0.0,0.0,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_15if51a,dio_rrstate_0df5y8c,dio_rfamily_0xbjcah,rf_17,volume,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,-0.191667,-0.000335,-0.166667,0.012423,0.000455,0.015278,0.04,0.05,0.105,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_15if51a,dio_rrstate_0bv3b21,dio_rfamily_0xbjcah,rf_17,volume,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,-0.267034,-0.000866,-0.291667,-0.046948,5.4e-05,-0.047222,0.01,0.02,0.0,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_15if51a,dio_rrstate_1qwkvjb,dio_rfamily_0xbjcah,rf_17,volume,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,-0.253409,-0.00095,-0.277778,-0.036984,3e-05,-0.041111,0.0,0.0,0.0,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_15if51a,dio_rrstate_13px8i5,dio_rfamily_0xbjcah,rf_17,volume,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,-0.345833,-0.000782,-0.305556,-0.054317,7.9e-05,-0.053333,0.04,0.105,0.055,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_07ykzww,dio_rrstate_0shhs04,dio_rfamily_0xbjcah,rf_17,wick,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,overall,2025,1h;15m,BTC;SOL,12,36,17;83;251,-0.103152,-0.000391,-0.111111,-0.026181,-8.9e-05,-0.027639,0.22,0.325,0.21,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_07ykzww,dio_rrstate_1lurdd2,dio_rfamily_0xbjcah,rf_17,wick,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:15m,2025,15m,BTC;SOL,6,18,17;83;251,-0.200021,-0.000894,-0.222222,-0.057344,-0.000317,-0.063889,0.11,0.165,0.1,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_07ykzww,dio_rrstate_1qaksuz,dio_rfamily_0xbjcah,rf_17,wick,2,dio_1udx;dio_1cmd,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,-0.005952,0.000112,0.0,0.008878,0.00014,0.008611,0.49,0.645,0.525,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_07ykzww,dio_rrstate_1t45wux,dio_rfamily_0xbjcah,rf_17,wick,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,-0.024042,-0.000196,-0.027778,-0.008619,-2.3e-05,-0.010556,0.35,0.325,0.325,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_07ykzww,dio_rrstate_0y0hop8,dio_rfamily_0xbjcah,rf_17,wick,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,-0.048601,-0.000391,-0.055556,-0.014185,-5.5e-05,-0.015556,0.34,0.3,0.325,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_07ykzww,dio_rrstate_02a7ew2,dio_rfamily_0xbjcah,rf_17,wick,2,dio_1udx;dio_1cmd,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:1h,2024,1h,BTC;SOL,6,18,17;83;251,-0.002778,0.0,0.0,-0.001472,9e-06,-0.005556,0.55,0.59,0.545,0.451981,1.047231,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_10icwaj,dio_rrstate_1udz53x,dio_rfamily_00ds3v1,rf_21,magnitude,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,overall,2025,1h;15m,BTC;SOL,12,36,17;83;251,0.025417,-0.000307,0.041667,-0.016568,-0.000905,-0.023472,0.67,0.83,0.815,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_10icwaj,dio_rrstate_14eaoge,dio_rfamily_00ds3v1,rf_21,magnitude,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:15m,2025,15m,BTC;SOL,6,18,17;83;251,-0.012159,-0.000279,0.0,-0.043333,5.3e-05,-0.054722,0.62,0.45,0.66,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_10icwaj,dio_rrstate_0yjb79j,dio_rfamily_00ds3v1,rf_21,magnitude,2,dio_1pij;dio_1v2w,2079_2025_1h15m_matched_pseudo,docs/befunde/2001-3000/2079_ROLLENFAMILIEN_GEMATCHE_PSEUDOFAMILIEN.summary.csv,timeframe:1h,2025,1h,BTC;SOL,6,18,17;83;251,0.065272,-0.000335,0.083333,0.010087,-0.001863,0.007778,0.8,0.79,0.8,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_10icwaj,dio_rrstate_15wd522,dio_rfamily_00ds3v1,rf_21,magnitude,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,overall,2024,1h;15m,BTC;SOL,12,36,17;83;251,0.000464,-0.000838,0.0,-0.005975,-0.000638,-0.008333,0.52,0.35,0.545,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
1,0,0,0,0,0,0,dio_rresponse_10icwaj,dio_rrstate_0vvuue3,dio_rfamily_00ds3v1,rf_21,magnitude,2,dio_1pij;dio_1v2w,2080_2024_1h15m_matched_pseudo,docs/befunde/2001-3000/2080_RF08_SIGN_GEMATCHTER_CROSSYEAR_KONTRAST.summary.csv,timeframe:15m,2024,15m,BTC;SOL,6,18,17;83;251,0.017933,-0.001062,0.027778,-0.002834,-0.001242,-0.005833,0.58,0.48,0.625,1.148642,0.679115,passive_numeric_family_component_response_not_actionable
