group,scope,role_family,component,lag,real_worlds,control_worlds,real_world_presence_ratio,control_world_presence_ratio,control_minus_real_world_presence_ratio,real_whole_family_ratio,control_whole_family_ratio,control_minus_real_whole_family_ratio,real_mean_member_coverage,control_mean_member_coverage,control_minus_real_mean_member_coverage,real_mean_family_event_share,control_mean_family_event_share,control_minus_real_mean_family_event_share,real_mean_phase_complete_ratio,control_mean_phase_complete_ratio,control_minus_real_mean_phase_complete_ratio,real_member_distribution_drift,control_member_distribution_drift,control_minus_real_member_distribution_drift,real_mean_afterimage_delta,control_mean_afterimage_delta,control_minus_real_mean_afterimage_delta,real_mean_temporal_delta,control_mean_temporal_delta,control_minus_real_mean_temporal_delta,real_family_continuity_score,control_family_continuity_score,control_minus_real_family_continuity_score,paired_windows,paired_event_share_real_wins,paired_coverage_real_wins,paired_joint_real_advantage
overall,lag,rf_10,volume,17,12,12,0.9166666666666666,0.5,-0.41666666666666663,0.16666666666666666,0.16666666666666666,0.0,0.5416666666666666,0.3333333333333333,-0.20833333333333331,0.0015928906773977197,0.0010898725687458082,-0.0005030181086519115,0.0,0.0,0.0,0.18052026618269812,0.21290893015030948,0.032388663967611364,0.024613954545454543,0.05649016666666667,0.031876212121212125,0.1436886818181818,0.26825283333333333,0.12456415151515152,0.5963815789473684,0.3711538461538461,-0.22522773279352232,12,6,6,6
overall,lag,rf_13,volume,17,12,12,1.0,0.8333333333333334,-0.16666666666666663,0.16666666666666666,0.25,0.08333333333333334,0.5833333333333334,0.5277777777777778,-0.05555555555555558,0.0031019450033534543,0.002934272300469484,-0.00016767270288397043,0.0,0.05555555555555555,0.05555555555555555,0.4936480259060904,0.33225806451612905,-0.16138996138996137,0.022670518055555557,0.0646149,0.04194438194444444,0.1797698402777778,0.20290765,0.023137809722222208,0.6361486486486487,0.5992460317460317,-0.03690261690261698,12,5,5,4
overall,lag,rf_17,volume,17,12,12,0.75,0.3333333333333333,-0.4166666666666667,0.25,0.0,-0.25,0.5,0.16666666666666666,-0.33333333333333337,0.0014252179745137493,0.00041918175720992624,-0.001006036217303823,0.0,0.0,0.0,0.011304847671967821,0.3407166123778502,0.3294117647058824,0.016430685185185187,0.02499,0.008559314814814811,0.08246148148148148,0.15575225,0.07329076851851853,0.5816176470588235,0.21499999999999997,-0.3666176470588235,12,8,7,7
overall,lag,rf_21,volume,17,12,12,1.0,1.0,0.0,0.9166666666666666,0.75,-0.16666666666666663,0.9583333333333334,0.875,-0.08333333333333337,0.008718980549966466,0.0077129443326626424,-0.0010060362173038235,0.3333333333333333,0.25,-0.08333333333333331,0.4259229705287797,0.5078627698598833,0.08193979933110362,0.2195018392857143,0.15435995694444443,-0.06514188234126986,0.419908433531746,0.3033295520833333,-0.11657888144841272,0.9264423076923076,0.847554347826087,-0.07888795986622066,12,8,2,2
overall,lag,rf_05,volume,83,12,12,1.0,1.0,0.0,0.16666666666666666,0.25,0.08333333333333334,0.8229166666666666,0.875,0.05208333333333337,0.021965124077800133,0.026659959758551306,0.004694835680751172,0.21875,0.2604166666666667,0.041666666666666685,0.11182712487301241,0.08911689926874003,-0.022710225604272383,0.21320021189574315,0.22665249734278523,0.013452285447042078,0.4111403143849206,0.3423353180519644,-0.06880499633295623,0.7577227599054889,0.7928627583108716,0.03513999840538273,12,0,3,0
overall,lag,rf_06,volume,83,12,12,1.0,0.9166666666666666,-0.08333333333333337,0.0,0.0,0.0,0.2916666666666667,0.1875,-0.10416666666666669,0.002682763246143528,0.001676727028839705,-0.0010060362173038232,0.0,0.0,0.0,0.33375,0.37625,0.04249999999999998,0.008370347222222222,0.009125818181818181,0.0007554709595959594,0.03652961111111112,0.05598745454545455,0.01945784343434343,0.5270833333333333,0.4493154761904762,-0.07776785714285717,12,7,8,7
overall,lag,rf_07,volume,83,12,12,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024899396378269618,0.02749832327297116,0.0025989268947015434,0.8333333333333334,0.9166666666666666,0.08333333333333326,0.04621363075675633,0.014309220803565892,-0.03190440995319044,0.40427375600056265,0.4422731969420078,0.03799944094144514,0.3262341304985456,0.3223485947156401,-0.0038855357829055137,0.9868686868686868,0.9804878048780488,-0.006380881990638021,12,3,0,0
overall,lag,rf_08,volume,83,12,12,0.9166666666666666,1.0,0.08333333333333337,0.5833333333333334,0.75,0.16666666666666663,0.75,0.875,0.125,0.00335345405767941,0.004610999329309189,0.0012575452716297787,0.0,0.125,0.125,0.104885993485342,0.022386733787385232,-0.08249925969795677,0.0372327803030303,0.08263951388888889,0.04540673358585859,0.08825903787878787,0.25611258333333337,0.1678535454545455,0.78,0.9007954545454546,0.1207954545454546,12,2,1,1
overall,lag,rf_10,volume,83,12,12,0.9166666666666666,0.5833333333333334,-0.33333333333333326,0.16666666666666666,0.08333333333333333,-0.08333333333333333,0.5416666666666666,0.3333333333333333,-0.20833333333333331,0.0015928906773977197,0.0009221998658618377,-0.000670690811535882,0.0,0.0,0.0,0.18052026618269812,0.17095088819226753,-0.009569377990430589,0.024613954545454543,0.013862071428571428,-0.010751883116883115,0.1436886818181818,0.08899235714285715,-0.05469632467532466,0.5963815789473684,0.39204545454545453,-0.2043361244019139,12,7,6,6
overall,lag,rf_13,volume,83,12,12,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5833333333333334,0.5555555555555555,-0.0277777777777779,0.0031019450033534543,0.0028504359490274986,-0.00025150905432595565,0.0,0.027777777777777776,0.027777777777777776,0.4936480259060904,0.40620764434806184,-0.08744038155802858,0.022670518055555557,0.030907375,0.008236856944444444,0.1797698402777778,0.08664891666666667,-0.09312092361111111,0.6361486486486487,0.6395424836601307,0.0033938350114819382,12,6,5,4
overall,lag,rf_17,volume,83,12,12,0.75,0.4166666666666667,-0.3333333333333333,0.25,0.08333333333333333,-0.16666666666666669,0.5,0.25,-0.25,0.0014252179745137493,0.000670690811535882,-0.0007545271629778673,0.0,0.0,0.0,0.011304847671967821,0.16571661237785018,0.15441176470588236,0.016430685185185187,0.019992,0.0035613148148148123,0.08246148148148148,0.12450159999999999,0.04204011851851851,0.5816176470588235,0.325,-0.25661764705882345,12,6,6,6
overall,lag,rf_21,volume,83,12,12,1.0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9583333333333334,0.9583333333333334,0.0,0.008718980549966466,0.008048289738430584,-0.0006706908115358817,0.3333333333333333,0.2916666666666667,-0.04166666666666663,0.4259229705287797,0.5685511756569848,0.14262820512820507,0.2195018392857143,0.1692978041666667,-0.050204035119047585,0.419908433531746,0.2239114097222222,-0.1959970238095238,0.9264423076923076,0.8979166666666666,-0.028525641025641035,12,6,1,1
overall,lag,rf_05,volume,251,12,12,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.8229166666666666,0.875,0.05208333333333337,0.021965124077800133,0.026911468812877263,0.0049463447350771295,0.21875,0.3020833333333333,0.08333333333333331,0.11182712487301241,0.14488905524428902,0.03306193037127661,0.21320021189574315,0.2311365310680061,0.01793631917226296,0.4111403143849206,0.40061337514187195,-0.01052693924304865,0.7577227599054889,0.7789469292389853,0.021224169333496468,12,1,1,0
overall,lag,rf_06,volume,251,12,12,1.0,0.9166666666666666,-0.08333333333333337,0.0,0.0,0.0,0.2916666666666667,0.17708333333333334,-0.11458333333333334,0.002682763246143528,0.0017605633802816902,-0.000922199865861838,0.0,0.0,0.0,0.33375,0.4405357142857143,0.10678571428571432,0.008370347222222222,0.0,-0.008370347222222222,0.03652961111111112,0.0,-0.03652961111111112,0.5270833333333333,0.44267644557823127,-0.08440688775510208,12,8,9,8
overall,lag,rf_07,volume,251,12,12,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024899396378269618,0.030181086519114688,0.00528169014084507,0.8333333333333334,0.875,0.04166666666666663,0.04621363075675633,0.021463136920011366,-0.024750493836744963,0.40427375600056265,0.43322851223094033,0.028954756230377687,0.3262341304985456,0.2915661819023569,-0.034667948596188713,0.9868686868686868,0.9733333333333333,-0.013535353535353511,12,1,0,0
overall,lag,rf_08,volume,251,12,12,0.9166666666666666,0.9166666666666666,0.0,0.5833333333333334,0.6666666666666666,0.08333333333333326,0.75,0.7916666666666666,0.04166666666666663,0.00335345405767941,0.00335345405767941,0.0,0.0,0.08333333333333333,0.08333333333333333,0.104885993485342,0.004885993485342022,-0.09999999999999998,0.0372327803030303,0.04219276515151515,0.0049599848484848455,0.08825903787878787,0.11527319696969697,0.027014159090909096,0.78,0.8312499999999999,0.05124999999999991,12,7,2,2
overall,lag,rf_10,volume,251,12,12,0.9166666666666666,0.6666666666666666,-0.25,0.16666666666666666,0.08333333333333333,-0.08333333333333333,0.5416666666666666,0.375,-0.16666666666666663,0.0015928906773977197,0.001006036217303823,-0.0005868544600938967,0.0,0.0,0.0,0.18052026618269812,0.19367816091954024,0.013157894736842118,0.024613954545454543,0.012495375,-0.012118579545454543,0.1436886818181818,0.0778045,-0.06588418181818181,0.5963815789473684,0.4312499999999999,-0.16513157894736852,12,6,6,5
overall,lag,rf_13,volume,251,12,12,1.0,0.9166666666666666,-0.08333333333333337,0.16666666666666666,0.08333333333333333,-0.08333333333333333,0.5833333333333334,0.4166666666666667,-0.16666666666666669,0.0031019450033534543,0.0021797451374916165,-0.0009221998658618378,0.0,0.0,0.0,0.4936480259060904,0.2025877348457994,-0.291060291060291,0.022670518055555557,0.026807454545454544,0.004136936489898987,0.1797698402777778,0.07491836363636363,-0.10485147664141416,0.6361486486486487,0.5641025641025641,-0.07204608454608463,12,6,6,5
overall,lag,rf_17,volume,251,12,12,0.75,0.4166666666666667,-0.3333333333333333,0.25,0.0,-0.25,0.5,0.20833333333333334,-0.29166666666666663,0.0014252179745137493,0.0005868544600938968,-0.0008383635144198525,0.0,0.0,0.0,0.011304847671967821,0.3164262447650069,0.3051213970930391,0.016430685185185187,0.0400648,0.02363411481481481,0.08246148148148148,0.2504848,0.16802331851851854,0.5816176470588235,0.24732142857142858,-0.3342962184873949,12,5,5,5
overall,lag,rf_21,volume,251,12,12,1.0,1.0,0.0,0.9166666666666666,0.6666666666666666,-0.25,0.9583333333333334,0.8333333333333334,-0.125,0.008718980549966466,0.007293762575452716,-0.0014252179745137495,0.3333333333333333,0.25,-0.08333333333333331,0.4259229705287797,0.553464968760433,0.12754199823165335,0.2195018392857143,0.14775081944444443,-0.07175101984126986,0.419908433531746,0.2427832638888889,-0.1771251696428571,0.9264423076923076,0.807183908045977,-0.11925839964633067,12,7,3,3
asset:BTC,component,rf_05,sign,,6,18,1.0,1.0,0.0,0.0,0.0,0.0,0.7291666666666666,0.75,0.02083333333333337,0.019114688128772636,0.01805276101050749,-0.001061927118265145,0.22916666666666666,0.1875,-0.04166666666666666,0.09301100059284634,0.11571481896229938,0.022703818369453038,0.1953905341089466,0.22253250723104057,0.02714197312209396,0.385633750595238,0.44938339581128744,0.06374964521604942,0.6914238721804511,0.6945875718708535,0.0031636996904024217,18,10,4,3
asset:BTC,component,rf_06,sign,,6,18,1.0,0.8888888888888888,-0.11111111111111116,0.0,0.0,0.0,0.3125,0.25,-0.0625,0.0031857813547954395,0.0020679633355689692,-0.0011178180192264703,0.0,0.0,0.0,0.3605921052631579,0.34097972972972973,-0.01961237553342815,0.016740694444444443,0.00306640625,-0.013674288194444443,0.07305922222222223,0.01941665625,-0.053642565972222236,0.5315554511278195,0.47583118833118826,-0.055724262796631285,18,10,11,10
asset:BTC,component,rf_07,sign,,6,18,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02297116029510396,0.023027051196065282,5.589090096132232e-05,0.75,0.8333333333333334,0.08333333333333337,0.06442494093886941,0.03420029350070061,-0.0302246474381688,0.41204411189458695,0.41026756368492623,-0.0017765482096607221,0.3647038788105413,0.32702290242951493,-0.037680976381026354,0.9905109489051094,0.9844660194174757,-0.006044929487633688,18,8,0,0
asset:BTC,component,rf_08,sign,,6,18,0.8333333333333334,1.0,0.16666666666666663,0.5,0.6111111111111112,0.11111111111111116,0.6666666666666666,0.8055555555555556,0.13888888888888895,0.0025150905432595573,0.0030739995528727923,0.0005589090096132349,0.0,0.08333333333333333,0.08333333333333333,0.17155266015200868,0.17761326621261475,0.006060606060606072,0.02240706666666667,0.07245351851851851,0.050046451851851845,0.03096540000000001,0.27977475925925926,0.24880935925925926,0.6916666666666667,0.8196212121212121,0.12795454545454543,18,8,4,4
asset:BTC,component,rf_10,sign,,6,18,1.0,0.7222222222222222,-0.2777777777777778,0.0,0.2777777777777778,0.2777777777777778,0.5,0.5,0.0,0.001341381623071764,0.001453163424994411,0.00011178180192264681,0.0,0.0,0.0,0.19367816091954024,0.05906277630415563,-0.1346153846153846,0.005638916666666667,0.016106923076923078,0.01046800641025641,0.05138499999999999,0.09675698076923077,0.045371980769230776,0.575,0.5602564102564103,-0.014743589743589691,18,5,5,5
asset:BTC,component,rf_13,sign,,6,18,1.0,1.0,0.0,0.16666666666666666,0.1111111111111111,-0.05555555555555555,0.5555555555555555,0.5925925925925926,0.03703703703703709,0.002347417840375587,0.0028504359490274986,0.0005030181086519117,0.0,0.0,0.0,0.46082949308755766,0.24934489925002262,-0.21148459383753504,0.02527916666666667,0.04314699074074074,0.017867824074074074,0.15558225,0.19171846296296297,0.03613621296296296,0.6313492063492063,0.659041394335512,0.027692187986305683,18,6,4,3
asset:BTC,component,rf_17,sign,,6,18,0.8333333333333334,0.4444444444444444,-0.38888888888888895,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.5833333333333334,0.3055555555555556,-0.2777777777777778,0.001676727028839705,0.0007265817124972055,-0.0009501453163424995,0.0,0.0,0.0,0.04071661237785018,0.07917815083938862,0.038461538461538436,0.019242133333333335,0.024997,0.005754866666666664,0.08511226666666666,0.15737600000000002,0.07226373333333336,0.6625,0.3881410256410256,-0.2743589743589744,18,11,11,11
asset:BTC,component,rf_21,sign,,6,18,1.0,1.0,0.0,0.8333333333333334,0.7222222222222222,-0.11111111111111116,0.9166666666666666,0.8611111111111112,-0.05555555555555547,0.008215962441314553,0.007265817124972054,-0.0009501453163424985,0.3333333333333333,0.2777777777777778,-0.055555555555555525,0.4694865498066446,0.44515373975954886,-0.024332810047095754,0.24540685912698412,0.1738867361111111,-0.07152012301587302,0.4440830892857143,0.35025538055555555,-0.09382770873015878,0.8864795918367346,0.8496794871794872,-0.03680010465724748,18,10,4,2
asset:BTC,component,rf_05,magnitude,,6,18,1.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.7291666666666666,0.8263888888888888,0.09722222222222221,0.019114688128772636,0.018164542812430136,-0.0009501453163425003,0.22916666666666666,0.16666666666666666,-0.0625,0.09301100059284634,0.12211161387631977,0.029100613283473437,0.1953905341089466,0.1666549335978836,-0.028735600511062998,0.385633750595238,0.4009710084195126,0.015337257824274586,0.6914238721804511,0.7594265873015873,0.0680027151211362,18,8,3,3
asset:BTC,component,rf_06,magnitude,,6,18,1.0,1.0,0.0,0.0,0.0,0.0,0.3125,0.2986111111111111,-0.013888888888888895,0.0031857813547954395,0.00335345405767941,0.00016767270288397043,0.0,0.006944444444444444,0.006944444444444444,0.3605921052631579,0.2329166666666667,-0.1276754385964912,0.016740694444444443,0.028872819444444444,0.012132125,0.07305922222222223,0.14937406574074075,0.07631484351851851,0.5315554511278195,0.5459424603174603,0.014387009189640754,18,7,7,7
asset:BTC,component,rf_07,magnitude,,6,18,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02297116029510396,0.021797451374916163,-0.0011737089201877965,0.75,1.0,0.25,0.06442494093886941,0.06315224769537323,-0.0012726932434961868,0.41204411189458695,0.41504291093474427,0.0029987990401573184,0.3647038788105413,0.3440598183862434,-0.020644060424297894,0.9905109489051094,0.9902564102564102,-0.0002545386486991763,18,10,0,0
asset:BTC,component,rf_08,magnitude,,6,18,0.8333333333333334,1.0,0.16666666666666663,0.5,0.6666666666666666,0.16666666666666663,0.6666666666666666,0.8333333333333334,0.16666666666666674,0.0025150905432595573,0.004303599374021909,0.0017885088307623516,0.0,0.08333333333333333,0.08333333333333333,0.17155266015200868,0.04056855196920342,-0.13098410818280526,0.02240706666666667,0.10800265277777778,0.08559558611111111,0.03096540000000001,0.3496940879629629,0.3187286879629629,0.6916666666666667,0.8659090909090909,0.1742424242424242,18,1,3,1
asset:BTC,component,rf_10,magnitude,,6,18,1.0,0.7222222222222222,-0.2777777777777778,0.0,0.2777777777777778,0.2777777777777778,0.5,0.5,0.0,0.001341381623071764,0.001341381623071764,0.0,0.0,0.027777777777777776,0.027777777777777776,0.19367816091954024,0.02701149425287358,-0.16666666666666666,0.005638916666666667,0.026935999999999998,0.02129708333333333,0.05138499999999999,0.1319571282051282,0.08057212820512821,0.575,0.5666666666666667,-0.008333333333333304,18,8,5,5
asset:BTC,component,rf_13,magnitude,,6,18,1.0,0.8333333333333334,-0.16666666666666663,0.16666666666666666,0.16666666666666666,0.0,0.5555555555555555,0.5,-0.05555555555555547,0.002347417840375587,0.0020679633355689692,-0.0002794545048066177,0.0,0.018518518518518517,0.018518518518518517,0.46082949308755766,0.27743180968987424,-0.18339768339768342,0.02527916666666667,0.025255077777777777,-2.4088888888891546e-05,0.15558225,0.05624378888888889,-0.09933846111111111,0.6313492063492063,0.5810810810810811,-0.050268125268125186,18,11,7,7
asset:BTC,component,rf_17,magnitude,,6,18,0.8333333333333334,0.6111111111111112,-0.2222222222222222,0.3333333333333333,0.2777777777777778,-0.055555555555555525,0.5833333333333334,0.4444444444444444,-0.13888888888888895,0.001676727028839705,0.0011178180192264698,-0.0005589090096132351,0.0,0.0,0.0,0.04071661237785018,0.009283387622149836,-0.031433224755700345,0.019242133333333335,0.005883727272727273,-0.013358406060606062,0.08511226666666666,0.011089818181818175,-0.07402244848484849,0.6625,0.515,-0.14749999999999996,18,8,9,8
asset:BTC,component,rf_21,magnitude,,6,18,1.0,1.0,0.0,0.8333333333333334,1.0,0.16666666666666663,0.9166666666666666,1.0,0.08333333333333337,0.008215962441314553,0.007768835233623966,-0.00044712720769058724,0.3333333333333333,0.3055555555555556,-0.027777777777777735,0.4694865498066446,0.39064350179607354,-0.07884304801057107,0.24540685912698412,0.12673854814814814,-0.11866831097883598,0.4440830892857143,0.17963276296296296,-0.26445032632275134,0.8864795918367346,0.9647482014388489,0.07826860960211424,18,9,0,0
asset:BTC,component,rf_05,wick,,6,18,1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.7291666666666666,0.7916666666666666,0.0625,0.019114688128772636,0.024591996422982338,0.005477308294209702,0.22916666666666666,0.2222222222222222,-0.0069444444444444475,0.09301100059284634,0.06757405089695454,-0.025436949695891803,0.1953905341089466,0.24488455666987333,0.04949402256092672,0.385633750595238,0.38817253441080524,0.0025387838155672138,0.6914238721804511,0.7316432178932178,0.04021934571276675,18,3,3,1
asset:BTC,component,rf_06,wick,,6,18,1.0,0.9444444444444444,-0.05555555555555558,0.0,0.0,0.0,0.3125,0.2638888888888889,-0.048611111111111105,0.0031857813547954395,0.002682763246143528,-0.0005030181086519113,0.0,0.0,0.0,0.3605921052631579,0.37375,0.013157894736842146,0.016740694444444443,0.016651647058823528,-8.904738562091549e-05,0.07305922222222223,0.07342429411764706,0.0003650718954248261,0.5315554511278195,0.4895833333333333,-0.04197211779448623,18,9,8,7
asset:BTC,component,rf_07,wick,,6,18,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02297116029510396,0.023585960205678515,0.0006147999105745559,0.75,0.9166666666666666,0.16666666666666663,0.06442494093886941,0.02182280304839304,-0.04260213789047637,0.41204411189458695,0.4177938022561543,0.005749690361567361,0.3647038788105413,0.31776422016995354,-0.046939658640587745,0.9905109489051094,0.9819905213270141,-0.008520427578095235,18,9,0,0
asset:BTC,component,rf_08,wick,,6,18,0.8333333333333334,0.9444444444444444,0.11111111111111105,0.5,0.4444444444444444,-0.05555555555555558,0.6666666666666666,0.6944444444444444,0.02777777777777779,0.0025150905432595573,0.0031857813547954395,0.0006706908115358822,0.0,0.05555555555555555,0.05555555555555555,0.17155266015200868,0.10137722155551745,-0.07017543859649122,0.02240706666666667,0.09762593137254902,0.07521886470588235,0.03096540000000001,0.2934569117647059,0.26249151176470586,0.6916666666666667,0.7432017543859649,0.05153508771929827,18,3,3,3
asset:BTC,component,rf_10,wick,,6,18,1.0,0.5555555555555556,-0.4444444444444444,0.0,0.16666666666666666,0.16666666666666666,0.5,0.3611111111111111,-0.1388888888888889,0.001341381623071764,0.000894254415381176,-0.0004471272076905881,0.0,0.0,0.0,0.19367816091954024,0.13117816091954024,-0.0625,0.005638916666666667,0.016865366666666666,0.011226449999999999,0.05138499999999999,0.10350473333333335,0.052119733333333355,0.575,0.41666666666666663,-0.15833333333333333,18,10,8,8
asset:BTC,component,rf_13,wick,,6,18,1.0,0.8888888888888888,-0.11111111111111116,0.16666666666666666,0.1111111111111111,-0.05555555555555555,0.5555555555555555,0.574074074074074,0.01851851851851849,0.002347417840375587,0.0029063268499888214,0.0005589090096132345,0.0,0.037037037037037035,0.037037037037037035,0.46082949308755766,0.37566465792272247,-0.0851648351648352,0.02527916666666667,0.051603879166666665,0.026324712499999996,0.15558225,0.22504617916666667,0.06946392916666666,0.6313492063492063,0.600605413105413,-0.030743793243793283,18,4,6,3
asset:BTC,component,rf_17,wick,,6,18,0.8333333333333334,0.7777777777777778,-0.05555555555555558,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.5833333333333334,0.4722222222222222,-0.11111111111111116,0.001676727028839705,0.0012854907221104403,-0.0003912363067292647,0.0,0.0,0.0,0.04071661237785018,0.14941226455176324,0.10869565217391305,0.019242133333333335,0.010519869047619047,-0.008722264285714288,0.08511226666666666,0.059594476190476184,-0.025517790476190474,0.6625,0.5490942028985507,-0.11340579710144927,18,7,5,4
asset:BTC,component,rf_21,wick,,6,18,1.0,1.0,0.0,0.8333333333333334,0.8888888888888888,0.05555555555555547,0.9166666666666666,0.9444444444444444,0.02777777777777779,0.008215962441314553,0.006986362620165437,-0.0012295998211491162,0.3333333333333333,0.3333333333333333,0.0,0.4694865498066446,0.4423845089903181,-0.0271020408163265,0.24540685912698412,0.19367741574074074,-0.051729443386243384,0.4440830892857143,0.3716434694444445,-0.07243961984126984,0.8864795918367346,0.9127333333333334,0.02625374149659876,18,10,0,0
asset:BTC,component,rf_05,volume,,6,18,1.0,1.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.7291666666666666,0.8541666666666666,0.125,0.019114688128772636,0.026324614352783368,0.007209926224010732,0.22916666666666666,0.2986111111111111,0.06944444444444445,0.09301100059284634,0.11877638980785431,0.02576538921500797,0.1953905341089466,0.2186701397366847,0.023279605627738092,0.385633750595238,0.35982793049140593,-0.02580582010383209,0.6914238721804511,0.780512271256698,0.08908839907624688,18,0,2,0
asset:BTC,component,rf_06,volume,,6,18,1.0,0.8333333333333334,-0.16666666666666663,0.0,0.0,0.0,0.3125,0.18055555555555555,-0.13194444444444445,0.0031857813547954395,0.001900290632684999,-0.0012854907221104405,0.0,0.0,0.0,0.3605921052631579,0.37330882352941175,0.012716718266253868,0.016740694444444443,0.013378733333333333,-0.00336196111111111,0.07305922222222223,0.08286306666666667,0.009803844444444432,0.5315554511278195,0.4220880018674137,-0.10946744926040586,18,11,14,11
asset:BTC,component,rf_07,volume,,6,18,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02297116029510396,0.02744243237200984,0.004471272076905879,0.75,0.8888888888888888,0.13888888888888884,0.06442494093886941,0.01920217197340346,-0.045222768965465954,0.41204411189458695,0.43401856279160655,0.021974450897019604,0.3647038788105413,0.3216266570095799,-0.04307722180096141,0.9905109489051094,0.9814663951120162,-0.009044553793093213,18,4,0,0
asset:BTC,component,rf_08,volume,,6,18,0.8333333333333334,0.9444444444444444,0.11111111111111105,0.5,0.6111111111111112,0.11111111111111116,0.6666666666666666,0.7777777777777778,0.11111111111111116,0.0025150905432595573,0.003409344958640733,0.0008942544153811758,0.0,0.08333333333333333,0.08333333333333333,0.17155266015200868,0.1278368131574732,-0.043715846994535484,0.02240706666666667,0.055537656862745095,0.033130590196078426,0.03096540000000001,0.17858016666666668,0.14761476666666667,0.6916666666666667,0.8004098360655738,0.10874316939890716,18,6,4,4
asset:BTC,component,rf_10,volume,,6,18,1.0,0.6111111111111112,-0.38888888888888884,0.0,0.2222222222222222,0.2222222222222222,0.5,0.4166666666666667,-0.08333333333333331,0.001341381623071764,0.0011737089201877935,-0.00016767270288397065,0.0,0.0,0.0,0.19367816091954024,0.0627257799671593,-0.13095238095238093,0.005638916666666667,0.030762,0.025123083333333334,0.05138499999999999,0.146191,0.094806,0.575,0.4803571428571429,-0.09464285714285703,18,9,7,7
asset:BTC,component,rf_13,volume,,6,18,1.0,0.8888888888888888,-0.11111111111111116,0.16666666666666666,0.1111111111111111,-0.05555555555555555,0.5555555555555555,0.4629629629629629,-0.09259259259259256,0.002347417840375587,0.0026827632461435278,0.00033534540576794086,0.0,0.018518518518518517,0.018518518518518517,0.46082949308755766,0.13047235023041476,-0.3303571428571429,0.02527916666666667,0.06317637499999999,0.03789720833333332,0.15558225,0.21056852083333333,0.05498627083333332,0.6313492063492063,0.5609953703703703,-0.07035383597883604,18,5,8,5
asset:BTC,component,rf_17,volume,,6,18,0.8333333333333334,0.3888888888888889,-0.4444444444444445,0.3333333333333333,0.05555555555555555,-0.2777777777777778,0.5833333333333334,0.2222222222222222,-0.36111111111111116,0.001676727028839705,0.000670690811535882,-0.001006036217303823,0.0,0.0,0.0,0.04071661237785018,0.20738327904451684,0.16666666666666666,0.019242133333333335,0.04290757142857143,0.023665438095238092,0.08511226666666666,0.267503,0.18239073333333333,0.6625,0.29166666666666663,-0.37083333333333335,18,11,10,10
asset:BTC,component,rf_21,volume,,6,18,1.0,1.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.9166666666666666,0.9166666666666666,0.0,0.008215962441314553,0.008327744243237201,0.00011178180192264811,0.3333333333333333,0.3333333333333333,0.0,0.4694865498066446,0.5398878646950162,0.07040131488837154,0.24540685912698412,0.17970006111111114,-0.06570679801587298,0.4440830892857143,0.34034959953703703,-0.1037334897486773,0.8864795918367346,0.8723993288590604,-0.014080262977674285,18,6,1,1
asset:SOL,component,rf_05,sign,,6,18,1.0,1.0,0.0,0.3333333333333333,0.16666666666666666,-0.16666666666666666,0.9166666666666666,0.8472222222222222,-0.06944444444444442,0.024815560026827634,0.02269170579029734,-0.0021238542365302933,0.20833333333333334,0.25,0.04166666666666666,0.16229746642762913,0.11530731147925055,-0.046990154948378576,0.23100988968253966,0.20331039245434124,-0.027699497228198422,0.4366468781746032,0.3902613812219371,-0.04638549695266608,0.8232142857142857,0.7659976346860584,-0.05721665102822726,18,12,8,5
asset:SOL,component,rf_06,sign,,6,18,1.0,1.0,0.0,0.0,0.0,0.0,0.2708333333333333,0.2152777777777778,-0.055555555555555525,0.002179745137491616,0.002012072434607646,-0.00016767270288397,0.0,0.0,0.0,0.3505769230769231,0.39763888888888893,0.04706196581196581,0.0,0.005393444444444445,0.005393444444444445,0.0,0.034668833333333336,0.034668833333333336,0.5239125457875458,0.5015376984126985,-0.022374847374847295,18,8,8,8
asset:SOL,component,rf_07,sign,,6,18,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.02682763246143528,0.025150905432595575,-0.0016767270288397043,0.9166666666666666,1.0,0.08333333333333337,0.03062019641332195,0.003685359142233585,-0.026934837271088363,0.39650340010653834,0.4378424895244008,0.04133908941786246,0.28776438218654987,0.33244865639800464,0.044684274211454766,0.9837499999999999,0.9768888888888888,-0.006861111111111096,18,11,0,0
