symbol_family,candidate_class,present_in,same_field,same_reifung,xrp_events,multi_events,xrp_field,multi_field,xrp_reifung,multi_reifung,xrp_mcm,multi_mcm
dio_109y,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldoffen,-,0.362/0.296/0.586,-
dio_10tr,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.470/0.128/0.690,-
dio_11nu,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.327/0.349/0.545,-
dio_13q8,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.387/0.266/0.600,-
dio_13y1,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.445/0.168/0.662,-
dio_151z,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.382/0.267/0.600,-
dio_16mn,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.428/0.216/0.636,-
dio_172i,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.353/0.322/0.571,-
dio_18n4,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.465/0.148/0.688,-
dio_1eua,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.416/0.234/0.622,-
dio_1fyc,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.424/0.221/0.632,-
dio_1hsu,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.342/0.353/0.550,-
dio_1k4b,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.452/0.169/0.667,-
dio_1l9q,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.342/0.311/0.573,-
dio_1mck,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.480/0.147/0.686,-
dio_1mkq,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.354/0.318/0.575,-
dio_1n7d,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.442/0.179/0.657,-
dio_1ndp,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.416/0.230/0.619,-
dio_1q7r,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,junge_syntaxinsel,-,0.383/0.266/0.604,-
dio_1rpm,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offener_feldkontakt,-,weltuebergreifend_feldoffen,-,0.363/0.278/0.598,-
dio_1t9w,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.395/0.244/0.617,-
dio_1v53,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.439/0.175/0.658,-
dio_1wfi,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,junge_syntaxinsel,-,0.414/0.251/0.609,-
dio_1yil,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.380/0.274/0.596,-
dio_0g5v,lokale_junge_syntaxinsel,multi_only,0,0,0,5,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.469/0.140/0.680
dio_0idr,lokale_junge_syntaxinsel,multi_only,0,0,0,5,-,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.407/0.244/0.614
dio_16sk,lokale_junge_syntaxinsel,multi_only,0,0,0,5,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.446/0.178/0.656
dio_16zb,lokale_junge_syntaxinsel,multi_only,0,0,0,5,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.498/0.117/0.703
dio_0098,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.447/0.196/0.658,-
dio_00x9,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.469/0.165/0.673
dio_01j1,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.400/0.253/0.597,-
dio_0278,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldoffen,-,0.371/0.280/0.589,-
dio_02el,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.399/0.229/0.619,-
dio_02v9,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.444/0.200/0.646,-
dio_03c5,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.462/0.175/0.664
dio_0503,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.436/0.190/0.646,-
dio_05tv,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.400/0.262/0.598,-
dio_05y9,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.429/0.188/0.644,-
dio_06b8,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.386/0.244/0.611,-
dio_06qf,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.423/0.229/0.635,-
dio_06xt,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.362/0.294/0.581,-
dio_06zw,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.400/0.249/0.607
dio_07o2,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.413/0.247/0.609,-
dio_08nu,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.438/0.195/0.641,-
dio_09yl,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.403/0.232/0.639
dio_0cdj,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.349/0.315/0.573,-
dio_0ewd,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.424/0.191/0.643,-
dio_0f38,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.411/0.245/0.611
dio_0f90,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.332/0.325/0.558,-
dio_0hjw,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.456/0.164/0.667,-
dio_0j0k,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.435/0.202/0.645,-
dio_0jh6,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.414/0.212/0.625,-
dio_0jpg,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.349/0.301/0.583,-
dio_0krs,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.439/0.188/0.651,-
dio_0lli,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.448/0.183/0.649,-
dio_0nmu,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.447/0.175/0.659,-
dio_0nsc,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.398/0.254/0.606
dio_0p8q,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.347/0.307/0.578,-
dio_0pyp,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.406/0.230/0.631,-
dio_0qe7,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.451/0.176/0.667,-
dio_0qj7,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.352/0.316/0.571,-
dio_0r5b,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.398/0.244/0.622,-
dio_0ua0,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.364/0.274/0.610,-
dio_0vjv,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.453/0.168/0.661,-
dio_0wx9,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.409/0.241/0.615,-
dio_0x74,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.458/0.145/0.682,-
dio_0xai,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.404/0.219/0.635,-
dio_0xw8,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.444/0.191/0.659,-
dio_0z03,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.491/0.118/0.708,-
dio_108l,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.411/0.235/0.630,-
dio_10cc,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.352/0.285/0.588,-
dio_10ql,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.409/0.247/0.611,-
dio_11it,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.464/0.168/0.676,-
dio_12x0,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offener_feldkontakt,-,junge_syntaxinsel,-,0.360/0.305/0.581,-
dio_13th,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.345/0.304/0.579,-
dio_14v1,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.438/0.193/0.656,-
dio_15ot,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.465/0.176/0.669
dio_15ze,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.392/0.256/0.612,-
dio_16lp,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offener_feldkontakt,-,weltuebergreifend_feldoffen,-,0.371/0.275/0.600,-
dio_17aq,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.409/0.242/0.614,-
dio_19qe,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.353/0.307/0.559,-
dio_19v1,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.388/0.276/0.586
dio_1bgf,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.454/0.176/0.665,-
dio_1bmy,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.399/0.244/0.622
dio_1c6p,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.440/0.158/0.664,-
dio_1dcc,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.352/0.301/0.577,-
dio_1dym,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.427/0.185/0.660,-
dio_1ehl,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.452/0.167/0.665,-
dio_1exl,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.356/0.321/0.567,-
dio_1f0h,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.430/0.203/0.642,-
dio_1f3a,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.439/0.210/0.646,-
dio_1feg,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.489/0.120/0.707,-
dio_1fs0,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.415/0.228/0.622,-
dio_1gos,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.330/0.356/0.546,-
dio_1gpl,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.436/0.166/0.662,-
dio_1grc,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.397/0.255/0.614,-
dio_1jxo,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offener_feldkontakt,-,junge_syntaxinsel,-,0.369/0.296/0.588,-
dio_1klf,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.371/0.267/0.599,-
dio_1knn,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.397/0.240/0.623,-
dio_1kuk,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.397/0.262/0.592,-
dio_1kye,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.475/0.128/0.690,-
dio_1l9m,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.464/0.147/0.677,-
dio_1la9,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.373/0.281/0.579,-
dio_1lph,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.413/0.221/0.635,-
dio_1lwn,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.433/0.217/0.638,-
dio_1lwv,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.366/0.309/0.559,-
dio_1lym,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.409/0.244/0.607,-
dio_1n3l,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.356/0.301/0.575,-
dio_1of5,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.404/0.230/0.626
dio_1ox6,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.446/0.165/0.669
dio_1pnw,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.433/0.180/0.658,-
dio_1q41,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.455/0.183/0.666,-
dio_1qp8,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.395/0.239/0.618,-
dio_1r8l,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.461/0.174/0.672,-
dio_1rac,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.403/0.259/0.609,-
dio_1soc,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.417/0.218/0.638,-
dio_1sxt,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.424/0.220/0.632,-
dio_1w0r,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.375/0.278/0.583,-
dio_1w1h,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.379/0.275/0.585,-
dio_1wat,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,junge_syntaxinsel,-,0.392/0.268/0.605,-
dio_1xz5,lokale_junge_syntaxinsel,multi_only,0,0,0,4,-,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.418/0.239/0.620
dio_1yfb,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.379/0.242/0.632,-
dio_1yjy,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.385/0.253/0.613,-
dio_1ypr,lokale_junge_syntaxinsel,xrp_only,0,0,4,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.401/0.221/0.633,-
dio_0145,lokale_junge_syntaxinsel,multi_only,0,0,0,3,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.439/0.194/0.659
dio_01xz,lokale_junge_syntaxinsel,multi_only,0,0,0,3,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.437/0.190/0.641
dio_0vfj,lokale_junge_syntaxinsel,multi_only,0,0,0,3,-,offene_rekopplung,-,junge_syntaxinsel,-,0.396/0.270/0.593
dio_1bii,lokale_junge_syntaxinsel,multi_only,0,0,0,3,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.447/0.175/0.662
dio_1bsw,lokale_junge_syntaxinsel,multi_only,0,0,0,3,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.475/0.125/0.690
dio_1nfb,lokale_junge_syntaxinsel,multi_only,0,0,0,3,-,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.421/0.221/0.625
dio_1xwq,lokale_junge_syntaxinsel,multi_only,0,0,0,3,-,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.417/0.237/0.619
dio_001s,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.352/0.308/0.567,-
dio_00c9,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offener_feldkontakt,-,junge_syntaxinsel,-,0.367/0.285/0.591,-
dio_00lj,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.372/0.279/0.592,-
dio_00no,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.450/0.148/0.672
dio_00tg,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.336/0.331/0.539,-
dio_00u2,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.364/0.269/0.599,-
dio_00wi,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.420/0.205/0.640,-
dio_01gr,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.454/0.137/0.680,-
dio_01vn,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.332/0.329/0.557,-
dio_01y4,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.448/0.146/0.675,-
dio_0205,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.388/0.246/0.596,-
dio_021l,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.418/0.203/0.647,-
dio_02cd,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.377/0.258/0.606,-
dio_02dr,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offener_feldkontakt,-,junge_syntaxinsel,-,0.362/0.283/0.590,-
dio_02zg,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.403/0.216/0.632,-
dio_0359,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.439/0.180/0.663,-
dio_03cg,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.385/0.260/0.603,-
dio_03ia,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.422/0.208/0.641,-
dio_04fr,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.424/0.193/0.642,-
dio_04yl,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.332/0.359/0.545,-
dio_057b,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.293/0.391/0.513,-
dio_05n5,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offener_feldkontakt,-,junge_syntaxinsel,-,0.381/0.280/0.597,-
dio_05pu,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.345/0.333/0.563,-
dio_05st,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.345/0.324/0.565,-
dio_05vd,lokale_junge_syntaxinsel,multi_only,0,0,0,2,-,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.387/0.240/0.610
dio_05x1,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.442/0.161/0.667,-
dio_05xt,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.425/0.195/0.642,-
dio_066h,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.300/0.379/0.525,-
dio_06l6,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.402/0.249/0.611,-
dio_06rz,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.447/0.168/0.668,-
dio_06si,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.381/0.269/0.599,-
dio_07uj,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.342/0.337/0.560,-
dio_07vp,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.373/0.256/0.607,-
dio_08c7,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.423/0.180/0.647,-
dio_08p5,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.399/0.248/0.603,-
dio_08ty,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.352/0.304/0.576,-
dio_08uz,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.426/0.212/0.643,-
dio_098o,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.381/0.259/0.592,-
dio_09t9,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.401/0.230/0.611,-
dio_0a0e,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.351/0.320/0.570,-
dio_0a52,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.390/0.259/0.608,-
dio_0afu,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.402/0.223/0.619,-
dio_0ag7,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.458/0.148/0.683,-
dio_0agh,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.382/0.249/0.616,-
dio_0bgi,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.376/0.269/0.584,-
dio_0c49,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.350/0.287/0.588,-
dio_0cfm,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.366/0.283/0.584,-
dio_0clf,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.387/0.237/0.621,-
dio_0co4,lokale_junge_syntaxinsel,xrp_only,0,0,2,0,offene_rekopplung,-,junge_syntaxinsel,-,0.374/0.272/0.591,-
