preview_symbol,target_group,chain,world,run,tick,window_start_tick,window_end_tick,window_label,raw_direction,raw_net_pct,raw_range_pct,raw_avg_body_pct,raw_direction_changes,sehen_form_stability,sehen_form_change,sehen_form_flow,hoeren_energy_tone,hoeren_energy_shift,perception_auditory_loudness,perception_visual_sharpness,mcm_carry_quality,mcm_strain_quality,mcm_rekopplung_quality,mcm_field_phase_signature_depth,mcm_field_phase_signature_drift,lookback,raw_motion_class,sensory_class,field_contact_class,combined_prephase_class,asset
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_1,467,419,466,weite_unruhige_steigend,steigend,0.5453387213679647,1.569611170034255,0.11700343435794827,31.0,0.57861,-0.609798,0.72767,-0.208164,-0.234838,0.219367,0.512196,0.404733,0.229918,0.616006,0.451068,0.0,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_leise,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_leise | offene_rekopplung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,3427,3283,3426,weite_unruhige_fallend,fallend,-8.087091757387235,10.158499056947159,0.2763668751309796,78.0,0.363902,-0.30745,-0.673221,0.795882,0.588884,0.708943,0.629952,0.354397,0.293669,0.573591,0.563784,0.031009,lb144,weite_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,weite_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,DOGE
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,3741,3597,3740,weite_unruhige_steigend,steigend,11.16858313770739,15.704452313691164,0.5559313341909928,75.0,0.956413,0.926382,0.944845,0.786242,0.745777,0.769247,0.671944,0.371483,0.2961,0.580303,0.591763,0.124704,lb144,weite_unruhige_vorphase_steigend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,weite_unruhige_vorphase_steigend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,DOGE
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,3743,3599,3742,weite_unruhige_steigend,steigend,12.555420410405315,18.26421312826146,0.5589178361081686,76.0,0.749606,-0.711618,0.860762,-0.390712,-0.296896,0.351309,0.475379,0.384635,0.266316,0.590771,0.504039,0.028047,lb144,weite_unruhige_vorphase_steigend,sicht_stabil_gedaempft_mittel,offene_rekopplung,weite_unruhige_vorphase_steigend | sicht_stabil_gedaempft_mittel | offene_rekopplung,DOGE
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,3966,3822,3965,weite_unruhige_fallend,fallend,-5.383939553681251,10.806536636794938,0.3624387434350526,79.0,0.762451,0.78117,0.826438,0.730021,0.803671,0.760954,0.65695,0.373202,0.290504,0.582815,0.595131,0.106411,lb144,weite_unruhige_vorphase_fallend,sicht_wechselt_hoch_schwingend_laut,spannungsnahe_oeffnung,weite_unruhige_vorphase_fallend | sicht_wechselt_hoch_schwingend_laut | spannungsnahe_oeffnung,DOGE
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,4029,3885,4028,weite_unruhige_steigend,steigend,4.447583416049474,7.192486829044828,0.348706870954332,84.0,0.112238,-0.86763,-0.654257,0.72795,0.629213,0.686481,0.462189,0.359575,0.292642,0.572359,0.570434,0.032326,lb144,weite_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,weite_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,DOGE
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,4044,3900,4043,weite_unruhige_steigend,steigend,1.2581743087689836,6.061417262610436,0.3630104826613297,84.0,0.127408,-0.667769,-0.620999,0.781563,0.596802,0.703963,0.538354,0.355823,0.293588,0.572037,0.576373,0.02841,lb144,weite_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,weite_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,DOGE
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,4329,4185,4328,weite_unruhige_fallend,fallend,-2.548396854204465,5.87568058076225,0.22331556261343016,63.0,-0.030951,0.748781,-0.483507,0.233509,-0.480244,0.337138,0.335242,0.395299,0.251506,0.602711,0.521364,0.030271,lb144,weite_unruhige_vorphase_fallend,sicht_wechselt_wechselnd_mittel,offene_rekopplung,weite_unruhige_vorphase_fallend | sicht_wechselt_wechselnd_mittel | offene_rekopplung,DOGE
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_2,4518,4374,4517,weite_unruhige_steigend,steigend,1.0155038759689965,4.279069767441858,0.1778369939707157,84.0,0.436423,-0.677471,-0.605391,0.743117,0.776809,0.757267,0.599743,0.423861,0.285587,0.600825,0.583841,0.036442,lb144,weite_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,getragen_offen,weite_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | getragen_offen,DOGE
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,446,302,445,weite_unruhige_steigend,steigend,0.6458966565349544,0.8738601823708206,0.036146994258696385,35.0,0.673443,-0.674622,-0.497605,0.716759,0.597268,0.666573,0.651406,0.370041,0.278421,0.58318,0.62881,0.049009,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,689,545,688,enge_unruhige_seitwaerts,seitwaerts,0.11312217194570137,0.4524886877828055,0.027756829227417467,39.0,0.316411,-0.496555,-0.435522,0.715385,0.666102,0.694686,0.623638,0.354711,0.291994,0.575335,0.618755,0.017666,lb144,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,758,614,757,enge_unruhige_fallend,fallend,-0.2254791431792559,0.6388575723412251,0.032621403816443274,50.0,-0.109492,-0.552747,-0.301569,0.413196,0.70927,0.537547,0.496368,0.373653,0.267306,0.589247,0.579101,0.033822,lb144,enge_unruhige_vorphase_fallend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1290,1146,1289,enge_unruhige_seitwaerts,seitwaerts,0.0377643504531722,0.4154078549848943,0.023602719033232626,30.0,0.099773,-0.467702,-0.229952,0.760481,0.678682,0.726125,0.546522,0.354722,0.28708,0.578896,0.632006,0.039427,lb144,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1603,1459,1602,enge_unruhige_steigend,steigend,0.22658610271903326,0.5664652567975831,0.030683534743202415,46.0,0.25322,-0.629011,-0.370926,0.664137,0.568858,0.62412,0.553622,0.369351,0.278083,0.582062,0.588446,0.017747,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1611,1467,1610,enge_unruhige_fallend,fallend,-0.18860807242549982,0.5658242172764995,0.03274445701831594,41.0,-0.00031,-0.653345,-0.302853,0.548797,0.597268,0.569155,0.478746,0.371073,0.273839,0.587575,0.596757,0.019222,lb144,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,1907,1763,1906,enge_unruhige_steigend,steigend,0.604001510003775,0.7927519818799547,0.028312570781426953,34.0,0.099601,-0.465319,-0.22862,0.620939,0.678682,0.645191,0.556933,0.366595,0.273338,0.586009,0.635153,0.041701,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,2005,1861,2004,weite_unruhige_steigend,steigend,0.18846588767433095,1.0554089709762533,0.05627800812497382,49.0,-0.182487,-0.732235,-0.301782,0.487334,0.559071,0.517464,0.409498,0.36523,0.269097,0.61879,0.604365,0.030318,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_mittel | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,2087,1943,2086,weite_unruhige_seitwaerts,seitwaerts,0.11295180722891565,0.9412650602409639,0.062489541499330656,64.0,0.632905,-0.37047,-0.435238,0.68736,0.636052,0.665811,0.732724,0.364757,0.278553,0.584643,0.638118,0.037387,lb144,enge_unruhige_vorphase_seitwaerts,sicht_stabil_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_seitwaerts | sicht_stabil_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,2878,2734,2877,weite_unruhige_steigend,steigend,0.33582089552238803,1.0447761194029852,0.03912728026533997,45.0,0.588093,-0.399223,-0.366296,0.730724,0.649827,0.696748,0.716451,0.362672,0.280013,0.583058,0.640841,0.034402,lb144,enge_unruhige_vorphase_steigend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,3541,3397,3540,weite_unruhige_fallend,fallend,-0.4447739065974796,1.0748702742772425,0.04118276912939626,34.0,-0.224924,-0.491674,-0.152681,0.722547,0.678682,0.704124,0.449283,0.355759,0.285221,0.578318,0.643202,0.035121,lb144,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,4958,4814,4957,enge_unruhige_fallend,fallend,-0.33210332103321033,0.5904059040590406,0.035875358753587536,44.0,0.12574,-0.59714,-0.429342,0.682765,0.741519,0.707442,0.535123,0.385608,0.281193,0.623522,0.62422,0.021012,lb144,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,offener_feldkontakt,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | offener_feldkontakt,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,5138,4994,5137,enge_unruhige_steigend,steigend,0.18580453363062058,0.63173541434411,0.0467091952599199,52.0,-0.299961,-0.789614,0.297262,0.301826,-0.359018,0.325846,0.2855,0.389179,0.248366,0.599531,0.610428,0.064716,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,5359,5215,5358,weite_unruhige_fallend,fallend,-0.5185185185185185,0.9259259259259258,0.04038065843621399,46.0,0.328,0.365148,-0.644763,-0.40252,-0.175313,0.307093,0.552647,0.424949,0.200533,0.636713,0.650239,0.049823,lb144,enge_unruhige_vorphase_fallend,sicht_wechselt_gedaempft_mittel,tragende_rekopplung,enge_unruhige_vorphase_fallend | sicht_wechselt_gedaempft_mittel | tragende_rekopplung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,5450,5306,5449,weite_unruhige_fallend,fallend,-0.6312662458225028,1.3367991088005942,0.05286339068366547,54.0,-0.22519,-0.60096,-0.153299,0.503854,0.443776,0.478621,0.432664,0.383384,0.258465,0.597493,0.616348,0.03549,lb144,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hell_getragen_mittel,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hell_getragen_mittel | offene_rekopplung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,6787,6643,6786,weite_unruhige_steigend,steigend,0.9861212563915266,1.241782322863404,0.0494582420258096,49.0,0.249414,-0.610566,-0.35724,0.716154,0.678682,0.700416,0.548742,0.403576,0.274831,0.597635,0.629103,0.017195,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,7754,7610,7753,weite_unruhige_fallend,fallend,-0.2908033442384587,1.0905125408942202,0.05048669170806575,47.0,0.233328,-0.718477,-0.539157,0.635347,0.597268,0.619354,0.54055,0.370745,0.27539,0.58548,0.621442,0.019314,lb144,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,7847,7703,7846,weite_unruhige_steigend,steigend,0.2926115581565472,1.097293343087052,0.04724457449402585,39.0,-0.223995,-0.483615,-0.149718,0.707762,0.66116,0.688189,0.454168,0.358027,0.282291,0.580593,0.645466,0.033542,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9363,9219,9362,weite_unruhige_steigend,steigend,1.5923566878980893,2.0169851380042463,0.07986356845167886,58.0,-0.378273,-0.91347,0.213378,0.317195,0.597268,0.434825,0.217507,0.375708,0.274221,0.584845,0.563461,0.037653,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9428,9284,9427,weite_unruhige_steigend,steigend,2.293577981651376,3.2462949894142556,0.11149337410805302,65.0,0.953543,-0.490862,0.928528,-0.168634,-0.278591,0.214816,0.618163,0.417506,0.212071,0.627171,0.653241,0.069245,lb144,enge_unruhige_vorphase_steigend,sicht_stabil_gedaempft_leise,tragende_rekopplung,enge_unruhige_vorphase_steigend | sicht_stabil_gedaempft_leise | tragende_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9429,9285,9428,weite_unruhige_steigend,steigend,2.6492405510420345,3.2144118685976686,0.11283802347030888,64.0,-0.36922,-0.981849,-0.403797,0.150827,0.336148,0.228662,0.315816,0.407618,0.211017,0.625803,0.655708,0.071854,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_leise,tragende_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_leise | tragende_rekopplung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9439,9295,9438,weite_unruhige_steigend,steigend,2.293577981651376,3.211009174311927,0.13109660472045795,69.0,0.154365,-0.957915,0.917626,0.421249,0.188085,0.32332,0.228263,0.385006,0.26213,0.588762,0.573533,0.063114,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_mittel | offene_rekopplung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_3,9487,9343,9486,weite_unruhige_steigend,steigend,2.4219024219024217,4.001404001404001,0.18695643695643696,76.0,-0.039669,0.773098,-0.562248,0.310939,0.35574,0.329755,0.31171,0.382463,0.260222,0.590744,0.583885,0.026218,lb144,weite_unruhige_vorphase_steigend,sicht_wechselt_wechselnd_mittel,offene_rekopplung,weite_unruhige_vorphase_steigend | sicht_wechselt_wechselnd_mittel | offene_rekopplung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,787,643,786,weite_unruhige_steigend,steigend,0.9861212563915266,1.241782322863404,0.0494582420258096,49.0,0.249414,-0.610566,-0.35724,0.719803,0.678682,0.702532,0.548488,0.352393,0.298773,0.569449,0.656338,0.015554,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,1575,1431,1574,weite_unruhige_fallend,fallend,-1.0104655359076147,1.154817755322988,0.04059906171057379,56.0,0.179947,-0.538855,-0.292569,0.619348,0.649827,0.632149,0.558598,0.365065,0.280977,0.579485,0.659787,0.020528,lb144,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,1754,1610,1753,weite_unruhige_fallend,fallend,-0.2908033442384587,1.0905125408942202,0.05048669170806575,47.0,0.233328,-0.718477,-0.539157,0.639001,0.597268,0.621473,0.540296,0.370403,0.275837,0.585149,0.662931,0.032449,lb144,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,1847,1703,1846,weite_unruhige_steigend,steigend,0.2926115581565472,1.097293343087052,0.04724457449402585,39.0,-0.223995,-0.483615,-0.149718,0.711136,0.66116,0.690146,0.453933,0.357796,0.282565,0.580388,0.671307,0.031854,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,PAXG
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3123,2979,3122,weite_unruhige_seitwaerts,seitwaerts,-0.0711743772241993,0.99644128113879,0.02940885725583235,36.0,-0.000215,-0.626583,-0.286273,0.625925,0.501353,0.573604,0.486287,0.372597,0.273067,0.587033,0.649964,0.012585,lb144,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3363,3219,3362,weite_unruhige_steigend,steigend,1.5923566878980893,2.0169851380042463,0.07986356845167886,58.0,-0.378273,-0.91347,0.213378,0.31708,0.597268,0.434759,0.217515,0.376129,0.273982,0.584398,0.616595,0.018036,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3420,3276,3419,weite_unruhige_steigend,steigend,1.9067796610169492,2.9307909604519775,0.09367153170119272,61.0,-0.071457,0.970777,0.837627,0.27678,0.349352,0.307261,0.451688,0.434235,0.173938,0.654225,0.681337,0.150196,lb144,enge_unruhige_vorphase_steigend,sicht_wechselt_gedaempft_mittel,tragende_rekopplung,enge_unruhige_vorphase_steigend | sicht_wechselt_gedaempft_mittel | tragende_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3428,3284,3427,weite_unruhige_steigend,steigend,2.293577981651376,3.2462949894142556,0.11149337410805302,65.0,0.953543,-0.490862,0.928528,-0.168545,-0.278591,0.214765,0.618169,0.417524,0.212011,0.6272,0.683883,0.062071,lb144,enge_unruhige_vorphase_steigend,sicht_stabil_gedaempft_leise,tragende_rekopplung,enge_unruhige_vorphase_steigend | sicht_stabil_gedaempft_leise | tragende_rekopplung,PAXG
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3429,3285,3428,weite_unruhige_steigend,steigend,2.6492405510420345,3.2144118685976686,0.11283802347030888,64.0,-0.36922,-0.981849,-0.403797,0.150951,0.336148,0.228734,0.315807,0.407996,0.210819,0.625372,0.685882,0.074191,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_leise,tragende_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_leise | tragende_rekopplung,PAXG
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_PAXG_6K_16K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_4,3439,3295,3438,weite_unruhige_steigend,steigend,2.293577981651376,3.211009174311927,0.13109660472045795,69.0,0.154365,-0.957915,0.917626,0.423064,0.188085,0.324373,0.228137,0.385367,0.262031,0.588196,0.623911,0.047142,lb144,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_mittel | offene_rekopplung,PAXG
