dataset,pair_index,direction,asset,year,source_file,source_start,target_start,gap_ticks,target_ticks,exact_field_convergence_tick,field_affected_ticks,first_signature_difference,maximum_signature_difference,mean_signature_difference,syntax_different_ticks,syntax_first_difference_tick,syntax_last_difference_tick,syntax_path_exact,syntax_left_episode_count,syntax_right_episode_count,syntax_episode_count_difference,syntax_boundary_difference_count,syntax_node_set_difference_count,syntax_node_observation_difference,syntax_edge_set_difference_count,syntax_edge_observation_difference,order_different_ticks,order_first_difference_tick,order_last_difference_tick,order_path_exact,mean_rank_pair_disagreements,mean_rank_pair_disagreements_when_changed,mean_rank_pair_disagreement_share,maximum_rank_pair_disagreements,order_left_episode_count,order_right_episode_count,order_episode_count_difference,order_boundary_difference_count,order_node_set_difference_count,order_node_observation_difference,order_edge_set_difference_count,order_edge_observation_difference,uses_existing_dio_syntax,activation_order_threshold,field_learning_used,memory_read,memory_written,influences_action
2092_holdout,188,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,7000,6000,64,994,227,226,8.927160767332326e-07,8.927160767332326e-07,7.710342355491502e-09,0,0,0,1,952,952,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,907,907,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,189,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,7000,8000,0,994,303,302,0.0031461252170787756,0.0031461252170787756,2.683219719233388e-05,0,0,0,1,937,937,0,0,0,0,0,0,7,3,26,0,0.007042253521126761,1.0,0.00010670081092616304,1,887,886,1,1,0,13,4,21,1,0,0,0,0,0
2092_holdout,189,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,7000,8000,1,994,303,302,0.0027578704102771837,0.0027578704102771837,2.3536224834098794e-05,0,0,0,1,937,937,0,0,0,0,0,0,5,3,26,0,0.005030181086519115,1.0,7.621486494725931e-05,1,887,886,1,1,0,9,3,17,1,0,0,0,0,0
2092_holdout,189,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,7000,8000,2,994,303,302,0.002418323373250159,0.002418323373250159,2.0650379914409394e-05,0,0,0,1,937,937,0,0,0,0,0,0,5,3,26,0,0.005030181086519115,1.0,7.621486494725931e-05,1,887,886,1,1,0,9,3,17,1,0,0,0,0,0
2092_holdout,189,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,7000,8000,4,994,303,302,0.0018610572194564167,0.0018610572194564167,1.5907487277011084e-05,0,0,0,1,937,937,0,0,0,0,0,0,3,3,9,0,0.0030181086519114686,1.0,4.572891896835559e-05,1,887,887,0,0,0,6,3,10,1,0,0,0,0,0
2092_holdout,189,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,7000,8000,8,994,303,302,0.0011050742562750309,0.0011050742562750309,9.46019018124441e-06,0,0,0,1,937,937,0,0,0,0,0,0,3,3,9,0,0.0030181086519114686,1.0,4.572891896835559e-05,1,887,887,0,0,0,6,3,10,1,0,0,0,0,0
2092_holdout,189,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,7000,8000,16,994,303,302,0.00039247894561900837,0.00039247894561900837,3.3674213467901897e-06,0,0,0,1,937,937,0,0,0,0,0,0,1,4,4,0,0.001006036217303823,1.0,1.5242972989451864e-05,1,887,887,0,0,0,2,3,4,1,0,0,0,0,0
2092_holdout,189,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,7000,8000,32,994,267,266,5.050125573501183e-05,5.050125573501183e-05,4.347400098246038e-07,0,0,0,1,937,937,0,0,0,0,0,0,1,4,4,0,0.001006036217303823,1.0,1.5242972989451864e-05,1,887,887,0,0,0,2,3,4,1,0,0,0,0,0
2092_holdout,189,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,7000,8000,64,994,223,222,8.907264313117239e-07,8.907264313117239e-07,7.703361576155237e-09,0,0,0,1,937,937,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,887,887,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,190,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,7000,0,994,290,289,0.003027108006570612,0.003027108006570612,2.588213818755499e-05,0,0,0,1,926,926,0,0,0,0,0,0,5,4,25,0,0.006036217303822937,1.2,9.145783793671118e-05,2,892,893,1,1,1,9,2,17,1,0,0,0,0,0
2092_holdout,190,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,7000,1,994,290,289,0.002653747296455047,0.002653747296455047,2.270316446388322e-05,0,0,0,1,926,926,0,0,0,0,0,0,5,4,25,0,0.006036217303822937,1.2,9.145783793671118e-05,2,892,893,1,1,1,9,2,17,1,0,0,0,0,0
2092_holdout,190,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,7000,2,994,290,289,0.0023271581909799924,0.0023271581909799924,1.9919468443039557e-05,0,0,0,1,926,926,0,0,0,0,0,0,5,4,25,0,0.006036217303822937,1.2,9.145783793671118e-05,2,892,893,1,1,1,9,2,17,1,0,0,0,0,0
2092_holdout,190,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,7000,4,994,282,281,0.0017910342816354783,0.0017910342816354783,1.5343965602403068e-05,0,0,0,1,926,926,0,0,0,0,0,0,5,4,25,0,0.006036217303822937,1.2,9.145783793671118e-05,2,892,893,1,1,1,9,2,17,1,0,0,0,0,0
2092_holdout,190,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,7000,8,994,282,281,0.0010635263616277828,0.0010635263616277828,9.123627799252321e-06,0,0,0,1,926,926,0,0,0,0,0,0,4,5,25,0,0.004024144869215292,1.0,6.0971891957807455e-05,1,892,893,1,1,0,5,2,13,1,0,0,0,0,0
2092_holdout,190,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,7000,16,994,282,281,0.0003776465893509679,0.0003776465893509679,3.2458815625780953e-06,0,0,0,1,926,926,0,0,0,0,0,0,2,7,25,0,0.002012072434607646,1.0,3.0485945978903728e-05,1,892,892,0,0,0,4,0,8,1,0,0,0,0,0
2092_holdout,190,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,7000,32,994,269,268,4.855245333118888e-05,4.855245333118888e-05,4.184398351664707e-07,0,0,0,1,926,926,0,0,0,0,0,0,1,25,25,0,0.001006036217303823,1.0,1.5242972989451864e-05,1,892,892,0,0,0,2,0,4,1,0,0,0,0,0
2092_holdout,190,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,7000,64,994,236,235,8.544133952822011e-07,8.544133952822011e-07,7.389667672013843e-09,0,0,0,1,926,926,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,892,892,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,191,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,9000,0,994,295,294,0.003027823206281844,0.003027823206281844,2.5801715242668676e-05,0,0,0,1,961,961,0,0,0,0,0,0,7,2,18,0,0.008048289738430584,1.1428571428571428,0.00012194378391561491,2,922,922,0,0,2,12,11,22,1,0,0,0,0,0
2092_holdout,191,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,9000,1,994,295,294,0.002654360108523101,0.002654360108523101,2.26338314195381e-05,0,0,0,1,961,961,0,0,0,0,0,0,7,2,18,0,0.008048289738430584,1.1428571428571428,0.00012194378391561491,2,922,922,0,0,2,12,11,22,1,0,0,0,0,0
2092_holdout,191,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,9000,2,994,295,294,0.002327684011152734,0.002327684011152734,1.9859601632438043e-05,0,0,0,1,961,961,0,0,0,0,0,0,7,2,18,0,0.008048289738430584,1.1428571428571428,0.00012194378391561491,2,922,922,0,0,2,12,11,22,1,0,0,0,0,0
2092_holdout,191,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,9000,4,994,290,289,0.001791422908599352,0.001791422908599352,1.5299148724909463e-05,0,0,0,1,961,961,0,0,0,0,0,0,6,2,18,0,0.007042253521126761,1.1666666666666667,0.00010670081092616304,2,922,922,0,0,2,12,8,18,1,0,0,0,0,0
2092_holdout,191,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,9000,8,994,290,289,0.0010637413139520224,0.0010637413139520224,9.098199406082544e-06,0,0,0,1,961,961,0,0,0,0,0,0,4,2,7,0,0.005030181086519115,1.25,7.621486494725931e-05,2,922,922,0,0,1,8,5,12,1,0,0,0,0,0
2092_holdout,191,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,9000,16,994,282,281,0.00037771423668209354,0.00037771423668209354,3.237460252543314e-06,0,0,0,1,961,961,0,0,0,0,0,0,2,5,6,0,0.002012072434607646,1.0,3.0485945978903728e-05,1,922,922,0,0,2,4,4,6,1,0,0,0,0,0
2092_holdout,191,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,9000,32,994,260,259,4.855926207880147e-05,4.855926207880147e-05,4.1748081478125384e-07,0,0,0,1,961,961,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,922,922,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,191,forward,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,8000,9000,64,994,248,247,8.544695825592544e-07,8.544695825592544e-07,7.377015289763885e-09,0,0,0,1,961,961,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,922,922,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,192,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,9000,8000,0,994,303,302,0.003207247258777828,0.003207247258777828,2.7356840096573423e-05,0,0,0,1,937,937,0,0,0,0,0,0,6,1,26,0,0.006036217303822937,1.0,9.145783793671118e-05,1,887,885,2,2,0,10,3,18,1,0,0,0,0,0
2092_holdout,192,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,9000,8000,1,994,303,302,0.0028114135519946943,0.0028114135519946943,2.3996358811546635e-05,0,0,0,1,937,937,0,0,0,0,0,0,5,3,26,0,0.005030181086519115,1.0,7.621486494725931e-05,1,887,886,1,1,0,9,3,17,1,0,0,0,0,0
2092_holdout,192,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,9000,8000,2,994,303,302,0.0024652590618434037,0.0024652590618434037,2.1054147497939883e-05,0,0,0,1,937,937,0,0,0,0,0,0,5,3,26,0,0.005030181086519115,1.0,7.621486494725931e-05,1,887,886,1,1,0,9,3,17,1,0,0,0,0,0
2092_holdout,192,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,9000,8000,4,994,303,302,0.0018971836521661746,0.0018971836521661746,1.6218802889487933e-05,0,0,0,1,937,937,0,0,0,0,0,0,3,3,9,0,0.0030181086519114686,1.0,4.572891896835559e-05,1,887,887,0,0,0,6,3,10,1,0,0,0,0,0
2092_holdout,192,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,9000,8000,8,994,303,302,0.0011265827418225002,0.0011265827418225002,9.64601906398841e-06,0,0,0,1,937,937,0,0,0,0,0,0,3,3,9,0,0.0030181086519114686,1.0,4.572891896835559e-05,1,887,887,0,0,0,6,3,10,1,0,0,0,0,0
2092_holdout,192,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,9000,8000,16,994,303,302,0.00040019776779158175,0.00040019776779158175,3.4343526179637893e-06,0,0,0,1,937,937,0,0,0,0,0,0,1,4,4,0,0.001006036217303823,1.0,1.5242972989451864e-05,1,887,887,0,0,0,2,3,4,1,0,0,0,0,0
2092_holdout,192,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,9000,8000,32,994,267,266,5.1524390487552724e-05,5.1524390487552724e-05,4.436534593386121e-07,0,0,0,1,937,937,0,0,0,0,0,0,1,4,4,0,0.001006036217303823,1.0,1.5242972989451864e-05,1,887,887,0,0,0,2,3,4,1,0,0,0,0,0
2092_holdout,192,reverse,PAXG,2025,kontrolliert_paxg_2025_5m_16992_PAXGUSDT.csv,9000,8000,64,994,223,222,9.100544207185993e-07,9.100544207185993e-07,7.87237903993594e-09,0,0,0,1,937,937,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,887,887,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,193,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,0,1000,0,994,294,293,0.0032594195809217946,0.0032594195809217946,2.7794287086753386e-05,0,0,0,1,975,975,0,0,0,0,0,0,7,1,29,0,0.01006036217303823,1.4285714285714286,0.00015242972989451862,2,945,945,0,0,1,14,12,20,1,0,0,0,0,0
2092_holdout,193,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,0,1000,1,994,294,293,0.0028568280816640233,0.0028568280816640233,2.4377156452706924e-05,0,0,0,1,975,975,0,0,0,0,0,0,7,1,29,0,0.01006036217303823,1.4285714285714286,0.00015242972989451862,2,945,945,0,0,1,14,12,20,1,0,0,0,0,0
2092_holdout,193,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,0,1000,2,994,294,293,0.002504815312076235,0.002504815312076235,2.138591141677528e-05,0,0,0,1,975,975,0,0,0,0,0,0,7,1,29,0,0.009054325955734407,1.2857142857142858,0.00013718675690506678,2,945,945,0,0,1,14,12,20,1,0,0,0,0,0
2092_holdout,193,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,0,1000,4,994,292,291,0.0019272360670257978,0.0019272360670257978,1.647116820859567e-05,0,0,0,1,975,975,0,0,0,0,0,0,6,2,29,0,0.007042253521126761,1.1666666666666667,0.00010670081092616304,2,945,945,0,0,1,12,14,20,1,0,0,0,0,0
2092_holdout,193,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,0,1000,8,994,292,291,0.0011439963260846423,0.0011439963260846423,9.792997431828843e-06,0,0,0,1,975,975,0,0,0,0,0,0,4,2,12,0,0.005030181086519115,1.25,7.621486494725931e-05,2,945,945,0,0,1,8,9,12,1,0,0,0,0,0
2092_holdout,193,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,0,1000,16,994,281,280,0.00040609165236017014,0.00040609165236017014,3.485002465136781e-06,0,0,0,1,975,975,0,0,0,0,0,0,2,3,12,0,0.002012072434607646,1.0,3.0485945978903728e-05,1,945,945,0,0,0,4,8,8,1,0,0,0,0,0
2092_holdout,193,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,0,1000,32,994,274,273,5.221069583914977e-05,5.221069583914977e-05,4.498606939095661e-07,0,0,0,1,975,975,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,945,945,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,193,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,0,1000,64,994,240,239,9.199929248485117e-07,9.199929248485117e-07,7.973281053881011e-09,0,0,0,1,975,975,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,945,945,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,194,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,0,0,994,306,305,0.0030256896412923498,0.0030256896412923498,2.6016864206146413e-05,0,0,0,1,960,960,0,0,0,0,0,0,8,1,13,0,0.008048289738430584,1.0,0.00012194378391561491,1,921,921,0,4,0,8,6,18,1,0,0,0,0,0
2092_holdout,194,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,0,1,994,306,305,0.002652300729864045,0.002652300729864045,2.2820478033589325e-05,0,0,0,1,960,960,0,0,0,0,0,0,6,1,13,0,0.006036217303822937,1.0,9.145783793671118e-05,1,921,921,0,4,0,6,5,12,1,0,0,0,0,0
2092_holdout,194,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,0,2,994,306,305,0.002325824919093759,0.002325824919093759,2.0022435820383464e-05,0,0,0,1,960,960,0,0,0,0,0,0,5,1,13,0,0.005030181086519115,1.0,7.621486494725931e-05,1,921,921,0,4,0,6,5,12,1,0,0,0,0,0
2092_holdout,194,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,0,4,994,306,305,0.0017901258114505882,0.0017901258114505882,1.5424874348838858e-05,0,0,0,1,960,960,0,0,0,0,0,0,3,5,10,0,0.0030181086519114686,1.0,4.572891896835559e-05,1,921,923,2,2,0,4,3,8,1,0,0,0,0,0
2092_holdout,194,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,0,8,994,294,293,0.0010635042082578683,0.0010635042082578683,9.176315237021921e-06,0,0,0,1,960,960,0,0,0,0,0,0,2,6,10,0,0.002012072434607646,1.0,3.0485945978903728e-05,1,921,922,1,1,0,3,2,7,1,0,0,0,0,0
2092_holdout,194,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,0,16,994,287,286,0.0003783073169095347,0.0003783073169095347,3.27003734876501e-06,0,0,0,1,960,960,0,0,0,0,0,0,2,6,10,0,0.002012072434607646,1.0,3.0485945978903728e-05,1,921,922,1,1,0,3,2,7,1,0,0,0,0,0
2092_holdout,194,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,0,32,994,281,280,4.88689969798126e-05,4.88689969798126e-05,4.2337174767445427e-07,0,0,0,1,960,960,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,921,921,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,194,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,0,64,994,244,243,8.69072512656166e-07,8.69072512656166e-07,7.546712479131584e-09,0,0,0,1,960,960,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,921,921,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,195,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,2000,0,994,303,302,0.0029861997735792702,0.0029861997735792702,2.5580572055825343e-05,0,0,0,1,963,963,0,0,0,0,0,0,9,1,23,0,0.009054325955734407,1.0,0.00013718675690506678,1,932,930,2,4,1,12,13,24,1,0,0,0,0,0
2092_holdout,195,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,2000,1,994,303,302,0.00261862851847113,0.00261862851847113,2.2444831738163725e-05,0,0,0,1,963,963,0,0,0,0,0,0,8,1,23,0,0.008048289738430584,1.0,0.00012194378391561491,1,932,931,1,3,1,11,13,23,1,0,0,0,0,0
2092_holdout,195,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,2000,2,994,303,302,0.0022970614607987962,0.0022970614607987962,1.969868536151192e-05,0,0,0,1,963,963,0,0,0,0,0,0,6,10,23,0,0.006036217303822937,1.0,9.145783793671118e-05,1,932,930,2,4,1,8,13,18,1,0,0,0,0,0
2092_holdout,195,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,2000,4,994,294,293,0.0017690391550126347,0.0017690391550126347,1.5183795194379098e-05,0,0,0,1,963,963,0,0,0,0,0,0,6,10,23,0,0.006036217303822937,1.0,9.145783793671118e-05,1,932,930,2,4,1,8,13,18,1,0,0,0,0,0
2092_holdout,195,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,2000,8,994,282,281,0.0010520122276746003,0.0010520122276746003,9.041669407587886e-06,0,0,0,1,963,963,0,0,0,0,0,0,4,12,23,0,0.004024144869215292,1.0,6.0971891957807455e-05,1,932,929,3,3,1,5,11,13,1,0,0,0,0,0
2092_holdout,195,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,2000,16,994,282,281,0.0003748002388915669,0.0003748002388915669,3.227484824177205e-06,0,0,0,1,963,963,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,932,932,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,195,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,2000,32,994,267,266,4.854604940865079e-05,4.854604940865079e-05,4.191637849517475e-07,0,0,0,1,963,963,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,932,932,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,195,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,1000,2000,64,994,235,234,8.676600356111175e-07,8.676600356111175e-07,7.515160136306836e-09,0,0,0,1,963,963,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,932,932,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,196,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,1000,0,994,294,293,0.0033279657683913527,0.0033279657683913527,2.837273235596214e-05,0,0,0,1,975,975,0,0,0,0,0,0,7,1,29,0,0.01006036217303823,1.4285714285714286,0.00015242972989451862,2,945,945,0,0,1,14,12,20,1,0,0,0,0,0
2092_holdout,196,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,1000,1,994,294,293,0.0029169531669283703,0.0029169531669283703,2.4884983249693014e-05,0,0,0,1,975,975,0,0,0,0,0,0,7,1,29,0,0.01006036217303823,1.4285714285714286,0.00015242972989451862,2,945,945,0,0,1,14,12,20,1,0,0,0,0,0
2092_holdout,196,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,1000,2,994,294,293,0.002557574006171669,0.002557574006171669,2.183184880808254e-05,0,0,0,1,975,975,0,0,0,0,0,0,7,1,29,0,0.01006036217303823,1.4285714285714286,0.00015242972989451862,2,945,945,0,0,1,14,12,20,1,0,0,0,0,0
2092_holdout,196,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,1000,4,994,292,291,0.001967897426607239,0.001967897426607239,1.6815251608549236e-05,0,0,0,1,975,975,0,0,0,0,0,0,6,1,12,0,0.008048289738430584,1.3333333333333333,0.00012194378391561491,2,945,945,0,0,1,12,9,16,1,0,0,0,0,0
2092_holdout,196,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,1000,8,994,292,291,0.0011682158951194536,0.0011682158951194536,9.998258842056085e-06,0,0,0,1,975,975,0,0,0,0,0,0,4,2,12,0,0.005030181086519115,1.25,7.621486494725931e-05,2,945,945,0,0,1,8,9,12,1,0,0,0,0,0
2092_holdout,196,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,1000,16,994,281,280,0.00041474206771310515,0.00041474206771310515,3.558439527557237e-06,0,0,0,1,975,975,0,0,0,0,0,0,2,3,12,0,0.002012072434607646,1.0,3.0485945978903728e-05,1,945,945,0,0,0,4,8,8,1,0,0,0,0,0
2092_holdout,196,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,1000,32,994,274,273,5.3330397065121105e-05,5.3330397065121105e-05,4.5938814126961616e-07,0,0,0,1,975,975,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,945,945,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,196,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,1000,64,994,240,239,9.395847230453044e-07,9.395847230453044e-07,8.140770113278462e-09,0,0,0,1,975,975,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,945,945,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,197,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,3000,0,994,290,289,0.0034331557097185845,0.0034331557097185845,2.8386922676441743e-05,0,0,0,1,975,975,0,0,0,0,0,0,12,1,18,0,0.014084507042253521,1.1666666666666667,0.0002134016218523261,2,938,938,0,0,4,22,23,32,1,0,0,0,0,0
2092_holdout,197,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,3000,1,994,290,289,0.003006913143035651,0.003006913143035651,2.489672685370812e-05,0,0,0,1,975,975,0,0,0,0,0,0,11,1,18,0,0.013078470824949699,1.1818181818181819,0.00019815864886287422,2,938,938,0,0,4,20,20,28,1,0,0,0,0,0
2092_holdout,197,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,3000,2,994,287,286,0.002634649487166232,0.002634649487166232,2.1841623149048797e-05,0,0,0,1,975,975,0,0,0,0,0,0,10,2,18,0,0.013078470824949699,1.3,0.00019815864886287422,3,938,938,0,0,4,20,20,28,1,0,0,0,0,0
2092_holdout,197,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,3000,4,994,287,286,0.0020247491330414036,0.0020247491330414036,1.6822158716389314e-05,0,0,0,1,975,975,0,0,0,0,0,0,10,2,18,0,0.013078470824949699,1.3,0.00019815864886287422,3,938,938,0,0,4,20,20,28,1,0,0,0,0,0
2092_holdout,197,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,3000,8,994,287,286,0.0011996153779157293,0.0011996153779157293,1.0002011990779235e-05,0,0,0,1,975,975,0,0,0,0,0,0,7,2,18,0,0.007042253521126761,1.0,0.00010670081092616304,1,938,938,0,0,3,14,15,22,1,0,0,0,0,0
2092_holdout,197,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,3000,16,994,286,285,0.0004246484580784273,0.0004246484580784273,3.5598579991513155e-06,0,0,0,1,975,975,0,0,0,0,0,0,1,2,2,0,0.001006036217303823,1.0,1.5242972989451864e-05,1,938,938,0,0,0,2,1,4,1,0,0,0,0,0
2092_holdout,197,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,3000,32,994,260,259,5.434374041671068e-05,5.434374041671068e-05,4.59643919602268e-07,0,0,0,1,975,975,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,938,938,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,197,forward,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,2000,3000,64,994,240,239,9.487182729625565e-07,9.487182729625565e-07,8.147418624701513e-09,0,0,0,1,975,975,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,938,938,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,198,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,3000,2000,0,994,303,302,0.003062362870513766,0.003062362870513766,2.61949158377545e-05,0,0,0,1,963,963,0,0,0,0,0,0,7,2,23,0,0.007042253521126761,1.0,0.00010670081092616304,1,932,930,2,4,1,8,13,22,1,0,0,0,0,0
2092_holdout,198,reverse,XRP,2024,kontrolliert_xrp_2024_5m_17k_XRPUSDT.csv,3000,2000,1,994,303,302,0.002684779106785216,0.002684779106785216,2.2978635079701406e-05,0,0,0,1,963,963,0,0,0,0,0,0,7,2,23,0,0.007042253521126761,1.0,0.00010670081092616304,1,932,930,2,4,1,8,13,22,1,0,0,0,0,0
