family,late_role_reading,repro_reading,source_count,sources,token_count,tokens,world_count,worlds,record_count,observations_total,neighbor_count_total,avg_rekopplung,avg_strain,avg_center_share,avg_open_share,avg_rand_share
dio_0or4,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1pyfvw3,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,9,18,0.546187,0.347054,0.0,0.0,1.0
dio_0rbl,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_031n5bh,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,9,18,0.604364,0.257902,0.222222,0.222222,0.555556
dio_18ly,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,2,"dio_18ly,dio_mcm_episode_0u28mxz",4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",2,9,17,0.543298,0.393334,0.0,0.0,1.0
dio_1vkk,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1c86c4t,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,9,16,0.618748,0.215926,0.333333,0.444444,0.222222
dio_13ud,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0z798i5,3,"SOL2024_15M,SOL2025_15M,SOL2025_30M",1,9,15,0.586565,0.28586,0.0,0.222222,0.777778
dio_0akn,spaeter_spannungsrand,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_1fc319h,1,STRESS10K_REPRO,1,9,13,0.567212,0.4147,0.0,0.0,1.0
dio_0lcz,spaeter_zentrumskandidat,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_1tzi2la,1,STABLE10K_REPRO,1,9,6,0.647327,0.180501,0.888889,0.111111,0.0
dio_0pcx,spaeter_zentrumskandidat,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_037i64j,1,STABLE10K_REPRO,1,9,2,0.637263,0.193805,0.777778,0.111111,0.111111
dio_1a05,spaete_offene_varianz,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_1h04rtw,1,STABLE10K_REPRO,1,9,2,0.637088,0.209104,0.555556,0.444444,0.0
dio_0ih1,spaete_rekopplung,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_1slrx1m,1,STABLE10K_REPRO,1,9,1,0.649112,0.19756,0.777778,0.0,0.222222
dio_0bit,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1n72lbg,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,8,16,0.583682,0.271202,0.0,0.5,0.5
dio_0lkp,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1syxy7b,3,"SOL2024_15M,SOL2024_30M,SOL2025_15M",1,8,16,0.561417,0.329687,0.0,0.0,1.0
dio_0nsf,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_12sn01q,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,8,16,0.595045,0.281234,0.125,0.25,0.625
dio_10s6,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1emjrb8,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,8,16,0.548075,0.362462,0.0,0.0,1.0
dio_1p08,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_05jpj2j,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",1,8,15,0.598693,0.260328,0.125,0.5,0.375
dio_1mqy,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1h35udc,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,8,14,0.560347,0.351894,0.0,0.0,1.0
dio_0n5a,spaete_offene_varianz,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_0ifxej6,1,STRESS10K_REPRO,1,8,12,0.63147,0.217529,0.5,0.5,0.0
dio_0dg4,spaeter_zentrumskandidat,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_0x7d4av,1,STABLE10K_REPRO,1,8,7,0.635564,0.206402,0.75,0.25,0.0
dio_1sle,spaete_rekopplung,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_04e9yp5,1,STRESS10K_REPRO,1,8,6,0.64813,0.19058,0.875,0.125,0.0
dio_00sh,spaeter_zentrumskandidat,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_1h04rtw,1,STRESS10K_REPRO,1,8,4,0.632895,0.200608,0.875,0.125,0.0
dio_1hmu,spaeter_zentrumskandidat,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_1d26rcr,1,STRESS10K_REPRO,1,8,4,0.631752,0.219987,0.625,0.25,0.125
dio_0b0i,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1yhjiow,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",1,7,14,0.605202,0.268688,0.142857,0.285714,0.571429
dio_0uu4,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1y7n2hw,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",1,7,14,0.588446,0.285667,0.0,0.571429,0.428571
dio_0wa7,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0wa7,3,"SOL2024_15M,SOL2024_30M,SOL2025_15M",1,7,14,0.641995,0.12786,0.714286,0.285714,0.0
dio_0xbm,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_02rnjmi,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,7,14,0.59399,0.261291,0.142857,0.571429,0.285714
dio_149h,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0829g7v,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,7,14,0.609713,0.238987,0.428571,0.285714,0.285714
dio_19kj,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,2,"dio_19kj,dio_mcm_episode_1bx9vep",3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",2,7,14,0.561523,0.357424,0.0,0.0,1.0
dio_1gyv,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_11rw4e1,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,7,14,0.565629,0.358309,0.0,0.0,1.0
dio_1qli,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1bnp5n8,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,7,14,0.601319,0.250916,0.285714,0.285714,0.428571
dio_1rab,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1whm7re,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,7,14,0.561256,0.36367,0.0,0.0,1.0
dio_0168,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1xnzd6i,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,7,13,0.61827,0.219451,0.428571,0.428571,0.142857
dio_01u2,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1hxgbjy,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,7,13,0.551962,0.35862,0.0,0.0,1.0
dio_0efo,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0efo,2,"SOL2024_30M,SOL2025_30M",1,7,13,0.60521,0.396447,0.0,0.0,1.0
dio_19gc,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1wrltgd,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",1,7,13,0.554284,0.334209,0.0,0.0,1.0
dio_1iyd,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0zgzdp7,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,7,13,0.596877,0.235782,0.0,0.857143,0.142857
dio_0b4p,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_07k4muz,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,7,12,0.565437,0.293594,0.0,0.0,1.0
dio_10ic,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_119pvxp,3,"SOL2024_15M,SOL2025_15M,SOL2025_30M",1,7,12,0.552514,0.344583,0.0,0.0,1.0
dio_04yo,spaete_rekopplung,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_12zl3pt,1,STABLE10K_REPRO,1,7,5,0.662318,0.154206,1.0,0.0,0.0
dio_1rte,spaete_offene_varianz,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_1aw9cau,1,STRESS10K_REPRO,1,7,5,0.624709,0.220225,0.428571,0.428571,0.142857
dio_00qt,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_13w9qpx,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,6,12,0.600878,0.211434,0.166667,0.833333,0.0
dio_02uw,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0itly5p,2,"SOL2024_30M,SOL2025_30M",1,6,12,0.556532,0.347385,0.0,0.0,1.0
dio_08lm,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_03ycycb,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,6,12,0.560704,0.345113,0.0,0.0,1.0
dio_0f2w,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0f2w,2,"SOL2024_15M,SOL2025_15M",1,6,12,0.645973,0.130982,0.666667,0.333333,0.0
dio_0fkn,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1haxajw,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,6,12,0.584494,0.273523,0.0,0.666667,0.333333
dio_0jud,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1xthm3h,3,"SOL2024_15M,SOL2024_30M,SOL2025_15M",1,6,12,0.602686,0.242727,0.166667,0.5,0.333333
dio_0m0l,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1hz0mlh,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,6,12,0.597199,0.256873,0.166667,0.5,0.333333
dio_0qm9,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,2,"dio_0qm9,dio_mcm_episode_12yn8s8",3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",2,6,12,0.552015,0.303986,0.0,0.0,1.0
dio_0uy5,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0uy5,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",1,6,12,0.638436,0.206732,0.666667,0.0,0.333333
dio_164l,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_164l,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,6,12,0.656944,0.152924,1.0,0.0,0.0
dio_167o,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_12inecr,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,6,12,0.606353,0.206545,0.166667,0.833333,0.0
dio_1e71,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0jwtnxv,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,6,12,0.546974,0.380008,0.0,0.0,1.0
dio_1fdu,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1fdu,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,6,12,0.633076,0.134032,0.333333,0.666667,0.0
dio_1gwe,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0rh7zse,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,6,12,0.596098,0.303681,0.0,0.333333,0.666667
dio_1pxy,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0z6zs08,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",1,6,12,0.604583,0.285263,0.0,0.333333,0.666667
dio_1uc6,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0ts9190,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,6,12,0.567596,0.336126,0.0,0.0,1.0
dio_1y8n,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0485zn5,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,6,12,0.55147,0.336435,0.0,0.0,1.0
dio_03js,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1ocun1t,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,6,11,0.617961,0.233116,0.166667,0.666667,0.166667
dio_0oei,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_12bfnxk,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,6,10,0.539783,0.348982,0.0,0.0,1.0
dio_0s0u,spaeter_zentrumskandidat,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_0wxdilw,1,STABLE10K_REPRO,1,6,6,0.644525,0.194154,0.666667,0.166667,0.166667
dio_0lit,spaete_rekopplung,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_1gn3vyf,1,STRESS10K_REPRO,1,6,4,0.679836,0.126865,1.0,0.0,0.0
dio_1tg9,spaete_rekopplung,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_0c96x68,1,STRESS10K_REPRO,1,6,3,0.667129,0.148781,1.0,0.0,0.0
dio_18nu,spaete_offene_varianz,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_0c96x68,1,STABLE10K_REPRO,1,6,2,0.656369,0.180535,0.5,0.5,0.0
dio_1m0g,spaete_rekopplung,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_1gn3vyf,1,STABLE10K_REPRO,1,6,2,0.669756,0.131611,1.0,0.0,0.0
dio_0ehy,spaeter_zentrumskandidat,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_0y50lf3,1,STRESS10K_REPRO,1,6,1,0.639558,0.188424,0.666667,0.166667,0.166667
dio_01kq,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0r78e3f,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,5,10,0.589316,0.30426,0.0,0.2,0.8
dio_03u5,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_03u5,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",1,5,10,0.657847,0.158913,1.0,0.0,0.0
dio_04bz,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_04bz,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,5,10,0.629143,0.142348,0.4,0.6,0.0
dio_04gx,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,2,"dio_04gx,dio_mcm_episode_10xxbb4",4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",2,5,10,0.549861,0.358722,0.0,0.0,1.0
dio_04ki,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_04ki,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,5,10,0.668505,0.138604,1.0,0.0,0.0
dio_09sr,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,2,"dio_09sr,dio_mcm_episode_1hx4ng9",3,"SOL2024_15M,SOL2024_30M,SOL2025_15M",2,5,10,0.559616,0.301797,0.0,0.0,1.0
dio_0c2f,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0c2f,3,"SOL2024_15M,SOL2024_30M,SOL2025_15M",1,5,10,0.637272,0.405845,0.0,0.0,1.0
dio_0dtt,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0dtt,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,5,10,0.61367,0.164116,0.2,0.8,0.0
dio_0f19,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1x9iepj,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,5,10,0.60013,0.245695,0.0,0.6,0.4
dio_0gqk,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0n9n1le,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",1,5,10,0.552807,0.362053,0.0,0.0,1.0
dio_0iag,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_02sh01e,2,"SOL2025_15M,SOL2025_30M",1,5,10,0.57923,0.25624,0.0,0.8,0.2
dio_0s6w,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0s6w,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,5,10,0.594053,0.283494,0.0,0.4,0.6
dio_0st3,spaeter_uebergangsraum,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_0st3,3,"SOL2024_15M,SOL2025_15M,SOL2025_30M",1,5,10,0.650549,0.176634,0.8,0.0,0.2
dio_1167,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,2,"dio_1167,dio_mcm_episode_05iymjf",3,"SOL2024_15M,SOL2025_15M,SOL2025_30M",2,5,10,0.609497,0.21655,0.125,0.75,0.125
dio_18fu,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_18fu,3,"SOL2024_15M,SOL2025_15M,SOL2025_30M",1,5,10,0.629724,0.142579,0.4,0.6,0.0
dio_1ar1,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1ar1,2,"SOL2025_15M,SOL2025_30M",1,5,10,0.63073,0.151973,0.4,0.6,0.0
dio_1dbp,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_0j5grh9,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,5,10,0.597313,0.260145,0.2,0.4,0.4
dio_1kg8,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1kg8,3,"SOL2024_15M,SOL2024_30M,SOL2025_15M",1,5,10,0.638718,0.126478,0.4,0.6,0.0
dio_1n1q,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1k5gf6o,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,5,10,0.603149,0.323308,0.2,0.2,0.6
dio_1s0g,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1s0g,2,"SOL2024_15M,SOL2024_30M",1,5,10,0.635787,0.142781,0.6,0.4,0.0
dio_1u5m,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_08m8nlt,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,5,10,0.603869,0.306665,0.0,0.2,0.8
dio_1y3z,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,2,"dio_1y3z,dio_mcm_episode_0t3ieq8",2,"SOL2024_30M,SOL2025_30M",2,5,10,0.571169,0.358625,0.0,0.0,1.0
dio_1yc5,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_1yc5,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,5,10,0.552644,0.371397,0.0,0.0,1.0
dio_0bgf,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_146hv0m,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,5,9,0.605926,0.282544,0.2,0.2,0.6
dio_15xp,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_137ykdm,3,"SOL2024_15M,SOL2024_30M,SOL2025_30M",1,5,9,0.564655,0.370265,0.0,0.0,1.0
dio_1e71,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_06002no,3,"SOL2024_15M,SOL2024_30M,SOL2025_15M",1,5,9,0.594415,0.259018,0.0,0.8,0.2
dio_1gre,spaeter_spannungsrand,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_07a5160,4,"SOL2024_15M,SOL2024_30M,SOL2025_15M,SOL2025_30M",1,5,9,0.564601,0.38076,0.0,0.0,1.0
dio_1iun,spaete_offene_varianz,spaet_lokal,1,962_MCM_VERDICHTUNGSZONEN_ACHTE_WELTGRUPPE.csv,1,dio_mcm_episode_1kpfmkm,3,"SOL2024_30M,SOL2025_15M,SOL2025_30M",1,5,9,0.607664,0.238697,0.0,0.8,0.2
dio_06sd,spaeter_spannungsrand,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_1fc319h,1,STABLE10K_REPRO,1,5,7,0.569759,0.402554,0.0,0.0,1.0
dio_0l7i,spaete_offene_varianz,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_0yfw60g,1,STRESS10K_REPRO,1,5,6,0.635068,0.230234,0.4,0.6,0.0
dio_0ox4,spaete_rekopplung,spaet_lokal,1,973_MCM_VERDICHTUNGSZONEN_NEUNTE_WELTGRUPPE.csv,1,dio_mcm_episode_15gh6qd,1,STABLE10K_REPRO,1,5,5,0.659122,0.158288,1.0,0.0,0.0
dio_1vt3,spaete_offene_varianz,spaet_lokal,1,977_MCM_VERDICHTUNGSZONEN_ZEHNTE_STRESSWELT.csv,1,dio_mcm_episode_1se7ta6,1,STRESS10K_REPRO,1,5,4,0.640031,0.20611,0.4,0.6,0.0
