row_type,sources,real_family_observations,families,asset_family_pairs,profile_states,dominant_qualities,family,appearances,asset_count,window_count,dominant_attachment_quality,dominant_attachment_count,second_attachment_quality,second_attachment_count,attachment_quality_gap,attachment_profile_state,attachment_profile,dominant_family_reading,family_reading_profile,dominant_role,role_profile,asset_profile,mean_total_count,mean_phase_presence,mean_afterimage_delta,mean_temporal_delta,mean_strain_delta,mean_field_edge_score,asset,source_report,window_start,family_reading,total_count,phase_presence,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,attachment_quality,attachment_source_reading,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score
,,,,,,,dio_1q85,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,83,3,0.2850545679723502,0.13385543663594457,0.009602168202764966,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_1gp2,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,80,3,0.33200860714285707,0.1627145059523809,0.014647934523809497,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_07o8,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,79,3,0.3193645144230769,0.1509702259615383,0.013235180288461545,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_17ct,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,73,3,0.399449272232305,0.18938580943738648,0.016151700544464603,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_0nlj,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,72,3,0.33234549999999985,0.15317265384615386,0.01074384615384616,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_0g2r,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,67,3,0.3846759569377992,0.17477805502392352,0.012361198564593306,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_1oye,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,66,3,0.35036641272727276,0.16701668727272734,0.00971939818181819,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_05ap,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,66,3,0.38917049346405225,0.18773873202614377,0.009883388888888872,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_1772,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,65,3,0.43414027554179574,0.2047184396284829,0.014597297213622296,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_0jqc,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,63,3,0.3246846,0.15259372000000015,0.010800080000000017,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_12fw,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,61,3,0.4653261754385965,0.22313183508771917,0.016497954385964908,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_04uf,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,60,3,0.43983065441176467,0.2075904301470589,0.011694091911764709,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_1xrt,,,,,,,,,,,,,field_stabil,,,,,,,,,PAXG,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,56,3,0.340320922459893,0.16284007486631014,0.011411711229946525,offen_gemischt,graduell_gemischt,0.0,0.014619883040935672,0.014725615352569277,0.005628108582088842,0.00963200595861977
,,,,,,,dio_104t,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,688,3,0.04579686857808707,0.026281881377776206,0.0003680208502524762,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_155c,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,511,3,0.059381959758152414,0.03496071701853498,0.0030806483298642107,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0l7p,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,460,3,0.06627141526338509,0.03358312683506037,0.0018001420912492905,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0m9z,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,444,3,0.0715336000816994,0.03876556576797385,0.0031419003267973977,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0h9h,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,284,3,0.1187870181295324,0.06056092473118291,0.0033070532633158456,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_14wj,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,240,3,0.10390709576098056,0.05737142671092943,0.0031919463738508957,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_00ly,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,184,3,0.1683436407685882,0.08298791562238927,0.006435085213032571,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_06s7,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,159,3,0.19449337500000008,0.09912459935897433,0.004988075320512819,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0oc3,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,156,3,0.18666441885964913,0.09071630701754385,0.005944122807017532,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_1lsu,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,156,3,0.15077060052910052,0.07595440740740744,0.0034381481481481346,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_17ct,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,143,3,0.19269587581699354,0.09605455718954248,0.0077747401960784335,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_06er,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,140,3,0.18610779849340864,0.09061927275580672,0.005109277777777782,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0obq,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,130,3,0.18107046556350626,0.09066547629695898,0.006978033989266524,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0dd2,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,127,3,0.17726869169960469,0.08020522397891972,0.005295164031620531,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_00ja,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,122,3,0.3035601857142858,0.14423861904761903,0.010052266666666643,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0pz6,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,121,3,0.20118023512544803,0.10064808673835113,0.005221986379928295,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_1kpz,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,115,3,0.25225962619047604,0.12572470714285722,0.0067473396825396825,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0tay,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,107,3,0.23744042209856908,0.11607117011128787,0.005749115262321136,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_1q85,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,107,3,0.24564130357142855,0.12042198125000003,0.009256362500000004,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_1ewh,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,104,3,0.28047096684350137,0.139503372679045,0.011543722811671042,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_169a,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,88,3,0.23989396336996338,0.1154340036630036,0.007272296703296738,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_1r55,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,86,3,0.2248495452196383,0.10946489211886301,0.00726988824289404,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_04uf,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,79,3,0.3352141249999999,0.15775180952380952,0.011197119047619025,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_19pg,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,78,3,0.29983358717948705,0.1478616923076923,0.007350115384615358,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0g2r,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,78,3,0.4532815768115941,0.2199850550724637,0.007153249275362317,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_1fll,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,75,3,0.2710193422939068,0.12859140232974908,0.008287426523297475,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0z9t,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,75,3,0.2803787,0.13436363333333323,0.008150633333333324,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_10dv,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,74,3,0.27817115384615376,0.1409106658653846,0.0066711346153846,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_1492,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,74,3,0.44578061666666674,0.21803128333333333,0.010636099999999982,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_03uk,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,73,3,0.3085693712374582,0.15263107469342263,0.008969918617614259,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_09bn,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,73,3,0.35802697173913056,0.16769430217391312,0.010549717391304336,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_1gp2,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,68,3,0.3824664950980392,0.19083477941176474,0.014281098039215706,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0jkk,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,68,3,0.469379337254902,0.22287266274509787,0.017452741176470582,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_0nlj,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,68,3,0.3417031388888888,0.15917794444444433,0.010299055555555547,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_05yg,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,67,3,0.35471532736572897,0.16557258056265978,0.01885981074168802,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_17db,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,66,3,0.30190294322344324,0.14731094322344318,0.009265529304029324,offen_gemischt,graduell_gemischt,0.03428571428571425,0.00924369747899162,0.003310852009677928,0.0023542953019725227,0.01358086453372236
,,,,,,,dio_104t,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,685,3,0.05157807114624513,0.027115387022397797,0.0025670971673254217,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_155c,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,524,3,0.05544345372928172,0.031037440003452876,0.0010397175414364745,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_0l7p,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,472,3,0.06905362005082938,0.03575211409844836,0.004246645197966831,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_0m9z,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,455,3,0.06970924513495447,0.03517519132913405,0.003053216525319341,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_0h9h,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,300,3,0.11100498990291263,0.057286189902912676,0.006197872233009688,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_14wj,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,249,3,0.11741983689839564,0.05813668283677109,0.0032865720651897024,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_00ly,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,173,3,0.15975905307029725,0.08108665518199498,0.004347937482634068,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_17ct,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,166,3,0.1687036428571429,0.08694458928571436,0.0029932142857142796,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_0oc3,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,157,3,0.1630828686106347,0.0833989969125214,0.008024706689536892,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_1lsu,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,150,3,0.18510892198581563,0.08486556467409667,0.00964089631881121,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_06s7,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,143,3,0.20462800837257988,0.09990134850863408,0.007779850340136035,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_0pz6,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,133,3,0.24759723503325937,0.1151835155210642,0.008651710643015509,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_06er,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,130,3,0.17003333084947836,0.08167476341281665,0.00689117287630403,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_00ja,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,128,3,0.2969393425925926,0.14872886111111105,0.011283854166666663,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
,,,,,,,dio_0obq,,,,,,,,,,,,,field_stabil,,,,,,,,,XRP,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,125,3,0.20274052804642162,0.09646194584139267,0.004526277562862641,kernnah_ohne_feldzeit,graduell_kernnaehe_ohne_feldzeitvorsprung,0.03428571428571425,0.026232114467408585,0.00020846296095386463,-0.0010738099687232772,0.02024607803059702
