world;source_debug;start_tick;end_tick;duration;pressure_threshold_p90;alignment_threshold_p10;avg_pressure;avg_alignment;avg_asymmetry;avg_coherence;avg_strain;avg_rekopplung;pre8_rekopplung;post8_rekopplung;pre8_strain;post8_strain;dominant_effect;dominant_family;dominant_mcm_episode_preview;post_state
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1733;1733;1;0.30466419999999994;0.7610563;0.327338;0.758812;-0.083537;0.464172;0.239602;0.623283;0.649354875;0.65282725;0.18415575;0.179687375;tragend_unruhig;dio_1kz5;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1798;1801;4;0.30466419999999994;0.7610563;0.412384;0.66499475;-0.1726;0.45443500000000003;0.3112125;0.58192075;0.6483655;0.639478375;0.180497;0.198349375;kippend;dio_0z4p;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1860;1860;1;0.30466419999999994;0.7610563;0.348313;0.758332;0.206267;0.342274;0.237317;0.619353;0.643684375;0.59401775;0.196982375;0.28002175;tragend_unruhig;dio_0731;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1863;1868;6;0.30466419999999994;0.7610563;0.3902355;0.6043936666666667;0.20656683333333334;0.2549095;0.27410216666666665;0.5943888333333334;0.622527625;0.62447775;0.23132350000000002;0.228764875;kippend;dio_0ihv;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1875;1876;2;0.30466419999999994;0.7610563;0.406268;0.7336395;-0.230597;0.5476405;0.297473;0.5959030000000001;0.629965625;0.637499875;0.213426375;0.21992325000000001;kippend;dio_0ydt;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1878;1878;1;0.30466419999999994;0.7610563;0.380265;0.694291;-0.32263;0.563952;0.230346;0.653623;0.623853125;0.63585475;0.233242875;0.21118175;tragend_unruhig;dio_0kfp;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1883;1883;1;0.30466419999999994;0.7610563;0.350729;0.572872;-0.04163;0.209009;0.248896;0.607642;0.62922925;0.637737625;0.240500875;0.196046625;tragend_unruhig;dio_136e;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1887;1887;1;0.30466419999999994;0.7610563;0.312241;0.709477;0.193262;0.285333;0.236427;0.61101;0.63585475;0.634543875;0.21118175;0.2051595;tragend_unruhig;dio_1el4;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1895;1896;2;0.30466419999999994;0.7610563;0.46450199999999997;0.6302885;-0.1929185;0.3393315;0.322405;0.574435;0.640949625;0.63671475;0.189954125;0.2051985;kippend;dio_050x;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1898;1899;2;0.30466419999999994;0.7610563;0.3349565;0.693525;0.006155000000000001;0.3777105;0.24923;0.6117015;0.628685625;0.644517125;0.219056;0.188464875;tragend_unruhig;dio_1q1i;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1907;1907;1;0.30466419999999994;0.7610563;0.391908;0.637929;0.061989;0.301131;0.302385;0.577078;0.65074725;0.6332059999999999;0.1814375;0.2107735;kippend;dio_16nt;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1915;1915;1;0.30466419999999994;0.7610563;0.347332;0.623241;-0.005951;0.243088;0.23678;0.618041;0.628085625;0.614627;0.21897412500000002;0.232704625;tragend_unruhig;dio_0uwn;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1918;1919;2;0.30466419999999994;0.7610563;0.356767;0.730998;0.21849500000000002;0.39968950000000003;0.2558475;0.608564;0.6363665;0.6238775;0.20882775;0.220501125;tragend_unruhig;dio_1v18;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1921;1921;1;0.30466419999999994;0.7610563;0.364064;0.651386;0.028026;0.228519;0.254539;0.602006;0.625303375;0.62930425;0.228484875;0.21435625;tragend_unruhig;dio_1b6k;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1949;1951;3;0.30466419999999994;0.7610563;0.4052826666666667;0.712411;0.14028066666666666;0.3053683333333333;0.28294766666666665;0.591511;0.626230625;0.62556225;0.2201165;0.22831925;tragend_unruhig;dio_1qhs;dio_mcm_episode_0lftb09;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1958;1958;1;0.30466419999999994;0.7610563;0.404003;0.663075;-0.211366;0.51262;0.316888;0.581332;0.623175;0.599513375;0.224388875;0.27695112499999996;kippend;dio_1i8j;dio_mcm_episode_085wm7v;kippnah_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1961;1964;4;0.30466419999999994;0.7610563;0.472955;0.61334675;-0.286003;0.31179925000000003;0.317917;0.5772072500000001;0.625088875;0.631109;0.22709925;0.217644375;kippend;dio_1hva;dio_mcm_episode_1927mcg;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;1968;1968;1;0.30466419999999994;0.7610563;0.348769;0.73862;0.003256;0.484032;0.246959;0.623449;0.59895025;0.636471125;0.277149;0.202594875;tragend_unruhig;dio_1ppk;dio_mcm_episode_1acdaev;rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2062;2062;1;0.30466419999999994;0.7610563;0.337556;0.611405;-0.031501;0.288111;0.260372;0.600136;0.643098;0.636639;0.19727975;0.198417375;tragend_unruhig;dio_00ia;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2088;2088;1;0.30466419999999994;0.7610563;0.352487;0.721293;-0.128606;0.408648;0.259285;0.609936;0.64460375;0.658972625;0.18806525;0.175385875;tragend_unruhig;dio_1a0w;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2129;2129;1;0.30466419999999994;0.7610563;0.376157;0.732335;0.048154;0.371871;0.294112;0.580553;0.66115525;0.6510405;0.160454;0.1810445;kippend;dio_1998;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2181;2182;2;0.30466419999999994;0.7610563;0.3414165;0.676724;0.019927;0.4368855;0.250193;0.6191635;0.652373;0.647763875;0.19087175;0.197348875;tragend_unruhig;dio_0wlq;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2194;2194;1;0.30466419999999994;0.7610563;0.345069;0.747354;-0.036251;0.450276;0.27704;0.594509;0.654616375;0.6341595;0.183106125;0.210813375;tragend_unruhig;dio_1pu4;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2199;2199;1;0.30466419999999994;0.7610563;0.381895;0.670733;0.058597;0.326783;0.303632;0.573131;0.648381625;0.65045475;0.18317925;0.183939625;kippend;dio_0e24;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2214;2214;1;0.30466419999999994;0.7610563;0.441456;0.666082;0.122473;0.256918;0.325563;0.562327;0.667700125;0.652220625;0.158939625;0.1802385;gespannt;dio_08a6;dio_mcm_episode_0kluhxc;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2254;2254;1;0.30466419999999994;0.7610563;0.323118;0.705013;0.159357;0.346918;0.264187;0.596222;0.650638625;0.64051375;0.177476625;0.1970245;tragend_unruhig;dio_1po3;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2263;2263;1;0.30466419999999994;0.7610563;0.455485;0.586224;0.091066;0.206514;0.334682;0.557752;0.64051375;0.6445375;0.1970245;0.19033212500000002;gespannt;dio_1kh4;dio_mcm_episode_0l5wut9;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2346;2346;1;0.30466419999999994;0.7610563;0.381686;0.725972;0.390401;0.439052;0.26906;0.61117;0.649797625;0.654093875;0.179902375;0.171656;tragend_unruhig;dio_0o9x;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2391;2391;1;0.30466419999999994;0.7610563;0.408191;0.665241;0.385008;0.351931;0.287792;0.597296;0.6522065;0.6389775;0.17774775;0.20442125;kippend;dio_0pn6;dio_mcm_episode_183drjy;kippnah_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2405;2405;1;0.30466419999999994;0.7610563;0.366852;0.59866;0.071193;0.378184;0.29303;0.591013;0.63549175;0.64526325;0.207023875;0.19247925;kippend;dio_0b2u;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2425;2425;1;0.30466419999999994;0.7610563;0.347572;0.716883;-0.229218;0.296432;0.253597;0.605542;0.64525375;0.639181625;0.18936425;0.197292;tragend_unruhig;dio_0nu8;dio_mcm_episode_183drjy;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2428;2428;1;0.30466419999999994;0.7610563;0.317406;0.756449;-0.160954;0.331449;0.245041;0.607455;0.623605;0.648001375;0.2202625;0.18459825;tragend_unruhig;dio_0745;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2436;2436;1;0.30466419999999994;0.7610563;0.389372;0.728925;0.041734;0.368716;0.295515;0.582482;0.651123;0.6451472500000001;0.178289;0.192734;kippend;dio_1u1e;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2470;2470;1;0.30466419999999994;0.7610563;0.484335;0.616939;0.075098;0.22028;0.347702;0.552272;0.643233375;0.64615175;0.194281875;0.184851125;gespannt;dio_0ewy;dio_mcm_episode_0l5wut9;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2503;2503;1;0.30466419999999994;0.7610563;0.391206;0.752306;0.477672;0.540546;0.259343;0.628651;0.664364875;0.649398875;0.164005;0.181157875;tragend_unruhig;dio_1vq1;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2541;2541;1;0.30466419999999994;0.7610563;0.433414;0.756541;0.55669;0.561916;0.278423;0.620417;0.65379575;0.65483525;0.177450125;0.18350275;tragend_unruhig;dio_1j4j;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2561;2561;1;0.30466419999999994;0.7610563;0.399818;0.590469;-0.065872;0.231939;0.252082;0.616018;0.614261875;0.63667;0.25589525;0.197408;tragend_unruhig;dio_1uqz;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2589;2589;1;0.30466419999999994;0.7610563;0.347981;0.676351;-0.042083;0.367355;0.250321;0.614291;0.6378735;0.629348875;0.205067875;0.2119745;tragend_unruhig;dio_1vju;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2615;2615;1;0.30466419999999994;0.7610563;0.39983;0.663668;-0.123552;0.427323;0.309051;0.580691;0.646556125;0.6321175;0.186318875;0.20395249999999998;kippend;dio_0ozs;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2685;2685;1;0.30466419999999994;0.7610563;0.521947;0.702052;0.678454;0.504159;0.314831;0.604544;0.6611987500000001;0.63667775;0.16368787499999998;0.202051625;kippend;dio_1jem;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2724;2724;1;0.30466419999999994;0.7610563;0.340791;0.661332;0.023479;0.415409;0.274025;0.600856;0.654894;0.656526625;0.1721345;0.178061375;tragend_unruhig;dio_0roo;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2735;2735;1;0.30466419999999994;0.7610563;0.485575;0.739125;0.474317;0.298602;0.298739;0.594063;0.655048;0.6420416250000001;0.17916975000000002;0.199449875;kippend;dio_16z8;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2747;2747;1;0.30466419999999994;0.7610563;0.371575;0.735995;-0.20669;0.549923;0.30277;0.585082;0.6488477500000001;0.661045875;0.190409875;0.184900375;kippend;dio_096a;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2771;2771;1;0.30466419999999994;0.7610563;0.39215;0.568063;0.087136;0.401324;0.284506;0.603203;0.6481365;0.615261625;0.198224375;0.24795675;kippend;dio_04q5;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2773;2773;1;0.30466419999999994;0.7610563;0.360103;0.559522;0.108713;0.31929;0.255568;0.614801;0.639150875;0.6180138749999999;0.21331975;0.244897125;tragend_unruhig;dio_1m2u;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2778;2779;2;0.30466419999999994;0.7610563;0.395723;0.588288;0.128567;0.324458;0.281548;0.5965315;0.6180258750000001;0.62980175;0.2529065;0.215291875;kippend;dio_1k8g;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2782;2782;1;0.30466419999999994;0.7610563;0.347318;0.628652;-0.074564;0.228797;0.244793;0.609681;0.6180138749999999;0.63679125;0.244897125;0.20068775;tragend_unruhig;dio_0rkn;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2793;2793;1;0.30466419999999994;0.7610563;0.423948;0.616496;0.292064;0.162237;0.305187;0.57244;0.637286375;0.654154625;0.201134125;0.17629675;kippend;dio_0s6e;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2819;2819;1;0.30466419999999994;0.7610563;0.320352;0.628852;0.032524;0.251725;0.234319;0.615277;0.635570375;0.659724875;0.20817175000000002;0.171578125;tragend_unruhig;dio_11ci;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2831;2832;2;0.30466419999999994;0.7610563;0.4279385;0.702457;0.1939225;0.3918565;0.2838;0.601909;0.6665403750000001;0.6320655;0.170708625;0.20460775;kippend;dio_1uei;dio_mcm_episode_1t5bcxp;kippnah_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2837;2837;1;0.30466419999999994;0.7610563;0.30795;0.651836;0.07461;0.258527;0.23382;0.612615;0.63059625;0.6457707500000001;0.2230095;0.189142625;tragend_unruhig;dio_0im0;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2849;2849;1;0.30466419999999994;0.7610563;0.435013;0.659856;0.284846;0.235322;0.303703;0.578664;0.65163375;0.64246375;0.18734562500000002;0.193987375;kippend;dio_0s26;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2894;2894;1;0.30466419999999994;0.7610563;0.470887;0.746217;0.53044;0.402268;0.295102;0.600252;0.65828075;0.64766125;0.166384375;0.190693125;kippend;dio_1hua;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2901;2901;1;0.30466419999999994;0.7610563;0.366717;0.651164;0.103905;0.314451;0.281261;0.592025;0.65409175;0.65810725;0.184512;0.167770375;kippend;dio_0t8h;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;2986;2986;1;0.30466419999999994;0.7610563;0.441273;0.643116;0.044618;0.277467;0.323203;0.566644;0.650836875;0.64436125;0.18337925;0.190308625;kippend;dio_1747;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3013;3013;1;0.30466419999999994;0.7610563;0.354766;0.738328;-0.280551;0.377567;0.255233;0.610635;0.641143875;0.642950375;0.194962875;0.197225;tragend_unruhig;dio_1tra;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3038;3040;3;0.30466419999999994;0.7610563;0.36424966666666664;0.6268776666666667;0.009337333333333333;0.25241366666666665;0.25816066666666665;0.6023703333333333;0.64069325;0.649859375;0.20057675;0.182217875;tragend_unruhig;dio_19pe;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3056;3056;1;0.30466419999999994;0.7610563;0.342293;0.728319;-0.24675;0.530875;0.237021;0.633956;0.648830625;0.6646515;0.19404025;0.172184375;tragend_unruhig;dio_0fem;dio_mcm_episode_1t5bcxp;rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3071;3071;1;0.30466419999999994;0.7610563;0.432005;0.543405;-0.118858;0.153549;0.307393;0.570457;0.655759125;0.647274875;0.182392625;0.185080625;kippend;dio_0wzg;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3073;3073;1;0.30466419999999994;0.7610563;0.349168;0.715296;-0.050812;0.291631;0.227986;0.624404;0.63535425;0.646233375;0.21028275000000002;0.1887475;tragend_unruhig;dio_1w67;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3080;3080;1;0.30466419999999994;0.7610563;0.403955;0.744155;0.38809;0.405384;0.282673;0.598869;0.647274875;0.649500375;0.185080625;0.19349987500000002;kippend;dio_0uje;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3170;3171;2;0.30466419999999994;0.7610563;0.465665;0.600741;-0.1150825;0.318256;0.32233100000000003;0.5757945;0.64809375;0.645291125;0.18374437500000002;0.1902525;gespannt;dio_1j09;dio_mcm_episode_13liivl;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3182;3182;1;0.30466419999999994;0.7610563;0.393647;0.707544;0.032288;0.349498;0.300381;0.578351;0.653068125;0.62970425;0.179072;0.21512725;kippend;dio_0nyd;dio_mcm_episode_0vkdfwc;kippnah_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3203;3203;1;0.30466419999999994;0.7610563;0.365073;0.716388;-0.13356;0.518265;0.300494;0.584951;0.651892875;0.642176;0.177616625;0.1984745;kippend;dio_04fc;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3224;3224;1;0.30466419999999994;0.7610563;0.438326;0.677145;0.349546;0.219854;0.291279;0.589067;0.66372225;0.66105975;0.167409;0.167238875;kippend;dio_1p4r;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3235;3235;1;0.30466419999999994;0.7610563;0.337477;0.70076;0.065339;0.380558;0.263988;0.603313;0.6563685;0.664632;0.17280325;0.1649435;tragend_unruhig;dio_0gjo;dio_mcm_episode_1t5bcxp;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3256;3256;1;0.30466419999999994;0.7610563;0.463151;0.59237;0.021866;0.264916;0.34082;0.558017;0.65054;0.658519625;0.181833875;0.175816;gespannt;dio_1ys3;dio_mcm_episode_0l5wut9;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3302;3302;1;0.30466419999999994;0.7610563;0.506832;0.597131;0.118497;0.154056;0.358153;0.54419;0.662776;0.63245325;0.170489125;0.211331125;gespannt;dio_1ylf;dio_mcm_episode_19a388p;kippnah_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3309;3309;1;0.30466419999999994;0.7610563;0.311846;0.608406;0.069373;0.337046;0.241422;0.616043;0.6282415;0.6170552499999999;0.222393;0.238479;tragend_unruhig;dio_0c1f;dio_mcm_episode_0magw2b;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3314;3316;3;0.30466419999999994;0.7610563;0.4206606666666666;0.6462956666666667;-0.22802133333333333;0.36253866666666673;0.28943566666666665;0.5939203333333333;0.635758625;0.63063825;0.206324;0.217049625;tragend_unruhig;dio_1w5x;dio_mcm_episode_1so7ez5;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3318;3318;1;0.30466419999999994;0.7610563;0.350405;0.687893;-0.289031;0.359569;0.270261;0.594927;0.6170552499999999;0.640488375;0.238479;0.2017695;tragend_unruhig;dio_11rm;dio_mcm_episode_02xikfk;rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3320;3320;1;0.30466419999999994;0.7610563;0.369868;0.511482;-0.059208;0.18373;0.266236;0.598047;0.6113215;0.650781125;0.24837162499999998;0.18673662500000002;tragend_unruhig;dio_0wb0;dio_mcm_episode_037i64j;rekoppelt_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3333;3333;1;0.30466419999999994;0.7610563;0.347904;0.591129;0.061494;0.348943;0.257429;0.61156;0.646023125;0.6367775;0.19826725;0.213736875;tragend_unruhig;dio_0z6v;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
SOL_2024_SIDEWAYS_5K_RECEPTOR;receptor_duration_sol_2024_sideways_5k;3341;3341;1;0.30466419999999994;0.7610563;0.417899;0.598822;-0.031567;0.298365;0.284484;0.596999;0.638597625;0.625785125;0.21035500000000001;0.2162755;kippend;dio_0zc8;dio_mcm_episode_02xikfk;offen_getragen_nach_kontaktinsel
