asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_1kpz,199,3,field_stabil,79,0.013945278022947925,0.7701591392405063,0.14432672151898734,0.7724014050632911,0.8951829746835442,59,0.010414827890556045,0.7730206779661017,0.14813330508474576,0.901099186440678,0.9588075254237287,61,0.010769774011299435,0.7725759016393443,0.14867203278688523,0.9205599836065573,0.9664577540983607,-0.0031755040116484903,0.1481585785432662,0.07127477941481641,0.004345311267897889,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_00ja,197,3,field_stabil,81,0.014298323036187114,0.7361905432098765,0.1813877777777778,0.7658441604938272,0.8933515802469136,61,0.010767872903795234,0.7380011639344262,0.18584732786885244,0.9015612786885246,0.9581899016393443,55,0.00971045197740113,0.7385170727272727,0.1869550181818182,0.9063125818181819,0.9628256363636364,-0.004587871058785983,0.14046842132435466,0.06947405611672275,0.005567240404040413,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0oc3,196,3,field_stabil,58,0.010238305383936452,0.7367215689655173,0.188278,0.7285816206896552,0.8744557586206897,74,0.013062665489849955,0.736772027027027,0.19437886486486486,0.893545027027027,0.9544355,64,0.011299435028248588,0.73913259375,0.19437025,0.904830890625,0.962977453125,0.0010611296443121358,0.17624926993534484,0.08852169450431036,0.0060922499999999935,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_06er,188,3,field_stabil,33,0.005825242718446602,0.7730017272727272,0.13800272727272728,0.6315404848484848,0.8285003333333333,67,0.011827007943512798,0.7792972985074627,0.14484005970149252,0.8659822985074627,0.9451865223880597,88,0.015536723163841809,0.7789254886363637,0.14430306818181818,0.8749970454545455,0.955215,0.009711480445395207,0.2434565606060607,0.12671466666666675,0.006300340909090901,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_1492,186,3,field_stabil,59,0.010414827890556045,0.7761291186440678,0.1376373728813559,0.7351591694915255,0.878235779661017,62,0.010944395410414828,0.7800395645161291,0.14316579032258064,0.9005933548387096,0.9576742903225806,65,0.011475988700564972,0.7812582923076924,0.1433540923076923,0.9038444923076924,0.9623370923076923,0.0010611608100089265,0.16868532281616688,0.08410131264667531,0.005716719426336392,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0obq,185,3,field_stabil,59,0.010414827890556045,0.7438708983050847,0.17726193220338982,0.7402186440677966,0.8748244237288135,55,0.009708737864077669,0.7488221818181818,0.18125481818181818,0.9063781999999999,0.9560536181818182,71,0.012535310734463278,0.7482350845070422,0.18313654929577464,0.9017311690140846,0.9613998028169015,0.002120482843907232,0.16151252494628798,0.08657537908808799,0.005874617092384821,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0g2r,175,3,field_stabil,71,0.012533097969991174,0.7486672394366197,0.16643778873239437,0.7537902394366197,0.8874110845070422,46,0.008120035304501325,0.7515511956521739,0.1717978043478261,0.8904573695652174,0.952726347826087,58,0.010240112994350282,0.7483081034482759,0.17494987931034484,0.8999383620689655,0.958069224137931,-0.0022929849756408924,0.14614812263234578,0.07065813963088885,0.008512090577950465,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0nlj,162,3,field_stabil,63,0.011120917917034422,0.7787206666666666,0.13743977777777777,0.7459276825396824,0.8835456825396826,53,0.009355692850838482,0.7834933773584906,0.14406841509433962,0.9002345660377359,0.9579472830188679,46,0.008121468926553672,0.7827333478260868,0.1446218043478261,0.920199695652174,0.9658328913043479,-0.0029994489904807495,0.17427201311249152,0.08228720876466533,0.007182026570048322,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0tay,160,3,field_stabil,48,0.008473080317740512,0.7577468333333334,0.1616508125,0.7135811666666667,0.864353,53,0.009355692850838482,0.7616655660377358,0.16532943396226416,0.8850337358490565,0.9516040566037736,59,0.010416666666666666,0.7605808983050848,0.1673500508474576,0.905684779661017,0.9618612881355932,0.0019435863489261542,0.1921036129943503,0.0975082881355932,0.005699238347457614,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_19pg,158,3,field_stabil,58,0.010238305383936452,0.7384714482758621,0.17923027586206897,0.7337253103448277,0.8763593620689655,52,0.009179170344218888,0.7408209423076924,0.18494978846153845,0.9100581153846155,0.9579938461538462,48,0.00847457627118644,0.739676625,0.18720854166666667,0.9200361041666666,0.964824875,-0.001763729112750011,0.1863107938218389,0.08846551293103455,0.007978265804597706,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0dd2,156,3,field_stabil,37,0.0065313327449249775,0.7640912972972973,0.15370710810810811,0.6520576486486487,0.8386709189189189,68,0.012003530450132392,0.7691563235294118,0.1570848676470588,0.8661233970588236,0.946990955882353,51,0.009004237288135594,0.7668466470588234,0.15896772549019608,0.8980726078431374,0.9601322156862745,0.002472904543210616,0.24601495919448868,0.12146129676735562,0.005260617382087968,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_1gp2,152,3,field_stabil,61,0.010767872903795234,0.7464533606557378,0.16766760655737706,0.7330437213114754,0.8767490983606557,46,0.008120035304501325,0.7498996304347826,0.17353134782608695,0.8971510869565217,0.9536480869565217,45,0.007944915254237288,0.7462644,0.17472904444444445,0.9074368222222222,0.9600838,-0.0028229576495579466,0.17439310091074678,0.08333470163934431,0.0070614378870673955,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_1u5i,152,3,field_stabil,49,0.008649602824360106,0.759717387755102,0.1486840612244898,0.7184546734693877,0.8678126326530612,42,0.007413945278022948,0.7636062619047619,0.15638685714285713,0.9111090952380952,0.9592484285714287,61,0.010769774011299435,0.764063,0.15568388524590165,0.9119398524590164,0.9635151967213115,0.002120171186939329,0.1934851789896287,0.09570256406825028,0.00699982402141186,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0kx9,148,3,field_stabil,65,0.01147396293027361,0.7760929846153847,0.1342309846153846,0.7530377846153846,0.8849691846153845,41,0.007237422771403354,0.7774330243902439,0.14138363414634147,0.9120638292682925,0.9600219756097561,42,0.007415254237288136,0.7774936428571428,0.142381,0.916660761904762,0.9638322857142857,-0.004058708692985475,0.16362297728937736,0.07886310109890116,0.008150015384615406,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_04uf,145,3,field_stabil,54,0.009532215357458075,0.7355884074074075,0.18519485185185186,0.72168,0.8680423148148149,45,0.00794351279788173,0.7385901555555555,0.18998926666666666,0.9026327777777778,0.9538296222222222,46,0.008121468926553672,0.7379979782608695,0.19341260869565216,0.890230152173913,0.9551246956521738,-0.0014107464309044034,0.168550152173913,0.08708238083735897,0.0082177568438003,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_1jc2,140,3,field_stabil,56,0.009885260370697264,0.7762296785714285,0.13473844642857144,0.7280401607142857,0.8729407857142857,38,0.006707855251544572,0.7775362368421053,0.14005894736842106,0.9161937368421053,0.9580404473684211,46,0.008121468926553672,0.7785499347826087,0.14062467391304348,0.9186959347826087,0.9648703043478261,-0.0017637914441435924,0.19065577406832301,0.09192951863354037,0.00588622748447204,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0jkk,137,3,field_stabil,56,0.009885260370697264,0.722109625,0.19930401785714286,0.7262527321428571,0.870885875,43,0.007590467784642542,0.7250428837209302,0.2049267441860465,0.9071286279069768,0.9550812093023255,38,0.006709039548022599,0.726647,0.20383418421052632,0.9076011842105263,0.9589599210526316,-0.003176220822674666,0.18134845206766914,0.08807404605263158,0.0045301663533834635,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_17db,132,3,field_stabil,39,0.006884377758164166,0.7211199487179487,0.2023832307692308,0.6774742307692307,0.8451668717948718,48,0.008473080317740512,0.7264802499999999,0.2083594375,0.8909126041666666,0.9487979583333334,45,0.007944915254237288,0.7287104,0.20943211111111112,0.9141903555555555,0.9606321555555556,0.001060537496073122,0.23671612478632476,0.11546528376068377,0.007048880341880337,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_05yg,131,3,field_stabil,42,0.007413945278022948,0.7223415714285715,0.19810111904761904,0.6961058809523809,0.8506853095238095,43,0.007590467784642542,0.7270044186046511,0.2048587906976744,0.9056190697674419,0.9524126511627907,46,0.008121468926553672,0.7261514347826087,0.2050958043478261,0.907609847826087,0.9564038695652173,0.0007075236485307237,0.2115039668737061,0.10571856004140778,0.006994685300207054,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_07uk,115,3,field_stabil,33,0.005825242718446602,0.7613648181818182,0.15515663636363636,0.6508751515151515,0.8293529393939394,39,0.006884377758164166,0.7670385384615385,0.1630452051282051,0.8947096666666666,0.9453223333333333,43,0.00759180790960452,0.7675530930232559,0.1624416511627907,0.9099116744186047,0.9569280697674419,0.001766565191157918,0.25903652290345314,0.12757513037350254,0.007285014799154332,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_1uof,101,3,field_stabil,43,0.007590467784642542,0.7458332558139535,0.16314302325581395,0.6890936046511628,0.853725511627907,26,0.004589585172109444,0.7503223076923077,0.16794669230769232,0.9164125384615385,0.9560126923076923,32,0.005649717514124294,0.75188375,0.16965528125,0.9207108125,0.96260315625,-0.0019407502705182482,0.23161720784883721,0.10887764462209304,0.00651225799418606,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_169a,92,3,field_stabil,28,0.004942630185348632,0.7313990714285714,0.1889224642857143,0.6237814642857142,0.8140048214285714,36,0.006354810238305384,0.7350743333333333,0.1976016388888889,0.9083939444444444,0.9475378055555557,28,0.0049435028248587575,0.7368051428571428,0.19476964285714285,0.9237227857142857,0.9611887142857143,8.726395101252629e-07,0.29994132142857144,0.14718389285714284,0.005847178571428552,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_104t,1092,3,field_stabil,345,0.06090026478375993,0.7555181333333333,0.16325385217391303,0.8072775217391304,0.9301592869565216,386,0.06813768755516328,0.7555743264248704,0.1647364378238342,0.837848652849741,0.9486809170984456,361,0.0637358757062147,0.7558768033240998,0.16449084764542937,0.8436524404432133,0.9510799307479224,0.0028356109224547676,0.03637491870408294,0.020920643791400795,0.0012369954715163445,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0m9z,701,3,field_stabil,243,0.04289496910856134,0.7426388353909466,0.1809144403292181,0.8002735061728395,0.9224795761316872,229,0.040423654015887024,0.7435375633187773,0.18304007423580784,0.857172497816594,0.9516829301310044,229,0.040430790960451976,0.7439264323144105,0.183164096069869,0.8612449781659388,0.9539539213973799,-0.0024641781481093625,0.06097147199309927,0.031474345265692705,0.002249655740650891,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_155c,695,3,field_stabil,246,0.04342453662842012,0.7505829878048781,0.17242853658536586,0.7996982926829269,0.9228913739837398,214,0.03777581641659312,0.7512430140186916,0.17451209813084112,0.8562244439252337,0.9509646635514019,235,0.041490112994350285,0.7522352468085106,0.1731378255319149,0.8499338765957447,0.9506108425531915,-0.001934423634069836,0.050235583912817794,0.027719468569451733,0.000709288946549036,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0l7p,651,3,field_stabil,216,0.0381288614298323,0.7626789351851853,0.15298140277777778,0.8034163194444445,0.9243774212962963,208,0.03671668137687555,0.7639102403846153,0.15442169711538462,0.8604157740384615,0.9541823798076923,227,0.04007768361581921,0.7641964933920704,0.15446629074889867,0.8571158370044053,0.9550017488986784,0.0019488221859869093,0.05369951755996083,0.030624327602382095,0.0014848879711208962,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0h9h,578,3,field_stabil,184,0.0324801412180053,0.7607469565217392,0.15644378260869565,0.8022222717391305,0.9213283369565218,199,0.035127978817299205,0.7629682412060301,0.1581813065326633,0.8559602914572864,0.9517276180904523,195,0.034427966101694914,0.7624224974358975,0.1588621487179487,0.8633158153846154,0.9548283333333334,0.0019478248836896153,0.061093543645484916,0.03349999637681156,0.002418366109253056,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_14wj,347,3,field_stabil,111,0.019593998234774933,0.7681672972972973,0.14433090990990993,0.792581009009009,0.9092125405405405,132,0.02330097087378641,0.7697802272727273,0.1468977803030303,0.8765607424242424,0.9564337045454546,104,0.018361581920903956,0.7700514230769231,0.1483672980769231,0.8944327115384615,0.9622598942307692,-0.0012324163138709779,0.10185170252945253,0.05304735369022873,0.004036388167013155,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0pz6,326,3,field_stabil,111,0.019593998234774933,0.7686365045045045,0.15066953153153154,0.7968627567567568,0.9098626486486486,103,0.01818181818181818,0.7712046213592233,0.15374995145631068,0.8874067378640778,0.9576493106796117,112,0.01977401129943503,0.7716392142857142,0.15377304464285713,0.8920955,0.9607098214285715,0.00018001306466009642,0.09523274324324327,0.0508471727799229,0.00310351311132559,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_06s7,309,3,field_stabil,91,0.016063548102383054,0.7691262307692308,0.1442117032967033,0.7816514395604395,0.9027164285714285,120,0.02118270079435128,0.7718513333333333,0.14577164166666667,0.8795642666666666,0.956845225,98,0.01730225988700565,0.7696420918367347,0.14751726530612244,0.8777786734693878,0.9579217346938775,0.001238711784622596,0.09612723390894828,0.055205306122449005,0.003305562009419144,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_17ct,297,3,field_stabil,91,0.016063548102383054,0.7524137032967032,0.16883914285714285,0.7753425824175824,0.8971419230769231,106,0.018711385701676964,0.7556804905660377,0.1713176320754717,0.8822658584905659,0.9543361226415094,100,0.01765536723163842,0.7569519800000001,0.17080058999999997,0.89597191,0.95912661,0.0015918191292553646,0.12062932758241762,0.061984686923076904,0.00196144714285712,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_00ja,277,3,field_stabil,72,0.012709620476610768,0.7344050833333333,0.1814057638888889,0.7667624166666667,0.8905823472222222,110,0.019417475728155338,0.7382581909090908,0.1834865818181818,0.8778502727272727,0.9528547727272727,95,0.0167725988700565,0.7364478210526315,0.18601183157894735,0.8977137368421052,0.9612952105263158,0.004062978393445731,0.13095132017543853,0.07071286330409365,0.004606067690058446,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_00ly,274,3,field_stabil,80,0.01412180052956752,0.759477475,0.155581,0.7734967,0.8951472375,102,0.01800529567519859,0.7627773823529411,0.15959069607843138,0.8867016666666666,0.9546066274509805,92,0.016242937853107344,0.7620425108695652,0.16116033695652174,0.8954689891304347,0.9604335978260871,0.0021211373235398238,0.12197228913043467,0.06528636032608703,0.005579336956521741,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_1kpz,228,3,field_stabil,74,0.013062665489849955,0.767727027027027,0.1443978108108108,0.7666808513513513,0.8927552837837838,68,0.012003530450132392,0.7710721323529411,0.14849057352941178,0.8997202352941177,0.9581872647058823,86,0.01518361581920904,0.7709052093023256,0.14792931395348838,0.8992188023255815,0.9624832906976744,0.002120950329359085,0.13253795097423016,0.06972800691389058,0.0035315031426775834,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_1492,213,3,field_stabil,72,0.012709620476610768,0.7763899305555556,0.13703980555555556,0.7608121111111111,0.8909204444444444,69,0.012180052956751985,0.777167347826087,0.1425567536231884,0.8881494927536231,0.9562592753623187,72,0.012711864406779662,0.7767537916666667,0.1443228888888889,0.907714236111111,0.9643751666666667,2.243930168894029e-06,0.14690212499999988,0.07345472222222227,0.007283083333333329,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_19pg,207,3,field_stabil,77,0.013592233009708738,0.7362777012987013,0.17986474025974025,0.7661765584415584,0.8926485454545454,69,0.012180052956751985,0.7396969710144927,0.1850469275362319,0.8998344492753624,0.9584106086956521,61,0.010769774011299435,0.7397810163934426,0.18521486885245902,0.9105378196721312,0.9630674754098361,-0.002822458998409303,0.1443612612305728,0.07041892995529064,0.0053501285927187725,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_09bn,207,3,field_stabil,56,0.009885260370697264,0.7650311785714285,0.15121644642857143,0.7476198571428572,0.8779611964285714,68,0.012003530450132392,0.7673243382352941,0.15584263235294116,0.8916213529411765,0.9535256764705883,83,0.014653954802259887,0.7681341566265061,0.15581821686746988,0.9015801204819276,0.9603351807228916,0.004768694431562623,0.15396026333907042,0.08237398429432019,0.00460177043889845,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_1q85,200,3,field_stabil,62,0.010944395410414828,0.7420817258064516,0.18045859677419354,0.7625892258064516,0.884355435483871,64,0.011297440423654015,0.746101828125,0.185156203125,0.905227890625,0.9567715625,74,0.013064971751412429,0.7470137972972973,0.18534763513513514,0.9034143108108108,0.9601666486486485,0.0021205763409976007,0.1408250850043592,0.07581121316477757,0.004889038360941594,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_04uf,199,3,field_stabil,70,0.01235657546337158,0.7336855714285715,0.18703804285714284,0.7680479571428571,0.8865655,64,0.011297440423654015,0.737016234375,0.19153675,0.90183559375,0.95594746875,65,0.011475988700564972,0.7377118923076923,0.19076736923076923,0.9124759384615384,0.9608461538461538,-0.0008805867628066087,0.1444279813186813,0.07428065384615379,0.003729326373626385,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0nlj,192,3,field_stabil,64,0.011297440423654015,0.77469321875,0.13782075,0.7357886875,0.880170921875,65,0.01147396293027361,0.7788516153846153,0.1417120923076923,0.8939222,0.9559499538461539,63,0.011122881355932203,0.7806362698412698,0.1430821111111111,0.9111783492063492,0.9641091904761905,-0.000174559067721812,0.17538966170634918,0.08393826860119047,0.0052613611111111125,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_1lsu,185,3,field_stabil,70,0.01235657546337158,0.7465206714285715,0.17266007142857143,0.7570037285714285,0.8841477142857143,58,0.010238305383936452,0.750727,0.17606894827586209,0.9014109827586207,0.9546086379310345,57,0.010063559322033898,0.7511153508771929,0.1774178245614035,0.9140568421052631,0.9613104210526315,-0.002293016141337683,0.15705311353383455,0.07716270676691728,0.004757753132832082,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_05yg,182,3,field_stabil,51,0.009002647837599295,0.7216216666666667,0.1970465294117647,0.7137620196078431,0.8631126470588236,65,0.01147396293027361,0.7240258769230768,0.2050518,0.9043200923076923,0.9533327692307693,66,0.011652542372881356,0.7249555454545454,0.20481801515151515,0.9143671666666666,0.9598421363636364,0.0026498945352820616,0.20060514705882349,0.09672948930481273,0.00777148573975045,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_1ewh,178,3,field_stabil,58,0.010238305383936452,0.7447442931034483,0.1690066551724138,0.741737827586207,0.8790964655172414,71,0.012533097969991174,0.7482988169014084,0.17397598591549296,0.893459661971831,0.956624,49,0.008651129943502825,0.7504105306122449,0.1740434693877551,0.9287842244897959,0.9681901020408163,-0.0015871754404336268,0.18704639690358893,0.08909363652357494,0.005036814215341301,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0tay,177,3,field_stabil,53,0.009355692850838482,0.7569234339622641,0.16248098113207549,0.7358431509433963,0.8728604716981133,48,0.008473080317740512,0.756763,0.16842054166666667,0.8921296249999999,0.9530024166666666,76,0.013418079096045197,0.7594921052631579,0.1674360394736842,0.8941401315789473,0.9593607894736843,0.0040623862452067155,0.1582969806355511,0.08650031777557099,0.004955058341608726,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_1jc2,172,3,field_stabil,53,0.009355692850838482,0.773705037735849,0.13465694339622641,0.715179641509434,0.8680052075471698,52,0.009179170344218888,0.7781650192307693,0.1395065576923077,0.9009389615384615,0.95605475,67,0.01182909604519774,0.7756528059701493,0.14038020895522388,0.9103058656716418,0.9632619701492536,0.0024734031943592586,0.19512622416220782,0.09525676260208382,0.005723265558997465,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0obq,165,3,field_stabil,55,0.009708737864077669,0.7415089454545455,0.1769209818181818,0.7343664727272727,0.873175090909091,48,0.008473080317740512,0.7427493541666667,0.18590083333333332,0.9159655,0.9583893125,62,0.010946327683615819,0.7437558870967742,0.18433796774193548,0.9109045967741936,0.9612653064516129,0.00123758981953815,0.17653812404692082,0.08809021554252194,0.007416985923753672,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0oc3,163,3,field_stabil,60,0.01059135039717564,0.7296665833333333,0.193068,0.7466442333333333,0.8793402833333333,58,0.010238305383936452,0.7366931896551725,0.1943438448275862,0.897536275862069,0.9559800517241379,45,0.007944915254237288,0.7352378444444445,0.1952525111111111,0.9189867777777778,0.9648898888888889,-0.002646435142938353,0.17234254444444452,0.08554960555555569,0.0021845111111111204,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0kx9,148,3,field_stabil,51,0.009002647837599295,0.7748108235294118,0.13226835294117648,0.7208762941176471,0.868455137254902,50,0.0088261253309797,0.77360726,0.1409389,0.9124389399999999,0.9595136,47,0.008298022598870056,0.777121744680851,0.1404377234042553,0.9212117021276597,0.9648228936170213,-0.0007046252387292382,0.2003354080100126,0.09636775636211936,0.008169370463078834,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_1o4z,146,3,field_stabil,53,0.009355692850838482,0.7450656415094339,0.16905575471698112,0.7304031132075471,0.8704529056603774,52,0.009179170344218888,0.7449857692307693,0.17702973076923076,0.8977251538461538,0.9533660961538462,41,0.0072387005649717515,0.7466361219512195,0.17657212195121952,0.9250896341463414,0.9635730975609756,-0.0021169922858667303,0.19468652093879424,0.09312019190059828,0.0075163672342384025,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_1gp2,142,3,field_stabil,47,0.008296557811120918,0.7420535319148936,0.16736223404255318,0.7173642340425531,0.8633210425531915,53,0.009355692850838482,0.7464952641509434,0.17590790566037737,0.8976658490566037,0.952622283018868,42,0.007415254237288136,0.7489589761904762,0.17278316666666665,0.9061119761904761,0.9609639047619047,-0.0008813035738327825,0.188747742147923,0.09764286220871321,0.0054209326241134725,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_1u5i,137,3,field_stabil,46,0.008120035304501325,0.760503195652174,0.1466001304347826,0.7041704347826088,0.8612180652173913,50,0.0088261253309797,0.76100902,0.15664308,0.90759952,0.9581747199999999,41,0.0072387005649717515,0.7654415853658537,0.15546568292682927,0.9116872926829268,0.962903219512195,-0.0008813347395295731,0.20751685790031804,0.10168515429480374,0.00886555249204668,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0g2r,131,3,field_stabil,50,0.0088261253309797,0.744379,0.1668028,0.7327885999999999,0.86856604,36,0.006354810238305384,0.7444300555555556,0.17442302777777777,0.9128356111111111,0.9565241944444445,45,0.007944915254237288,0.7475648888888888,0.17173653333333333,0.9125708444444445,0.9602667777777777,-0.0008812100767424114,0.17978224444444457,0.09170073777777765,0.004933733333333329,anschlussfaehige_oberflaeche
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_07uk,118,3,field_stabil,36,0.006354810238305384,0.7619151666666667,0.15561580555555554,0.6698927777777778,0.8381997222222223,37,0.0065313327449249775,0.7656534054054054,0.16332216216216217,0.9136782972972973,0.9514634324324324,45,0.007944915254237288,0.7655436222222223,0.16281275555555555,0.9175495777777779,0.9588614888888889,0.0015901050159319039,0.24765680000000012,0.12066176666666661,0.0071969500000000075,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0jkk,114,3,field_stabil,40,0.00706090026478376,0.717221275,0.1992558,0.689073925,0.847779625,33,0.005825242718446602,0.7204898484848484,0.20860039393939395,0.9242024848484848,0.9557603333333333,41,0.0072387005649717515,0.7203750487804879,0.2081680243902439,0.9341005365853658,0.9635470487804878,0.0001778003001879913,0.24502661158536587,0.11576742378048777,0.008912224390243889,kernfamilie_mit_feldzeitverdichtung
