dominant_family,count,world_count,dominant_world,dominant_effect,rekoppelt_count,offen_count,kippnah_count,rekoppelt_share,offen_share,kippnah_share,avg_duration,max_duration,avg_pressure,avg_alignment,avg_strain,avg_rekopplung,post8_rekopplung,post8_strain,family_contact_state
dio_10rh,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,stabil,1,0,0,1.0,0.0,0.0,2.0,2,0.311486,0.728657,0.226925,0.623117,0.6574,0.175788,kontaktinsel_duenne_spur
dio_14re,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.460179,0.608866,0.310167,0.585912,0.644219,0.198346,kontaktinsel_duenne_spur
dio_0zgj,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.468126,0.613811,0.336207,0.558612,0.647201,0.182286,kontaktinsel_duenne_spur
dio_1v1o,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.320784,0.726778,0.250783,0.61344,0.643705,0.202401,kontaktinsel_duenne_spur
dio_0jys,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.393808,0.735711,0.293531,0.589035,0.645655,0.20061,kontaktinsel_duenne_spur
dio_0wt5,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.316604,0.636091,0.233748,0.612577,0.640687,0.203052,kontaktinsel_duenne_spur
dio_0oof,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.407837,0.588366,0.31796,0.577045,0.662489,0.170003,kontaktinsel_duenne_spur
dio_1pdo,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.320009,0.740771,0.258404,0.60479,0.652823,0.180409,kontaktinsel_duenne_spur
dio_0157,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.439902,0.658732,0.305565,0.576237,0.661123,0.170706,kontaktinsel_duenne_spur
dio_0lqq,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.377474,0.656632,0.296353,0.580724,0.651376,0.18254,kontaktinsel_duenne_spur
dio_1vbi,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.430947,0.493251,0.27758,0.596502,0.64909,0.184555,kontaktinsel_duenne_spur
dio_1oii,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.428149,0.668214,0.297307,0.584014,0.657254,0.185199,kontaktinsel_duenne_spur
dio_0tu6,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.413371,0.704261,0.283066,0.592947,0.651817,0.183744,kontaktinsel_duenne_spur
dio_0krn,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.448813,0.565232,0.33796,0.559333,0.651157,0.18663,kontaktinsel_duenne_spur
dio_1f1k,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.339491,0.691973,0.25802,0.609969,0.642834,0.198155,kontaktinsel_duenne_spur
dio_1is4,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.312705,0.724725,0.271594,0.594528,0.658341,0.172167,kontaktinsel_duenne_spur
dio_052z,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.305249,0.715041,0.24431,0.631227,0.646631,0.183075,kontaktinsel_duenne_spur
dio_1vwq,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.42861,0.71666,0.312734,0.568933,0.65928,0.165673,kontaktinsel_duenne_spur
dio_040h,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.387783,0.60048,0.294384,0.589332,0.66439,0.160611,kontaktinsel_duenne_spur
dio_0w82,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.396598,0.718729,0.257157,0.617733,0.644969,0.187943,kontaktinsel_duenne_spur
dio_1b10,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.3191,0.757229,0.24734,0.607493,0.65659,0.17744,kontaktinsel_duenne_spur
dio_0p3m,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.406542,0.74323,0.287557,0.588829,0.65058,0.191267,kontaktinsel_duenne_spur
dio_0zbz,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.489882,0.518638,0.35884,0.548458,0.649439,0.189623,kontaktinsel_duenne_spur
dio_0fxp,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.41074,0.579214,0.307775,0.58359,0.655615,0.180665,kontaktinsel_duenne_spur
dio_1rrc,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.450453,0.543808,0.336078,0.559716,0.655348,0.176338,kontaktinsel_duenne_spur
dio_1izl,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.506686,0.533634,0.366302,0.546957,0.653349,0.182391,kontaktinsel_duenne_spur
dio_0hzh,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.417665,0.69157,0.313731,0.569824,0.657106,0.177535,kontaktinsel_duenne_spur
dio_1hby,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.486473,0.660377,0.343016,0.556091,0.659307,0.176682,kontaktinsel_duenne_spur
dio_1ig5,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.320289,0.697904,0.273155,0.601814,0.673276,0.159792,kontaktinsel_duenne_spur
dio_1d9h,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.483908,0.694108,0.310509,0.588196,0.654362,0.175943,kontaktinsel_duenne_spur
dio_0fub,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.419468,0.651031,0.319457,0.573861,0.653518,0.178012,kontaktinsel_duenne_spur
dio_047r,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.334889,0.696015,0.236148,0.629045,0.644344,0.204779,kontaktinsel_duenne_spur
dio_1yhu,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.404889,0.740179,0.311521,0.578746,0.656196,0.18313,kontaktinsel_duenne_spur
dio_1ra9,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.348971,0.744169,0.221926,0.641878,0.659714,0.168459,kontaktinsel_duenne_spur
dio_1wdy,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.440491,0.676785,0.2901,0.593148,0.667843,0.161792,kontaktinsel_duenne_spur
dio_05w8,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.385738,0.729546,0.27732,0.603751,0.669901,0.161827,kontaktinsel_duenne_spur
dio_1xie,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,2.0,2,0.501265,0.637714,0.332721,0.56566,0.656581,0.175292,kontaktinsel_duenne_spur
dio_0t3t,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.398409,0.654121,0.310501,0.570242,0.654256,0.1845,kontaktinsel_duenne_spur
dio_1y69,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.337285,0.721415,0.252145,0.605733,0.644824,0.185042,kontaktinsel_duenne_spur
dio_1iwv,1,1,SOL_2025_STRESS_5K_RECEPTOR,stabil,1,0,0,1.0,0.0,0.0,1.0,1,0.307296,0.697952,0.218472,0.629262,0.644677,0.19405,kontaktinsel_duenne_spur
dio_09jt,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.445495,0.698356,0.293537,0.597362,0.646799,0.191898,kontaktinsel_duenne_spur
dio_166r,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.307661,0.696643,0.258141,0.613479,0.652455,0.178639,kontaktinsel_duenne_spur
dio_10mf,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.316565,0.74418,0.220225,0.629432,0.644531,0.189872,kontaktinsel_duenne_spur
dio_04dg,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.412465,0.562419,0.317961,0.577502,0.644665,0.193885,kontaktinsel_duenne_spur
dio_1s3v,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.32842,0.756742,0.24496,0.644781,0.644818,0.192651,kontaktinsel_duenne_spur
dio_1gn5,1,1,SOL_2025_STRESS_5K_RECEPTOR,stabil,1,0,0,1.0,0.0,0.0,1.0,1,0.305578,0.718087,0.215658,0.635298,0.640837,0.190078,kontaktinsel_duenne_spur
dio_1mtp,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.352612,0.624088,0.284115,0.592462,0.651908,0.177084,kontaktinsel_duenne_spur
dio_1p1r,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.338477,0.688836,0.273334,0.591578,0.640365,0.20694,kontaktinsel_duenne_spur
dio_1c5l,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.312735,0.60166,0.232799,0.614601,0.643622,0.19668,kontaktinsel_duenne_spur
dio_1kbc,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.379608,0.622255,0.293884,0.584142,0.640907,0.208144,kontaktinsel_duenne_spur
dio_144j,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.330026,0.667603,0.259213,0.606126,0.641336,0.186887,kontaktinsel_duenne_spur
dio_04tj,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.314255,0.739601,0.221924,0.627327,0.643417,0.194854,kontaktinsel_duenne_spur
dio_0278,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.383709,0.717807,0.280057,0.607537,0.64003,0.207811,kontaktinsel_duenne_spur
dio_1q3x,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.312366,0.755478,0.244256,0.628221,0.658501,0.179723,kontaktinsel_duenne_spur
dio_0spw,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.328946,0.697735,0.26109,0.607332,0.65879,0.17615,kontaktinsel_duenne_spur
dio_1jdq,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.462542,0.517203,0.346758,0.56083,0.651318,0.197084,kontaktinsel_duenne_spur
dio_0xz9,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.400983,0.571556,0.259249,0.602968,0.640582,0.191344,kontaktinsel_duenne_spur
dio_0anb,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.317115,0.656826,0.223087,0.625669,0.644136,0.19084,kontaktinsel_duenne_spur
dio_0rqx,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.338711,0.624702,0.257312,0.596814,0.642984,0.189045,kontaktinsel_duenne_spur
dio_0myt,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,3.0,3,0.405483,0.609148,0.2842,0.598794,0.644337,0.190744,kontaktinsel_duenne_spur
dio_0nvo,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.341429,0.684143,0.262764,0.609329,0.644955,0.189143,kontaktinsel_duenne_spur
dio_06le,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.357356,0.632332,0.290716,0.592137,0.65702,0.170781,kontaktinsel_duenne_spur
dio_02yl,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.462602,0.641761,0.302467,0.594915,0.640058,0.195446,kontaktinsel_duenne_spur
dio_15ho,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.400052,0.603662,0.303763,0.579496,0.64928,0.184629,kontaktinsel_duenne_spur
dio_0hb5,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.323468,0.70385,0.271645,0.603136,0.648775,0.18314,kontaktinsel_duenne_spur
dio_19cr,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.383048,0.626036,0.295502,0.585652,0.643699,0.18566,kontaktinsel_duenne_spur
dio_1ann,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.343672,0.674976,0.281778,0.598985,0.648986,0.186828,kontaktinsel_duenne_spur
dio_1wsd,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.333132,0.73073,0.24628,0.612523,0.647535,0.182444,kontaktinsel_duenne_spur
dio_089a,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.321653,0.668991,0.272426,0.602085,0.646233,0.197752,kontaktinsel_duenne_spur
dio_01n5,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.366212,0.743272,0.252548,0.623979,0.647417,0.191741,kontaktinsel_duenne_spur
dio_1ry6,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.458087,0.474505,0.343246,0.561837,0.645575,0.203622,kontaktinsel_duenne_spur
dio_1pcz,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.372464,0.677764,0.291702,0.581804,0.648722,0.190675,kontaktinsel_duenne_spur
dio_12d7,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.477473,0.41161,0.297853,0.589996,0.651803,0.192367,kontaktinsel_duenne_spur
dio_16oy,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.322385,0.693788,0.267401,0.601189,0.657065,0.180925,kontaktinsel_duenne_spur
dio_16mr,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.358919,0.664561,0.267919,0.593836,0.647994,0.182617,kontaktinsel_duenne_spur
dio_1anz,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.450697,0.539282,0.339202,0.558715,0.648775,0.175867,kontaktinsel_duenne_spur
dio_0azg,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.316486,0.739326,0.267088,0.596397,0.640642,0.19654,kontaktinsel_duenne_spur
dio_1gkb,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.445245,0.699049,0.295554,0.605842,0.641839,0.191347,kontaktinsel_duenne_spur
dio_0rg3,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.329857,0.654669,0.262083,0.612546,0.668289,0.158036,kontaktinsel_duenne_spur
dio_1l0o,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.376024,0.719233,0.267724,0.59927,0.655434,0.175785,kontaktinsel_duenne_spur
dio_0ymu,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.387247,0.581395,0.304642,0.584199,0.656384,0.171033,kontaktinsel_duenne_spur
dio_0isn,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.345293,0.665196,0.27927,0.597623,0.650538,0.18153,kontaktinsel_duenne_spur
dio_1abh,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.318021,0.723618,0.268559,0.599202,0.655659,0.172618,kontaktinsel_duenne_spur
dio_0kil,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.377939,0.62475,0.298151,0.579283,0.660926,0.169587,kontaktinsel_duenne_spur
dio_0jc3,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.420511,0.643835,0.309548,0.576778,0.65509,0.177155,kontaktinsel_duenne_spur
dio_1dod,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.321342,0.674525,0.267812,0.606147,0.656284,0.18476,kontaktinsel_duenne_spur
dio_0bvr,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.367601,0.700493,0.279069,0.589904,0.645407,0.18351,kontaktinsel_duenne_spur
dio_19hf,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.390182,0.673886,0.269,0.609528,0.661087,0.170715,kontaktinsel_duenne_spur
dio_1ms7,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.349338,0.643342,0.289371,0.591818,0.654096,0.178732,kontaktinsel_duenne_spur
dio_0uo5,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.317557,0.668767,0.266532,0.606238,0.664486,0.172736,kontaktinsel_duenne_spur
dio_078j,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.389587,0.616845,0.302188,0.587484,0.644562,0.19248,kontaktinsel_duenne_spur
dio_1ujm,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.314199,0.67264,0.26035,0.611687,0.662348,0.164973,kontaktinsel_duenne_spur
dio_1wv2,1,1,SOL_2025_STRESS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,2.0,2,0.432561,0.64078,0.29918,0.582514,0.648771,0.186843,kontaktinsel_duenne_spur
dio_101u,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.326081,0.732086,0.243326,0.632127,0.652786,0.179922,kontaktinsel_duenne_spur
dio_1ygi,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.465862,0.676796,0.321305,0.574459,0.664378,0.164852,kontaktinsel_duenne_spur
dio_0m9m,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.365093,0.75128,0.255759,0.612956,0.653569,0.174346,kontaktinsel_duenne_spur
dio_18ok,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.394934,0.723818,0.266933,0.602569,0.640408,0.202714,kontaktinsel_duenne_spur
dio_0lso,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.323533,0.719957,0.243972,0.620547,0.650912,0.183461,kontaktinsel_duenne_spur
dio_0r8m,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.333956,0.694615,0.245993,0.614619,0.651532,0.182378,kontaktinsel_duenne_spur
dio_0osu,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.307965,0.671459,0.229782,0.631596,0.640819,0.19743,kontaktinsel_duenne_spur
dio_0kex,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.316034,0.714294,0.255751,0.604002,0.653276,0.185827,kontaktinsel_duenne_spur
dio_1icu,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.423878,0.531019,0.315906,0.578452,0.651054,0.184991,kontaktinsel_duenne_spur
dio_1gr7,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.323313,0.719756,0.229359,0.63669,0.640853,0.193712,kontaktinsel_duenne_spur
dio_1pts,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.364152,0.532755,0.267733,0.592757,0.648905,0.1855,kontaktinsel_duenne_spur
dio_11tg,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,2.0,2,0.330072,0.643172,0.231307,0.629591,0.646979,0.199602,kontaktinsel_duenne_spur
dio_1t6j,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.385408,0.622465,0.294771,0.586071,0.65568,0.171039,kontaktinsel_duenne_spur
dio_0vgx,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.313818,0.605566,0.23531,0.622246,0.642537,0.197607,kontaktinsel_duenne_spur
dio_08jc,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.324147,0.712263,0.230865,0.625605,0.645986,0.188054,kontaktinsel_duenne_spur
dio_0e2k,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,2.0,2,0.374957,0.670099,0.251834,0.612105,0.64449,0.187975,kontaktinsel_duenne_spur
dio_1w2m,1,1,SOL_2025_STRESS_5K_RECEPTOR,stabil,1,0,0,1.0,0.0,0.0,1.0,1,0.324123,0.721478,0.215618,0.642928,0.644096,0.1836,kontaktinsel_duenne_spur
dio_0br8,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.323827,0.726972,0.253622,0.612595,0.658339,0.173308,kontaktinsel_duenne_spur
dio_0pmm,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.450407,0.683808,0.301949,0.592035,0.643988,0.188672,kontaktinsel_duenne_spur
dio_1xp5,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.331524,0.736787,0.233309,0.624539,0.649992,0.177566,kontaktinsel_duenne_spur
dio_0gva,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.392577,0.589196,0.306809,0.581966,0.645974,0.188027,kontaktinsel_duenne_spur
dio_0iau,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.313217,0.746515,0.246982,0.620066,0.646422,0.196267,kontaktinsel_duenne_spur
dio_05fu,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.330111,0.707108,0.275509,0.60263,0.660247,0.182261,kontaktinsel_duenne_spur
dio_1e61,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.351248,0.750053,0.249745,0.625613,0.649463,0.185845,kontaktinsel_duenne_spur
dio_1lf9,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.313494,0.621004,0.252102,0.617617,0.650915,0.186406,kontaktinsel_duenne_spur
dio_1kzl,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.395439,0.59699,0.276245,0.602345,0.655357,0.180457,kontaktinsel_duenne_spur
dio_0ch0,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,2.0,2,0.344985,0.647847,0.238073,0.631696,0.647741,0.183332,kontaktinsel_duenne_spur
dio_0vdi,1,1,SOL_2025_STRESS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.448981,0.606026,0.335746,0.559068,0.651679,0.18374,kontaktinsel_duenne_spur
dio_1y3h,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.389383,0.748572,0.262912,0.611789,0.656368,0.177366,kontaktinsel_duenne_spur
dio_138f,1,1,SOL_2025_STRESS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.424644,0.503742,0.299233,0.575589,0.646669,0.192321,kontaktinsel_duenne_spur
dio_0255,1,1,SOL_2025_STRESS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.359953,0.681471,0.252826,0.607271,0.640462,0.193787,kontaktinsel_duenne_spur
