world,start_tick,end_tick,duration,pressure_threshold_p90,alignment_threshold_p10,avg_pressure,avg_alignment,avg_asymmetry,avg_coherence,avg_strain,avg_rekopplung,pre8_pressure,post8_pressure,pre8_alignment,post8_alignment,pre8_rekopplung,post8_rekopplung,pre8_strain,post8_strain,dominant_effect,dominant_family,dominant_mcm_episode_preview,post_state
SOL_2023_NEG_STRESS_10K_RECEPTOR,2296,2296,1,0.301645,0.761854,0.305928,0.690691,-0.093394,0.292523,0.223044,0.622503,0.217584,0.186314,0.833980,0.889279,0.645113,0.659045,0.194168,0.171195,tragend_unruhig,dio_11rr,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2315,2318,4,0.301645,0.761854,0.450831,0.583316,-0.022803,0.249891,0.286504,0.598368,0.251053,0.195713,0.866165,0.897311,0.650207,0.651779,0.195873,0.179224,kippend,dio_1nfi,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2327,2327,1,0.301645,0.761854,0.304474,0.675785,0.064067,0.460373,0.257317,0.611942,0.195713,0.185980,0.897311,0.882767,0.651779,0.669953,0.179224,0.161974,tragend_unruhig,dio_0wk1,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2353,2353,1,0.301645,0.761854,0.538587,0.491262,-0.042794,0.212335,0.384404,0.538511,0.177213,0.240512,0.869453,0.755150,0.653079,0.640960,0.174070,0.213886,gespannt,dio_1bru,dio_mcm_episode_19m9z8d,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2388,2388,1,0.301645,0.761854,0.314398,0.682414,0.019375,0.328057,0.227555,0.623307,0.242923,0.256080,0.865065,0.849406,0.638411,0.640264,0.201954,0.202653,tragend_unruhig,dio_1ht1,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2395,2395,1,0.301645,0.761854,0.350859,0.608112,-0.032344,0.234008,0.225596,0.639202,0.249882,0.282399,0.871321,0.767742,0.639800,0.636229,0.203568,0.220258,tragend_unruhig,dio_0nt3,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2402,2402,1,0.301645,0.761854,0.446613,0.702152,0.280583,0.299297,0.297910,0.587985,0.265944,0.331528,0.760285,0.790853,0.641817,0.622418,0.211082,0.244438,kippend,dio_178v,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2406,2406,1,0.301645,0.761854,0.613556,0.490492,-0.139364,0.178238,0.420802,0.519367,0.271398,0.302904,0.806509,0.832424,0.641392,0.632372,0.214013,0.227143,gespannt,dio_00y0,dio_mcm_episode_1927mcg,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2408,2408,1,0.301645,0.761854,0.383071,0.627184,-0.214659,0.391558,0.231229,0.642901,0.331946,0.265311,0.792261,0.859533,0.624158,0.634429,0.244467,0.215193,tragend_unruhig,dio_1scv,dio_mcm_episode_08lfu5t,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2424,2425,2,0.301645,0.761854,0.400169,0.706913,0.194153,0.350698,0.274209,0.602802,0.177579,0.166443,0.911395,0.904883,0.653468,0.657687,0.173578,0.171379,kippend,dio_0hv0,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2436,2437,2,0.301645,0.761854,0.458711,0.740677,0.233624,0.348010,0.298801,0.590260,0.160297,0.217498,0.918517,0.872309,0.663726,0.650636,0.164281,0.183602,kippend,dio_0fc4,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2453,2453,1,0.301645,0.761854,0.318824,0.714581,0.169067,0.317116,0.251025,0.604462,0.199066,0.245689,0.877847,0.854576,0.644442,0.641661,0.187412,0.205810,tragend_unruhig,dio_1hld,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2461,2461,1,0.301645,0.761854,0.380220,0.725473,0.350383,0.470760,0.274690,0.607889,0.238015,0.187826,0.853214,0.910648,0.641233,0.662169,0.202852,0.165297,tragend_unruhig,dio_0535,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2495,2498,4,0.301645,0.761854,0.397660,0.632377,-0.234763,0.381320,0.270629,0.608812,0.275141,0.235464,0.819324,0.812510,0.624211,0.633833,0.223398,0.206019,tragend_unruhig,dio_1c77,dio_mcm_episode_0x44t5z,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2502,2502,1,0.301645,0.761854,0.317948,0.645000,-0.050550,0.266402,0.233926,0.615535,0.308830,0.238809,0.714154,0.842531,0.622775,0.634297,0.239957,0.203459,tragend_unruhig,dio_0d0z,dio_mcm_episode_07vx0iw,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2508,2508,1,0.301645,0.761854,0.307749,0.690595,0.073798,0.487447,0.257985,0.612517,0.236222,0.177742,0.815368,0.845493,0.635955,0.655815,0.201928,0.179885,tragend_unruhig,dio_0ckp,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2558,2558,1,0.301645,0.761854,0.435504,0.680877,0.361602,0.246764,0.297785,0.583426,0.155260,0.206686,0.884189,0.829849,0.669525,0.639838,0.150271,0.193433,kippend,dio_0yky,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2572,2572,1,0.301645,0.761854,0.362910,0.759117,-0.012635,0.426828,0.283314,0.590031,0.180912,0.209446,0.859693,0.862281,0.654678,0.643535,0.171302,0.191201,kippend,dio_00fv,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2581,2581,1,0.301645,0.761854,0.375131,0.668524,-0.101936,0.485612,0.282489,0.607631,0.209446,0.239824,0.862281,0.810130,0.643535,0.645844,0.191201,0.196990,kippend,dio_1dbs,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2584,2584,1,0.301645,0.761854,0.325999,0.732336,-0.018508,0.344299,0.243176,0.609854,0.238091,0.250014,0.824267,0.805123,0.637557,0.639843,0.207489,0.207553,tragend_unruhig,dio_0vbt,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2592,2594,3,0.301645,0.761854,0.350129,0.660517,-0.178668,0.421202,0.258947,0.611939,0.250708,0.255176,0.811270,0.797388,0.639634,0.625602,0.204754,0.216677,tragend_unruhig,dio_0st9,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2677,2677,1,0.301645,0.761854,0.373023,0.657965,-0.083188,0.224475,0.249512,0.609093,0.268371,0.249812,0.874858,0.853581,0.632036,0.640874,0.211737,0.201507,tragend_unruhig,dio_1y5r,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2791,2793,3,0.301645,0.761854,0.352609,0.611923,0.108741,0.386448,0.260010,0.613815,0.249841,0.189674,0.851209,0.886454,0.649076,0.650133,0.197665,0.182545,tragend_unruhig,dio_0fw5,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2808,2808,1,0.301645,0.761854,0.452938,0.616091,-0.074477,0.310015,0.339101,0.557515,0.190072,0.224124,0.884017,0.926504,0.651302,0.650255,0.175772,0.190869,kippend,dio_0jmb,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2832,2832,1,0.301645,0.761854,0.350455,0.756291,0.358081,0.460097,0.256360,0.614648,0.179348,0.410701,0.887952,0.773543,0.653097,0.603229,0.171761,0.272461,tragend_unruhig,dio_1l29,dio_mcm_episode_1t5bcxp,bleibt_kippnah_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2836,2837,2,0.301645,0.761854,0.464017,0.608227,-0.157008,0.163164,0.275747,0.600674,0.330277,0.262423,0.836771,0.801559,0.619432,0.637704,0.243267,0.209681,tragend_unruhig,dio_105p,dio_mcm_episode_1leh5qu,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2843,2843,1,0.301645,0.761854,0.339776,0.632696,-0.057013,0.281305,0.207303,0.652105,0.326691,0.272183,0.768160,0.745682,0.621995,0.621100,0.236035,0.229219,stabil,dio_057y,dio_mcm_episode_1yv9fvu,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2852,2853,2,0.301645,0.761854,0.354535,0.620779,0.131423,0.485743,0.264208,0.617113,0.272183,0.328428,0.745682,0.715580,0.621100,0.619841,0.229219,0.242421,kippend,dio_1iz1,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2855,2855,1,0.301645,0.761854,0.397151,0.620949,-0.099858,0.247239,0.275091,0.595181,0.294536,0.298225,0.691848,0.715600,0.623555,0.618064,0.239088,0.234094,tragend_unruhig,dio_1sh6,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2857,2857,1,0.301645,0.761854,0.384902,0.725031,-0.137442,0.288228,0.288974,0.577842,0.317275,0.267933,0.675950,0.729520,0.623804,0.624315,0.243832,0.221002,kippend,dio_14k6,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2860,2860,1,0.301645,0.761854,0.370221,0.512404,-0.128092,0.196542,0.263983,0.600551,0.337063,0.235938,0.710761,0.811272,0.622180,0.632002,0.247419,0.202144,tragend_unruhig,dio_0b1d,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2946,2947,2,0.301645,0.761854,0.435414,0.652275,0.091353,0.207247,0.282350,0.597095,0.127421,0.175037,0.926514,0.891570,0.684474,0.665736,0.146279,0.163841,kippend,dio_0ql9,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2960,2960,1,0.301645,0.761854,0.407218,0.549455,0.328859,0.281316,0.303053,0.587354,0.149629,0.219166,0.907220,0.869748,0.674844,0.653094,0.149442,0.191695,kippend,dio_038p,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2966,2966,1,0.301645,0.761854,0.358030,0.704650,0.008066,0.380685,0.253686,0.649528,0.200973,0.183794,0.862204,0.888839,0.650035,0.661101,0.188535,0.169869,tragend_unruhig,dio_1pj6,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2986,2986,1,0.301645,0.761854,0.342708,0.688335,0.333829,0.451394,0.257776,0.618326,0.152387,0.195621,0.905771,0.860811,0.675355,0.653398,0.144040,0.183800,tragend_unruhig,dio_10o8,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,2993,2993,1,0.301645,0.761854,0.359484,0.667805,0.035943,0.410416,0.295057,0.584724,0.191646,0.233014,0.868220,0.840506,0.659235,0.643007,0.175181,0.197634,kippend,dio_15z2,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3027,3027,1,0.301645,0.761854,0.340795,0.728630,0.385062,0.512314,0.245337,0.630486,0.170955,0.184194,0.897135,0.878215,0.658395,0.655607,0.168426,0.172431,tragend_unruhig,dio_09d9,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3050,3050,1,0.301645,0.761854,0.367981,0.667083,0.084642,0.375033,0.291886,0.587391,0.148863,0.199996,0.903964,0.856011,0.663413,0.657033,0.159489,0.179058,kippend,dio_0pxx,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3055,3055,1,0.301645,0.761854,0.304218,0.723553,0.136233,0.375160,0.255409,0.601059,0.189580,0.195551,0.871155,0.894928,0.654240,0.657178,0.179667,0.178462,tragend_unruhig,dio_13g5,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3075,3075,1,0.301645,0.761854,0.327708,0.737719,0.323261,0.520888,0.252966,0.620932,0.180306,0.216526,0.900249,0.862672,0.656058,0.643607,0.173647,0.193835,tragend_unruhig,dio_1ggw,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3077,3077,1,0.301645,0.761854,0.436996,0.640508,0.430576,0.359146,0.304860,0.589666,0.193307,0.181937,0.877889,0.912785,0.653694,0.649790,0.181187,0.177711,kippend,dio_1www,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3112,3112,1,0.301645,0.761854,0.339636,0.748118,-0.112650,0.500055,0.248535,0.623250,0.230399,0.235606,0.856175,0.826537,0.655363,0.640567,0.193516,0.194245,tragend_unruhig,dio_127l,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3207,3207,1,0.301645,0.761854,0.428255,0.560031,0.011484,0.110533,0.266717,0.601203,0.246950,0.252329,0.832211,0.852338,0.638444,0.638891,0.207726,0.199857,tragend_unruhig,dio_0ryj,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3221,3221,1,0.301645,0.761854,0.308756,0.747531,-0.217500,0.553342,0.259295,0.610466,0.226866,0.234728,0.903523,0.887951,0.648999,0.653930,0.194683,0.182752,tragend_unruhig,dio_0apt,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3245,3245,1,0.301645,0.761854,0.416126,0.730458,0.362241,0.311089,0.281831,0.595131,0.205306,0.256617,0.874873,0.874021,0.648479,0.644222,0.185989,0.200218,kippend,dio_0nng,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3296,3296,1,0.301645,0.761854,0.307963,0.719371,0.111035,0.391486,0.256971,0.602959,0.184425,0.171185,0.916566,0.895270,0.662075,0.658904,0.167452,0.169745,tragend_unruhig,dio_0iap,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3331,3331,1,0.301645,0.761854,0.491328,0.692433,0.095292,0.241904,0.340297,0.558091,0.168046,0.219171,0.915753,0.910196,0.660428,0.653115,0.170840,0.185226,gespannt,dio_1d3d,dio_mcm_episode_0l5wut9,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3410,3410,1,0.301645,0.761854,0.496023,0.534097,0.271010,0.051001,0.349234,0.547074,0.167644,0.246715,0.892147,0.855757,0.669931,0.655115,0.160411,0.198245,gespannt,dio_0g1z,dio_mcm_episode_0zbhkta,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3441,3441,1,0.301645,0.761854,0.552723,0.710279,-0.191032,0.261694,0.375681,0.535837,0.255070,0.291210,0.835121,0.821446,0.646882,0.631863,0.205225,0.216657,gespannt,dio_04pb,dio_mcm_episode_19w6ffd,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3443,3444,2,0.301645,0.761854,0.402891,0.649946,-0.209376,0.275952,0.248850,0.617824,0.328979,0.211581,0.812370,0.899181,0.622673,0.643152,0.245084,0.190347,tragend_unruhig,dio_0aro,dio_mcm_episode_1l4hk1v,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3480,3480,1,0.301645,0.761854,0.340807,0.688942,-0.058570,0.473408,0.275902,0.601233,0.207264,0.197409,0.854750,0.873968,0.652888,0.654492,0.183177,0.185141,tragend_unruhig,dio_0o3w,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3494,3494,1,0.301645,0.761854,0.407399,0.579017,-0.017359,0.164823,0.263688,0.601476,0.228314,0.221299,0.848654,0.856214,0.633107,0.655288,0.213313,0.183518,tragend_unruhig,dio_078u,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3506,3506,1,0.301645,0.761854,0.349827,0.703203,0.047645,0.514243,0.281468,0.600628,0.196004,0.205571,0.827387,0.850101,0.658968,0.640645,0.175301,0.194846,kippend,dio_14b2,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3517,3517,1,0.301645,0.761854,0.397585,0.701876,-0.001202,0.541015,0.297941,0.596760,0.217148,0.284086,0.826803,0.843943,0.634937,0.636038,0.201960,0.218855,kippend,dio_0tde,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3519,3519,1,0.301645,0.761854,0.379673,0.692308,-0.209230,0.422931,0.246967,0.625563,0.250237,0.271481,0.785593,0.867305,0.626621,0.634974,0.222876,0.213297,tragend_unruhig,dio_1ohc,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3536,3536,1,0.301645,0.761854,0.410601,0.519971,0.126536,0.282396,0.315466,0.577760,0.213141,0.212503,0.831965,0.858933,0.640516,0.640894,0.192069,0.202999,kippend,dio_13lq,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3557,3557,1,0.301645,0.761854,0.337003,0.689663,0.078271,0.405385,0.269945,0.601633,0.138527,0.208982,0.921009,0.885444,0.684268,0.655164,0.151763,0.177564,tragend_unruhig,dio_1a08,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3591,3591,1,0.301645,0.761854,0.362393,0.583534,0.130327,0.342608,0.288861,0.592842,0.179482,0.199724,0.891221,0.912838,0.669873,0.647877,0.159541,0.183330,kippend,dio_0b45,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3632,3632,1,0.301645,0.761854,0.368209,0.635907,0.143964,0.414051,0.259608,0.624368,0.218875,0.161598,0.875168,0.931357,0.640360,0.668071,0.198434,0.157175,tragend_unruhig,dio_15aq,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3656,3656,1,0.301645,0.761854,0.304041,0.702667,0.083308,0.426252,0.255193,0.608458,0.202095,0.162570,0.864880,0.917324,0.654610,0.680841,0.179187,0.145612,tragend_unruhig,dio_0xcl,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3696,3696,1,0.301645,0.761854,0.389548,0.675843,0.061915,0.340137,0.300550,0.579455,0.159578,0.220858,0.880199,0.907425,0.665577,0.663543,0.160155,0.178397,kippend,dio_0tsd,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3715,3716,2,0.301645,0.761854,0.349155,0.572593,-0.031791,0.180110,0.252872,0.601241,0.261879,0.220599,0.889396,0.845549,0.633924,0.644023,0.214146,0.188348,tragend_unruhig,dio_0io6,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3735,3735,1,0.301645,0.761854,0.310383,0.748154,0.151713,0.333487,0.219496,0.627265,0.183702,0.263271,0.877171,0.851361,0.653529,0.647034,0.179323,0.201617,stabil,dio_0dwz,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3800,3800,1,0.301645,0.761854,0.341038,0.758064,-0.275843,0.627724,0.283970,0.600402,0.204106,0.267247,0.873559,0.776931,0.646851,0.632623,0.194413,0.223655,kippend,dio_1bko,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3803,3803,1,0.301645,0.761854,0.383486,0.529829,0.051670,0.115672,0.274596,0.586432,0.249234,0.199085,0.816923,0.858399,0.636216,0.651141,0.220594,0.188744,tragend_unruhig,dio_0jwn,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3827,3827,1,0.301645,0.761854,0.460550,0.704087,0.524530,0.409707,0.298296,0.598359,0.187546,0.201064,0.905197,0.874605,0.667439,0.649866,0.163212,0.181619,kippend,dio_1pai,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3896,3896,1,0.301645,0.761854,0.344346,0.683712,0.248812,0.302782,0.268992,0.594948,0.176424,0.146456,0.906868,0.900302,0.659197,0.666471,0.168513,0.156258,tragend_unruhig,dio_0puq,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,3947,3947,1,0.301645,0.761854,0.478523,0.468210,0.172678,0.147214,0.349009,0.555282,0.206861,0.166783,0.874219,0.908984,0.651272,0.663987,0.184619,0.166198,gespannt,dio_1b3o,dio_mcm_episode_14421yj,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4027,4027,1,0.301645,0.761854,0.441616,0.608939,-0.124521,0.174903,0.285715,0.590244,0.248049,0.219199,0.902384,0.896872,0.653900,0.651256,0.188278,0.192691,kippend,dio_1qys,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4060,4060,1,0.301645,0.761854,0.461918,0.598616,-0.011354,0.279873,0.341987,0.556887,0.176980,0.244091,0.902696,0.879534,0.661461,0.647653,0.167208,0.196022,gespannt,dio_1kvb,dio_mcm_episode_0l5wut9,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4065,4065,1,0.301645,0.761854,0.366391,0.690107,0.082500,0.335811,0.266346,0.605849,0.234010,0.219979,0.857466,0.873772,0.644574,0.646137,0.196498,0.192383,tragend_unruhig,dio_1www,dio_mcm_episode_04e9yp5,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4070,4070,1,0.301645,0.761854,0.363594,0.686780,0.076106,0.349631,0.282501,0.590363,0.236663,0.207962,0.882214,0.875686,0.648333,0.651356,0.193398,0.182781,kippend,dio_0q0x,dio_mcm_episode_1yv9fvu,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4089,4089,1,0.301645,0.761854,0.335767,0.717938,0.326076,0.501956,0.255690,0.619890,0.174580,0.233263,0.893293,0.864559,0.667948,0.643102,0.165519,0.195708,tragend_unruhig,dio_1sv9,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4096,4096,1,0.301645,0.761854,0.451195,0.745275,0.171557,0.306691,0.315271,0.572424,0.216249,0.191835,0.852203,0.890185,0.649992,0.650147,0.188593,0.179887,kippend,dio_0bcj,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4129,4129,1,0.301645,0.761854,0.364699,0.613337,0.040930,0.411584,0.295969,0.588647,0.180324,0.235802,0.885941,0.888384,0.659225,0.638294,0.169953,0.202529,kippend,dio_0hcs,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4163,4163,1,0.301645,0.761854,0.313560,0.706910,-0.172502,0.344445,0.253272,0.603872,0.195560,0.238824,0.867927,0.843527,0.651648,0.640946,0.182145,0.201487,tragend_unruhig,dio_1ivm,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4166,4167,2,0.301645,0.761854,0.383536,0.677765,0.038834,0.241221,0.270620,0.596649,0.223429,0.205925,0.845823,0.887228,0.637613,0.658774,0.200200,0.178722,kippend,dio_19ei,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4184,4185,2,0.301645,0.761854,0.360925,0.717933,0.009945,0.326887,0.261695,0.599797,0.287511,0.211978,0.844164,0.875790,0.637143,0.664462,0.218711,0.175411,tragend_unruhig,dio_1ue9,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4193,4193,1,0.301645,0.761854,0.356766,0.703316,0.141647,0.298803,0.251326,0.613659,0.215365,0.171965,0.882126,0.871254,0.661551,0.657471,0.178410,0.167778,tragend_unruhig,dio_08ad,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4219,4219,1,0.301645,0.761854,0.311854,0.720652,0.109450,0.392196,0.233242,0.626981,0.164329,0.218604,0.905400,0.860165,0.673462,0.661922,0.157157,0.177081,tragend_unruhig,dio_0iap,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4227,4227,1,0.301645,0.761854,0.421935,0.674144,0.401913,0.331683,0.268717,0.615556,0.204844,0.215674,0.865978,0.858467,0.663350,0.656529,0.172646,0.176902,tragend_unruhig,dio_1oz3,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4268,4270,3,0.301645,0.761854,0.416144,0.644624,-0.009617,0.252938,0.280754,0.592098,0.227639,0.210342,0.884864,0.860622,0.658353,0.648989,0.186750,0.185202,tragend_unruhig,dio_137m,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4294,4296,3,0.301645,0.761854,0.421800,0.702972,0.332062,0.409794,0.276523,0.607787,0.152748,0.304115,0.884301,0.748117,0.680205,0.629338,0.144152,0.226233,tragend_unruhig,dio_0w4f,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2023_NEG_STRESS_10K_RECEPTOR,4298,4298,1,0.301645,0.761854,0.334384,0.706982,0.294331,0.282759,0.236062,0.617486,0.267288,0.296175,0.803736,0.751829,0.648795,0.627096,0.200871,0.226582,tragend_unruhig,dio_0mof,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
