name,group,run,tick_start,tick_end,local_role,rows,symbol,symbol_share,symbol_family,symbol_family_share,field_symbol,field_symbol_share,effect_class,effect_share,awareness_state,awareness_share,syntax_concentration,kipp_pressure,relief,rekopplung,field_pressure
SOL_2024_5M,referenz,1,1041,1120,lokale_multisensorische_kippnaehe,80,dio_16phl3h,0.0125,dio_16ph,0.0125,-,0.925,tragend_unruhig,0.4875,inner_effect_carried_unrest,0.4875,0.355,0.22214164061,0.70303783875,0.6202111125,0.20826300025
SOL_2024_5M,referenz,1,1281,1360,lokale_multisensorische_kippnaehe,80,dio_19wnem6,0.0125,dio_19wn,0.0125,-,0.925,stabil,0.4,inner_effect_stable,0.4,0.33225,0.21874998951000002,0.6995846785000001,0.62002835,0.20690338875000003
SOL_2024_5M,referenz,1,1321,1400,lokale_multisensorische_kippnaehe,80,dio_0id05g9,0.025,dio_0id0,0.025,-,0.9,tragend_unruhig,0.4875,inner_effect_carried_unrest,0.4875,0.35525,0.22314541459999998,0.69402126725,0.6161364875,0.209325387
SOL_2024_5M,referenz,1,1681,1760,lokale_multisensorische_kippnaehe,80,dio_14o6wh4,0.0125,dio_14o6,0.0125,-,0.85,tragend_unruhig,0.4875,inner_effect_carried_unrest,0.4875,0.33699999999999997,0.22030129493,0.69607552875,0.6170788125,0.20961686425000003
SOL_2024_5M,referenz,2,401,480,lokale_multisensorische_kippnaehe,80,dio_05t46ws,0.0125,dio_05t4,0.0125,-,0.875,tragend_unruhig,0.4875,inner_effect_carried_unrest,0.4875,0.34299999999999997,0.22588036889000002,0.6938468565,0.613169275,0.21293256425
SOL_2024_5M,referenz,2,441,520,lokale_multisensorische_kippnaehe,80,dio_09gftuk,0.0125,dio_09gf,0.0125,-,0.8625,tragend_unruhig,0.45,inner_effect_carried_unrest,0.45,0.33025,0.23341308044,0.6924899637499999,0.6115868875,0.21490560850000004
SOL_2024_5M,referenz,2,681,760,lokale_multisensorische_kippnaehe,80,dio_00cfh2t,0.025,dio_00cf,0.025,-,0.75,tragend_unruhig,0.325,inner_effect_carried_unrest,0.325,0.277,0.2594280575,0.69018311275,0.6065527625,0.2231719825
SOL_2024_5M,referenz,2,721,800,lokale_multisensorische_kippnaehe,80,dio_1ne0pgm,0.0125,dio_1ne0,0.0125,-,0.7875,tragend_unruhig,0.35,inner_effect_carried_unrest,0.35,0.28625,0.26813762892,0.69010484,0.604674525,0.22615625800000005
SOL_2024_5M,referenz,2,761,840,lokale_multisensorische_kippnaehe,80,dio_0onvvey,0.0125,dio_0onv,0.0125,-,0.95,tragend_unruhig,0.4875,inner_effect_carried_unrest,0.4875,0.361,0.22363460013999997,0.7034037992500001,0.6196620375,0.20910120050000003
SOL_2024_5M,referenz,2,1001,1080,lokale_multisensorische_kippnaehe,80,dio_0gxodzd,0.0125,dio_0gxo,0.0125,-,0.925,tragend_unruhig,0.55,inner_effect_carried_unrest,0.55,0.37125,0.22506895968,0.69515136125,0.6148639625000001,0.211147974
SOL_2024_5M,referenz,2,1041,1120,lokale_multisensorische_kippnaehe,80,dio_16phl3h,0.0125,dio_16ph,0.0125,-,0.925,tragend_unruhig,0.4875,inner_effect_carried_unrest,0.4875,0.355,0.22213472088000003,0.7029084875,0.6198705999999999,0.2082271315
SOL_2024_5M,referenz,2,1281,1360,lokale_multisensorische_kippnaehe,80,dio_19wnem6,0.0125,dio_19wn,0.0125,-,0.925,stabil,0.4,inner_effect_stable,0.4,0.33225,0.21874302347,0.6994580935,0.61969435,0.20686770975000002
SOL_2024_5M,referenz,2,1321,1400,lokale_multisensorische_kippnaehe,80,dio_0id05g9,0.025,dio_0id0,0.025,-,0.9,tragend_unruhig,0.4875,inner_effect_carried_unrest,0.4875,0.35525,0.22313960436999997,0.6939030337500001,0.6158250625,0.20929402225
SOL_2024_5M,referenz,2,1681,1760,lokale_multisensorische_kippnaehe,80,dio_14o6wh4,0.0125,dio_14o6,0.0125,-,0.85,tragend_unruhig,0.4875,inner_effect_carried_unrest,0.4875,0.33699999999999997,0.22029484614,0.69594772325,0.6167414875,0.20958245949999998
SOL_2025_1H,vergleich,1,361,440,lokale_multisensorische_kippnaehe,80,dio_0u0su7t,0.025,dio_0u0s,0.025,-,0.625,gespannt,0.4875,inner_effect_strained,0.4875,0.28925,0.33319782798,0.66429849225,0.5787935625,0.25512929300000003
SOL_2025_1H,vergleich,1,401,480,lokale_multisensorische_kippnaehe,80,dio_18hull4,0.025,dio_18hu,0.025,-,0.6375,gespannt,0.625,inner_effect_strained,0.625,0.328,0.3664145998,0.6519272467499999,0.5654543624999999,0.270074197
SOL_2025_1H,vergleich,1,441,520,lokale_multisensorische_kippnaehe,80,dio_1tjf27n,0.025,dio_1tjf,0.025,-,0.675,gespannt,0.45,inner_effect_strained,0.45,0.29150000000000004,0.34112004839000004,0.659721741,0.5732269249999999,0.25943670975000005
SOL_2025_1H,vergleich,1,761,840,lokale_multisensorische_kippnaehe,80,dio_1kbv4p1,0.0125,dio_1kbv,0.0125,-,0.575,gespannt,0.5,inner_effect_strained,0.5,0.27425,0.34543701259,0.66136130075,0.5739454125,0.26023790675
SOL_2025_1H,vergleich,1,1281,1360,lokale_multisensorische_kippnaehe,80,dio_1opv6d1,0.025,dio_1opv,0.025,-,0.625,gespannt,0.5,inner_effect_strained,0.5,0.2925,0.3402241979,0.65660609375,0.5727369875,0.258238587
SOL_2025_1H,vergleich,1,1321,1400,lokale_multisensorische_kippnaehe,80,dio_11gfhw5,0.0125,dio_11gf,0.0125,-,0.575,gespannt,0.5125,inner_effect_strained,0.5125,0.27749999999999997,0.35277706495999994,0.6544513905,0.5706054,0.2602798665
SOL_2025_1H,vergleich,1,1361,1440,lokale_multisensorische_kippnaehe,80,dio_1ydrvuw,0.0125,dio_1ydr,0.0125,-,0.55,gespannt,0.3875,inner_effect_strained,0.3875,0.239,0.32992022987,0.665766819,0.5802486250000001,0.25198945225
SOL_2025_1H,vergleich,1,1441,1520,lokale_multisensorische_kippnaehe,80,dio_15jerqu,0.0125,dio_15je,0.0125,-,0.625,gespannt,0.4375,inner_effect_strained,0.4375,0.27,0.33718589082,0.6632571775,0.57713275,0.2565358065
SOL_2025_1H,vergleich,1,1481,1560,lokale_multisensorische_kippnaehe,80,dio_0tfu53f,0.0125,dio_0tfu,0.0125,-,0.6,gespannt,0.4375,inner_effect_strained,0.4375,0.264,0.33937267621,0.665563504,0.578858875,0.25453373375
SOL_2025_1H,vergleich,1,1641,1720,lokale_multisensorische_kippnaehe,80,dio_12rxp12,0.025,dio_12rx,0.025,-,0.7125,kippend,0.4125,inner_effect_tipping,0.4125,0.29075,0.3281553984,0.6675074467500001,0.5810254125000001,0.2521462235
SOL_2025_1H,vergleich,2,361,440,lokale_multisensorische_kippnaehe,80,dio_0u0su7t,0.025,dio_0u0s,0.025,-,0.625,gespannt,0.4875,inner_effect_strained,0.4875,0.28925,0.33319463278,0.664151597,0.578418325,0.25510207250000005
SOL_2025_1H,vergleich,2,401,480,lokale_multisensorische_kippnaehe,80,dio_18hull4,0.025,dio_18hu,0.025,-,0.6375,gespannt,0.625,inner_effect_strained,0.625,0.328,0.36641268014999995,0.65176777575,0.5650488124999999,0.27004903775
SOL_2025_1H,vergleich,2,441,520,lokale_multisensorische_kippnaehe,80,dio_1tjf27n,0.025,dio_1tjf,0.025,-,0.675,gespannt,0.45,inner_effect_strained,0.45,0.29150000000000004,0.34111718720999995,0.6595566985000001,0.5728046250000001,0.25940811625
SOL_2025_1H,vergleich,2,761,840,lokale_multisensorische_kippnaehe,80,dio_1kbv4p1,0.0125,dio_1kbv,0.0125,-,0.575,gespannt,0.5,inner_effect_strained,0.5,0.27425,0.34543346558,0.66120608175,0.5735473375,0.26020859250000006
SOL_2025_1H,vergleich,2,1281,1360,lokale_multisensorische_kippnaehe,80,dio_1opv6d1,0.025,dio_1opv,0.025,-,0.625,gespannt,0.5,inner_effect_strained,0.5,0.2925,0.34022015509000003,0.6564524125,0.572340175,0.25820795725
SOL_2025_1H,vergleich,2,1321,1400,lokale_multisensorische_kippnaehe,80,dio_11gfhw5,0.0125,dio_11gf,0.0125,-,0.575,gespannt,0.5125,inner_effect_strained,0.5125,0.27749999999999997,0.35277326454,0.6542959305,0.570204925,0.26024973100000004
SOL_2025_1H,vergleich,2,1361,1440,lokale_multisensorische_kippnaehe,80,dio_1ydrvuw,0.0125,dio_1ydr,0.0125,-,0.55,gespannt,0.3875,inner_effect_strained,0.3875,0.239,0.32991626206,0.665612336,0.5798517750000001,0.251959029
SOL_2025_1H,vergleich,2,1441,1520,lokale_multisensorische_kippnaehe,80,dio_15jerqu,0.0125,dio_15je,0.0125,-,0.625,gespannt,0.4375,inner_effect_strained,0.4375,0.27,0.33718219498999996,0.6631203290000001,0.5767793250000001,0.25650826174999997
SOL_2025_1H,vergleich,2,1481,1560,lokale_multisensorische_kippnaehe,80,dio_0tfu53f,0.0125,dio_0tfu,0.0125,-,0.6,gespannt,0.4375,inner_effect_strained,0.4375,0.264,0.33936807271,0.66542438225,0.5784987625,0.25450334075000003
SOL_2025_1H,vergleich,2,1641,1720,lokale_multisensorische_kippnaehe,80,dio_12rxp12,0.025,dio_12rx,0.025,-,0.7125,kippend,0.4125,inner_effect_tipping,0.4125,0.29075,0.32814986652000006,0.667349882,0.580617525,0.252110916
SOL_2025_30M,vergleich,1,801,880,lokale_multisensorische_kippnaehe,80,dio_0p6cf7b,0.025,dio_0p6c,0.025,-,0.625,gespannt,0.4375,inner_effect_strained,0.4375,0.27625,0.32343093495999997,0.6683137020000001,0.582577475,0.250911217
SOL_2025_30M,vergleich,1,841,920,lokale_multisensorische_kippnaehe,80,dio_05zorfo,0.025,dio_05zo,0.025,-,0.5375,gespannt,0.525,inner_effect_strained,0.525,0.278,0.35147362106,0.657721668,0.5715784,0.26256721
SOL_2025_30M,vergleich,1,881,960,lokale_multisensorische_kippnaehe,80,dio_1jigovv,0.0125,dio_1jig,0.0125,-,0.4625,gespannt,0.5375,inner_effect_strained,0.5375,0.257,0.35295211784999997,0.6539595085000001,0.5680979500000001,0.26459909375
SOL_2025_30M,vergleich,1,921,1000,lokale_multisensorische_kippnaehe,80,dio_0qyyhj0,0.0125,dio_0qyy,0.0125,-,0.5,gespannt,0.4375,inner_effect_strained,0.4375,0.24,0.3340053098,0.663171449,0.577670225,0.2539332885
SOL_2025_30M,vergleich,1,961,1040,lokale_multisensorische_kippnaehe,80,dio_1akfpjl,0.0125,dio_1akf,0.0125,-,0.6625,gespannt,0.35,inner_effect_strained,0.35,0.25625,0.30803013167000004,0.67303125125,0.5881883875,0.24291731525000004
SOL_2025_30M,vergleich,1,1001,1080,lokale_multisensorische_kippnaehe,80,dio_0mzn97y,0.0125,dio_0mzn,0.0125,-,0.6875,gespannt,0.4,inner_effect_strained,0.4,0.27525,0.30815811273999993,0.6686449595,0.584510275,0.2459128465
SOL_2025_30M,vergleich,1,1041,1120,lokale_multisensorische_kippnaehe,80,dio_0j1z2b0,0.0125,dio_0j1z,0.0125,-,0.5875,gespannt,0.3875,inner_effect_strained,0.3875,0.248,0.3180329938,0.6686625147499999,0.5840528625,0.24723916750000002
SOL_2025_30M,vergleich,1,1521,1600,lokale_multisensorische_kippnaehe,80,dio_0tsrfd8,0.025,dio_0tsr,0.025,-,0.625,gespannt,0.4125,inner_effect_strained,0.4125,0.26975,0.32928610789,0.66248141375,0.5766238375,0.25482970925
SOL_2025_30M,vergleich,1,1561,1640,lokale_multisensorische_kippnaehe,80,dio_0hnkar0,0.0125,dio_0hnk,0.0125,-,0.6375,gespannt,0.425,inner_effect_strained,0.425,0.26975,0.33454337906,0.65940865175,0.5742524375,0.25672402800000005
SOL_2025_30M,vergleich,1,1601,1680,lokale_multisensorische_kippnaehe,80,dio_0vg93gs,0.0125,dio_0vg9,0.0125,-,0.7,gespannt,0.3625,inner_effect_strained,0.3625,0.26849999999999996,0.33134133111,0.66120052175,0.5764229125,0.25472298525000003
SOL_2025_30M,vergleich,2,801,880,lokale_multisensorische_kippnaehe,80,dio_0p6cf7b,0.025,dio_0p6c,0.025,-,0.625,gespannt,0.4375,inner_effect_strained,0.4375,0.27625,0.32342828692,0.668174467,0.582221825,0.25088647399999997
SOL_2025_30M,vergleich,2,841,920,lokale_multisensorische_kippnaehe,80,dio_05zorfo,0.025,dio_05zo,0.025,-,0.5375,gespannt,0.525,inner_effect_strained,0.525,0.278,0.35147223469,0.6575864094999999,0.5712347999999999,0.26254656075000005
SOL_2025_30M,vergleich,2,881,960,lokale_multisensorische_kippnaehe,80,dio_1jigovv,0.0125,dio_1jig,0.0125,-,0.4625,gespannt,0.5375,inner_effect_strained,0.5375,0.257,0.3529507761,0.65381971075,0.5677429375,0.26457801049999996
SOL_2025_30M,vergleich,2,921,1000,lokale_multisensorische_kippnaehe,80,dio_0qyyhj0,0.0125,dio_0qyy,0.0125,-,0.5,gespannt,0.4375,inner_effect_strained,0.4375,0.24,0.33400283636999994,0.66303525325,0.5773221375,0.25390940025
SOL_2025_30M,vergleich,2,961,1040,lokale_multisensorische_kippnaehe,80,dio_1akfpjl,0.0125,dio_1akf,0.0125,-,0.6625,gespannt,0.35,inner_effect_strained,0.35,0.25625,0.30802682798,0.672899371,0.587848375,0.24289151550000002
SOL_2025_30M,vergleich,2,1001,1080,lokale_multisensorische_kippnaehe,80,dio_0mzn97y,0.0125,dio_0mzn,0.0125,-,0.6875,gespannt,0.4,inner_effect_strained,0.4,0.27525,0.30815496912,0.6685117085,0.584166675,0.24588731600000002
SOL_2025_30M,vergleich,2,1041,1120,lokale_multisensorische_kippnaehe,80,dio_0j1z2b0,0.0125,dio_0j1z,0.0125,-,0.5875,gespannt,0.3875,inner_effect_strained,0.3875,0.248,0.31802883954999994,0.6685269032500001,0.5837026875,0.24721050825000002
SOL_2025_30M,vergleich,2,1521,1600,lokale_multisensorische_kippnaehe,80,dio_0tsrfd8,0.025,dio_0tsr,0.025,-,0.625,gespannt,0.4125,inner_effect_strained,0.4125,0.26975,0.32928391006,0.6623312917499999,0.5762410375,0.2548048895
SOL_2025_30M,vergleich,2,1561,1640,lokale_multisensorische_kippnaehe,80,dio_0hnkar0,0.0125,dio_0hnk,0.0125,-,0.6375,gespannt,0.425,inner_effect_strained,0.425,0.26975,0.33454095526000005,0.6592666642499999,0.5738897125,0.25669956200000005
SOL_2025_30M,vergleich,2,1601,1680,lokale_multisensorische_kippnaehe,80,dio_0vg93gs,0.0125,dio_0vg9,0.0125,-,0.7,gespannt,0.3625,inner_effect_strained,0.3625,0.26849999999999996,0.33133785483,0.66106261575,0.5760684625,0.25469600025000005
SOL_2025_5M,referenz,1,241,320,lokale_multisensorische_kippnaehe,80,dio_0w1xyt1,0.0375,dio_0w1x,0.0375,-,0.975,stabil,0.5125,inner_effect_stable,0.5125,0.38599999999999995,0.18313206662000003,0.70309026875,0.6287029875,0.19441020100000003
SOL_2025_5M,referenz,1,281,360,lokale_multisensorische_kippnaehe,80,dio_0ftor4n,0.025,dio_0fto,0.025,-,0.975,tragend_unruhig,0.475,inner_effect_carried_unrest,0.475,0.37,0.18501177648,0.7078688009999999,0.63060255,0.19493687350000002
SOL_2025_5M,referenz,1,441,520,lokale_multisensorische_kippnaehe,80,dio_06mbti1,0.0125,dio_06mb,0.0125,-,0.95,stabil,0.4875,inner_effect_stable,0.4875,0.361,0.18512518171999998,0.70589260075,0.6292889625,0.1950824135
SOL_2025_5M,referenz,1,481,560,lokale_multisensorische_kippnaehe,80,dio_0uy5dey,0.025,dio_0uy5,0.025,-,1.0,stabil,0.5125,inner_effect_stable,0.5125,0.38575,0.17973735303000002,0.7079944175,0.632011475,0.19164505325000003
SOL_2025_5M,referenz,1,641,720,lokale_multisensorische_kippnaehe,80,dio_1pg0ggz,0.0125,dio_1pg0,0.0125,-,0.95,stabil,0.5,inner_effect_stable,0.5,0.36425,0.17987024205,0.7100153187500001,0.6326083125,0.19279880775000002
SOL_2025_5M,referenz,1,681,760,lokale_multisensorische_kippnaehe,80,dio_17whstn,0.0125,dio_17wh,0.0125,-,0.925,tragend_unruhig,0.45,inner_effect_carried_unrest,0.45,0.34525,0.18507019402,0.7075596745,0.6289273,0.19706888500000003
SOL_2025_5M,referenz,1,1561,1640,lokale_multisensorische_kippnaehe,80,dio_0wwhb8d,0.025,dio_0wwh,0.025,-,0.925,stabil,0.4625,inner_effect_stable,0.4625,0.35475,0.18489470848000003,0.7065587942499999,0.6325419375,0.19123860600000003
SOL_2025_5M,referenz,1,1601,1680,lokale_multisensorische_kippnaehe,80,dio_1sba9zk,0.0125,dio_1sba,0.0125,-,0.925,stabil,0.4875,inner_effect_stable,0.4875,0.355,0.19494713782000003,0.70147868675,0.6274197125,0.19693989600000006
SOL_2025_5M,referenz,1,1881,1960,lokale_multisensorische_kippnaehe,80,dio_1yvosgk,0.0125,dio_1yvo,0.0125,-,0.975,stabil,0.5,inner_effect_stable,0.5,0.37025,0.18110383942000002,0.7089083625,0.634705275,0.19068034150000002
SOL_2025_5M,referenz,2,241,320,lokale_multisensorische_kippnaehe,80,dio_0w1xyt1,0.0375,dio_0w1x,0.0375,-,0.975,stabil,0.5125,inner_effect_stable,0.5125,0.38599999999999995,0.18312363839,0.702958753,0.62835255,0.19436965675
SOL_2025_5M,referenz,2,281,360,lokale_multisensorische_kippnaehe,80,dio_0ftor4n,0.025,dio_0fto,0.025,-,0.975,tragend_unruhig,0.475,inner_effect_carried_unrest,0.475,0.37,0.18500325126,0.7077351227500001,0.6302470125,0.1948958105
SOL_2025_5M,referenz,2,441,520,lokale_multisensorische_kippnaehe,80,dio_06mbti1,0.0125,dio_06mb,0.0125,-,0.95,stabil,0.4875,inner_effect_stable,0.4875,0.361,0.18511658322,0.705768002,0.628955875,0.19504224450000002
SOL_2025_5M,referenz,2,481,560,lokale_multisensorische_kippnaehe,80,dio_0uy5dey,0.025,dio_0uy5,0.025,-,1.0,stabil,0.5125,inner_effect_stable,0.5125,0.38575,0.17972827277,0.707872079,0.631683475,0.19160379475000003
SOL_2025_5M,referenz,2,641,720,lokale_multisensorische_kippnaehe,80,dio_1pg0ggz,0.0125,dio_1pg0,0.0125,-,0.95,stabil,0.5,inner_effect_stable,0.5,0.36425,0.17986114747,0.70988478575,0.6322598125,0.19275650725000004
SOL_2025_5M,referenz,2,681,760,lokale_multisensorische_kippnaehe,80,dio_17whstn,0.0125,dio_17wh,0.0125,-,0.925,tragend_unruhig,0.45,inner_effect_carried_unrest,0.45,0.34525,0.18506215774999998,0.7074337192500001,0.6285917375000001,0.19703015675000002
SOL_2025_5M,referenz,2,1561,1640,lokale_multisensorische_kippnaehe,80,dio_0wwhb8d,0.025,dio_0wwh,0.025,-,0.925,stabil,0.4625,inner_effect_stable,0.4625,0.35475,0.18488573986,0.70642058975,0.6321733125,0.19119567150000003
SOL_2025_5M,referenz,2,1601,1680,lokale_multisensorische_kippnaehe,80,dio_1sba9zk,0.0125,dio_1sba,0.0125,-,0.925,stabil,0.4875,inner_effect_stable,0.4875,0.355,0.19493876592,0.701346541,0.6270679,0.196899441
SOL_2025_5M,referenz,2,1881,1960,lokale_multisensorische_kippnaehe,80,dio_1yvosgk,0.0125,dio_1yvo,0.0125,-,0.975,stabil,0.5,inner_effect_stable,0.5,0.37025,0.18109559747,0.7087858405,0.63437875,0.19064148375
STRESS_2023_TEST4,stress,1,1,80,lokale_multisensorische_kippnaehe,80,dio_1qmksr6,0.0125,dio_1qmk,0.0125,-,0.8,tragend_unruhig,0.375,inner_effect_carried_unrest,0.375,0.29575,0.2877071705,0.682165419,0.596903525,0.23474372425
STRESS_2024_REAL,stress,1,1,80,lokale_multisensorische_kippnaehe,80,dio_00cfh2t,0.025,dio_00cf,0.025,-,0.75,tragend_unruhig,0.3125,inner_effect_carried_unrest,0.3125,0.27375,0.27911072926999997,0.6859598045,0.599832575,0.23239261600000002
STRESS_2025_STRESS,stress,1,1,80,lokale_multisensorische_kippnaehe,80,dio_0gb0aog,0.0125,dio_0gb0,0.0125,-,0.775,tragend_unruhig,0.3375,inner_effect_carried_unrest,0.3375,0.28,0.28681314649,0.67609474375,0.5931945875,0.23657997000000003
