world,tick,symbol_family,transition,current_rekopplung,future8_rekopplung,delta_rekopplung,current_strain,future8_strain,delta_strain,current_carry,future8_carry,delta_carry,current_sensory_coupling,future8_sensory_coupling,delta_sensory_coupling,future_center_count,future_open_count,future_edge_count
BTC_2024_1H_2K,453,dio_0j5h,rekoppelt_zentrum,0.624906,0.65018475,0.025278750000000016,0.221866,0.158440875,-0.063425125,0.375471,0.388100125,0.012629125000000019,0.829879,0.854113125,0.024234124999999995,8,0,0
BTC_2024_1H_2K,495,dio_1fbe,rekoppelt_zentrum,0.610957,0.654279,0.04332200000000008,0.222497,0.150350375,-0.07214662499999999,0.342601,0.389707,0.04710600000000004,0.788024,0.871302625,0.08327862500000005,8,0,0
BTC_2024_1H_2K,505,dio_13cj,rekoppelt_zentrum,0.604878,0.648590375,0.043712375000000026,0.2766,0.1753205,-0.10127950000000002,0.375297,0.395055625,0.01975862500000003,0.782677,0.87572125,0.09304425000000005,7,1,0
BTC_2024_1H_2K,508,dio_1cih,rekoppelt_zentrum,0.641054,0.65165575,0.010601749999999965,0.2409,0.165568875,-0.075331125,0.437792,0.39419775,-0.04359425,0.86497,0.872623375,0.007653374999999962,8,0,0
BTC_2024_1H_2K,524,dio_1601,rekoppelt_zentrum,0.613085,0.642155625,0.029070625000000017,0.217637,0.183406125,-0.034230874999999994,0.346987,0.381211,0.03422400000000003,0.800725,0.87080925,0.07008424999999996,8,0,0
BTC_2024_1H_2K,535,dio_0o0n,rekoppelt_zentrum,0.605329,0.6343925,0.02906350000000002,0.263598,0.2241535,-0.03944449999999999,0.364257,0.402403625,0.03814662499999999,0.77937,0.85178525,0.07241525000000004,4,2,2
BTC_2024_1H_2K,538,dio_0ruf,rekoppelt_zentrum,0.64322,0.641074125,-0.002145874999999964,0.236059,0.1883785,-0.04768049999999999,0.446702,0.38770337499999996,-0.05899862500000003,0.866707,0.862683875,-0.004023125000000016,7,1,0
BTC_2024_1H_2K,543,dio_097d,rekoppelt_zentrum,0.623484,0.647662625,0.02417862500000001,0.239729,0.177086625,-0.062642375,0.366484,0.396402,0.029918,0.855609,0.87113975,0.015530750000000038,8,0,0
BTC_2024_1H_2K,562,dio_0se4,rekoppelt_zentrum,0.646089,0.648881375,0.002792374999999958,0.229905,0.16780125,-0.062103749999999985,0.423291,0.38961025,-0.03368074999999998,0.889558,0.86462775,-0.02493024999999993,8,0,0
BTC_2024_1H_2K,572,dio_058w,rekoppelt_zentrum,0.641826,0.647028,0.00520200000000004,0.223297,0.171404875,-0.05189212499999998,0.423126,0.389396,-0.03372999999999998,0.864849,0.8620995,-0.0027494999999999603,8,0,0
BTC_2024_1H_2K,588,dio_031l,rekoppelt_zentrum,0.594245,0.653122125,0.058877124999999975,0.276906,0.15533112500000001,-0.12157487499999997,0.344119,0.390061125,0.045942125,0.76292,0.872161125,0.10924112499999994,8,0,0
BTC_2024_1H_2K,602,dio_1u5p,rekoppelt_zentrum,0.604753,0.640353625,0.03560062500000005,0.267976,0.185076625,-0.082899375,0.361859,0.37981625,0.017957250000000036,0.783344,0.858012625,0.07466862499999993,6,1,1
BTC_2024_1H_2K,609,dio_1rg0,bleibt_offen,0.599217,0.629005375,0.029788374999999978,0.233546,0.2380045,0.004458500000000004,0.326451,0.398209875,0.071758875,0.757202,0.852769375,0.09556737500000001,1,6,1
BTC_2024_1H_2K,611,dio_1aws,bleibt_offen,0.639187,0.633445,-0.005741999999999914,0.263291,0.2173255,-0.04596549999999999,0.440822,0.395162625,-0.045659375,0.888446,0.85515725,-0.03328874999999998,3,5,0
BTC_2024_1H_2K,612,dio_1lkn,rekoppelt_zentrum,0.618686,0.63677425,0.018088250000000028,0.24716,0.2044745,-0.04268549999999999,0.396908,0.39097187499999997,-0.005936125000000014,0.815228,0.860288375,0.04506037500000004,4,4,0
BTC_2024_1H_2K,613,dio_0wmj,rekoppelt_zentrum,0.629502,0.636894375,0.007392375000000007,0.238869,0.1978415,-0.041027499999999995,0.3983,0.38639924999999997,-0.011900750000000015,0.861025,0.8560218749999999,-0.005003125000000108,5,3,0
BTC_2024_1H_2K,614,dio_1q33,rekoppelt_zentrum,0.621011,0.64309675,0.022085750000000015,0.234446,0.18673737499999998,-0.047708625000000005,0.388707,0.39131725,0.0026102499999999806,0.82194,0.867041,0.04510099999999995,6,2,0
BTC_2024_1H_2K,616,dio_0ygk,rekoppelt_zentrum,0.630598,0.657595625,0.026997625000000025,0.230981,0.16999825,-0.06098275,0.392854,0.41643874999999997,0.023584749999999988,0.862058,0.8753148749999999,0.013256874999999946,7,1,0
BTC_2024_1H_2K,617,dio_1t3z,rekoppelt_zentrum,0.622675,0.663868625,0.04119362500000001,0.24652,0.1564635,-0.09005649999999998,0.39539,0.420039125,0.024649124999999994,0.834704,0.885842625,0.05113862499999999,8,0,0
BTC_2024_1H_2K,632,dio_1auu,rekoppelt_zentrum,0.617893,0.650741,0.03284799999999999,0.265739,0.162730875,-0.103008125,0.400922,0.3926905,-0.008231500000000003,0.802896,0.861444625,0.05854862499999991,8,0,0
BTC_2024_1H_2K,684,dio_0mb9,rekoppelt_zentrum,0.615333,0.635775,0.02044199999999996,0.208715,0.218322375,0.009607375000000001,0.339485,0.396998625,0.05751362500000001,0.799121,0.858697375,0.059576375000000015,4,4,0
BTC_2024_1H_2K,687,dio_0qla,rekoppelt_zentrum,0.613055,0.638207375,0.025152375000000005,0.275064,0.203802375,-0.07126162499999997,0.360231,0.393431,0.03319999999999995,0.841527,0.85902375,0.01749674999999995,5,3,0
BTC_2024_1H_2K,688,dio_0htq,rekoppelt_zentrum,0.628638,0.6411043750000001,0.01246637500000003,0.263737,0.188248,-0.075489,0.412564,0.38789487500000003,-0.02466912499999996,0.865549,0.860685875,-0.004863124999999968,6,2,0
BTC_2024_1H_2K,689,dio_0rnp,rekoppelt_zentrum,0.612315,0.64135525,0.02904024999999999,0.259529,0.1861875,-0.0733415,0.386176,0.38441400000000003,-0.0017619999999999858,0.808514,0.86152775,0.05301375000000008,6,2,0
BTC_2024_1H_2K,690,dio_0xnp,rekoppelt_zentrum,0.633077,0.643906625,0.010829624999999954,0.243847,0.177905625,-0.065941375,0.410954,0.384187125,-0.026766874999999968,0.870058,0.864120125,-0.005937874999999981,7,1,0
BTC_2024_1H_2K,697,dio_17w4,rekoppelt_zentrum,0.614322,0.655458625,0.04113662499999993,0.243045,0.163444,-0.079601,0.358329,0.395229625,0.036900624999999965,0.815249,0.874814625,0.059565624999999955,8,0,0
BTC_2024_1H_2K,730,dio_0ip4,rekoppelt_zentrum,0.628611,0.654627125,0.026016124999999946,0.234782,0.1884235,-0.0463585,0.40217,0.423274625,0.021104624999999988,0.831241,0.880807875,0.04956687500000001,6,2,0
BTC_2024_1H_2K,735,dio_0nnd,bleibt_offen,0.642581,0.641570125,-0.0010108749999999667,0.252098,0.217854,-0.034244,0.429387,0.416179125,-0.013207875000000036,0.893418,0.864464,-0.028954000000000035,3,4,1
BTC_2024_1H_2K,736,dio_1sby,rekoppelt_zentrum,0.637562,0.642417125,0.004855125000000071,0.227885,0.208685375,-0.019199624999999998,0.433486,0.40806625,-0.025419749999999963,0.836792,0.8670235000000001,0.030231500000000078,4,3,1
BTC_2024_1H_2K,741,dio_0v6f,rekoppelt_zentrum,0.639406,0.645474375,0.006068375000000015,0.236703,0.19103675,-0.04566624999999999,0.443986,0.39881537499999997,-0.04517062500000002,0.851177,0.870442625,0.019265625000000064,4,4,0
BTC_2024_1H_2K,742,dio_1gxp,rekoppelt_zentrum,0.64064,0.648209875,0.007569875000000059,0.226564,0.17994675,-0.04661725,0.411223,0.39808462499999997,-0.013138375000000035,0.884533,0.864561625,-0.019971375000000013,5,3,0
BTC_2024_1H_2K,743,dio_05kj,rekoppelt_zentrum,0.64052,0.6528428749999999,0.012322874999999955,0.221242,0.169754125,-0.05148787499999999,0.406856,0.40252425000000003,-0.004331749999999968,0.880791,0.869526875,-0.011264124999999958,6,2,0
BTC_2024_1H_2K,745,dio_1299,rekoppelt_zentrum,0.632913,0.65857875,0.025665750000000043,0.221941,0.158449375,-0.063491625,0.3901,0.408318375,0.01821837500000001,0.85633,0.87779225,0.021462250000000016,7,1,0
BTC_2024_1H_2K,746,dio_1q2z,rekoppelt_zentrum,0.629275,0.659514375,0.030239374999999957,0.225245,0.151776125,-0.07346887499999999,0.385773,0.405284125,0.019511125000000018,0.846893,0.87738375,0.03049075000000001,8,0,0
BTC_2024_1H_2K,819,dio_15m6,rekoppelt_zentrum,0.621852,0.64556825,0.023716249999999994,0.196733,0.187047,-0.009686,0.35484,0.398176375,0.04333637500000004,0.798033,0.85615925,0.058126250000000046,6,2,0
BTC_2024_1H_2K,822,dio_0yvh,rekoppelt_zentrum,0.619289,0.651834375,0.03254537499999999,0.254389,0.169693125,-0.08469587499999998,0.39806,0.3998005,0.0017404999999999782,0.797714,0.856286625,0.058572624999999934,7,1,0
BTC_2024_1H_2K,825,dio_152p,rekoppelt_zentrum,0.615414,0.653676,0.03826200000000002,0.216794,0.162967375,-0.05382662499999999,0.343088,0.399634875,0.056546874999999996,0.805076,0.86415025,0.059074249999999995,8,0,0
BTC_2024_1H_2K,835,dio_1j7j,rekoppelt_zentrum,0.630167,0.6375332499999999,0.007366249999999908,0.234679,0.1851905,-0.04948849999999999,0.409419,0.37555175,-0.03386724999999996,0.819222,0.84417,0.02494799999999997,6,2,0
BTC_2024_1H_2K,836,dio_0p01,rekoppelt_zentrum,0.611836,0.642874375,0.03103837499999995,0.224462,0.17909925,-0.04536275000000001,0.337268,0.3849575,0.047689499999999996,0.801332,0.854780125,0.05344812499999996,7,1,0
BTC_2024_1H_2K,838,dio_1sfz,rekoppelt_zentrum,0.608573,0.652874375,0.044301374999999976,0.23985,0.16787925,-0.07197075,0.348542,0.401800375,0.05325837499999997,0.792995,0.87367425,0.08067924999999998,8,0,0
BTC_2024_1H_2K,847,dio_0hmu,rekoppelt_zentrum,0.634271,0.650005625,0.015734625000000002,0.245581,0.185679375,-0.059901624999999986,0.415726,0.410229,-0.005496999999999974,0.847735,0.8655935,0.0178585,6,2,0
BTC_2024_1H_2K,853,dio_1izc,rekoppelt_zentrum,0.633084,0.637954625,0.004870625000000017,0.244561,0.205432,-0.039129,0.416112,0.3932905,-0.022821499999999995,0.840998,0.85579125,0.01479324999999998,6,2,0
BTC_2024_1H_2K,855,dio_0c19,rekoppelt_zentrum,0.602858,0.64583675,0.042978749999999954,0.277201,0.187616,-0.08958499999999997,0.360834,0.398202125,0.03736812500000003,0.797991,0.87029725,0.07230625000000002,7,1,0
BTC_2024_1H_2K,860,dio_0lfd,rekoppelt_zentrum,0.620715,0.658699125,0.037984125000000035,0.251755,0.15750787500000002,-0.09424712499999999,0.38935,0.404551125,0.015201125000000038,0.817509,0.887777125,0.0702681249999999,8,0,0
BTC_2024_1H_2K,874,dio_18ft,rekoppelt_zentrum,0.592863,0.661605625,0.06874262499999995,0.252379,0.15505125,-0.09732775000000002,0.320744,0.4126725,0.09192850000000002,0.752223,0.889806375,0.13758337500000006,8,0,0
BTC_2024_1H_2K,891,dio_02k2,rekoppelt_zentrum,0.637731,0.65056075,0.012829749999999973,0.228694,0.155739125,-0.072954875,0.416369,0.384712125,-0.03165687499999997,0.844644,0.8520380000000001,0.007394000000000123,6,2,0
BTC_2024_1H_2K,897,dio_0wlx,rekoppelt_zentrum,0.617153,0.647584875,0.030431874999999997,0.229869,0.1679235,-0.06194549999999999,0.357118,0.387482,0.030364000000000002,0.812064,0.847780875,0.03571687499999998,5,3,0
BTC_2024_1H_2K,898,dio_19fw,rekoppelt_zentrum,0.619435,0.651827875,0.03239287499999999,0.20335,0.16739774999999998,-0.03595225000000002,0.345532,0.39920175,0.053669750000000016,0.807795,0.8561785,0.04838349999999991,6,2,0
BTC_2024_1H_2K,902,dio_1tbd,rekoppelt_zentrum,0.612903,0.65593625,0.04303325000000002,0.233169,0.189556125,-0.043612874999999995,0.354592,0.427115375,0.072523375,0.796411,0.87965475,0.08324375000000006,6,2,0
BTC_2024_1H_2K,905,dio_0mbh,rekoppelt_zentrum,0.623272,0.65414675,0.03087474999999995,0.240239,0.19943249999999998,-0.04080650000000002,0.380765,0.43231075,0.05154575,0.832053,0.889386875,0.05733387499999998,7,1,0
BTC_2024_1H_2K,908,dio_01u1,rekoppelt_zentrum,0.644455,0.659407,0.014951999999999965,0.256202,0.179379,-0.07682299999999997,0.435015,0.43130425,-0.003710749999999985,0.90557,0.88603725,-0.019532749999999988,8,0,0
BTC_2024_1H_2K,939,dio_1x62,rekoppelt_zentrum,0.608833,0.64498275,0.03614975000000009,0.255032,0.18877475,-0.06625724999999999,0.377367,0.396441375,0.019074374999999977,0.789259,0.874528875,0.08526987499999994,6,2,0
BTC_2024_1H_2K,942,dio_1x0n,rekoppelt_zentrum,0.617706,0.645342375,0.027636375000000046,0.203832,0.1976505,-0.0061815000000000064,0.34423,0.40526375,0.06103375,0.801775,0.8750805,0.07330550000000002,6,2,0
BTC_2024_1H_2K,947,dio_1o9t,rekoppelt_zentrum,0.646565,0.64625275,-0.0003122499999999029,0.234053,0.186387,-0.047666000000000014,0.426133,0.398649125,-0.02748387499999999,0.905919,0.86250175,-0.043417250000000074,7,1,0
BTC_2024_1H_2K,950,dio_0ox3,rekoppelt_zentrum,0.603088,0.6549215,0.05183350000000009,0.260862,0.167064375,-0.093797625,0.341922,0.404829375,0.06290737499999999,0.797894,0.87436125,0.07646724999999999,8,0,0
BTC_2024_1H_2K,962,dio_14ki,rekoppelt_zentrum,0.610213,0.658160625,0.04794762500000005,0.213987,0.16651775,-0.04746925000000002,0.337144,0.416076875,0.07893287500000001,0.780672,0.87655425,0.09588224999999995,7,1,0
BTC_2024_1H_2K,970,dio_19b6,rekoppelt_zentrum,0.625969,0.65659275,0.03062374999999995,0.249947,0.1515695,-0.0983775,0.410564,0.396936375,-0.013627624999999977,0.816478,0.870442375,0.05396437499999995,8,0,0
BTC_2024_1H_2K,979,dio_1tit,rekoppelt_zentrum,0.61178,0.6417573750000001,0.029977375000000084,0.23877,0.208720375,-0.030049624999999996,0.353587,0.405736,0.052149,0.799222,0.853392875,0.05417087500000006,6,0,2
BTC_2024_1H_2K,988,dio_113y,rekoppelt_zentrum,0.616463,0.6636525,0.047189499999999995,0.224257,0.16081725,-0.06343975000000002,0.366886,0.421705,0.05481900000000001,0.803713,0.894120875,0.09040787500000003,8,0,0
BTC_2024_1H_2K,1008,dio_1ea3,rekoppelt_zentrum,0.627492,0.651247125,0.023755124999999988,0.264405,0.173834,-0.09057100000000001,0.415229,0.402679625,-0.01254937500000003,0.837628,0.85182775,0.014199749999999955,7,1,0
BTC_2024_1H_2K,1014,dio_0va7,rekoppelt_zentrum,0.614229,0.65879825,0.044569250000000005,0.208051,0.167889125,-0.040161875000000014,0.336771,0.411474125,0.07470312500000004,0.795452,0.87773075,0.08227874999999996,7,0,1
BTC_2024_1H_2K,1024,dio_0htq,rekoppelt_zentrum,0.612888,0.635126375,0.022238375000000032,0.275774,0.19591625000000001,-0.07985775,0.411963,0.37656687499999997,-0.035396125000000056,0.764233,0.856525375,0.09229237499999998,6,2,0
BTC_2024_1H_2K,1025,dio_1jp3,rekoppelt_zentrum,0.625129,0.640049375,0.014920374999999986,0.246478,0.18386125,-0.06261675,0.413164,0.3764635,-0.03670049999999997,0.839519,0.865048875,0.025529875000000035,7,1,0
BTC_2024_1H_2K,1026,dio_0un8,rekoppelt_zentrum,0.625337,0.64371975,0.018382750000000003,0.244702,0.1700705,-0.07463149999999999,0.382407,0.375582125,-0.006824875000000008,0.863156,0.8672625,0.004106500000000013,8,0,0
BTC_2024_1H_2K,1045,dio_16ow,rekoppelt_zentrum,0.606637,0.642776,0.03613900000000003,0.278164,0.212316,-0.06584800000000002,0.379833,0.41552075,0.03568775000000002,0.793184,0.863158625,0.06997462499999996,6,1,1
BTC_2024_1H_2K,1047,dio_14xe,rekoppelt_zentrum,0.631573,0.658471625,0.026898624999999954,0.245894,0.179236625,-0.06665737499999999,0.429799,0.42743787499999997,-0.0023611250000000195,0.836528,0.8850245,0.04849649999999994,8,0,0
BTC_2024_1H_2K,1067,dio_05e6,rekoppelt_zentrum,0.630053,0.6504227499999999,0.020369749999999964,0.234606,0.167952,-0.06665400000000002,0.418064,0.393072125,-0.024991874999999997,0.841909,0.87086,0.02895099999999995,8,0,0
BTC_2024_1H_2K,1094,dio_1iv7,rekoppelt_zentrum,0.618638,0.637564375,0.01892637499999994,0.251984,0.186300125,-0.06568387499999997,0.37511,0.375252125,0.00014212499999999295,0.825456,0.85510025,0.02964425000000004,6,2,0
BTC_2024_1H_2K,1095,dio_0rp1,rekoppelt_zentrum,0.605514,0.642163,0.03664900000000004,0.253438,0.17517850000000001,-0.07825949999999998,0.34651,0.377345125,0.03083512500000002,0.797392,0.8636775,0.0662855,7,1,0
BTC_2024_1H_2K,1098,dio_1ezc,rekoppelt_zentrum,0.628516,0.65333825,0.024822250000000046,0.220823,0.16593625,-0.054886749999999984,0.374151,0.40309625,0.028945249999999978,0.854767,0.87271625,0.017949249999999917,8,0,0
BTC_2024_1H_2K,1118,dio_1884,rekoppelt_zentrum,0.605901,0.65647,0.050568999999999975,0.260217,0.157375,-0.10284199999999999,0.354634,0.40235225,0.04771825000000002,0.795939,0.859428625,0.063489625,8,0,0
BTC_2024_1H_2K,1136,dio_0455,rekoppelt_zentrum,0.637227,0.646059125,0.008832124999999968,0.22082,0.199761625,-0.02105837499999999,0.410479,0.410927,0.00044800000000000395,0.838921,0.860524,0.021602999999999928,6,1,1
BTC_2024_1H_2K,1142,dio_15kz,rekoppelt_zentrum,0.621323,0.655843625,0.03452062500000008,0.264793,0.185385625,-0.079407375,0.41232,0.42510525,0.01278524999999997,0.814645,0.87389775,0.059252750000000076,7,1,0
BTC_2024_1H_2K,1149,dio_07pv,rekoppelt_zentrum,0.635829,0.6549484999999999,0.019119499999999956,0.247443,0.164452625,-0.082990375,0.421572,0.40573325,-0.015838750000000013,0.854661,0.863536375,0.008875375000000019,8,0,0
BTC_2024_1H_2K,1182,dio_03mz,rekoppelt_zentrum,0.627736,0.6707936250000001,0.0430576250000001,0.223901,0.134570125,-0.08933087499999998,0.380026,0.420831375,0.04080537500000003,0.833154,0.879738125,0.04658412500000009,8,0,0
BTC_2024_1H_2K,1192,dio_1eo6,rekoppelt_zentrum,0.630556,0.65179325,0.021237249999999985,0.239326,0.154353,-0.08497300000000002,0.4071,0.384017,-0.02308300000000002,0.834417,0.8636045,0.029187500000000033,8,0,0
BTC_2024_1H_2K,1214,dio_01xw,rekoppelt_zentrum,0.590899,0.64218175,0.051282750000000044,0.265928,0.200823375,-0.065104625,0.318907,0.39989825,0.08099125000000001,0.760738,0.871816375,0.11107837499999995,6,2,0
BTC_2024_1H_2K,1217,dio_1d39,rekoppelt_zentrum,0.640349,0.6530215,0.012672500000000086,0.233834,0.173446625,-0.06038737499999999,0.444806,0.4034195,-0.04138649999999999,0.851676,0.880604375,0.028928375000000006,7,1,0
BTC_2024_1H_2K,1218,dio_1v2m,rekoppelt_zentrum,0.634174,0.653112625,0.018938624999999987,0.221366,0.168552,-0.052814,0.389599,0.40107075,0.011471750000000003,0.861064,0.877159625,0.016095624999999947,8,0,0
BTC_2024_1H_2K,1261,dio_161x,rekoppelt_zentrum,0.628874,0.653769125,0.024895124999999907,0.256878,0.161266,-0.095612,0.420461,0.393971875,-0.026489124999999947,0.833525,0.87196725,0.03844225000000001,7,1,0
BTC_2024_1H_2K,1268,dio_1dl0,rekoppelt_zentrum,0.622795,0.657982125,0.035187124999999986,0.249412,0.155366625,-0.09404537499999999,0.3783,0.401661375,0.023361374999999962,0.846692,0.87452125,0.027829250000000028,8,0,0
BTC_2024_1H_2K,1279,dio_1exl,rekoppelt_zentrum,0.610827,0.647606125,0.036779125000000024,0.240225,0.172731,-0.067494,0.350618,0.383393,0.032775,0.800258,0.8565005,0.05624249999999997,7,1,0
BTC_2024_1H_2K,1286,dio_1jqr,rekoppelt_zentrum,0.586893,0.652410875,0.06551787499999995,0.26315,0.165160375,-0.097989625,0.319249,0.399510125,0.08026112499999999,0.734494,0.859085625,0.12459162499999998,8,0,0
BTC_2024_1H_2K,1295,dio_046c,rekoppelt_zentrum,0.637755,0.662176625,0.024421625000000002,0.220523,0.148461875,-0.072061125,0.415437,0.40957475,-0.005862250000000013,0.836077,0.876813,0.040735999999999994,8,0,0
BTC_2024_1H_2K,1322,dio_1mff,rekoppelt_zentrum,0.604179,0.665955875,0.06177687499999995,0.227214,0.139249125,-0.087964875,0.333258,0.410840125,0.077582125,0.767757,0.874769625,0.10701262499999997,8,0,0
BTC_2024_1H_2K,1335,dio_1um0,rekoppelt_zentrum,0.609994,0.651054,0.041059999999999985,0.231795,0.166147125,-0.065647875,0.348128,0.396950125,0.048822124999999994,0.786716,0.862428375,0.07571237500000005,8,0,0
BTC_2024_1H_2K,1358,dio_1vyx,bleibt_offen,0.644705,0.6375535,-0.007151499999999977,0.221225,0.2624505,0.04122549999999997,0.40989,0.44251087499999997,0.032620874999999994,0.889309,0.871542,-0.017766999999999977,2,4,2
BTC_2024_1H_2K,1360,dio_03in,rekoppelt_zentrum,0.644645,0.640763,-0.003882000000000052,0.259406,0.229194125,-0.030211875000000027,0.459376,0.427983,-0.031393000000000004,0.893996,0.855162,-0.038834000000000035,4,3,1
BTC_2024_1H_2K,1362,dio_1req,rekoppelt_zentrum,0.640693,0.6382665000000001,-0.002426499999999887,0.262507,0.23409549999999998,-0.028411500000000006,0.452853,0.417753125,-0.035099875,0.881292,0.856286125,-0.025005874999999955,4,2,2
BTC_2024_1H_2K,1363,dio_18np,rekoppelt_zentrum,0.634278,0.6351845,0.0009065000000000323,0.269348,0.2325845,-0.03676349999999998,0.443665,0.408304125,-0.03536087499999996,0.863587,0.850325,-0.013261999999999996,4,2,2
BTC_2024_1H_2K,1364,dio_1n9x,rekoppelt_zentrum,0.637857,0.633346625,-0.004510374999999955,0.223781,0.23392575,0.01014474999999998,0.427468,0.402198375,-0.025269625000000018,0.842283,0.85106675,0.008783749999999979,4,2,2
BTC_2024_1H_2K,1371,dio_0kzl,rekoppelt_zentrum,0.609622,0.639620625,0.029998625000000056,0.25726,0.18232275,-0.07493724999999998,0.368073,0.378628625,0.010555625000000013,0.815898,0.85861175,0.042713749999999995,7,1,0
BTC_2024_1H_2K,1372,dio_0frm,rekoppelt_zentrum,0.623154,0.640073625,0.016919624999999994,0.234511,0.1834745,-0.051036499999999985,0.378622,0.38069275,0.00207075000000001,0.848217,0.857216375,0.008999375000000032,7,1,0
BTC_2024_1H_2K,1380,dio_0rnq,rekoppelt_zentrum,0.626778,0.6493685,0.02259050000000007,0.243725,0.16351425,-0.08021075,0.395135,0.38546437499999997,-0.009670625000000044,0.837054,0.8771258749999999,0.04007187499999998,8,0,0
BTC_2024_1H_2K,1405,dio_1pw9,bleibt_offen,0.627962,0.629130875,0.0011688749999999581,0.278027,0.2472335,-0.03079350000000003,0.394086,0.39424950000000003,0.00016350000000003861,0.891249,0.838555625,-0.05269337499999993,1,5,2
BTC_2024_1H_2K,1406,dio_1ua7,bleibt_offen,0.640386,0.6280205,-0.01236550000000003,0.221042,0.243570375,0.022528375000000017,0.417422,0.38650225,-0.030919750000000024,0.878081,0.834982875,-0.04309812499999999,2,4,2
BTC_2024_1H_2K,1407,dio_1617,bleibt_offen,0.623982,0.62637075,0.0023887499999999395,0.270727,0.242331,-0.028396000000000005,0.436576,0.379082125,-0.05749387500000003,0.821275,0.83426225,0.012987250000000006,2,4,2
BTC_2024_1H_2K,1411,dio_1rqk,rekoppelt_zentrum,0.619933,0.63284425,0.01291125000000004,0.197531,0.212838375,0.015307374999999984,0.34071,0.384611625,0.043901625,0.809151,0.85788425,0.04873325000000006,4,4,0
BTC_2024_1H_2K,1412,dio_0n3s,rekoppelt_zentrum,0.654573,0.630966625,-0.023606374999999957,0.227301,0.21410575,-0.013195249999999992,0.459956,0.378727375,-0.081228625,0.903215,0.855778625,-0.047436374999999975,4,4,0
BTC_2024_1H_2K,1413,dio_1q0b,rekoppelt_zentrum,0.640379,0.6305905,-0.009788499999999978,0.22128,0.212808,-0.008472000000000007,0.406665,0.379364375,-0.027300625000000023,0.873898,0.852430625,-0.021467374999999955,5,3,0
BTC_2024_1H_2K,1415,dio_1dxf,rekoppelt_zentrum,0.610784,0.63524675,0.024462749999999978,0.260812,0.212020375,-0.04879162499999998,0.377215,0.390576125,0.013361124999999974,0.81551,0.863237875,0.047727875000000086,5,3,0
BTC_2024_1H_2K,1416,dio_0yx0,rekoppelt_zentrum,0.610714,0.641729625,0.03101562499999999,0.234971,0.199217125,-0.03575387500000002,0.351862,0.39596275000000003,0.04410075000000002,0.811766,0.874337375,0.06257137499999998,6,2,0
BTC_2024_1H_2K,1420,dio_1vu1,rekoppelt_zentrum,0.639552,0.6546118750000001,0.015059875000000056,0.23744,0.166566375,-0.07087362500000002,0.412882,0.405143875,-0.00773812500000004,0.88637,0.88076,-0.005610000000000004,7,1,0
BTC_2024_1H_2K,1423,dio_09r2,rekoppelt_zentrum,0.626174,0.661125625,0.03495162500000004,0.237513,0.13820425,-0.09930875,0.394655,0.394719125,6.412500000002597e-05,0.840662,0.8901625,0.04950049999999995,8,0,0
BTC_2024_1H_2K,1432,dio_1fsh,rekoppelt_zentrum,0.627798,0.636695375,0.008897374999999985,0.220852,0.208001875,-0.01285012499999999,0.375338,0.392558875,0.01722087499999997,0.84246,0.853824625,0.011364625000000017,5,2,1
BTC_2024_1H_2K,1434,dio_0cb2,rekoppelt_zentrum,0.642159,0.644767125,0.002608124999999961,0.240089,0.176428375,-0.063660625,0.451093,0.382180375,-0.068912625,0.864669,0.861574,-0.00309500000000007,7,1,0
BTC_2024_1H_2K,1435,dio_1mok,rekoppelt_zentrum,0.61496,0.649557625,0.034597625000000076,0.242388,0.1625895,-0.0797985,0.363776,0.382730125,0.01895412499999999,0.829805,0.86758925,0.037784249999999964,8,0,0
BTC_2024_1H_2K,1448,dio_11pe,rekoppelt_zentrum,0.615124,0.641734625,0.026610625,0.243636,0.188343125,-0.05529287499999999,0.357245,0.386633125,0.029388125000000043,0.822367,0.8582065,0.035839500000000024,7,1,0
BTC_2024_1H_2K,1454,dio_0vyh,rekoppelt_zentrum,0.607383,0.64819975,0.04081674999999996,0.230035,0.18781,-0.042224999999999985,0.332492,0.403005125,0.07051312500000001,0.790211,0.864517625,0.07430662499999996,7,1,0
BTC_2024_1H_2K,1460,dio_09zx,rekoppelt_zentrum,0.651432,0.665134125,0.01370212500000001,0.231326,0.150483125,-0.08084287500000001,0.43692,0.4163525,-0.02056749999999996,0.9165,0.885837875,-0.030662124999999985,8,0,0
BTC_2024_1H_2K,1484,dio_1sbd,rekoppelt_zentrum,0.616012,0.66641675,0.05040475,0.208697,0.136121125,-0.07257587499999998,0.33935,0.4082525,0.06890250000000003,0.802901,0.881236,0.07833500000000004,8,0,0
BTC_2024_1H_2K,1495,dio_1mfs,rekoppelt_zentrum,0.59809,0.644344,0.04625400000000002,0.275857,0.18710074999999998,-0.08875625000000004,0.360757,0.397690875,0.036933875000000005,0.758044,0.859514375,0.101470375,7,0,1
BTC_2024_1H_2K,1504,dio_1wmg,rekoppelt_zentrum,0.636588,0.64708975,0.010501749999999976,0.221817,0.191999,-0.029817999999999983,0.388713,0.39544275,0.006729750000000034,0.877749,0.84980775,-0.02794125000000003,6,1,1
BTC_2024_1H_2K,1510,dio_1ruw,rekoppelt_zentrum,0.601009,0.64881725,0.04780825,0.231216,0.193110125,-0.03810587500000001,0.329647,0.401397875,0.07175087499999999,0.75952,0.859492875,0.09997287500000007,7,0,1
